ticker,name,exchange,security_type,is_adr,listing_date,sector,industry,country,shares_outstanding,beta,market_cap_hint,as_of,source,fetched_at,price,price_as_of,market_cap,avg_dollar_volume,is_price_fresh,model_family,watchlist_reason,event_flags,years_of_data,latest_fiscal_year,anchor_source,latest_filing_date,cashflow_period_semantics,ttm_cashflow_status,revenue,revenue_cagr,revenue_volatility,gross_margin,current_operating_margin,reported_operating_income,one_off_items_latest,normalized_operating_margin,normalized_operating_income,normalized_nopat,normalized_fcf,normalized_fcf_per_share,margin_volatility,tax_rate,roic,incremental_roic,net_debt,total_debt,interest_expense_known,interest_coverage,net_debt_to_ebitda,sbc_intensity,margin_mad_z,ocf_margin_mad_z,one_off_suspected,dividends_paid,buybacks,net_share_change_cagr,ocf_to_net_income,shares_diluted,sec_status,sec_max_divergence,sec_confidence_penalty,analyst_growth,analyst_dispersion,has_estimates,risk_free,wacc,cost_of_debt_after_tax,roic_minus_wacc,filing_age_days,data_confidence,financial_persistence_score,roic_above_wacc_years,cyclicality,model_confidence,risk_flags,expected_irr,median_irr,p10_irr,p90_irr,above_hurdle_weight,hurdle_rate,permanent_loss_weight,worst_case_shortfall,worst_case_hurdle_gap,expected_shortfall,hurdle_cvar,intrinsic_value_low,intrinsic_value_base,intrinsic_value_high,intrinsic_value_bear,intrinsic_value_bull,scenario_order_inversion,scenario_order_note,upside_to_base,model_uncertainty,business_quality,valuation_excess,evidence_confidence,valuation_status,invalid_reason,invalid_fields,assumption_flags,valuation_alerts,requires_manual_review,roic_status,catastrophic_tail_floor_applied,catastrophic_tail_scenarios
BLK,"BlackRock, Inc.",NYSE,common_stock,False,1999-10-01,Financial Services,Asset Management,US,155233988.99958768,1.434,160201476648.0,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,1042.87,2026-06-15,161888870108.0,732158534.0567647,True,asset_management,asset_management_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCHW,The Charles Schwab Corporation,NYSE,common_stock,False,1987-09-22,Financial Services,Financial - Capital Markets,US,1739140000.0,0.773,158174783000.0,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,90.95,2026-06-15,158174783000.0,995541872.0779412,True,asset_management,asset_management_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WELL,Welltower Inc.,NYSE,common_stock,False,1980-03-19,Real Estate,REIT - Healthcare Facilities,US,705914000.0,0.78,151227956220.0,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,212.82,2026-06-15,150232617480.0,707236967.8058825,True,reit,reit_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BX,Blackstone Inc.,NYSE,common_stock,False,2007-06-22,Financial Services,Asset Management,US,1201264407.999679,1.585,147503256658.32,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,124.63,2026-06-15,149713583169.0,867750439.51,True,asset_management,asset_management_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PLD,"Prologis, Inc.",NYSE,common_stock,False,1997-11-21,Real Estate,REIT - Industrial,US,932338000.0,1.334,138452193000.0,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,148.5,2026-06-15,138452193000.0,506557306.7444118,True,reit,reit_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPGI,S&P Global Inc.,NYSE,common_stock,False,2016-04-28,Financial Services,Financial - Data & Stock Exchanges,US,296000000.0,1.076,123997360000.0,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,424.07,2026-06-15,125524720000.0,849406359.0591177,True,financial_other,financial_sector_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COF,Capital One Financial Corporation,NYSE,common_stock,False,1994-11-16,Financial Services,Financial - Credit Services,US,622292782.9976364,1.037,121110621427.46,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,194.62,2026-06-15,121110621427.0,892655675.7152941,True,consumer_finance,consumer_finance_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGR,The Progressive Corporation,NYSE,common_stock,False,1980-03-17,Financial Services,Insurance - Property & Casualty,US,584337000.0,0.27,118684688070.00002,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,203.5,2026-06-15,118912579500.0,598948333.0211765,True,insurance,insurance_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PNC,"The PNC Financial Services Group, Inc.",NYSE,common_stock,False,1975-11-17,Financial Services,Banks - Regional,US,401565000.0,0.918,95435937900.0,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,230.56,2026-06-15,92584826400.0,479652819.81147057,True,bank,bank_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USB,U.S. Bancorp,NYSE,common_stock,False,1973-05-03,Financial Services,Banks - Diversified,US,1552300000.0,0.999,89707417000.0,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,57.79,2026-06-15,89707417000.0,511742025.1182353,True,bank,bank_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KKR,KKR & Co. Inc.,NYSE,common_stock,False,2010-07-15,Financial Services,Asset Management,US,897872940.9971452,1.791,86411291841.84,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,98.08,2026-06-15,88063378053.0,497825308.2588235,True,asset_management,asset_management_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMT,American Tower Corporation,NYSE,common_stock,False,1998-02-27,Real Estate,REIT - Specialty,US,465893068.9976314,0.891,87205864655.42,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,185.76,2026-06-15,86544296497.0,601896083.0147059,True,reit,reit_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRSH,"Marsh & McLennan Companies, Inc.",NYSE,common_stock,False,1987-12-30,Financial Services,Insurance - Brokers,US,481795000.0,0.611,80069511050.0,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,166.19,2026-06-15,80069511050.0,537027225.5017648,True,insurance,insurance_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCO,Moody's Corporation,NYSE,common_stock,False,1994-10-31,Financial Services,Financial - Data & Stock Exchanges,US,174700000.0,1.339,78239395000.0,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,454.06,2026-06-15,79324282000.0,467395064.5185294,True,financial_other,financial_sector_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ICE,"Intercontinental Exchange, Inc.",NYSE,common_stock,False,2005-11-16,Financial Services,Financial - Data & Stock Exchanges,US,565512495.0035689,0.922,79228300549.5,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,140.1,2026-06-15,79228300550.0,535687429.6005883,True,financial_other,financial_sector_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APO,"Apollo Global Management, Inc.",NYSE,common_stock,False,2011-03-30,Financial Services,Asset Management,US,576517512.9968407,1.488,77184164640.44,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,136.11,2026-06-15,78469798694.0,515077505.20735294,True,asset_management,asset_management_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AON,Aon plc,NYSE,common_stock,False,1980-06-02,Financial Services,Insurance - Brokers,US,213576949.00003037,0.714,71614486769.19,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,329.51,2026-06-15,70375740465.0,465418251.44264704,True,insurance,insurance_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPG,"Simon Property Group, Inc.",NYSE,common_stock,False,1993-12-14,Real Estate,REIT - Retail,US,324282000.0,1.346,69934656120.0,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,215.66,2026-06-15,69934656120.0,319895658.41617644,True,reit,reit_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRV,"The Travelers Companies, Inc.",NYSE,common_stock,False,1975-11-17,Financial Services,Insurance - Property & Casualty,US,212644693.00094625,0.495,65169219063.71001,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,306.47,2026-06-15,65169219064.00001,437108766.38617647,True,insurance,insurance_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DLR,"Digital Realty Trust, Inc.",NYSE,common_stock,False,2004-10-29,Real Estate,REIT - Specialty,US,351406000.0,1.046,64728985199.99999,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,184.9,2026-06-15,64974969400.0,405183021.037353,True,reit,reit_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TFC,Truist Financial Corporation,NYSE,common_stock,False,1980-03-18,Financial Services,Banks - Regional,US,1245879275.0,0.884,60400227251.99999,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,48.48,2026-06-15,60400227251.99999,441030177.75235295,True,bank,bank_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFL,Aflac Incorporated,NYSE,common_stock,False,1980-03-17,Financial Services,Insurance - Life,US,508985000.0,0.61,59530885600.0,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,116.96,2026-06-15,59530885600.0,272438907.2826471,True,insurance,insurance_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O,Realty Income Corporation,NYSE,common_stock,False,1994-10-18,Real Estate,REIT - Retail,US,932492529.9967815,0.734,58546543496.049995,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,62.14,2026-06-15,57945085814.0,358299465.00529414,True,reit,reit_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALL,The Allstate Corporation,NYSE,common_stock,False,1993-06-03,Financial Services,Insurance - Property & Casualty,US,257421000.0,0.192,57098552010.0,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,221.81,2026-06-15,57098552010.0,339575586.8520588,True,insurance,insurance_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MET,"MetLife, Inc.",NYSE,common_stock,False,2000-04-05,Financial Services,Insurance - Life,US,643436795.0034224,0.783,57587593152.5,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,87.66,2026-06-15,56403669450.0,266710400.02705884,True,insurance,insurance_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSA,Public Storage,NYSE,common_stock,False,1980-11-18,Real Estate,REIT - Industrial,US,175545747.99987537,0.963,57217381103.12,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,320.98,2026-06-15,56346674193.0,310442091.1032353,True,reit,reit_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AJG,Arthur J. Gallagher & Co.,NYSE,common_stock,False,1984-06-20,Financial Services,Insurance - Brokers,US,256942000.0,0.533,56190645980.0,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,215.74,2026-06-15,55432667080.0,402653526.31205887,True,insurance,insurance_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STT,State Street Corporation,NYSE,common_stock,False,1980-03-17,Financial Services,Asset Management,US,276767032.99874526,1.451,46322498313.21,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,167.37,2026-06-15,46322498312.99999,308872211.86,True,asset_management,asset_management_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSCI,MSCI Inc.,NYSE,common_stock,False,2007-11-15,Financial Services,Financial - Data & Stock Exchanges,US,72800000.0,1.226,44493176000.0,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,611.17,2026-06-15,44493176000.0,357580045.56764704,True,financial_other,financial_sector_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARES,Ares Management Corporation,NYSE,common_stock,False,2014-05-02,Financial Services,Asset Management,US,328414955.9988179,1.516,44303177564.0,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,135.36,2026-06-15,44454248444.0,386826068.7647059,True,asset_management,asset_management_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMP,"Ameriprise Financial, Inc.",NYSE,common_stock,False,2005-09-15,Financial Services,Asset Management,US,89897100.0,1.166,41274455523.0,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,459.88,2026-06-15,41341878348.0,300614802.3470588,True,asset_management,asset_management_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VTR,"Ventas, Inc.",NYSE,common_stock,False,1997-05-05,Real Estate,REIT - Healthcare Facilities,US,486169723.00503236,0.734,41129958565.799995,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,83.46,2026-06-15,40575725082.0,353098876.5302941,True,reit,reit_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AIG,"American International Group, Inc.",NYSE,common_stock,False,1973-01-02,Financial Services,Insurance - Diversified,US,530206220.99358976,0.541,40157819178.54,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,74.88,2026-06-15,39701841828.0,324701233.75764704,True,insurance,insurance_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCI,Crown Castle Inc.,NYSE,common_stock,False,1998-08-18,Real Estate,REIT - Specialty,US,436451982.9952671,0.948,40223414753.28,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,88.74,2026-06-15,38730748971.0,319976047.8652941,True,reit,reit_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRU,"Prudential Financial, Inc.",NYSE,common_stock,False,2001-12-13,Financial Services,Insurance - Life,US,347325107.0015641,0.855,37684774109.5,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,108.69,2026-06-15,37750765880.0,215431595.04882354,True,insurance,insurance_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRM,Iron Mountain Incorporated,NYSE,common_stock,False,1996-02-01,Real Estate,REIT - Specialty,US,297524681.00253403,1.218,37571416716.68,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,126.28,2026-06-15,37571416717.0,180360035.51411763,True,reit,reit_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HIG,"The Hartford Financial Services Group, Inc.",NYSE,common_stock,False,1995-12-15,Financial Services,Insurance - Property & Casualty,US,274130819.9969188,0.475,35532836888.4,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,129.82,2026-06-15,35587663052.0,208843802.33088234,True,insurance,insurance_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTB,M&T Bank Corporation,NYSE,common_stock,False,1980-03-17,Financial Services,Banks - Regional,US,146445059.99822962,0.587,33957680512.8,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,225.94,2026-06-15,33087796856.0,232570333.59617648,True,bank,bank_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RJF,"Raymond James Financial, Inc.",NYSE,common_stock,False,1983-07-01,Financial Services,Financial - Capital Markets,US,194883033.99909508,0.951,30089940449.600002,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,154.71,2026-06-15,30150354190.0,213135806.74735293,True,asset_management,asset_management_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VICI,VICI Properties Inc.,NYSE,common_stock,False,2018-01-02,Real Estate,REIT - Specialty,US,1076780186.997678,0.676,30139077434.129997,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,27.99,2026-06-15,30139077434.065006,227427347.67676473,True,reit,reit_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CFG,"Citizens Financial Group, Inc.",NYSE,common_stock,False,2014-09-24,Financial Services,Banks - Regional,US,422881999.99999994,1.021,28185085300.000004,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,66.65,2026-06-15,28185085300.0,283859711.1447059,True,bank,bank_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVB,"AvalonBay Communities, Inc.",NYSE,common_stock,False,1994-03-11,Real Estate,REIT - Residential,US,141872000.0,0.789,26534320160.0,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,184.48,2026-06-15,26172546560.0,190967228.8914706,True,reit,reit_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
