ticker,name,exchange,security_type,is_adr,listing_date,sector,industry,country,shares_outstanding,beta,market_cap_hint,as_of,source,fetched_at,price,price_as_of,market_cap,avg_dollar_volume,is_price_fresh,rejection_reason
UBER,"Uber Technologies, Inc.",NYSE,common_stock,False,2019-05-10,Technology,Software - Application,US,2035599012.9955332,1.12,145830313291.32,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,71.64,2026-06-18,145830313291.0,1294838875.3303032,True,no_normalized_earnings
MRVL,"Marvell Technology, Inc.",NASDAQ,common_stock,False,2000-06-30,Technology,Semiconductors,US,874800000.0,2.277,271695384000.0,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,310.58,2026-06-18,271695384000.0,10361059611.31091,True,no_normalized_earnings
PANW,"Palo Alto Networks, Inc.",NASDAQ,common_stock,False,2012-07-20,Technology,Software - Infrastructure,US,681511324.000973,0.942,196125328821.0,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,287.78,2026-06-18,196125328821.0,1850980499.0239394,True,no_normalized_earnings
CRWD,"CrowdStrike Holdings, Inc.",NASDAQ,common_stock,False,2019-06-12,Technology,Software - Infrastructure,US,254564819.99970797,1.244,174341262625.2,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,684.86,2026-06-18,174341262625.0,1899917472.0866666,True,no_normalized_earnings
DDOG,"Datadog, Inc.",NASDAQ,common_stock,False,2019-09-19,Technology,Software - Application,US,355960179.0,1.553,79379119917.0,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,223.0,2026-06-18,79379119917.0,1125415110.440303,True,no_normalized_earnings
DASH,"DoorDash, Inc.",NASDAQ,common_stock,False,2020-12-09,Communication Services,Internet Content & Information,US,435718717.9983858,1.811,75579768824.28,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,173.46,2026-06-18,75579768824.0,831136426.7236364,True,no_normalized_earnings
WDAY,"Workday, Inc.",NASDAQ,common_stock,False,2012-10-12,Technology,Software - Application,US,261942107.00419053,1.081,30628890571.510002,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,116.93,2026-06-18,30628890572.0,708261627.1184849,True,no_normalized_earnings
