ticker,scenario,probability,revenue_growth_y1,terminal_growth,operating_margin,forward_roic,terminal_roic,share_change_rate,sbc_fade_speed,reinvestment_rate_y1,intrinsic_value_per_share,irr_3y,irr_5y,exit_value_per_share,total_return_5y,irr_5y_status,scenario_is_finite
LLY,bear,0.25,0.15664131004577553,0.02,0.2428805385203756,0.33020778737176765,0.07168854090113211,0.0,0.5,0.3916111399608879,343.52435829321377,-0.3212370823152013,-0.17429353540210282,375.9812193849479,-0.5932707123550159,valid,True
LLY,base,0.5,0.25,0.025,0.2985125860686211,0.44027704982902355,0.4176825742317438,-0.02130992915053004,1.0,0.4656159117982856,766.7412340235969,-0.11353148735943247,-0.021283223936916302,985.4758559787279,-0.10079319544737486,valid,True
LLY,bull,0.25,0.3246869519633796,0.030000000000000002,0.34692212159693625,0.4843047548119259,0.4402770498290235,-0.02130992915053004,1.5,0.5487238333513872,1193.827650222315,0.023143222348153383,0.07711128658047532,1582.3496703036344,0.44315759997474746,valid,True
JNJ,bear,0.25,0.009653669578567031,0.02,0.234124166684232,0.1082732958674564,0.07098430636932435,0.0,0.5,0.10827171712962674,107.0714905493734,-0.2241593030339572,-0.1229195674983202,112.92772273819705,-0.4527256228317721,valid,True
JNJ,base,0.5,0.050247736498885365,0.025,0.26112666111616145,0.14436439448994187,0.14082747424252812,-0.030870122146743877,1.0,0.3130840492823688,163.06423404227542,-0.10672317224380092,-0.04059008655895009,206.38609871912124,-0.18490835697482244,valid,True
JNJ,bull,0.25,0.08272299003514003,0.030000000000000002,0.2823243098714786,0.15880083393893607,0.14436439448994187,-0.030870122146743877,1.5,0.454521492348503,206.76371770475635,-0.03126505233230998,0.013002862656139796,271.09319869913287,0.06597405647834909,valid,True
ABBV,bear,0.25,0.01985524816728569,0.02,0.22008992498224023,0.21851443808086696,0.07009885838442263,0.0,0.5,0.09099718402346434,76.56759764863318,-0.3026985924516339,-0.17436677074001639,79.36273644872361,-0.5845065135240548,valid,True
ABBV,base,0.5,0.10114997150298988,0.025,0.28007514501636444,0.2913525841078226,0.27440454871741016,-0.0035361019543595964,1.0,0.2949003437381389,191.85785738338447,-0.042696828959742535,0.009246321738464788,232.56843727711913,0.04504093465807113,valid,True
ABBV,bull,0.25,0.16618575017155324,0.030000000000000002,0.33264117445900515,0.3204878425186049,0.2913525841078226,-0.0035361019543595964,1.5,0.43355341982801227,312.86573899885485,0.11873525840346702,0.11815383645007388,392.94932609735315,0.7155608706936278,valid,True
ORCL,bear,0.25,0.05592221020540841,0.02,0.251666243476154,0.06325754016642568,0.11254781346437451,0.0061389593880649684,0.5,0.7704657505824831,2.774489007049016,-0.5635082238877657,-0.33247774616756937,17.063544175265356,-0.8689869398385769,valid,True
ORCL,base,0.5,0.12868123375986662,0.025,0.30822780689561535,0.08434338688856757,0.11254781346437451,0.0061389593880649684,1.0,1.2,19.984695235527422,-0.38719703387760085,-0.18672069640015246,50.47117886088165,-0.6646166003165059,valid,True
ORCL,bull,0.25,0.18688845260343318,0.030000000000000002,0.3467996543656141,0.09277772557742434,0.11254781346437451,0.0061389593880649684,1.5,1.2,36.072413019489304,-0.2861638267873786,-0.1161141927033895,79.98344774487936,-0.4810839369072716,valid,True
CVX,bear,0.25,-0.20123472351747118,0.02,0.0410230471686002,0.027855266912468125,0.06996634455670765,0.005944834684229017,0.5,0.0,16.57472471387619,-0.5680726145481458,-0.43157812455465305,9.852222683273938,-0.8916981588047064,valid,True
CVX,base,0.5,0.13316186926617224,0.025,0.09720176629979874,0.037140355883290836,0.06996634455670765,0.005944834684229017,1.0,1.2,98.77304488583272,-0.1498229380929842,-0.07017940564255692,146.6963457268255,-0.31421204425112625,valid,True
CVX,bull,0.25,0.400679143493087,0.030000000000000002,0.14314222338663948,0.04085439147161992,0.06996634455670765,0.005944834684229017,1.5,1.2,321.02890076381937,0.18280159441055732,0.16497835663903976,455.1032487446831,1.1908106071173643,valid,True
KO,bear,0.25,-0.024919724095054288,0.02,0.23331667299948483,0.18281613790664253,0.07012555995312379,0.0,0.5,0.0,24.82582600417449,-0.3171298495784868,-0.192056332656648,24.785051692601897,-0.6205488243153123,valid,True
KO,base,0.5,0.03958366943216529,0.025,0.2667444120505345,0.24375485054219004,0.23134035626507177,-0.0035977367965400187,1.0,0.15042546010540117,47.089106682468966,-0.14492421733448274,-0.0665036493213847,54.894648515976684,-0.2783098059275383,valid,True
KO,bull,0.25,0.09118638425394096,0.030000000000000002,0.29331015110158415,0.2681303355964091,0.24375485054219004,-0.0035977367965400187,1.5,0.29444302610349654,66.5597410369409,-0.04359678259352219,0.006180082127684753,81.14648956577813,0.029984674755134444,valid,True
CAT,bear,0.25,0.0012640009482802333,0.02,0.12068127899531386,0.22370700475915783,0.1189382020890556,0.0,0.5,0.022400732440270375,53.375967459656486,-0.5590992885932791,-0.3688812346503255,53.21594534031601,-0.8589343055647396,valid,True
