ticker,name,sector,industry,market_cap,price_as_of,is_price_fresh,shares_outstanding,beta,price,model_family,expected_irr,median_irr,p10_irr,p90_irr,above_hurdle_weight,hurdle_rate,permanent_loss_weight,worst_case_shortfall,worst_case_hurdle_gap,expected_shortfall,hurdle_cvar,intrinsic_value_low,intrinsic_value_base,intrinsic_value_high,intrinsic_value_bear,intrinsic_value_bull,scenario_order_inversion,scenario_order_note,upside_to_base,model_confidence,data_confidence,model_uncertainty,business_quality,valuation_excess,evidence_confidence,valuation_status,invalid_reason,invalid_fields,assumption_flags,valuation_alerts,requires_manual_review,roic_status,catastrophic_tail_floor_applied,catastrophic_tail_scenarios,specialist_model_note
BRK-B,Berkshire Hathaway Inc.,Financial Services,Insurance - Diversified,1103316959090.0,2026-07-31,True,2156853733.999296,0.607,511.54,insurance,0.02840141122108858,0.06627065045884528,-0.1833284575085945,0.16439280147525825,0.25,0.12,0.25,0.1833284575085945,0.3033284575085945,0.1833284575085945,0.3033284575085945,185.83037867710195,705.0450621665948,1094.9068139108701,185.83037867710195,1094.9068139108701,False,,0.37827943497398975,0.6,0.8,0.19186062949192637,0.2635723426046663,-0.053729349541154714,0.48,valid,,,specialist_model_v1,,False,specialist,False,,Justified P/B residual-income proxy; no regulatory-capital or reserve-detail model
JPM,JPMorgan Chase & Co.,Financial Services,Banks - Diversified,942624822900.0,2026-07-31,True,2679510000.0,0.982,351.79,bank,-0.087043725681263,-0.07370449945769442,-0.16649112010730738,-0.034274783702355816,0.0,0.12,0.75,0.16649112010730738,0.2864911201073074,0.16649112010730738,0.2864911201073074,141.52548277052622,239.90056037896923,295.49582394852223,141.52548277052622,295.49582394852223,False,,-0.31805747639509585,0.6,0.8,0.08410816820247577,0.5899339399080995,-0.1937044994576944,0.48,valid,,,specialist_model_v1,,False,specialist,False,,Justified P/B residual-income proxy; no regulatory-capital or reserve-detail model
BAC,Bank of America Corporation,Financial Services,Banks - Diversified,439633750500.0,2026-07-31,True,7096590000.0,1.175,61.95,bank,-0.11170969666250335,-0.09604607395189324,-0.20220721479080195,-0.05253942395542499,0.0,0.12,0.75,0.20220721479080195,0.32220721479080194,0.20220721479080195,0.32220721479080194,20.021279712107447,37.39149136120077,47.29846543031983,20.021279712107447,47.29846543031983,False,,-0.39642467536399084,0.6,0.8,0.09283389541768847,0.5354501514449488,-0.21604607395189324,0.48,valid,,,specialist_model_v1,,False,specialist,False,,Justified P/B residual-income proxy; no regulatory-capital or reserve-detail model
WFC,Wells Fargo & Company,Financial Services,Banks - Diversified,264553425500.0,2026-07-31,True,3060190000.0,0.917,86.45,bank,-0.058080695195282195,-0.041082818311190095,-0.15844372873107626,0.008286584572327671,0.0,0.12,0.25,0.15844372873107626,0.27844372873107626,0.15844372873107626,0.27844372873107626,36.49058292218879,70.09233034342468,90.09173317958097,36.49058292218879,90.09173317958097,False,,-0.18921538064286092,0.6,0.8,0.10136515665170195,0.5206073580861041,-0.1610828183111901,0.48,valid,,,specialist_model_v1,,False,specialist,False,,Justified P/B residual-income proxy; no regulatory-capital or reserve-detail model
C,Citigroup Inc.,Financial Services,Banks - Diversified,227139829499.99997,2026-07-31,True,1714910000.0,1.094,132.45,bank,-0.1714128695210001,-0.13997543242593835,-0.3369810525741589,-0.0687195606579648,0.0,0.12,0.75,0.3369810525741589,0.4569810525741589,0.3369810525741589,0.4569810525741589,16.969992907328965,62.31695874450387,92.77999999912686,16.969992907328965,92.77999999912686,False,,-0.5295057852434588,0.6,0.8,0.15213074595809703,0.27231741165201934,-0.25997543242593835,0.48,valid,,,specialist_model_v1,,False,specialist,False,,Justified P/B residual-income proxy; no regulatory-capital or reserve-detail model
WELL,Welltower Inc.,Real Estate,REIT - Healthcare Facilities,168930902259.0,2026-07-31,True,720572011.0006825,0.763,234.44,reit,-0.19742659802249835,-0.17424721427155565,-0.26696474927532643,-0.17424721427155565,0.0,0.12,1.0,0.26696474927532643,0.3869647492753264,0.26696474927532643,0.3869647492753264,49.61991451639022,90.00817377169015,90.00817377169015,49.61991451639022,90.00817377169015,False,,-0.6160716013833384,0.6,0.8,0.06435876750188538,0.5512823162288949,-0.29424721427155565,0.48,valid,,,specialist_model_v1,,False,specialist,False,,P/AFFO Gordon proxy; no property-level NOI or maintenance-capex detail
PLD,"Prologis, Inc.",Real Estate,REIT - Industrial,134825398180.0,2026-07-31,True,932337999.9999999,1.34,144.61,reit,-0.09407345775049258,-0.07930145376962772,-0.13838946969308719,-0.07930145376962772,0.0,0.12,1.0,0.13838946969308719,0.2583894696930872,0.13838946969308719,0.2583894696930872,68.66782895977508,95.67216748329989,95.67216748329989,68.66782895977508,95.67216748329989,False,,-0.3384125061662411,0.6,0.8,0.04754400796172973,0.7177409142712423,-0.1993014537696277,0.48,valid,,,specialist_model_v1,,False,specialist,False,,P/AFFO Gordon proxy; no property-level NOI or maintenance-capex detail
PGR,The Progressive Corporation,Financial Services,Insurance - Property & Casualty,122919588000.0,2026-07-31,True,581400000.0,0.246,211.42,insurance,-0.05962162782540964,-0.029766629394504363,-0.2340781011862274,0.05512484867359757,0.0,0.12,0.25,0.2340781011862274,0.3540781011862274,0.2340781011862274,0.3540781011862274,55.72736423921883,181.7720510813209,276.4810202771521,55.72736423921883,276.4810202771521,False,,-0.14023247052634136,0.6,0.8,0.16260147492991248,0.3065782880685414,-0.14976662939450436,0.48,valid,,,specialist_model_v1,,False,specialist,False,,Justified P/B residual-income proxy; no regulatory-capital or reserve-detail model
BNY,Bank of New York Mellon Corp,Financial Services,Investment - Banking & Investment Services,107301629070.00002,2026-07-31,True,686379000.0,1.058,156.33,bank,-0.21735077975807185,-0.1976114393005456,-0.3307082462733816,-0.14347199415781464,0.0,0.12,1.0,0.3307082462733816,0.4507082462733816,0.3307082462733816,0.4507082462733816,20.995184651420967,51.99552533485419,72.06927713579572,20.995184651420967,72.06927713579572,False,,-0.6673989296049754,0.6,0.8,0.11161812605778346,0.4037882974777303,-0.3176114393005456,0.48,valid,,,specialist_model_v1,,False,specialist,False,,Justified P/B residual-income proxy; no regulatory-capital or reserve-detail model
PNC,"The PNC Financial Services Group, Inc.",Financial Services,Banks - Regional,99698130999.0,2026-07-31,True,399000003.998079,0.897,249.87,bank,-0.0668939300797797,-0.051205798480543296,-0.15811285417681387,-0.007051269181218345,0.0,0.12,0.25,0.15811285417681387,0.27811285417681386,0.15811285417681387,0.27811285417681386,105.67773829710406,192.12072911890084,241.18386026478927,105.67773829710406,241.18386026478927,False,,-0.2311172645019377,0.6,0.8,0.09353079249779775,0.5500590112361149,-0.1712057984805433,0.48,valid,,,specialist_model_v1,,False,specialist,False,,Justified P/B residual-income proxy; no regulatory-capital or reserve-detail model
