ticker,event_triggers,weekly_drop,drawdown_from_high,event_detected_as_of,latest_filing_date,price_as_of,status,reason_unrankable,evidence_needed
ORCL,drawdown_from_high,,-0.47,2026-07-31,,2026-07-31 00:00:00,awaiting_new_evidence,price already reflects the event; pre-event earning power is stale,a post-event 10-Q/10-K or updated guidance reflecting the event
GLW,drawdown_from_high,,-0.46,2026-07-31,,2026-07-31 00:00:00,awaiting_new_evidence,price already reflects the event; pre-event earning power is stale,a post-event 10-Q/10-K or updated guidance reflecting the event
MRVL,drawdown_from_high,,-0.41,2026-07-31,,2026-07-31 00:00:00,awaiting_new_evidence,price already reflects the event; pre-event earning power is stale,a post-event 10-Q/10-K or updated guidance reflecting the event
QCOM,drawdown_from_high,,-0.41,2026-07-31,,2026-07-31 00:00:00,awaiting_new_evidence,price already reflects the event; pre-event earning power is stale,a post-event 10-Q/10-K or updated guidance reflecting the event
SMCI,drawdown_from_high,,-0.43,2026-07-31,,2026-07-31 00:00:00,awaiting_new_evidence,price already reflects the event; pre-event earning power is stale,a post-event 10-Q/10-K or updated guidance reflecting the event
CHRW,weekly_drop,-0.29,,2026-07-31,,2026-07-31 00:00:00,awaiting_new_evidence,price already reflects the event; pre-event earning power is stale,a post-event 10-Q/10-K or updated guidance reflecting the event
