scenario,probability,intrinsic_value_per_share,irr_5y,irr_3y,exit_value_per_share,total_return_5y,normalized_roe,terminal_growth,irr_5y_status,scenario_is_finite,ticker,model_family,price,affo_growth
base,0.5,192.12072911890084,-0.051205798480543296,,192.12072911890084,-0.2311172645019377,0.1091478328930633,0.025,valid,True,PNC,bank,249.87,
bull,0.25,241.18386026478927,-0.007051269181218345,,241.18386026478927,-0.03476263551130876,0.13063721709334689,0.025,valid,True,PNC,bank,249.87,
bear,0.25,27.836949206270873,-0.1507365542097342,,27.836949206270873,-0.5582137881880516,0.07247144988489887,0.025,valid,True,USB,bank,63.01,
base,0.5,52.62421275212535,-0.035382300374187214,,52.62421275212535,-0.164827602727736,0.11474215025804672,0.025,valid,True,USB,bank,63.01,
bull,0.25,67.31886879506172,0.01331732037671518,,67.31886879506172,0.06838388819332986,0.13980152809248755,0.025,valid,True,USB,bank,63.01,
bear,0.25,100.62375891552968,-0.11909064910926281,,100.62375891552968,-0.46953577460314366,0.1969166916809465,0.025,valid,True,MRSH,insurance,189.69,
base,0.5,155.06140709834352,-0.03951219127639749,,155.06140709834352,-0.18255360272896026,0.2899239543726236,0.025,valid,True,MRSH,insurance,189.69,
bull,0.25,160.95897048278,-0.03231468657032688,,160.95897048278,-0.15146306878180194,0.3,0.025,valid,True,MRSH,insurance,189.69,
bear,0.25,72.63956584382643,-0.1596796744992447,,72.63956584382643,-0.580990044740272,,0.025,valid,True,AMT,reit,173.36,-0.01891551106622445
base,0.5,90.25707982873922,-0.1223800723089773,,90.25707982873922,-0.4793661754225934,,0.025,valid,True,AMT,reit,173.36,0.0010844889337755514
bull,0.25,117.68041790007817,-0.07455404668560595,,117.68041790007817,-0.3211789461232224,,0.025,valid,True,AMT,reit,173.36,0.021084488933775552
bear,0.25,159.92889021511357,-0.15641762584481178,,159.92889021511357,-0.5727938609490502,0.07756251085655722,0.025,valid,True,TRV,insurance,374.36,
base,0.5,325.0094600617216,-0.02787678903218338,,325.0094600617216,-0.13182642359835028,0.1318181818181818,0.025,valid,True,TRV,insurance,374.36,
bull,0.25,429.9287043224364,0.028066956763209916,,429.9287043224364,0.14843654322693767,0.1663011255070791,0.025,valid,True,TRV,insurance,374.36,
bear,0.25,104.61313577296441,-0.14530744464485557,,104.61313577296441,-0.5439109919651026,,0.025,valid,True,SPG,reit,229.37,0.02271490465317973
base,0.5,136.64663793864142,-0.09840298073899423,,136.64663793864142,-0.4042523523623778,,0.025,valid,True,SPG,reit,229.37,0.04271490465317973
bull,0.25,183.5005815339314,-0.04364272460976548,,183.5005815339314,-0.19998002557469852,,0.025,valid,True,SPG,reit,229.37,0.06
bear,0.25,110.51379751926702,-0.10130605773448609,,110.51379751926702,-0.4137821052447114,,0.025,valid,True,DLR,reit,188.52,0.039999999999999994
base,0.5,168.74818507593992,-0.021915591579606764,,168.74818507593992,-0.10487913708922181,,0.025,valid,True,DLR,reit,188.52,0.06
bull,0.25,168.74818507593992,-0.021915591579606764,,168.74818507593992,-0.10487913708922181,,0.025,valid,True,DLR,reit,188.52,0.06
bear,0.25,0.0,-0.95,,0.0,-1.0,0.0,0.025,valid,True,ALL,insurance,264.08,
base,0.5,95.19278863107513,-0.18459436643174854,,95.19278863107513,-0.6395304883706636,0.0641010365781008,0.025,valid,True,ALL,insurance,264.08,
bull,0.25,301.5655270007237,0.026902560177857637,,301.5655270007237,0.1419476181487569,0.14886993669917836,0.025,valid,True,ALL,insurance,264.08,
bear,0.25,104.64583504701444,-0.03870656003861406,,104.64583504701444,-0.17911958701745812,0.12439611917762271,0.025,valid,True,AFL,insurance,127.48,
base,0.5,193.25496941985105,0.08677020463819374,,193.25496941985105,0.5159630484770241,0.20856004291516592,0.025,valid,True,AFL,insurance,127.48,
bull,0.25,248.92779798587262,0.14321066811115868,,248.92779798587262,0.9526811890953295,0.2614399602154342,0.025,valid,True,AFL,insurance,127.48,
bear,0.25,7.726310957135945,-0.3166213004210874,,7.726310957135945,-0.8509585077712973,0.03509051274573242,0.025,valid,True,TFC,bank,51.84,
base,0.5,43.19273828969842,-0.03583991339305026,,43.19273828969842,-0.16680674595489164,0.08140944024298578,0.025,valid,True,TFC,bank,51.84,
bull,0.25,69.30887789139648,0.0598020981231171,,69.30887789139648,0.3369768111766296,0.11551695170379128,0.025,valid,True,TFC,bank,51.84,
bear,0.25,51.14827630684483,-0.27158321365525884,,51.14827630684483,-0.7949311350058342,0.05234949313530288,0.025,valid,True,AJG,insurance,249.42,
base,0.5,121.51315118671512,-0.1339591018813947,,121.51315118671512,-0.5128171309970526,0.08997429305912596,0.025,valid,True,AJG,insurance,249.42,
bull,0.25,166.63790564204513,-0.07749547576112736,,166.63790564204513,-0.3318983816773108,0.11410294902408015,0.025,valid,True,AJG,insurance,249.42,
bear,0.25,25.151899573541357,-0.23520970255780793,,25.151899573541357,-0.7383553565635976,0.061161377753433804,0.025,valid,True,MET,insurance,96.13,
base,0.5,65.3724522139633,-0.0742213376661538,,65.3724522139633,-0.3199578465207188,0.11898725262342419,0.025,valid,True,MET,insurance,96.13,
bull,0.25,93.17883973771552,-0.006216753048052026,,93.17883973771552,-0.03069968024846015,0.15896503959990094,0.025,valid,True,MET,insurance,96.13,
bear,0.25,128.30050168820304,-0.16921029400661936,,128.30050168820304,-0.6042184604121201,,0.025,valid,True,PSA,reit,324.17,-0.02
base,0.5,128.30050168820304,-0.16921029400661936,,128.30050168820304,-0.6042184604121201,,0.025,valid,True,PSA,reit,324.17,-0.02
bull,0.25,158.45176660778313,-0.13338769172867615,,158.45176660778313,-0.5112078026721069,,0.025,valid,True,PSA,reit,324.17,0.0
bear,0.25,61.522332231519506,-0.007461927139585156,,61.522332231519506,-0.03675697148082813,,0.025,valid,True,O,reit,63.87,0.039999999999999994
base,0.5,115.06908991768907,0.12494775261408542,,115.06908991768907,0.8016140585202611,,0.025,valid,True,O,reit,63.87,0.06
bull,0.25,115.06908991768907,0.12494775261408542,,115.06908991768907,0.8016140585202611,,0.025,valid,True,O,reit,63.87,0.06
bear,0.25,26.649751120819612,-0.13954345582850436,,26.649751120819612,-0.5283229890120422,0.0813122536616662,0.025,valid,True,FITB,bank,56.5,
base,0.5,46.152449606210176,-0.0396506167810009,,46.152449606210176,-0.18314248484583762,0.12252242854162321,0.025,valid,True,FITB,bank,56.5,
bull,0.25,56.95759467728392,0.001614581992530617,,56.95759467728392,0.00809902083688363,0.14535423914033674,0.025,valid,True,FITB,bank,56.5,
bear,0.25,49.18814012007306,-0.1205716356036729,,49.18814012007306,-0.47397989391430806,,0.025,valid,True,VTR,reit,93.51,0.039999999999999994
base,0.5,92.44129449213017,-0.0022962782194551057,,92.44129449213017,-0.011428783102019446,,0.025,valid,True,VTR,reit,93.51,0.06
bull,0.25,92.44129449213017,-0.0022962782194551057,,92.44129449213017,-0.011428783102019446,,0.025,valid,True,VTR,reit,93.51,0.06
bear,0.25,0.2787210400905551,-0.7037181507334362,,0.2787210400905551,-0.997716898426519,0.025193930736620372,0.025,valid,True,PRU,insurance,122.08,
base,0.5,104.68725130493229,-0.03027217944243732,,104.68725130493229,-0.1424700908835822,0.09784012629161883,0.025,valid,True,PRU,insurance,122.08,
bull,0.25,188.00312067612683,0.09019480330304397,,188.00312067612683,0.5399993502303968,0.15581030290287445,0.025,valid,True,PRU,insurance,122.08,
bear,0.25,0.0,-0.95,,0.0,-1.0,0.009231909733433102,0.025,valid,True,AIG,insurance,78.58,
base,0.5,80.54886744110631,0.0049616353632304655,,80.54886744110631,0.025055579550856688,0.08032898943793963,0.025,valid,True,AIG,insurance,78.58,
bull,0.25,166.51154141359498,0.16205441042220703,,166.51154141359498,1.1190066354491601,0.13937672072675522,0.025,valid,True,AIG,insurance,78.58,
bear,0.25,104.93061392052363,-0.05859209067335214,,104.93061392052363,-0.2605833703014331,0.10023971190215111,0.025,valid,True,HIG,insurance,141.91,
base,0.5,192.97576294721847,0.06340317662463146,,192.97576294721847,0.3598461204088399,0.1633718274939649,0.025,valid,True,HIG,insurance,141.91,
bull,0.25,246.84473215569386,0.11707458903282619,,246.84473215569386,0.7394456497476842,0.2019981689616839,0.025,valid,True,HIG,insurance,141.91,
bear,0.25,49.74686994757431,-0.16467850403314654,,49.74686994757431,-0.5933055105659393,,0.025,valid,True,IRM,reit,122.32,0.039999999999999994
base,0.5,71.63379460955287,-0.101487554513772,,71.63379460955287,-0.4143738177767097,,0.025,valid,True,IRM,reit,122.32,0.06
bull,0.25,71.63379460955287,-0.101487554513772,,71.63379460955287,-0.4143738177767097,,0.025,valid,True,IRM,reit,122.32,0.06
bear,0.25,141.84243071702866,-0.10448703617322308,,141.84243071702866,-0.4240836789271645,0.06377672371921,0.025,valid,True,MTB,bank,246.29,
base,0.5,265.98234246837444,0.015502987865353424,,265.98234246837444,0.07995591566192073,0.09771395277101827,0.025,valid,True,MTB,bank,246.29,
bull,0.25,336.50767601409444,0.06441169912805678,,336.50767601409444,0.3663066954163565,0.11699408890717378,0.025,valid,True,MTB,bank,246.29,
bear,0.25,49.22242129309342,-0.0839320540449,,49.22242129309342,-0.35488307610624614,,0.025,valid,True,CCI,reit,76.3,-0.02
base,0.5,49.22242129309342,-0.0839320540449,,49.22242129309342,-0.35488307610624614,,0.025,valid,True,CCI,reit,76.3,-0.02
bull,0.25,60.680022002252606,-0.04477817142396856,,60.680022002252606,-0.20471792919721354,,0.025,valid,True,CCI,reit,76.3,0.0
bear,0.25,13.916497640581555,-0.27945227532286954,,13.916497640581555,-0.8057711424901388,0.041672179290308455,0.025,valid,True,CFG,bank,71.65,
base,0.5,37.207199016620464,-0.12283325885903973,,37.207199016620464,-0.48070901581827685,0.06957479955922027,0.025,valid,True,CFG,bank,71.65,
bull,0.25,51.78664390018035,-0.06286897843250605,,51.78664390018035,-0.27722757989978575,0.08704119989424904,0.025,valid,True,CFG,bank,71.65,
bear,0.25,50.28717025610496,0.1379817981933973,,50.28717025610496,0.9084315087705865,,0.025,valid,True,VICI,reit,26.35,0.039999999999999994
base,0.5,98.60225082771265,0.3020307523782604,,98.60225082771265,2.7420209042775197,,0.025,valid,True,VICI,reit,26.35,0.06
bull,0.25,98.60225082771265,0.3020307523782604,,98.60225082771265,2.7420209042775197,,0.025,valid,True,VICI,reit,26.35,0.06
bear,0.25,48.54640841149874,-0.07718231077826399,,48.54640841149874,-0.3307636006134721,0.11987726800594227,0.025,valid,True,WRB,insurance,72.54,
base,0.5,82.0125572247414,0.02485060189096,,82.0125572247414,0.13058391542240688,0.18528224592246914,0.025,valid,True,WRB,insurance,72.54,
bull,0.25,101.25803795120598,0.06898199732329746,,101.25803795120598,0.39589244487463415,0.2228948869506256,0.025,valid,True,WRB,insurance,72.54,
bear,0.25,15.236389635799041,-0.13215076820301164,,15.236389635799041,-0.507709543269821,0.07646912106767215,0.025,valid,True,RF,bank,30.95,
base,0.5,27.825927701494038,-0.021056110695628294,,27.825927701494038,-0.1009393311310488,0.1189970738424465,0.025,valid,True,RF,bank,30.95,
bull,0.25,35.13146515194752,0.02566874559101051,,35.13146515194752,0.13510388213077618,0.14367546554085386,0.025,valid,True,RF,bank,30.95,
bear,0.25,258.2471116449586,0.06828423746529833,,258.2471116449586,0.3913426628142802,,0.025,valid,True,AVB,reit,185.61,0.039999999999999994
base,0.5,461.86502659579133,0.2000041318450032,,461.86502659579133,1.4883628392640014,,0.025,valid,True,AVB,reit,185.61,0.06
bull,0.25,461.86502659579133,0.2000041318450032,,461.86502659579133,1.4883628392640014,,0.025,valid,True,AVB,reit,185.61,0.06
bear,0.25,89.90329589684981,0.0623218779620478,,89.90329589684981,0.35294651462527926,,0.025,valid,True,EQR,reit,66.45,0.034801246692288026
base,0.5,151.93342398500295,0.17986323347759559,,151.93342398500295,1.286432264635108,,0.025,valid,True,EQR,reit,66.45,0.05480124669228803
bull,0.25,184.18055965908306,0.22616738646885315,,184.18055965908306,1.7717164734248767,,0.025,valid,True,EQR,reit,66.45,0.06
bear,0.25,2.2395743128154852,-0.3701315584369298,,2.2395743128154852,-0.9008599241781547,0.03386930136346946,0.025,valid,True,KEY,bank,22.59,
base,0.5,16.347514943011316,-0.06263852043801987,,16.347514943011316,-0.2763384266041914,0.08974044453167165,0.025,valid,True,KEY,bank,22.59,
bull,0.25,27.05642131745,0.03674231416234153,,27.05642131745,0.19771674712040732,0.1321505210201231,0.025,valid,True,KEY,bank,22.59,
bear,0.25,55.43340340804682,-0.13730908731187597,,55.43340340804682,-0.5221670251870802,0.055023035062984775,0.025,valid,True,L,insurance,116.01,
base,0.5,115.44679460096218,-0.0009728511260219674,,115.44679460096218,-0.004854800439943352,0.08752661660876387,0.025,valid,True,L,insurance,116.01,
bull,0.25,151.21930756203145,0.05444119262582614,,151.21930756203145,0.3035023494701443,0.10690120566322839,0.025,valid,True,L,insurance,116.01,
bear,0.25,48.73065782968417,-0.07093537764173985,,48.73065782968417,-0.30780315582834994,0.0887605722476489,0.025,valid,True,BRO,insurance,70.4,
base,0.5,92.35067519570266,0.05578012743095906,,92.35067519570266,0.3117993635753218,0.14583423783267485,0.025,valid,True,BRO,insurance,70.4,
bull,0.25,119.2520572989889,0.11116523246242682,,119.2520572989889,0.6939212684515468,0.18103276774279956,0.025,valid,True,BRO,insurance,70.4,
bear,0.25,13.668418857926532,-0.11396375913414591,,13.668418857926532,-0.4539185434308217,,0.025,valid,True,WY,reit,25.03,-0.02
base,0.5,13.668418857926532,-0.11396375913414591,,13.668418857926532,-0.4539185434308217,,0.025,valid,True,WY,reit,25.03,-0.02
bull,0.25,16.945188036809206,-0.0750524453115129,,16.945188036809206,-0.32300487268041533,,0.025,valid,True,WY,reit,25.03,0.0
bear,0.25,33.921868986241186,0.02680078844145317,,33.921868986241186,0.14138186360165506,,0.025,valid,True,INVH,reit,29.72,0.039999999999999994
base,0.5,57.89577256702839,0.14266680128822262,,57.89577256702839,0.9480407996981288,,0.025,valid,True,INVH,reit,29.72,0.06
bull,0.25,57.89577256702839,0.14266680128822262,,57.89577256702839,0.9480407996981288,,0.025,valid,True,INVH,reit,29.72,0.06
bear,0.25,18.037944439157105,-0.06675101933966499,,18.037944439157105,-0.2920743940676176,,0.025,valid,True,KIM,reit,25.48,0.013650082244948365
base,0.5,24.298779292731794,-0.009448621881945285,,24.298779292731794,-0.04635874047363442,,0.025,valid,True,KIM,reit,25.48,0.033650082244948365
bull,0.25,36.4800368665866,0.07441278843678423,,36.4800368665866,0.43171259288016484,,0.025,valid,True,KIM,reit,25.48,0.05365008224494837
bear,0.25,76.25782035824919,-0.10439058271513402,,76.25782035824919,-0.4237734595870546,,0.025,valid,True,MAA,reit,132.34,-0.02
base,0.5,76.25782035824919,-0.10439058271513402,,76.25782035824919,-0.4237734595870546,,0.025,valid,True,MAA,reit,132.34,-0.02
bull,0.25,96.36335208608513,-0.061478656306345414,,96.36335208608513,-0.2718501429191089,,0.025,valid,True,MAA,reit,132.34,0.0
bear,0.25,12.098047889012493,-0.111346792604051,,12.098047889012493,-0.44580632665998654,,0.025,valid,True,DOC,reit,21.83,-0.02
base,0.5,12.098047889012493,-0.111346792604051,,12.098047889012493,-0.44580632665998654,,0.025,valid,True,DOC,reit,21.83,-0.02
bull,0.25,14.872059788782513,-0.07388807284734045,,14.872059788782513,-0.3187329460017172,,0.025,valid,True,DOC,reit,21.83,0.0
bear,0.25,151.44025974360446,-0.036360126876273435,,151.44025974360446,-0.16905207273742406,0.12234493997152941,0.025,valid,True,GL,insurance,182.25,
base,0.5,275.0807848776628,0.0858217671168533,,275.0807848776628,0.5093595878061057,0.2018203682202687,0.025,valid,True,GL,insurance,182.25,
bull,0.25,351.62528890302275,0.14046644785760232,,351.62528890302275,0.929356866408904,0.25102274123596763,0.025,valid,True,GL,insurance,182.25,
bear,0.25,115.58700990917444,-0.16169542924732094,,115.58700990917444,-0.585991583118398,0.07465595469954064,0.025,valid,True,AIZ,insurance,279.19,
base,0.5,287.78225442927766,0.006080728934877655,,287.78225442927766,0.03077565252794745,0.14863069691395872,0.025,valid,True,AIZ,insurance,279.19,
bull,0.25,408.0810709954132,0.07887050038190457,,408.0810709954132,0.46166077221753365,0.20031083459128296,0.025,valid,True,AIZ,insurance,279.19,
bear,0.25,49.61691609221763,0.05391183208872663,,49.61691609221763,0.30023365021534687,,0.025,valid,True,UDR,reit,38.16,0.039999999999999994
base,0.5,96.02824490881449,0.20270225452151291,,96.02824490881449,1.5164634410066693,,0.025,valid,True,UDR,reit,38.16,0.06
bull,0.25,96.02824490881449,0.20270225452151291,,96.02824490881449,1.5164634410066693,,0.025,valid,True,UDR,reit,38.16,0.06
bear,0.25,111.27617471315754,0.09676114442275874,,111.27617471315754,0.5869391716080652,,0.025,valid,True,BXP,reit,70.12,0.039999999999999994
base,0.5,170.91475826018936,0.19505400459394684,,170.91475826018936,1.4374608993181597,,0.025,valid,True,BXP,reit,70.12,0.06
bull,0.25,170.91475826018936,0.19505400459394684,,170.91475826018936,1.4374608993181597,,0.025,valid,True,BXP,reit,70.12,0.06
bear,0.25,168.2558584739803,0.08712190830456423,,168.2558584739803,0.5184176380649788,,0.025,valid,True,CPT,reit,110.81,0.039999999999999994
base,0.5,296.70213348304907,0.21772253432578048,,296.70213348304907,1.677575430764814,,0.025,valid,True,CPT,reit,110.81,0.06
bull,0.25,296.70213348304907,0.21772253432578048,,296.70213348304907,1.677575430764814,,0.025,valid,True,CPT,reit,110.81,0.06
bear,0.25,108.08651985173128,0.1600513956981,,108.08651985173128,1.1008069942027459,,0.025,valid,True,ARE,reit,51.45,0.039999999999999994
base,0.5,157.3955919903736,0.2506086760455941,,157.3955919903736,2.0591951795990977,,0.025,valid,True,ARE,reit,51.45,0.06
bull,0.25,157.3955919903736,0.2506086760455941,,157.3955919903736,2.0591951795990977,,0.025,valid,True,ARE,reit,51.45,0.06
bear,0.25,10.89198777467315,-0.34153186144519965,,10.89198777467315,-0.8762133449860989,0.10590827606179871,0.025,valid,True,IBKR,bank,87.99,
base,0.5,19.17153392067945,-0.2626991935614974,,19.17153392067945,-0.7821169005491595,0.16741071428571427,0.025,valid,True,IBKR,bank,87.99,
bull,0.25,24.070519618290074,-0.22836764498320372,,24.070519618290074,-0.7264402816423449,0.20380154536677267,0.025,valid,True,IBKR,bank,87.99,
bear,0.25,452.1175055251841,-0.1500535505505699,,452.1175055251841,-0.5564344385005258,,0.025,valid,True,EQIX,reit,1019.28,0.039999999999999994
base,0.5,716.4637084116016,-0.06807676724585843,,716.4637084116016,-0.2970884267212134,,0.025,valid,True,EQIX,reit,1019.28,0.06
bull,0.25,716.4637084116016,-0.06807676724585843,,716.4637084116016,-0.2970884267212134,,0.025,valid,True,EQIX,reit,1019.28,0.06
bear,0.25,7.915196706777737,-0.14217554231099594,,7.915196706777737,-0.5354931510106962,0.05930520130488064,0.025,valid,True,HBAN,bank,17.04,
base,0.5,16.90725215739265,-0.0015629512733636997,,16.90725215739265,-0.007790366350196476,0.09827760891590678,0.025,valid,True,HBAN,bank,17.04,
bull,0.25,22.497986918203708,0.05714561792374395,,22.497986918203708,0.32030439660819887,0.12250837518954688,0.025,valid,True,HBAN,bank,17.04,
bear,0.25,71.56139586219189,-0.16630335932547702,,71.56139586219189,-0.5972456333735261,0.06058038314226748,0.025,valid,True,CINF,insurance,177.68,
base,0.5,256.11227916027514,0.0758664660369186,,256.11227916027514,0.4414243536710667,0.15233922962473137,0.025,valid,True,CINF,insurance,177.68,
bull,0.25,394.70409616784,0.17307726397230394,,394.70409616784,1.221432328724899,0.22124719166348555,0.025,valid,True,CINF,insurance,177.68,
bear,0.25,28.852305313748957,0.028010631616666393,,28.852305313748957,0.14812197826299078,,0.025,valid,True,HST,reit,25.13,0.039999999999999994
base,0.5,42.94324817400225,0.11311614116449031,,42.94324817400225,0.708843938479994,,0.025,valid,True,HST,reit,25.13,0.06
bull,0.25,42.94324817400225,0.11311614116449031,,42.94324817400225,0.708843938479994,,0.025,valid,True,HST,reit,25.13,0.06
bear,0.25,76.85835135046149,-0.008698139448408915,,76.85835135046149,-0.04274067317895769,,0.025,valid,True,REG,reit,80.29,0.039999999999999994
base,0.5,132.83128113829758,0.10593036054618787,,132.83128113829758,0.6543938365711492,,0.025,valid,True,REG,reit,80.29,0.06
bull,0.25,132.83128113829758,0.10593036054618787,,132.83128113829758,0.6543938365711492,,0.025,valid,True,REG,reit,80.29,0.06
bear,0.25,118.13300567014079,-0.1336431333245094,,118.13300567014079,-0.5119277571056817,0.1544759205408638,0.025,valid,True,ERIE,insurance,242.04,
base,0.5,200.68998586317193,-0.03677507612754294,,200.68998586317193,-0.17083958906308072,0.24495987078770276,0.025,valid,True,ERIE,insurance,242.04,
bull,0.25,249.72199204886903,0.006268619175095802,,249.72199204886903,0.03173852276015965,0.29869984041638625,0.025,valid,True,ERIE,insurance,242.04,
