ticker,scenario,probability,revenue_growth_y1,terminal_growth,operating_margin,forward_roic,terminal_roic,share_change_rate,sbc_fade_speed,reinvestment_rate_y1,intrinsic_value_per_share,irr_3y,irr_5y,exit_value_per_share,total_return_5y,irr_5y_status,scenario_is_finite
LLY,bear,0.25,0.16035097984658725,0.02,0.2428805385203756,0.3379177248520196,0.07019119721085262,0.0,0.5,0.3914585538098009,327.38364456636384,-0.3367833250296826,-0.18620601248039748,356.3422577604082,-0.6205017169122251,valid,True
LLY,base,0.5,0.25,0.025,0.2985125860686211,0.45055696646935944,0.427240544813813,-0.020389749107097118,1.0,0.4549924099640822,726.3197433030625,-0.13546363730274602,-0.03694493324364881,925.7842017462702,-0.16976569358732863,valid,True
LLY,bull,0.25,0.3217192161227302,0.030000000000000002,0.34692212159693625,0.4956126631162954,0.4505569664693595,-0.020389749107097118,1.5,0.5314137278941623,1124.8726685310153,-0.0033411973206966365,0.058807856455678154,1478.6622828780778,0.3262637198878562,valid,True
JNJ,bear,0.25,0.008396376820949729,0.02,0.23396749068756234,0.10731159630223655,0.06909704406808008,0.0,0.5,0.09986899669794978,106.0153246445166,-0.21648877534025812,-0.11793301823490761,111.58743691394069,-0.43837698931105007,valid,True
JNJ,base,0.5,0.04913514459519741,0.025,0.26112666111616145,0.14308212840298207,0.1392201070007002,-0.03024344131929374,1.0,0.30966911221341936,164.64447347261336,-0.09119444288371593,-0.03072878907551054,208.3309778303327,-0.1427531912077904,valid,True
JNJ,bull,0.25,0.08172615881459555,0.030000000000000002,0.2823243098714786,0.15739034124328027,0.14308212840298207,-0.03024344131929374,1.5,0.45352800234000396,210.558767593974,-0.011822540190769334,0.024929004837758867,275.6731785801855,0.1294995212486989,valid,True
CAT,bear,0.25,-0.019915896698901564,0.02,0.12006236398349135,0.21963604921949026,0.11700678645304956,0.0,0.5,0.0,39.6387488169414,-0.6211023802850831,-0.42755292940128126,37.89345881197555,-0.9052035474161144,valid,True
CAT,base,0.5,0.09555601228317168,0.025,0.15281852143765806,0.29284806562598703,0.2411331454212261,-0.04291677228749784,1.0,0.27811284890150223,127.48461534202461,-0.4361522603343473,-0.25739367446585665,166.644755000615,-0.7463830218989239,valid,True
CAT,bull,0.25,0.18793353946883026,0.030000000000000002,0.17654081199703764,0.3221328721885858,0.2763014012558136,-0.04291677228749784,1.5,0.4853488888384366,223.2463698897007,-0.3278402018615452,-0.16438189556210997,312.2856635020888,-0.5720226148664631,valid,True
ABBV,bear,0.25,0.00721311835078664,0.02,0.21681724691272403,0.12867637359013256,0.06831091163575986,0.0,0.5,0.07593075875568936,70.65501241572073,-0.3116847195808076,-0.18395960003836076,73.9160367817893,-0.6072518029698017,valid,True
ABBV,base,0.5,0.09874106877546773,0.025,0.28007514501636444,0.17156849812017677,0.15561520100833437,-0.002979322933187006,1.0,0.48955872401203043,173.38987271840725,-0.06538839418790302,-0.00606146313075439,211.7920017325959,-0.028873171074111248,valid,True
ABBV,bull,0.25,0.17196342911521262,0.030000000000000002,0.33264117445900515,0.18872534793219448,0.17156849812017677,-0.002979322933187006,1.5,0.7607390573933523,288.9830140831674,0.09614584774826654,0.10372309772355949,368.5311569044541,0.622103368561354,valid,True
UNH,bear,0.25,-0.011880168916525269,0.02,0.06594567344088509,0.02,0.07228846530624482,0.0,0.5,0.0,260.78666634869694,-0.061560925663798075,-0.03255745245114664,312.4140253814829,-0.1409712082812049,valid,True
UNH,base,0.5,0.04647638033078355,0.025,0.08231835080659637,0.02,0.07228846530624482,-0.017196730552428353,1.0,1.2,308.3712164103808,0.010250382832600765,0.011594282049918574,495.845289353147,0.06159666468777436,valid,True
UNH,bull,0.25,0.0931616197286306,0.030000000000000002,0.09427794138556603,0.022000000000000002,0.07228846530624482,-0.017196730552428353,1.5,1.2,427.6824154568879,0.10752102910482793,0.0762471525813453,674.4092520718418,0.4620951527867534,valid,True
KO,bear,0.25,-0.03482263700402652,0.02,0.23252044092951402,0.2011949205691302,0.06829973145084434,0.0,0.5,0.0,22.88811228559308,-0.3189092169282959,-0.19437060982454565,22.72847417444448,-0.6251498190905049,valid,True
KO,base,0.5,0.033189786560164136,0.025,0.2667444120505345,0.2682598940921736,0.2499835352267561,-0.00356258739740248,1.0,0.11761664692706604,46.75726577816609,-0.12574234500061718,-0.054659496643580455,54.462628128629845,-0.2337824401685309,valid,True
KO,bull,0.25,0.08759972541151666,0.030000000000000002,0.29331015110158415,0.295085883501391,0.2682598940921736,-0.00356258739740248,1.5,0.25782250044114596,67.89695141269729,-0.014126471674535394,0.024361774243880085,82.66687042368814,0.12230531722454274,valid,True
PG,bear,0.25,-0.006787958639767548,0.02,0.17738420011000716,0.1610544452271452,0.06844489350516386,0.0,0.5,0.0,66.629922108268,-0.19284966135164727,-0.10241418432851786,67.20839662018071,-0.3861239787882105,valid,True
PG,base,0.5,0.034423267709849714,0.025,0.22124866058976383,0.21473926030286028,0.20149962010766875,-0.017983121142740054,1.0,0.15152615372702932,124.55671721805668,0.006923322944203419,0.031372807244770255,151.47885829917033,0.15999993790394784,valid,True
PG,bull,0.25,0.06739224878954353,0.030000000000000002,0.25879094059316804,0.23621318633314634,0.21473926030286028,-0.017983121142740054,1.5,0.2536429060617074,177.20777030923963,0.13440110405208544,0.11437676557397937,224.2128446594648,0.6876715368655983,valid,True
HD,bear,0.25,-0.003475417716934555,0.02,0.12727047712139822,0.02568121679742428,0.0863379246478373,0.0,0.5,0.04749252483140455,112.72901739597323,-0.22893740650906685,-0.13803357186552595,140.48862224530095,-0.4907939235681059,valid,True
HD,base,0.5,0.04898224493067871,0.025,0.14279601693997807,0.0342416223965657,0.0863379246478373,-0.010871294252522486,1.0,1.2,116.52075012630536,-0.1967680348694557,-0.104736293136375,206.1184500502907,-0.437362606818667,valid,True
