scenario,probability,intrinsic_value_per_share,irr_5y,irr_3y,exit_value_per_share,total_return_5y,normalized_roe,terminal_growth,irr_5y_status,scenario_is_finite,ticker,model_family,price,affo_growth
base,0.5,201.01641973668598,0.07691376991726506,,201.01641973668598,0.44845380989109374,0.1633718274939649,0.025,valid,True,HIG,insurance,138.78,
bull,0.25,257.1299293288478,0.13126708044315172,,257.1299293288478,0.852788077020088,0.2019981689616839,0.025,valid,True,HIG,insurance,138.78,
bear,0.25,51.16714121579957,-0.15884539585928148,,51.16714121579957,-0.5789059236622536,,0.025,valid,True,IRM,reit,121.51,0.039999999999999994
base,0.5,74.55762296096317,-0.0930653253391095,,74.55762296096317,-0.38640751410613805,,0.025,valid,True,IRM,reit,121.51,0.06
bull,0.25,74.55762296096317,-0.0930653253391095,,74.55762296096317,-0.38640751410613805,,0.025,valid,True,IRM,reit,121.51,0.06
bear,0.25,147.33683679984938,-0.09473183594213397,,147.33683679984938,-0.39202427663675254,0.06377672371921,0.025,valid,True,MTB,bank,242.34,
base,0.5,276.28543014808724,0.026565290011782317,,276.28543014808724,0.14007357492814743,0.09771395277101827,0.025,valid,True,MTB,bank,242.34,
bull,0.25,349.54263186377403,0.07600678448442744,,349.54263186377403,0.4423645781289678,0.11699408890717378,0.025,valid,True,MTB,bank,242.34,
bear,0.25,50.04135824980863,-0.08879151030928345,,50.04135824980863,-0.3718132280968035,,0.025,valid,True,CCI,reit,79.66,-0.02
base,0.5,50.04135824980863,-0.08879151030928345,,50.04135824980863,-0.3718132280968035,,0.025,valid,True,CCI,reit,79.66,-0.02
bull,0.25,61.903929027775746,-0.04918596776262518,,61.903929027775746,-0.2228982045220217,,0.025,valid,True,CCI,reit,79.66,0.0
bear,0.25,14.291552186923468,-0.2729313698889877,,14.291552186923468,-0.7968218341352933,0.041672179290308455,0.025,valid,True,CFG,bank,70.34,
base,0.5,38.20994622416058,-0.11489496251470033,,38.20994622416058,-0.45678211225247967,0.06957479955922027,0.025,valid,True,CFG,bank,70.34,
bull,0.25,53.18231231734832,-0.05438800963403134,,53.18231231734832,-0.24392504524668301,0.08704119989424904,0.025,valid,True,CFG,bank,70.34,
bear,0.25,52.69083374004457,0.15164584135290626,,52.69083374004457,1.0257913779332783,,0.025,valid,True,VICI,reit,26.01,0.039999999999999994
base,0.5,108.08803698329007,0.3296197439782067,,108.08803698329007,3.155633870945408,,0.025,valid,True,VICI,reit,26.01,0.06
bull,0.25,108.08803698329007,0.3296197439782067,,108.08803698329007,3.155633870945408,,0.025,valid,True,VICI,reit,26.01,0.06
bear,0.25,269.2486702127932,0.07014562482182507,,269.2486702127932,0.4035064127022163,,0.025,valid,True,AVB,reit,191.84,0.039999999999999994
base,0.5,497.53752864993777,0.20997761494168632,,497.53752864993777,1.5935025471744044,,0.025,valid,True,AVB,reit,191.84,0.06
bull,0.25,497.53752864993777,0.20997761494168632,,497.53752864993777,1.5935025471744044,,0.025,valid,True,AVB,reit,191.84,0.06
bear,0.25,50.56917542864454,-0.06871680524318613,,50.56917542864454,-0.2994988858755431,0.11987726800594227,0.025,valid,True,WRB,insurance,72.19,
base,0.5,85.42974710910565,0.03425211049256971,,85.42974710910565,0.18340140059711385,0.18528224592246914,0.025,valid,True,WRB,insurance,72.19,
bull,0.25,105.4771228658396,0.07878834707247795,,105.4771228658396,0.4611043477744785,0.2228948869506256,0.025,valid,True,WRB,insurance,72.19,
bear,0.25,15.642978685068956,-0.12796175540212862,,15.642978685068956,-0.49571313071989187,0.07646912106767215,0.025,valid,True,RF,bank,31.02,
base,0.5,28.56847352498896,-0.01633085620050001,,28.56847352498896,-0.07903051176695808,0.1189970738424465,0.025,valid,True,RF,bank,31.02,
bull,0.25,36.06896211527196,0.030619535828906974,,36.06896211527196,0.1627647361467428,0.14367546554085386,0.025,valid,True,RF,bank,31.02,
bear,0.25,87.36337273483977,0.049269804608675916,,87.36337273483977,0.27184994518619554,,0.025,valid,True,EQR,reit,68.69,0.031596614644469403
base,0.5,145.23858314473551,0.1615494337630079,,145.23858314473551,1.1144065096045352,,0.025,valid,True,EQR,reit,68.69,0.05159661464446941
bull,0.25,199.19957525360056,0.23731129745986368,,199.19957525360056,1.8999792583141732,,0.025,valid,True,EQR,reit,68.69,0.06
bear,0.25,2.2988388141295446,-0.3707394289782844,,2.2988388141295446,-0.9013373899515217,0.03386930136346946,0.025,valid,True,KEY,bank,23.3,
base,0.5,16.780109349581252,-0.06354314494756408,,16.780109349581252,-0.2798236330651823,0.08974044453167165,0.025,valid,True,KEY,bank,23.3,
bull,0.25,27.77239904033517,0.035741779653593486,,27.77239904033517,0.19194845666674554,0.1321505210201231,0.025,valid,True,KEY,bank,23.3,
bear,0.25,57.69842419246166,-0.1288342842615937,,57.69842419246166,-0.49823094014730274,0.055023035062984775,0.025,valid,True,L,insurance,114.99,
base,0.5,120.16397545562518,0.008841276047533597,,120.16397545562518,0.0449950035274822,0.08752661660876387,0.025,valid,True,L,insurance,114.99,
bull,0.25,157.39816098929728,0.06479968986299256,,157.39816098929728,0.368798686749259,0.10690120566322839,0.025,valid,True,L,insurance,114.99,
bear,0.25,50.562275037921566,-0.05659337298268263,,50.562275037921566,-0.25270063497012163,0.0887605722476489,0.025,valid,True,BRO,insurance,67.66,
base,0.5,95.8218182792207,0.07207824399051499,,95.8218182792207,0.4162255140292743,0.14583423783267485,0.025,valid,True,BRO,insurance,67.66,
bull,0.25,123.73433047145339,0.1283183309202145,,123.73433047145339,0.8287663386262696,0.18103276774279956,0.025,valid,True,BRO,insurance,67.66,
bear,0.25,35.27163968935865,0.03568285690549167,,35.27163968935865,0.19160944896481924,,0.025,valid,True,INVH,reit,29.6,0.039999999999999994
base,0.5,61.85980744549162,0.1588397147520224,,61.85980744549162,1.0898583596449871,,0.025,valid,True,INVH,reit,29.6,0.06
bull,0.25,61.85980744549162,0.1588397147520224,,61.85980744549162,1.0898583596449871,,0.025,valid,True,INVH,reit,29.6,0.06
bear,0.25,18.46421470648266,-0.05790197550462106,,18.46421470648266,-0.25786918382304413,,0.025,valid,True,KIM,reit,24.88,0.013650082244948365
base,0.5,25.063145907325893,0.0014679180839809458,,25.063145907325893,0.007361169908596921,,0.025,valid,True,KIM,reit,24.88,0.033650082244948365
bull,0.25,38.19568565742723,0.08951392900781596,,38.19568565742723,0.5351963688676538,,0.025,valid,True,KIM,reit,24.88,0.05365008224494837
bear,0.25,77.67830916884404,-0.10498049900227235,,77.67830916884404,-0.42566869376085736,,0.025,valid,True,MAA,reit,135.25,-0.02
base,0.5,77.67830916884404,-0.10498049900227235,,77.67830916884404,-0.42566869376085736,,0.025,valid,True,MAA,reit,135.25,-0.02
bull,0.25,98.59616146368955,-0.061261679431541705,,98.59616146368955,-0.2710080483276188,,0.025,valid,True,MAA,reit,135.25,0.0
bear,0.25,12.296547811198364,-0.10697203199726402,,12.296547811198364,-0.43203012419407094,,0.025,valid,True,DOC,reit,21.65,-0.02
base,0.5,12.296547811198364,-0.10697203199726402,,12.296547811198364,-0.43203012419407094,,0.025,valid,True,DOC,reit,21.65,-0.02
bull,0.25,15.167017133236449,-0.0687024609510638,,15.167017133236449,-0.2994449361091709,,0.025,valid,True,DOC,reit,21.65,0.0
bear,0.25,157.7502705662547,-0.02509935576911726,,157.7502705662547,-0.11935314818146203,0.12234493997152941,0.025,valid,True,GL,insurance,179.13,
base,0.5,286.5424842475655,0.098510314699505,,286.5424842475655,0.5996342558341177,0.2018203682202687,0.025,valid,True,GL,insurance,179.13,
bull,0.25,366.27634260731554,0.1537935547809448,,366.27634260731554,1.044751535796994,0.25102274123596763,0.025,valid,True,GL,insurance,179.13,
bear,0.25,120.12920885079664,-0.15502641036383613,,120.12920885079664,-0.5692595329671317,0.07465595469954064,0.025,valid,True,AIZ,insurance,278.89,
base,0.5,299.09117445855645,0.014084468403401162,,299.09117445855645,0.07243420150796531,0.14863069691395872,0.025,valid,True,AIZ,insurance,278.89,
bull,0.25,424.1173488628649,0.0874533090542009,,424.1173488628649,0.5207334392156941,0.20031083459128296,0.025,valid,True,AIZ,insurance,278.89,
bear,0.25,51.9532764534373,0.05511276030124135,,51.9532764534373,0.3076586069327285,,0.025,valid,True,UDR,reit,39.73,0.039999999999999994
base,0.5,104.99402698875294,0.21453268156379335,,104.99402698875294,1.642688824282732,,0.025,valid,True,UDR,reit,39.73,0.06
bull,0.25,104.99402698875294,0.21453268156379335,,104.99402698875294,1.642688824282732,,0.025,valid,True,UDR,reit,39.73,0.06
bear,0.25,175.25419280721127,0.09181422073873291,,175.25419280721127,0.5514712536049158,,0.025,valid,True,CPT,reit,112.96,0.039999999999999994
base,0.5,318.72208593860483,0.2305449857174442,,318.72208593860483,1.8215482112128618,,0.025,valid,True,CPT,reit,112.96,0.06
bull,0.25,318.72208593860483,0.2305449857174442,,318.72208593860483,1.8215482112128618,,0.025,valid,True,CPT,reit,112.96,0.06
bear,0.25,114.94993200168923,0.11460362066517704,,114.94993200168923,0.7202923077175882,,0.025,valid,True,BXP,reit,66.82,0.039999999999999994
base,0.5,179.56290847841467,0.21860240807801246,,179.56290847841467,1.687262922454575,,0.025,valid,True,BXP,reit,66.82,0.06
bull,0.25,179.56290847841467,0.21860240807801246,,179.56290847841467,1.687262922454575,,0.025,valid,True,BXP,reit,66.82,0.06
bear,0.25,111.25817062730331,0.18368339318713933,,111.25817062730331,1.3236877741709128,,0.025,valid,True,ARE,reit,47.88,0.039999999999999994
base,0.5,164.07830986259054,0.2793206392735188,,164.07830986259054,2.4268652853506794,,0.025,valid,True,ARE,reit,47.88,0.06
bull,0.25,164.07830986259054,0.2793206392735188,,164.07830986259054,2.4268652853506794,,0.025,valid,True,ARE,reit,47.88,0.06
bear,0.25,11.129722143103699,-0.3474884991681685,,11.129722143103699,-0.8817119551163386,0.10590827606179871,0.025,valid,True,IBKR,bank,94.09,
base,0.5,19.5899821050481,-0.2693689677535275,,19.5899821050481,-0.7917952799973631,0.16741071428571427,0.025,valid,True,IBKR,bank,94.09,
bull,0.25,24.595895692669753,-0.23534798939932733,,24.595895692669753,-0.7385918196123951,0.20380154536677267,0.025,valid,True,IBKR,bank,94.09,
bear,0.25,467.9812776488747,-0.14943442984166033,,467.9812776488747,-0.5548165660059601,,0.025,valid,True,EQIX,reit,1051.21,0.039999999999999994
base,0.5,756.3255252778399,-0.06372407813205361,,756.3255252778399,-0.28051909201982483,,0.025,valid,True,EQIX,reit,1051.21,0.06
bull,0.25,756.3255252778399,-0.06372407813205361,,756.3255252778399,-0.28051909201982483,,0.025,valid,True,EQIX,reit,1051.21,0.06
bear,0.25,8.13570805198122,-0.14561392672115758,,8.13570805198122,-0.5447281448247778,0.05930520130488064,0.025,valid,True,HBAN,bank,17.87,
base,0.5,17.378275311337603,-0.005564947663298736,,17.378275311337603,-0.02751677049034118,0.09827760891590678,0.025,valid,True,HBAN,bank,17.87,
bull,0.25,23.124763679854542,0.05290830225926402,,23.124763679854542,0.2940550464384186,0.12250837518954688,0.025,valid,True,HBAN,bank,17.87,
bear,0.25,44.652287029309996,-0.2462664207121945,,44.652287029309996,-0.7567295721639336,0.07932698436769291,0.025,valid,True,NTRS,bank,183.55,
base,0.5,85.14649316862845,-0.142404535751385,,85.14649316862845,-0.5361128130284476,0.1285949670461354,0.025,valid,True,NTRS,bank,183.55,
bull,0.25,109.78653554596,-0.0976834183823736,,109.78653554596,-0.40187123102173794,0.15857370466765758,0.025,valid,True,NTRS,bank,183.55,
bear,0.25,74.37935756453729,-0.16134350279113197,,74.37935756453729,-0.5851218342004837,0.06058038314226748,0.025,valid,True,CINF,insurance,179.28,
base,0.5,266.1975295313534,0.0822670475689955,,266.1975295313534,0.4848144217500747,0.15233922962473137,0.025,valid,True,CINF,insurance,179.28,
bull,0.25,410.2468481412887,0.1800561753042449,,410.2468481412887,1.2883023658037076,0.22124719166348555,0.025,valid,True,CINF,insurance,179.28,
bear,0.25,29.742953243824065,0.05112443332068506,,29.742953243824065,0.28312999326247046,,0.025,valid,True,HST,reit,23.18,0.039999999999999994
base,0.5,44.90695868015398,0.1414057140833227,,44.90695868015398,0.9373148697219145,,0.025,valid,True,HST,reit,23.18,0.06
bull,0.25,44.90695868015398,0.1414057140833227,,44.90695868015398,0.9373148697219145,,0.025,valid,True,HST,reit,23.18,0.06
bear,0.25,79.97533891856986,0.0008909979151925373,,79.97533891856986,0.004462935425393777,,0.025,valid,True,REG,reit,79.62,0.039999999999999994
base,0.5,142.23088762480654,0.12303773567540932,,142.23088762480654,0.786371359266598,,0.025,valid,True,REG,reit,79.62,0.06
bull,0.25,142.23088762480654,0.12303773567540932,,142.23088762480654,0.786371359266598,,0.025,valid,True,REG,reit,79.62,0.06
bear,0.25,123.05521423973,-0.13342648905999088,,123.05521423973,-0.5113172064662642,0.1544759205408638,0.025,valid,True,ERIE,insurance,251.81,
base,0.5,209.0520686074708,-0.03653420869378088,,209.0520686074708,-0.16980235650899167,0.24495987078770276,0.025,valid,True,ERIE,insurance,251.81,
bull,0.25,260.1270750509053,0.006520250267656902,,260.1270750509053,0.03302916901991715,0.29869984041638625,0.025,valid,True,ERIE,insurance,251.81,
