rank,ticker,price,expected_irr,median_irr,p10_irr,p90_irr,above_hurdle_weight,hurdle_rate,permanent_loss_weight,worst_case_shortfall,worst_case_hurdle_gap,expected_shortfall,hurdle_cvar,intrinsic_value_low,intrinsic_value_base,intrinsic_value_high,intrinsic_value_bear,intrinsic_value_bull,scenario_order_inversion,scenario_order_note,upside_to_base,model_confidence,data_confidence,model_uncertainty,business_quality,valuation_excess,evidence_confidence,valuation_status,invalid_reason,invalid_fields,assumption_flags,valuation_alerts,requires_manual_review,roic_status,catastrophic_tail_floor_applied,catastrophic_tail_scenarios,name,sector,industry,model_family,market_cap,financial_persistence_score,roic,incremental_roic,wacc,roic_minus_wacc,normalized_operating_margin,current_operating_margin,revenue_cagr,net_debt_to_ebitda,sbc_intensity,net_share_change_cagr,risk_flags,years_of_data,latest_fiscal_year,anchor_source,latest_filing_date,price_as_of,is_price_fresh,shares_outstanding,beta,specialist_model_note,downside_penalty,ambiguity_penalty,permanent_loss_penalty,hurdle_penalty,robust_return,ineligible_reasons,eligible
1,UHS,151.16,0.294844843998726,0.3135969422757627,0.14008993011666465,0.4120955613267142,1.0,0.12,0.0,0.0,0.0,0.0,0.0,178.45562464794716,330.8547559982058,467.85753725466424,178.45562464794716,467.85753725466424,False,,1.1887718708534387,0.76779,1.0,0.1429691156050248,0.7832,0.19359694227576268,0.76779,valid,,,share_change_floor_hit;intrinsic_2x_price,,False,ok,False,,"Universal Health Services, Inc.",Healthcare,Medical - Care Facilities,general_dcf,9463573750.0,0.7832,0.12468849972603302,0.22875878037240152,0.0806525669604862,0.04403593276554682,0.10734202554714209,0.11497840885602606,0.0705902397892153,1.87669620079509,0.006142007240454682,-0.05801175829131966,,8.0,2025.0,ttm,2026-05-07,2026-07-17,True,,,,0.0,0.0714845578025124,0.0,0.0,0.14864179630990781,,True
2,FOXA,57.62,0.2720871774043189,0.29399153806734835,0.10708771218778568,0.3932779212947934,0.75,0.12,0.0,0.0,0.012912287812214318,0.0,0.012912287812214318,66.99467799636992,130.10889805821174,182.41940177755308,66.99467799636992,182.41940177755308,False,,1.258050990250117,0.68445,1.0,0.15256160455350384,0.8979,0.17399153806734835,0.68445,valid,,,forward_roic_cap_hit;share_change_floor_hit;intrinsic_2x_price,,False,ok,False,,Fox Corporation,Communication Services,Entertainment,general_dcf,25266649054.0,0.8979,0.16895503711597137,0.8856477997370426,0.06713308694247724,0.10182195017349413,0.2005283937430593,0.19727177334732424,0.06996718821585945,0.8351403947734223,0.006437768240343348,-0.0882628934835914,,8.0,2025.0,ttm,2026-05-11,2026-07-17,True,,,,0.0,0.07628080227675192,0.0,0.012912287812214318,0.10617622041798226,,True
3,VICI,26.87,0.27794303202487836,0.32233928871312045,0.14475426196015206,0.32233928871312045,1.0,0.12,0.0,0.0,0.0,0.0,0.0,52.82372361076347,108.63810332926103,108.63810332926103,52.82372361076347,108.63810332926103,False,,3.0431002355512105,0.6,0.8,0.10679251337648418,0.4862356944014846,0.20233928871312046,0.48,valid,,,specialist_model_v1,,False,specialist,False,,VICI Properties Inc.,Real Estate,REIT - Specialty,reit,28724836100.0,,,,,,,,,,,,,,,,,2026-07-17,True,1069030000.0,0.683,P/AFFO Gordon proxy; no property-level NOI or maintenance-capex detail,0.0,0.05339625668824209,0.0,0.0,0.09712285858229781,,True
4,CTSH,44.77,0.21484091453312432,0.22348366316873583,0.12701890808530153,0.2853774237097241,1.0,0.12,0.0,0.0,0.0,0.0,0.0,52.46444517926414,73.89493640980443,92.74601035181956,52.46444517926414,92.74601035181956,False,,0.6505458210811799,0.8724,1.0,0.08300725781221127,0.8655,0.10348366316873583,0.8724,valid,,,,,False,ok,False,,Cognizant Technology Solutions Corporation,Technology,Information Technology Services,general_dcf,21215115130.0,0.8655,0.1723955492618894,0.1406886596808351,0.0863498630538932,0.08604568620799621,0.14961661544644123,0.1566383257030739,0.03921825270499446,-0.10875127942681678,0.008867044993919741,-0.02773719033995936,,8.0,2025.0,ttm,2026-04-29,2026-07-17,True,,,,0.0,0.041503628906105636,0.0,0.0,0.09027914774840513,,True
5,OMC,81.73,0.2373641640660935,0.24409495772561057,0.1537750304036308,0.30749171040952206,1.0,0.12,0.0,0.0,0.0,0.0,0.0,121.37213741134856,180.50750534444649,234.06018400805465,121.37213741134856,234.06018400805465,False,,1.2085832049975096,0.679104,0.85,0.09098522000294562,0.8014,0.12409495772561058,0.5772384,valid,,,base_growth_cap_hit;reinvestment_cap_hit;intrinsic_2x_price,,False,ok,False,,Omnicom Group Inc.,Communication Services,Advertising Agencies,general_dcf,23293556399.0,0.8014,0.10625854426677338,0.02465586598481794,0.06636388283648179,0.03989466143029159,0.14642359336986555,0.14972875016645534,0.017562263432874925,2.06084951795445,0.005825700645671198,-0.0033931429086506704,incremental_roic_below_wacc,8.0,2025.0,annual,2026-02-20,2026-07-17,True,,,,0.0,0.04549261000147281,0.0,0.0,0.07163237484559909,,True
6,ARE,50.22,0.24400374297862493,0.267737124346042,0.17280359887637364,0.267737124346042,1.0,0.12,0.0,0.0,0.0,0.0,0.0,111.4302636986526,164.44578648042392,164.44578648042392,111.4302636986526,164.44578648042392,False,,2.274507894871046,0.6,0.8,0.06546676273483418,0.6776109384348231,0.14773712434604203,0.48,valid,,,specialist_model_v1,,False,specialist,False,,"Alexandria Real Estate Equities, Inc.",Real Estate,REIT - Office,reit,8751789180.0,,,,,,,,,,,,,,,,,2026-07-17,True,174269000.0,1.183,P/AFFO Gordon proxy; no property-level NOI or maintenance-capex detail,0.0,0.03273338136741709,0.0,0.0,0.07091381968610017,,True
7,TTD,18.59,0.2481899426318705,0.2776529591996223,0.07637862055562437,0.36107523157261306,0.75,0.12,0.0,0.0,0.04362137944437562,0.0,0.04362137944437562,17.542083379892052,36.465835674921166,48.287612562380566,17.542083379892052,48.287612562380566,False,,0.9615834144659046,0.713,1.0,0.15095830550849434,0.9118,0.1576529591996223,0.713,valid,,,,,False,ok,False,,"The Trade Desk, Inc.",Communication Services,Advertising Agencies,general_dcf,8739314319.0,0.9118,0.3288207697076124,0.48860470771143266,0.09524200879832215,0.23357876090929028,0.1711063344506371,0.20259066659481598,0.29379367691523206,-1.3554265927034115,0.20234486555512426,-0.015605915567558415,heavy_sbc,8.0,2025.0,ttm,2026-05-07,2026-07-17,True,,,,0.0,0.07547915275424717,0.0,0.04362137944437562,0.06878518046495508,,True
8,CMCSA,23.79,0.18873877149890178,0.18434173210989688,0.14883840889669953,0.2374332128791139,1.0,0.12,0.0,0.0,0.0,0.0,0.0,30.908232925861878,38.98314372159771,52.20771811955724,30.908232925861878,52.20771811955724,False,,0.6386357175955324,0.5439069,0.85,0.06248019499120719,0.7638,0.06434173210989688,0.46232086499999997,valid,,,forward_roic_floor_hit;share_change_floor_hit;wacc_floor_hit;reinvestment_cap_hit,,False,ok,False,,Comcast Corporation,Communication Services,Telecommunications Services,general_dcf,84983315777.0,0.7638,0.08412354861205212,-0.010702595763399403,0.065,0.01912354861205212,0.1873066409912772,0.1528360925302128,0.039212419385326935,2.407101662331788,0.010207942618366071,-0.06535161292900282,thin_interest_coverage;incremental_roic_below_wacc,8.0,2025.0,ttm,2026-04-23,2026-07-17,True,,,,0.0,0.031240097495603594,0.0,0.0,0.0297465252446458,,True
9,BXP,69.85,0.1826510065651536,0.20848612367843433,0.10514565522531139,0.20848612367843433,0.75,0.12,0.0,0.0,0.01485434477468861,0.0,0.01485434477468861,115.15001891553031,180.04238219931833,180.04238219931833,115.15001891553031,180.04238219931833,False,,1.577557368637342,0.6,0.8,0.06967023422656146,0.6395717358818989,0.08848612367843434,0.48,valid,,,specialist_model_v1,,False,specialist,False,,"BXP, Inc.",Real Estate,REIT - Office,reit,11139495761.0,,,,,,,,,,,,,,,,,2026-07-17,True,159477390.99498928,1.039,P/AFFO Gordon proxy; no property-level NOI or maintenance-capex detail,0.0,0.03483511711328073,0.0,0.01485434477468861,0.027618994590959872,,True
10,CPT,112.97,0.19668680356196022,0.2314905932528999,0.09227543448914122,0.2314905932528999,0.75,0.12,0.0,0.0,0.02772456551085878,0.0,0.02772456551085878,175.64021525832842,319.97689730056766,319.97689730056766,175.64021525832842,319.97689730056766,False,,1.832405924586772,0.6,0.8,0.08760757938187932,0.5489153021361484,0.1114905932528999,0.48,valid,,,specialist_model_v1,,False,specialist,False,,Camden Property Trust,Real Estate,REIT - Residential,reit,11355744400.0,,,,,,,,,,,,,,,,,2026-07-17,True,100520000.0,0.798,P/AFFO Gordon proxy; no property-level NOI or maintenance-capex detail,0.0,0.04380378969093966,0.0,0.02772456551085878,0.025790919250533166,,True
