ticker,name,exchange,security_type,is_adr,listing_date,sector,industry,country,shares_outstanding,beta,market_cap_hint,as_of,source,fetched_at,price,price_as_of,market_cap,avg_dollar_volume,is_price_fresh,rejection_reason
UBER,"Uber Technologies, Inc.",NYSE,common_stock,False,2019-05-10,Technology,Software - Application,US,2035599012.9949238,1.154,160405202224.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,78.8,2026-08-21,160405202224.0,1395791273.1472728,True,no_normalized_earnings
PANW,"Palo Alto Networks, Inc.",NASDAQ,common_stock,False,2012-07-20,Technology,Software - Infrastructure,US,815000000.0,0.893,291664050000.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,357.87,2026-08-21,291664050000.0,2285529458.9854546,True,no_normalized_earnings
SNDK,Sandisk Corporation,NASDAQ,common_stock,False,1995-11-08,Technology,Computer Hardware,US,148089750.0,5.1932244,236363088180.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,1596.08,2026-08-21,236363088180.0,22301486915.912422,True,no_normalized_earnings
MRVL,"Marvell Technology, Inc.",NASDAQ,common_stock,False,2000-06-27,Technology,Semiconductors,US,875766000.0,2.246,207591572640.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,237.04,2026-08-21,207591572640.0,11242540837.811516,True,no_normalized_earnings
CRWD,"CrowdStrike Holdings, Inc.",NASDAQ,common_stock,False,2019-06-12,Technology,Software - Infrastructure,US,1018259280.0000001,1.234,195454868796.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,191.95,2026-08-21,195454868796.0,2018971957.1978788,True,no_normalized_earnings
DASH,"DoorDash, Inc.",NASDAQ,common_stock,False,2020-12-09,Communication Services,Internet Content & Information,US,435718712.0005369,1.77,97378774945.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,223.49,2026-08-21,97378774945.0,821842277.8621212,True,no_normalized_earnings
DDOG,"Datadog, Inc.",NASDAQ,common_stock,False,2019-09-19,Technology,Software - Application,US,355960174.00050926,1.509,83871336198.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,235.62,2026-08-21,83871336198.0,1227839097.2463636,True,no_normalized_earnings
WDAY,"Workday, Inc.",NASDAQ,common_stock,False,2012-10-12,Technology,Software - Application,US,261942106.99965003,1.054,52391040821.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,200.01,2026-08-21,52391040821.0,762499912.5354545,True,no_normalized_earnings
