ticker,name,exchange,security_type,is_adr,listing_date,sector,industry,country,shares_outstanding,beta,market_cap_hint,as_of,source,fetched_at,price,price_as_of,market_cap,avg_dollar_volume,is_price_fresh,model_family,watchlist_reason,event_flags,years_of_data,latest_fiscal_year,anchor_source,latest_filing_date,cashflow_period_semantics,ttm_cashflow_status,revenue,revenue_cagr,revenue_volatility,gross_margin,current_operating_margin,reported_operating_income,one_off_items_latest,normalized_operating_margin,normalized_operating_income,normalized_nopat,normalized_fcf,normalized_fcf_per_share,margin_volatility,tax_rate,roic,incremental_roic,net_debt,total_debt,interest_expense_known,interest_coverage,net_debt_to_ebitda,sbc_intensity,margin_mad_z,ocf_margin_mad_z,one_off_suspected,dividends_paid,buybacks,net_share_change_cagr,ocf_to_net_income,shares_diluted,sec_status,sec_max_divergence,sec_confidence_penalty,analyst_growth,analyst_dispersion,has_estimates,risk_free,wacc,cost_of_debt_after_tax,roic_minus_wacc,filing_age_days,data_confidence,financial_persistence_score,roic_above_wacc_years,cyclicality,model_confidence,risk_flags,expected_irr,median_irr,p10_irr,p90_irr,above_hurdle_weight,hurdle_rate,permanent_loss_weight,worst_case_shortfall,worst_case_hurdle_gap,expected_shortfall,hurdle_cvar,intrinsic_value_low,intrinsic_value_base,intrinsic_value_high,intrinsic_value_bear,intrinsic_value_bull,scenario_order_inversion,scenario_order_note,upside_to_base,model_uncertainty,business_quality,valuation_excess,evidence_confidence,valuation_status,invalid_reason,invalid_fields,assumption_flags,valuation_alerts,requires_manual_review,roic_status,catastrophic_tail_floor_applied,catastrophic_tail_scenarios
MOS,The Mosaic Company,NYSE,common_stock,False,1988-01-26,Basic Materials,Agricultural Inputs,US,317846643.99836135,0.821,7758636580.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,24.41,2026-08-21,7758636580.000001,204034764.0057576,True,general_dcf,insufficient_model_confidence,,8.0,2025.0,annual,2026-02-27,annual,annual_anchor,12052400000.0,0.033229377034890595,0.28633654438079925,0.15075005807971856,0.08709468653546182,1049700000.0,0.0,0.09196034797187076,1108342897.8961751,827895608.4688139,543780144.420131,1.705174488617532,0.10375908132929813,0.25303296476180637,0.04588602961700932,-0.37217194465372566,5002900000.0,5279500000.0,True,4.821773082223243,2.38278719756144,0.0027599097553318097,-0.1332290169735289,-2.9602331021218133,False,280400000.0,0.0,-0.03601966659514766,2.066443471542622,318900000.0,unchecked,,0.0,0.0042420795320479154,0.18648208471248603,True,0.047400000000000005,0.07150813442111517,0.04661074299886329,-0.02562210480410585,175.0,0.7,0.225,4.0,0.28633654438079925,0.3278,thin_interest_coverage;cyclical_revenue;incremental_roic_below_wacc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GM,General Motors Company,,,,,Consumer Cyclical,Auto - Manufacturers,,,,,,,,87.93,2026-08-21,79528424000.0,,True,general_dcf,irr_below_solver_bound,,8.0,2025.0,ttm,2026-07-21,,,,0.03335752810947534,,,0.009777552593423059,,,0.054134788670623685,,,,,,,0.009503743709599695,-0.24899975272828603,,,,,6.218478260869565,0.0,,,,,,-0.14167131736471228,,,,,,,,,,0.09024443103048091,,-0.08074068732088122,,1.0,0.2487,,,0.4171338000000001,elevated_leverage;thin_interest_coverage;incremental_roic_below_wacc,-0.7376884192388388,-0.95,-0.95,-0.10075367695535531,0.0,0.12,1.0,0.95,1.0699999999999998,0.95,1.0699999999999998,-70.63674945607923,-37.94412688241394,14.147858485470968,-70.63674945607923,14.147858485470968,False,,-1.4315265197590576,0.44210914752232233,0.2487,-1.0699999999999998,0.4171338000000001,invalid,irr_below_solver_bound,irr_5y[base],forward_roic_floor_hit;share_change_floor_hit;reinvestment_cap_hit,,False,ok,True,bear;base
LHX,"L3Harris Technologies, Inc.",,,,,Industrials,Aerospace & Defense,,,,,,,,266.73,2026-08-21,49669126950.0,,True,general_dcf,invalid_valuation_output,,8.0,2025.0,ttm,2026-07-30,,,,0.18155465427374273,,,0.10042735042735043,,,0.09833066544706151,,,,,,,0.06329029891152879,0.009203348926480491,,,,,2.7134268537074147,0.01647870642154591,,,,,,-0.009152778754501045,,,,,,,,,,0.07877304197789331,,-0.015482743066364518,,1.0,0.3876,,,,thin_interest_coverage;incremental_roic_below_wacc,-0.5496641995974642,-0.95,-0.95,-0.14932839919492835,0.0,0.12,0.5,0.95,1.0699999999999998,0.95,1.0699999999999998,,68.5497013584379,,,,True,"growth destroys value: forward ROIC 2.5% at/below WACC 7.9%, so higher-growth scenarios reinvest below the cost of capital and are worth less than the bear case",-0.7429996574872046,,0.3876,-1.0699999999999998,,invalid,invalid_valuation_output,irr_5y[bear];irr_5y[bull];scenario[bear];scenario[bull],reinvestment_cap_hit,,False,ok,False,
BKNG,Booking Holdings Inc.,,,,,Consumer Cyclical,Travel Services,,,,,,,,209.62,2026-08-21,162429926360.0,,True,general_dcf,roic_not_meaningful:meaningless_capital,,8.0,2025.0,ttm,2026-08-04,,,,0.09210498198705142,,,0.34492404659891646,,,0.30839491031182165,,,,,,,-1.057868498163197,,,,,,0.3349052064286402,0.024806927217411654,,,,,,-0.08383118913968124,,,,,,,,,,0.09500164676882031,,-1.1528701449320173,,1.0,0.6131,,,0.438,cyclical_revenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meaningless_capital,,
FTNT,"Fortinet, Inc.",,,,,Technology,Software - Infrastructure,,,,,,,,153.51,2026-08-21,112632382872.0,,True,general_dcf,roic_not_meaningful:meaningless_capital,,8.0,2025.0,ttm,2026-07-30,,,,0.20864941060273168,,,0.32425538698621037,,,0.21223779387210398,,,,,,,-1.0808628593797538,,,,,,-1.3280425247193517,0.043302327143288896,,,,,,-0.027225673094557923,,,,,,,,,,0.10010481507000753,,-1.1809676744497613,,1.0,0.2182,,,0.6422,peak_cycle_margins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meaningless_capital,,
ABNB,"Airbnb, Inc.",,,,,Consumer Cyclical,Travel Services,,,,,,,,187.3,2026-08-21,111165102712.0,,True,general_dcf,roic_not_meaningful:meaningless_capital,,8.0,2025.0,ttm,2026-08-06,,,,0.18861479137930015,,,0.2080705220761456,,,0.1123329728199328,,,,,,,-1.2354125883776534,2.8939211887888967,,,,,-3.4684782608695652,0.12673392181588902,,,,,,-0.04246393699696105,,,,,,,,,,0.10305752370421915,,-1.3384701120818725,,1.0,0.1125,,,0.3616,heavy_sbc;cyclical_revenue;peak_cycle_margins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meaningless_capital,,
EXPE,"Expedia Group, Inc.",,,,,Consumer Cyclical,Travel Services,,,,,,,,321.63,2026-08-21,36826192759.0,,True,general_dcf,roic_not_meaningful:meaningless_capital,,8.0,2025.0,ttm,2026-08-06,,,,0.03964046576130609,,,0.18789808917197454,,,0.07764508327479386,,,,,,,-9.697263012501677,,,,,,-0.37444819527395484,0.03216761430017914,,,,,,-0.08536471589010186,,,,,,,,,,0.10142125834909087,,-9.798684270850769,,0.85,0.3937,,,0.4048,cyclical_revenue;peak_cycle_margins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meaningless_capital,,
VRSN,"VeriSign, Inc.",,,,,Technology,Software - Infrastructure,,,,,,,,281.8,2026-08-21,25474720000.0,,True,general_dcf,roic_not_meaningful:meaningless_capital,,8.0,2025.0,ttm,2026-07-23,,,,0.045288243162276975,,,0.6786111599039757,,,0.6581874834837056,,,,,,,-0.9814731674052515,,,,,,1.1013490725126476,0.03998392605987543,,,,,,-0.055145634820722766,,,,,,,,,,0.0798187941007404,,-1.061291961505992,,1.0,0.2933,,,0.8496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meaningless_capital,,
CVX,Chevron Corporation,,,,,Energy,Oil & Gas Integrated,,,,,,,,205.24,2026-08-21,408755984000.0,,True,general_dcf,insufficient_post_valuation_model_confidence,,8.0,2025.0,ttm,2026-08-06,,,,0.02151287461971707,,,0.15828106807978495,,,0.09720176629979874,,,,,,,0.10841426715755562,0.006594393908605934,,,,,0.5044000706838664,0.0,,,,,,0.005944834684229017,,,,,,,,,,0.0700990171639538,,0.03831524999360182,,1.0,0.3413,,,0.32454,cyclical_revenue;peak_cycle_margins;incremental_roic_below_wacc,-0.11503835323128439,-0.07832210932974701,-0.4671335505219758,0.16362435625633232,0.25,0.12,0.75,0.4671335505219758,0.5871335505219758,0.4671335505219758,0.5871335505219758,13.915611753231024,95.79543478402756,324.20162960853213,13.915611753231024,324.20162960853213,False,,-0.5332516332877238,0.33564275338915406,0.3413,-0.198322109329747,0.32454,valid,,,reinvestment_cap_hit,,False,ok,False,
COP,ConocoPhillips,,,,,Energy,Oil & Gas Exploration & Production,,,,,,,,134.87,2026-08-21,164311312724.0,,True,general_dcf,insufficient_post_valuation_model_confidence,,8.0,2025.0,ttm,2026-08-06,,,,0.0708056175442664,,,0.22675787821016036,,,0.24257084433533482,,,,,,,0.11571114644719335,-0.02620071248387966,,,,,0.6014266435319067,0.0,,,,,,-0.016952387028984828,,,,,,,,,,0.06853824054910727,,0.04717290589808608,,1.0,0.6788,,,0.32562,cyclical_revenue;incremental_roic_below_wacc,0.007779695662611649,0.02595933555567174,-0.30589019634062425,0.2850903078797274,0.25,0.12,0.25,0.30589019634062425,0.42589019634062425,0.30589019634062425,0.42589019634062425,20.6783806568249,107.78214479579366,347.0071409948283,20.6783806568249,347.0071409948283,False,,-0.20084418480170796,0.31572165211017583,0.6788,-0.09404066444432825,0.32562,valid,,,forward_roic_floor_hit;reinvestment_cap_hit,,False,ok,False,
