rank,ticker,price,expected_irr,median_irr,p10_irr,p90_irr,above_hurdle_weight,hurdle_rate,permanent_loss_weight,worst_case_shortfall,worst_case_hurdle_gap,expected_shortfall,hurdle_cvar,intrinsic_value_low,intrinsic_value_base,intrinsic_value_high,intrinsic_value_bear,intrinsic_value_bull,scenario_order_inversion,scenario_order_note,upside_to_base,model_confidence,data_confidence,model_uncertainty,business_quality,valuation_excess,evidence_confidence,valuation_status,invalid_reason,invalid_fields,assumption_flags,valuation_alerts,requires_manual_review,roic_status,catastrophic_tail_floor_applied,catastrophic_tail_scenarios,name,sector,industry,model_family,market_cap,financial_persistence_score,roic,incremental_roic,wacc,roic_minus_wacc,normalized_operating_margin,current_operating_margin,revenue_cagr,net_debt_to_ebitda,sbc_intensity,net_share_change_cagr,risk_flags,years_of_data,latest_fiscal_year,anchor_source,latest_filing_date,price_as_of,is_price_fresh,shares_outstanding,beta,specialist_model_note,downside_penalty,ambiguity_penalty,permanent_loss_penalty,hurdle_penalty,robust_return,ineligible_reasons,eligible
29,CI,277.51,0.3188579894980649,0.35545193395519165,-0.09253460597828955,0.6570626960601658,0.75,0.12,0.25,0.09253460597828955,0.21253460597828955,0.09253460597828955,0.21253460597828955,133.9902118448347,886.0787636393891,2625.251391001125,133.9902118448347,2625.251391001125,False,,2.1929615640495443,0.36514800000000003,1.0,0.3938442110192277,0.7331,0.23545193395519165,0.36514800000000003,valid,,,share_change_floor_hit;reinvestment_cap_hit,intrinsic_3x_price;bull_return_extreme,True,ok,False,,Cigna Corporation,Healthcare,Medical - Healthcare Plans,general_dcf,73329377270.0,0.7331,0.11300800421130497,,0.0653931478914341,0.04761485631987086,0.046214788416645225,0.03456310954664249,0.28071776602947707,2.049022749118872,0.0,-0.05528176607441315,cyclical_revenue,8.0,2025.0,ttm,2026-07-30,2026-08-21,True,,,,0.09253460597828955,0.19692210550961384,0.125,0.21253460597828955,-0.12655980319841922,robust_return<=0,False
14,CF,129.6,0.27981037896825006,0.30664033392677087,0.016159332601819214,0.4898015154176392,0.75,0.12,0.0,0.0,0.10384066739818078,0.0,0.10384066739818078,103.96435802784917,310.6298657364918,630.8198525885816,103.96435802784917,630.8198525885816,False,,1.396835383769227,0.36504000000000003,1.0,0.25586989140791,0.8943,0.18664033392677087,0.36504000000000003,valid,,,share_change_floor_hit;intrinsic_2x_price,,False,ok,False,,"CF Industries Holdings, Inc.",Basic Materials,Agricultural Inputs,general_dcf,19910318400.0,0.8943,0.3503059009230228,0.12291746992958627,0.06911116692634003,0.2811947339966827,0.31057439237664275,0.3811861997674118,0.0693970500262917,0.295205836373111,0.006064690026954178,-0.08995899643941663,cyclical_revenue,8.0,2025.0,ttm,2026-08-06,2026-08-21,True,,,,0.0,0.127934945703955,0.0,0.10384066739818078,-0.035709479901552335,robust_return<=0,False
20,EOG,153.05,0.22151200123189485,0.24212923549930568,-0.021727402706164835,0.42351693663513285,0.75,0.12,0.0,0.021727402706164835,0.14172740270616482,0.021727402706164835,0.14172740270616482,103.77416084815461,300.3163497714116,620.8584247270411,103.77416084815461,620.8584247270411,False,,0.9622107139589124,0.40716,1.0,0.24040736967064885,0.8742,0.12212923549930568,0.40716,valid,,,reinvestment_cap_hit,,False,ok,False,,"EOG Resources, Inc.",Energy,Oil & Gas Exploration & Production,general_dcf,81518868450.0,0.8742,0.2326616405599142,0.11979666979573474,0.0702409840795758,0.1624206564803384,0.3240782636756039,0.3907246896964259,0.03975957813758413,0.23401999733428613,0.00851227649927282,-0.034084377593526116,cyclical_revenue,8.0,2025.0,ttm,2026-08-04,2026-08-21,True,,,,0.021727402706164835,0.12020368483532443,0.0,0.14172740270616482,-0.09200126318026752,robust_return<=0,False
9,HUM,378.88,0.17231394948430534,0.17786948370776376,0.07483717595168858,0.2586796545700053,0.75,0.12,0.0,0.0,0.045162824048311415,0.0,0.045162824048311415,372.7692453057124,588.3882518754498,823.126778491805,372.7692453057124,823.126778491805,False,,0.5529673033030242,0.6138990000000001,1.0,0.10350426930915835,0.762,0.057869483707763764,0.6138990000000001,valid,,,forward_roic_floor_hit;reinvestment_cap_hit,,False,ok,False,,Humana Inc.,Healthcare,Medical - Healthcare Plans,general_dcf,45495910400.0,0.762,0.16514130525916965,-3.1877500630455566,0.08059584318314729,0.08454546207602236,0.03738824841318843,0.0138798316847315,0.12474239016717803,-3.458138699245419,0.0017570515486669326,-0.016535467597649012,thin_interest_coverage;incremental_roic_below_wacc,8.0,2025.0,ttm,2026-07-29,2026-08-21,True,,,,0.0,0.051752134654579174,0.0,0.045162824048311415,-0.00963680586959894,robust_return<=0,False
10,UDR,37.77,0.1707355837198083,0.20845226339317002,0.0575855446997231,0.20845226339317002,0.75,0.12,0.0,0.0,0.062414455300276894,0.0,0.062414455300276894,49.97174505116078,97.34070383695315,97.34070383695315,49.97174505116078,97.34070383695315,False,,1.5771962890376794,0.6,0.8,0.09343335934672345,0.5133694649965143,0.08845226339317003,0.48,valid,,,specialist_model_v1,,False,specialist,False,,"UDR, Inc.",Real Estate,REIT - Residential,reit,12134149665.0,,,,,,,,,,,,,,,,,2026-08-21,True,321264222.0015885,0.691,P/AFFO Gordon proxy; no property-level NOI or maintenance-capex detail,0.0,0.046716679673361725,0.0,0.062414455300276894,-0.019957368871555282,robust_return<=0,False
12,MO,66.09,0.16809173874207775,0.18695334818912673,0.03196184945991265,0.2664984091301449,0.75,0.12,0.0,0.0,0.08803815054008735,0.0,0.08803815054008735,55.78125782689824,104.07195349891458,140.25019257540228,55.78125782689824,140.25019257540228,False,,0.5747004614754816,0.9241,1.0,0.11954527983511612,0.9791,0.06695334818912674,0.9241,valid,,,,,False,ok,False,,"Altria Group, Inc.",Consumer Defensive,Tobacco,general_dcf,110353378382.00002,0.9791,0.46451580310557666,,0.0676453954744701,0.3968704076311066,0.5487126521180992,0.5594677397228954,0.003685641666252071,1.7829332905193866,0.0,-0.025010556925988414,,8.0,2025.0,ttm,2026-07-30,2026-08-21,True,,,,0.0,0.05977263991755806,0.0,0.08803815054008735,-0.026166561478515322,robust_return<=0,False
247,FISV,52.58,0.1651546686465736,0.263838025298901,-0.3684040636231657,0.5013466876116581,0.75,0.12,0.25,0.3684040636231657,0.4884040636231657,0.3684040636231657,0.4884040636231657,5.1166924747844105,106.96713202249671,246.84210569891403,5.1166924747844105,246.84210569891403,False,,1.0343691902338668,0.36126,1.0,0.4540375756174119,0.6104,0.143838025298901,0.36126,valid,,,forward_roic_cap_hit;share_change_floor_hit;intrinsic_2x_price,,False,ok,False,,"Fiserv, Inc.",Technology,Information Technology Services,general_dcf,28038495320.0,0.6104,0.06724961820968274,1.0079318519076124,0.0798875275958919,-0.012637909386209165,0.2367339951540479,0.21374484807821337,0.20267803207389457,3.5277598032871746,0.01791232388833604,-0.061304866372050126,elevated_leverage;thin_interest_coverage;cyclical_revenue,8.0,2025.0,ttm,2026-08-07,2026-08-21,True,,,,0.3684040636231657,0.22701878780870596,0.125,0.4884040636231657,-0.4364411386036847,robust_return<=0,False
299,CHTR,150.17,0.16457301221962561,0.46545111512532467,-0.95,0.6773898186278531,0.75,0.12,0.25,0.95,1.0699999999999998,0.95,1.0699999999999998,-29.41549983447984,610.643508926164,1221.0744540924477,-29.41549983447984,1221.0744540924477,False,,3.066348198216448,0.71505,1.0,0.8222434093139265,0.5549,0.34545111512532467,0.71505,valid,,,share_change_floor_hit,intrinsic_3x_price;bull_return_extreme,True,ok,True,bear,"Charter Communications, Inc.",Communication Services,Telecommunications Services,general_dcf,20239534772.0,0.5549,0.09121231933124772,0.26677679637638607,0.07200703704777149,0.019205282283476233,0.21833216645863085,0.2366901978086624,0.033016031528634304,4.44613393723714,0.012286851425858985,-0.09655052047411605,elevated_leverage;thin_interest_coverage,8.0,2025.0,ttm,2026-07-24,2026-08-21,True,,,,0.95,0.41112170465696324,0.125,1.0699999999999998,-0.8229851801296364,robust_return<=0,False
13,VMRK,66.79,0.16432779351870475,0.18230374701179186,0.06320989924335807,0.2294937808078772,0.75,0.12,0.0,0.0,0.056790100756641926,0.0,0.056790100756641926,90.74161431282798,154.29674817098743,187.64764780570258,90.74161431282798,187.64764780570258,False,,1.3101773943851986,0.6,0.8,0.10114194078225955,0.5880980343945461,0.062303747011791866,0.48,valid,,,specialist_model_v1,,False,specialist,False,,Vivmark Residential,Real Estate,REIT - Diversified,reit,25042509760.0,,,,,,,,,,,,,,,,,2026-08-21,True,374943999.99999994,0.7466878,P/AFFO Gordon proxy; no property-level NOI or maintenance-capex detail,0.0,0.050570970391129774,0.0,0.056790100756641926,-0.02688430219098183,robust_return<=0,False
22,GIS,39.97,0.1386145675613079,0.15914648796897385,-0.014141431963071199,0.2503067262703552,0.75,0.12,0.0,0.014141431963071199,0.13414143196307118,0.014141431963071199,0.13414143196307118,27.149570686612467,57.05079270361752,82.86615137904359,27.149570686612467,82.86615137904359,False,,0.4273403228325623,0.7850699999999999,0.85,0.14317197911671323,0.8056,0.03914648796897385,0.6673094999999999,valid,,,wacc_floor_hit,,False,ok,False,,"General Mills, Inc.",Consumer Defensive,Packaged Foods,general_dcf,21332308720.0,0.8056,0.1098375745945436,,0.065,0.0448375745945436,0.17023929762976736,0.1506192807442224,0.01271362544800514,3.9288352400684623,0.004705797830303901,-0.03070705768587223,elevated_leverage;thin_interest_coverage,8.0,2026.0,annual,2026-07-01,2026-08-21,True,,,,0.014141431963071199,0.07158598955835661,0.0,0.13414143196307118,-0.10801860864973922,robust_return<=0,False
17,ZTS,77.73,0.13727587149332982,0.1520993465557695,0.018417859839974002,0.2264869330218062,0.75,0.12,0.0,0.0,0.101582140160026,0.0,0.101582140160026,59.26949052042901,101.41306674030272,134.40317186743223,59.26949052042901,134.40317186743223,False,,0.3046837352412546,0.8948,1.0,0.1071905365909161,0.9836,0.032099346555769515,0.8948,valid,,,,,False,ok,False,,Zoetis Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,general_dcf,32586592440.0,0.9836,0.2653944447049959,0.23669392751065474,0.07649478181143499,0.18889966289356092,0.359833772599066,0.36996952821267204,0.0718423707978999,1.8886113886113887,0.007994814174589455,-0.03882233529173096,,8.0,2025.0,ttm,2026-08-06,2026-08-21,True,,,,0.0,0.05359526829545805,0.0,0.101582140160026,-0.07285964486192342,robust_return<=0,False
