ticker,name,exchange,security_type,is_adr,listing_date,sector,industry,country,shares_outstanding,beta,market_cap_hint,as_of,source,fetched_at,price,price_as_of,market_cap,avg_dollar_volume,is_price_fresh,years_of_data,latest_fiscal_year,anchor_source,latest_filing_date,cashflow_period_semantics,ttm_cashflow_status,revenue,revenue_cagr,revenue_volatility,gross_margin,current_operating_margin,reported_operating_income,one_off_items_latest,normalized_operating_margin,normalized_operating_income,normalized_nopat,normalized_fcf,normalized_fcf_per_share,margin_volatility,tax_rate,roic,incremental_roic,net_debt,total_debt,interest_expense_known,interest_coverage,net_debt_to_ebitda,sbc_intensity,margin_mad_z,ocf_margin_mad_z,one_off_suspected,dividends_paid,buybacks,net_share_change_cagr,ocf_to_net_income,shares_diluted,sec_status,sec_max_divergence,sec_confidence_penalty,model_family,analyst_growth,analyst_dispersion,has_estimates,risk_free,wacc,cost_of_debt_after_tax,roic_minus_wacc,filing_age_days,data_confidence
LLY,Eli Lilly and Company,NYSE,common_stock,False,1972-06-01,Healthcare,Drug Manufacturers - General,US,941741000.0,0.506,1181668354570.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,1255.4,2026-08-21,1182261651400.0,3383877966.3921213,True,8,2025,ttm,2026-08-05,discrete,ok,79665800000.0,0.17173452760489116,0.14539401856922307,0.8401195996274436,0.4392022674723658,34989400000.0,0.0,0.2985125860686211,23781243979.22555,20366216391.073048,10759145565.436586,12.038878332143433,0.06099756072839578,0.14360172206028196,0.37532549953209626,0.46811342852770665,45958000000.0,54908000000.0,True,35.71804818293181,1.2391575734534797,0.014333066179425301,5.195088662321448,8.188890980897096,False,5784700000.0,6172800000.0,-0.020220564960768295,0.8146504314793369,893700000.0,unchecked,,0.0,general_dcf,0.3822238235180442,0.08145462785306969,True,0.047400000000000005,0.07184517049448465,0.053439252543438405,0.30348032903761163,16,1.0
XOM,Exxon Mobil Corporation,NYSE,common_stock,False,1978-01-13,Energy,Oil & Gas Integrated,US,4144459999.9999995,0.162,684291790600.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,165.11,2026-08-21,684291790600.0,2334332340.127576,True,8,2025,ttm,2026-08-03,discrete,ok,361060000000.0,0.02137513326454399,0.29228653601807575,0.2514651304492328,0.10707638619620008,38661000000.0,0.0,0.09579267470512298,34586903129.0317,24945347114.774147,29505754112.039223,7.0689396530999575,0.09454531088381184,0.27876320635843754,0.09576774171924868,0.08643896132487533,31780000000.0,42368000000.0,True,59.57010785824345,0.4652252199499349,0.0,0.2618233602825751,0.1259642852523185,False,17241000000.0,20512000000.0,-0.0024634556240163974,1.6336698337292161,4174000000.0,unchecked,,0.0,general_dcf,0.21143187595546653,0.20530787636029713,True,0.047400000000000005,0.07080274097796703,0.0450051759232335,0.024965000741281648,18,1.0
JNJ,Johnson & Johnson,NYSE,common_stock,False,1962-01-02,Healthcare,Drug Manufacturers - General,US,2409898416.0005918,0.231,651250947940.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,270.24,2026-08-21,651250947939.9999,2010689580.0454545,True,8,2025,ttm,2026-07-23,discrete,ok,97929000000.0,0.020747946632048597,0.035808695075814155,0.7045206220833461,0.2681126121986337,26256000000.0,0.0,0.26112666111616145,25571872796.444576,22022484272.72755,20825257832.086674,8.534591956102895,0.011060098176694946,0.13880049192996613,0.1996631695104311,0.12066491948116082,28278000000.0,49036000000.0,True,25.944664031620555,0.8315346840356397,0.013645063939219578,0.5820071829192599,-2.070320413060756,False,12621000000.0,8075000000.0,-0.028827069017122064,0.9151619161319207,2440100000.0,unchecked,,0.0,general_dcf,0.07974733529119216,0.00534177465829108,True,0.047400000000000005,0.07109329538663837,0.05373884930357012,0.12856987412379273,29,1.0
ABBV,AbbVie Inc.,NYSE,common_stock,False,2013-01-02,Healthcare,Drug Manufacturers - General,US,1766792820.9992077,0.28,468217765493.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,264.96,2026-08-21,468129425851.9501,1474144071.5936363,True,8,2025,ttm,2026-08-03,discrete,ok,64386000000.0,0.09331472871090596,0.1391449717815021,0.714767185412978,0.29321591650358775,18879000000.0,0.0,0.28007514501636444,18032918287.02364,16229626458.321276,24100442883.849567,13.608381075013872,0.07152304148331765,0.1,0.2913525841078226,,64253000000.0,70822000000.0,True,6.474279835390947,2.402160909226858,0.015614780902550687,0.18930378346591262,-3.695499322090377,False,11978000000.0,1497000000.0,-0.0013140619604852244,4.503076194983436,1771000000.0,unchecked,,0.0,general_dcf,0.1089852142950738,0.013925925919680934,True,0.047400000000000005,0.0702659500191842,0.05616,0.2210866340886384,18,1.0
CVX,Chevron Corporation,NYSE,common_stock,False,1921-06-24,Energy,Oil & Gas Integrated,US,1991600000.0,0.488,408755984000.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,205.24,2026-08-21,408755984000.0,1527303857.338182,True,8,2025,ttm,2026-08-06,discrete,ok,208711000000.0,0.02151287461971707,0.3378424505974167,0.30995491373238593,0.15828106807978495,33035000000.0,0.0,0.09720176629979874,20287077846.197292,14542462212.573845,20037317403.735165,10.145030271443822,0.08021670221770562,0.2831662439102951,0.10841426715755562,0.006594393908605934,28544000000.0,37075000000.0,True,23.13375350140056,0.5044000706838664,0.0,0.6563827701327849,2.6154659353852465,False,13863000000.0,11139000000.0,0.005944834684229017,1.7831379876564182,1975087000.0,unchecked,,0.0,general_dcf,0.22760045430869225,0.13516349011786014,True,0.047400000000000005,0.0700990171639538,0.044730426379997586,0.03831524999360182,15,1.0
KO,The Coca-Cola Company,NYSE,common_stock,False,1962-01-02,Consumer Defensive,Beverages - Non-Alcoholic,US,4302548933.995609,0.342,391962207887.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,91.1,2026-08-21,391962207887.0,1429914095.6445456,True,8,2025,ttm,2026-07-29,discrete,ok,50129000000.0,0.04899466931403018,0.08312406219604142,0.6188832811346725,0.2963155059945341,14854000000.0,0.0,0.2667444120505345,13371630631.681244,10916496598.543922,10549676492.270134,2.4460181989960894,0.021122148656035154,0.1836076766374627,0.19150834735521824,0.26614620905089226,27172000000.0,43543000000.0,True,9.485312899106003,1.710221550855992,0.0058196533238772654,2.1165996493140975,1.26580961872702,False,11058000000.0,937000000.0,-0.0028433258819251517,0.640109114852789,4313000000.0,unchecked,,0.0,general_dcf,0.0301726695503004,0.034925732628219255,True,0.047400000000000005,0.0702546586431979,0.05094288097782233,0.12125368871202034,23,1.0
CAT,Caterpillar Inc.,NYSE,common_stock,False,1929-12-02,Industrials,Agricultural - Machinery,US,460637000.0,1.605,381361372300.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,827.9,2026-08-21,381361372300.0,2790136169.4196973,True,8,2025,ttm,2026-08-05,discrete,ok,74729000000.0,0.030628169211895928,0.13874902481947812,0.33870384991101177,0.17519303081802245,13092000000.0,0.0,0.15281852143765806,11419975288.51475,8912605001.470512,6906756651.540883,14.93352789522353,0.029106358546240153,0.21956004489483788,0.1766881077027873,0.35038510576386805,38433000000.0,45146000000.0,True,11.97804208600183,2.48419623812294,0.0034408801246740423,0.8007311285307896,1.0679510341351706,False,2812000000.0,7302000000.0,-0.04463482300758159,1.2467343976777938,462500000.0,unchecked,,0.0,general_dcf,0.19807606255047716,0.034255265163938085,True,0.047400000000000005,0.11929304859098515,0.04869945319856212,0.05739505911180216,16,1.0
MRK,"Merck & Co., Inc.",NYSE,common_stock,False,1978-01-13,Healthcare,Drug Manufacturers - General,US,2469820000.0,0.207,376771041000.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,152.55,2026-08-21,376771041000.0,1432452864.7133334,True,8,2025,ttm,2026-08-07,discrete,ok,66400000000.0,0.0631423349445206,0.0924821499856578,0.7537650602409639,0.16650602409638554,11056000000.0,0.0,0.24108456958368574,16008015420.356733,13135856864.49569,12579386557.15313,5.088748607262593,0.09715267805240932,0.17942002680786018,0.10228339064705289,0.3538441559451518,46765000000.0,53906000000.0,True,8.753760886777513,2.7964480057405967,0.01072943524910588,-0.7117848292591296,0.4800854711209035,False,8298000000.0,393000000.0,-0.009264693518373779,1.2541917392066366,2472000000.0,unchecked,,0.0,general_dcf,0.03512232139367866,0.01591078066914055,True,0.047400000000000005,0.0697470113160211,0.05120419032718953,0.03253637933103179,14,1.0
UNH,UnitedHealth Group Incorporated,NYSE,common_stock,False,1984-10-17,Healthcare,Medical - Healthcare Plans,US,908144403.998872,0.632,354276213444.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,390.11,2026-08-21,354276213444.0,2370839755.624243,True,8,2025,ttm,2026-08-10,discrete,ok,450129000000.0,0.10236402697783231,0.03015057603745994,0.22485554141146205,0.0481550844313519,21676000000.0,0.0,0.08231835080659637,37053876930.22242,29186659494.20647,29499664491.251514,32.56033608305907,0.014040979061147749,0.2123183344844322,0.11664574601678894,-0.07804786860320123,41860000000.0,73328000000.0,True,5.566512583461736,1.6124186279419128,0.0025432324534448558,-3.416326637524447,-1.6945990753617155,True,8096000000.0,1646000000.0,-0.015683275784179607,1.633792302587923,906000000.0,unchecked,,0.0,general_dcf,-0.0047626849871502674,0.02018574465572384,True,0.047400000000000005,0.07388138149661688,0.04915133592817144,0.04276436452017206,11,0.85
PG,The Procter & Gamble Company,NYSE,common_stock,False,1978-01-13,Consumer Defensive,Household & Personal Products,US,2377208936.998894,0.377,343934589005.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,144.68,2026-08-21,343934589005.00006,1375531238.1672726,True,8,2026,ttm,2026-08-04,discrete,ok,87032000000.0,0.03657085188392206,0.021436793151716538,0.5017579740784999,0.22690504641970768,19748000000.0,0.0,0.22175520007394978,19299798572.836,15451173298.829866,15011030937.88783,6.196503999128104,0.04895530070662452,0.1994127171577313,0.19913089818715438,0.20048355018762667,25084000000.0,35026000000.0,True,22.517673888255416,1.0949886502531867,0.006020773968195606,0.5149846345757908,0.20052764581264668,False,10232000000.0,5028000000.0,-0.008308571708339096,1.2664838589056462,2422500000.0,unchecked,,0.0,general_dcf,0.034853004627455775,0.017227518094211535,True,0.047400000000000005,0.07032563943514868,0.049956646449357565,0.1288052587520057,17,1.0
