rank,ticker,price,expected_irr,median_irr,p10_irr,p90_irr,above_hurdle_weight,hurdle_rate,permanent_loss_weight,worst_case_shortfall,worst_case_hurdle_gap,expected_shortfall,hurdle_cvar,intrinsic_value_low,intrinsic_value_base,intrinsic_value_high,intrinsic_value_bear,intrinsic_value_bull,scenario_order_inversion,scenario_order_note,upside_to_base,model_confidence,data_confidence,model_uncertainty,business_quality,valuation_excess,evidence_confidence,valuation_status,invalid_reason,invalid_fields,assumption_flags,valuation_alerts,requires_manual_review,roic_status,catastrophic_tail_floor_applied,catastrophic_tail_scenarios,name,sector,industry,model_family,market_cap,financial_persistence_score,roic,incremental_roic,wacc,roic_minus_wacc,normalized_operating_margin,current_operating_margin,revenue_cagr,net_debt_to_ebitda,sbc_intensity,net_share_change_cagr,risk_flags,years_of_data,latest_fiscal_year,anchor_source,latest_filing_date,price_as_of,is_price_fresh,shares_outstanding,beta,specialist_model_note,downside_penalty,ambiguity_penalty,permanent_loss_penalty,hurdle_penalty,robust_return,ineligible_reasons,eligible
1,UHS,148.69,0.3033132767857751,0.3223376266774721,0.14711966227623638,0.42145819151191966,1.0,0.12,0.0,0.0,0.0,0.0,0.0,180.7760951927685,335.9531201255677,475.4502326374927,180.7760951927685,475.4502326374927,False,,1.2594197331735,0.7679699999999999,1.0,0.14413016461784162,0.7843,0.20233762667747213,0.7679699999999999,valid,,,share_change_floor_hit;intrinsic_2x_price,,False,ok,False,,"Universal Health Services, Inc.",Healthcare,Medical - Care Facilities,general_dcf,9308936099.958492,0.7843,0.12468849972603302,0.22875878037240152,0.08000507719709271,0.04468342252894031,0.10734202554714209,0.11497840885602606,0.0705902397892153,1.87669620079509,0.006142007240454682,-0.05801175829131966,,8.0,2025.0,ttm,2026-05-07,2026-06-30,True,,,,0.0,0.07206508230892081,0.0,0.0,0.15538922715949827,,True
2,CTSH,38.73,0.2690932736149989,0.2790761379525065,0.17426332482136786,0.3439574937336146,1.0,0.12,0.0,0.0,0.0,0.0,0.0,54.64935066472073,78.17282206907647,98.77583036695886,54.64935066472073,98.77583036695886,False,,1.01840490754135,0.8729,1.0,0.08866008445612338,0.871,0.15907613795250652,0.8729,valid,,,intrinsic_2x_price,,False,ok,False,,Cognizant Technology Solutions Corporation,Technology,Information Technology Services,general_dcf,18352946370.0,0.871,0.1723955492618894,0.1406886596808351,0.08303803984657299,0.08935750941531642,0.14961661544644123,0.1566383257030739,0.03921825270499446,-0.10875127942681678,0.008867044993919741,-0.02773719033995936,,8.0,2025.0,ttm,2026-04-29,2026-06-30,True,,,,0.0,0.04433004222806169,0.0,0.0,0.13885756081874295,,True
3,FOXA,52.16,0.3136027679691324,0.33715479413513094,0.13928241246612744,0.4408190711401403,1.0,0.12,0.0,0.0,0.0,0.0,0.0,69.36146864775095,137.1326593759274,193.54534546187517,69.36146864775095,193.54534546187517,False,,1.6290770585875656,0.6163695000000001,1.0,0.16227724433700644,0.9014,0.21715479413513095,0.6163695000000001,valid,,,forward_roic_cap_hit;share_change_floor_hit;wacc_floor_hit;intrinsic_2x_price,,False,ok,False,,Fox Corporation,Communication Services,Entertainment,general_dcf,22872412611.275074,0.9014,0.16895503711597137,0.8856477997370426,0.065,0.10395503711597137,0.2005283937430593,0.19727177334732424,0.06996718821585945,0.8351403947734223,0.006437768240343348,-0.0882628934835914,,8.0,2025.0,ttm,2026-05-11,2026-06-30,True,,,,0.0,0.08113862216850322,0.0,0.0,0.13384759188367362,,True
4,VICI,26.55,0.2935317394063274,0.3401501273877774,0.15367657546197733,0.3401501273877774,1.0,0.12,0.0,0.0,0.0,0.0,0.0,54.26063837219615,114.77089948494509,114.77089948494509,54.26063837219615,114.77089948494509,False,,3.3228210728792877,0.6,0.8,0.11123677596290002,0.4727734871443933,0.2201501273877774,0.48,valid,,,specialist_model_v1,,False,specialist,False,,VICI Properties Inc.,Real Estate,REIT - Specialty,reit,28588513964.35478,,,,,,,,,,,,,,,,,2026-06-30,True,1076780186.9813476,0.676,P/AFFO Gordon proxy; no property-level NOI or maintenance-capex detail,0.0,0.05561838798145001,0.0,0.0,0.10567206114613314,,True
5,ACN,124.44,0.2199197224865202,0.2313005313801114,0.13207552682142704,0.285002300364431,1.0,0.12,0.0,0.0,0.0,0.0,0.0,145.258179579577,204.7221772341442,248.26428553804072,145.258179579577,248.26428553804072,False,,0.6451476794772115,0.8805,1.0,0.080048386771502,0.9914,0.1113005313801114,0.8805,valid,,,,,False,ok,False,,Accenture plc,Technology,Information Technology Services,general_dcf,76150076043.79868,0.9914,0.27626761611460315,0.1529257172134055,0.09304119690159478,0.18322641921300836,0.14685586785883348,0.14870495924143984,0.0787194628184662,-0.14013902069557826,0.029918271047864795,-0.01433226453267622,,8.0,2025.0,ttm,2026-06-18,2026-06-30,True,,,,0.0,0.040024193385751,0.0,0.0,0.09800011788018807,,True
6,TTD,18.08,0.26149467650102454,0.291676773922518,0.08615887020714581,0.3764662879519164,0.75,0.12,0.0,0.0,0.03384112979285418,0.0,0.03384112979285418,17.897185954376166,37.51156993463576,49.78274709211092,17.897185954376166,49.78274709211092,False,,1.0747549742608276,0.713,1.0,0.1537637088723853,0.9118,0.171676773922518,0.713,valid,,,intrinsic_2x_price,,False,ok,False,,"The Trade Desk, Inc.",Communication Services,Advertising Agencies,general_dcf,8499558516.236031,0.9118,0.3288207697076124,0.48860470771143266,0.09344006095450318,0.23538070875310924,0.1711063344506371,0.20259066659481598,0.29379367691523206,-1.3554265927034115,0.20234486555512426,-0.015605915567558415,heavy_sbc,8.0,2025.0,ttm,2026-05-07,2026-06-30,True,,,,0.0,0.07688185443619265,0.0,0.03384112979285418,0.08856441001390115,,True
7,OMC,72.83,0.27066307363566006,0.2775315247359685,0.18521010607946667,0.3423791389912366,1.0,0.12,0.0,0.0,0.0,0.0,0.0,125.75770647270106,186.36944435884396,241.30041129569278,125.75770647270106,241.30041129569278,False,,1.558965321417602,0.6114123000000001,0.85,0.09474214745588497,0.8037,0.1575315247359685,0.5197004550000001,valid,,,base_growth_cap_hit;wacc_floor_hit;reinvestment_cap_hit;intrinsic_2x_price,,False,ok,False,,Omnicom Group Inc.,Communication Services,Advertising Agencies,general_dcf,20757001255.10104,0.8037,0.10625854426677338,0.02465586598481794,0.065,0.041258544266773375,0.14642359336986555,0.14972875016645534,0.017562263432874925,2.06084951795445,0.005825700645671198,-0.0033931429086506704,incremental_roic_below_wacc,8.0,2025.0,annual,2026-02-20,2026-06-30,True,,,,0.0,0.047371073727942484,0.0,0.0,0.08186920508212658,,True
8,ARE,52.85,0.23009414800763983,0.2534602791184779,0.1599957546751256,0.2534602791184779,1.0,0.12,0.0,0.0,0.0,0.0,0.0,111.00102539472867,163.53016406126787,163.53016406126787,111.00102539472867,163.53016406126787,False,,2.094232054139411,0.6,0.8,0.06473226222167613,0.6787801261737942,0.1334602791184779,0.48,valid,,,specialist_model_v1,,False,specialist,False,,"Alexandria Real Estate Equities, Inc.",Real Estate,REIT - Office,reit,9210116650.0,,,,,,,,,,,,,,,,,2026-06-30,True,174269000.0,1.202,P/AFFO Gordon proxy; no property-level NOI or maintenance-capex detail,0.0,0.03236613111083807,0.0,0.0,0.06406093397686939,,True
9,BXP,66.31,0.19239646486045991,0.21820861641519596,0.1149600101962518,0.21820861641519596,0.75,0.12,0.0,0.0,0.005039989803748202,0.0,0.005039989803748202,114.25507058198988,177.9046758143659,177.9046758143659,114.25507058198988,177.9046758143659,False,,1.6829237794354683,0.6,0.8,0.06962430310947207,0.6422263499201617,0.09820861641519596,0.48,valid,,,specialist_model_v1,,False,specialist,False,,"BXP, Inc.",Real Estate,REIT - Office,reit,10574945797.053423,,,,,,,,,,,,,,,,,2026-06-30,True,159477390.9976387,1.062,P/AFFO Gordon proxy; no property-level NOI or maintenance-capex detail,0.0,0.034812151554736034,0.0,0.005039989803748202,0.04210014607554586,,True
10,CMCSA,24.55,0.18143456121324564,0.1770988287171349,0.1399580926168711,0.2315824948018417,1.0,0.12,0.0,0.0,0.0,0.0,0.0,30.82128497316937,38.948187444777375,52.3852948171852,30.82128497316937,52.3852948171852,False,,0.5864842136365529,0.54318519,0.85,0.0640166453924853,0.7638,0.0570988287171349,0.4617074115,valid,,,forward_roic_floor_hit;share_change_floor_hit;wacc_floor_hit;reinvestment_cap_hit,,False,ok,False,,Comcast Corporation,Communication Services,Telecommunications Services,general_dcf,87698210804.73451,0.7638,0.08412354861205212,-0.010702595763399403,0.065,0.01912354861205212,0.1873066409912772,0.1528360925302128,0.039212419385326935,2.407101662331788,0.010207942618366071,-0.06535161292900282,thin_interest_coverage;incremental_roic_below_wacc,8.0,2025.0,ttm,2026-04-23,2026-06-30,True,,,,0.0,0.03200832269624265,0.0,0.0,0.02636295240667022,,True
