scenario,probability,intrinsic_value_per_share,irr_5y,irr_3y,exit_value_per_share,total_return_5y,normalized_roe,terminal_growth,irr_5y_status,scenario_is_finite,ticker,model_family,price,affo_growth
bull,0.25,74.3877275296235,-0.12449104388186993,,74.3877275296235,-0.4855976244407475,0.11142063088773126,0.025,valid,True,BNY,bank,144.61,
bear,0.25,28.515412484416544,-0.1393857280397539,,28.515412484416544,-0.5278905217811831,0.07247144988489887,0.025,valid,True,USB,bank,60.4,
base,0.5,53.906810052177164,-0.022489707524214197,,53.906810052177164,-0.10750314483150392,0.11474215025804672,0.025,valid,True,USB,bank,60.4,
bull,0.25,68.9596154180238,0.026860807754679028,,68.9596154180238,0.14171548705337433,0.13980152809248755,0.025,valid,True,USB,bank,60.4,
bear,0.25,105.22027620462039,-0.08788751495377489,,105.22027620462039,-0.36869096895289855,0.1969166916809465,0.025,valid,True,MRSH,insurance,166.67,
base,0.5,162.14464913064126,-0.005490268453114289,,162.14464913064126,-0.027151562184908662,0.2899239543726236,0.025,valid,True,MRSH,insurance,166.67,
bull,0.25,168.31161461605492,0.001962182695176784,,168.31161461605492,0.009849490706515418,0.3,0.025,valid,True,MRSH,insurance,166.67,
bear,0.25,75.05494664665493,-0.14427320046389258,,75.05494664665493,-0.5411447903242959,,0.025,valid,True,AMT,reit,163.57,-0.01891551106622445
base,0.5,93.93830801694598,-0.10499014789562544,,93.93830801694598,-0.42569965142174004,,0.025,valid,True,AMT,reit,163.57,0.0010844889337755514
bull,0.25,123.88632623978573,-0.054059229539528686,,123.88632623978573,-0.24260973137014286,,0.025,valid,True,AMT,reit,163.57,0.021084488933775552
bear,0.25,106.66127351776795,-0.13764204798885837,,106.66127351776795,-0.5230884260327836,,0.025,valid,True,SPG,reit,223.65,0.02271490465317973
base,0.5,140.09307863598895,-0.08931212292838475,,140.09307863598895,-0.373605729327123,,0.025,valid,True,SPG,reit,223.65,0.04271490465317973
bull,0.25,189.66422870637626,-0.03242797043323542,,189.66422870637626,-0.1519596301972892,,0.025,valid,True,SPG,reit,223.65,0.06
bear,0.25,169.56746172361375,-0.1247459348185449,,169.56746172361375,-0.48634599017444036,0.07756251085655722,0.025,valid,True,TRV,insurance,330.12,
base,0.5,344.5970837707986,0.008620874883648044,,344.5970837707986,0.04385400391008898,0.1318181818181818,0.025,valid,True,TRV,insurance,330.12,
bull,0.25,455.83958605615464,0.06666498821393452,,455.83958605615464,0.38082995897296334,0.1663011255070791,0.025,valid,True,TRV,insurance,330.12,
bear,0.25,7.997939076722757,-0.3063907541357068,,7.997939076722757,-0.8394632862962113,0.03509051274573242,0.025,valid,True,TFC,bank,49.82,
base,0.5,44.71123299519562,-0.021405918890987308,,44.71123299519562,-0.10254450029715734,0.08140944024298578,0.025,valid,True,TFC,bank,49.82,
bull,0.25,71.7455181297659,0.07566790492229436,,71.7455181297659,0.4400947035280187,0.11551695170379128,0.025,valid,True,TFC,bank,49.82,
bear,0.25,0.0,-0.95,,0.0,-1.0,0.0,0.025,valid,True,ALL,insurance,237.94,
base,0.5,100.92985401732298,-0.15761536344365823,,100.92985401732298,-0.5758180464935573,0.0641010365781008,0.025,valid,True,ALL,insurance,237.94,
bull,0.25,319.7402351012138,0.060879278143710636,,319.7402351012138,0.3437851353333352,0.14886993669917836,0.025,valid,True,ALL,insurance,237.94,
bear,0.25,116.41689878780926,-0.08303742276104598,,116.41689878780926,-0.35172681374424075,,0.025,valid,True,DLR,reit,179.58,0.039999999999999994
base,0.5,182.62101430725025,0.0033640967700090396,,182.62101430725025,0.01693403668142457,,0.025,valid,True,DLR,reit,179.58,0.06
bull,0.25,182.62101430725025,0.0033640967700090396,,182.62101430725025,0.01693403668142457,,0.025,valid,True,DLR,reit,179.58,0.06
bear,0.25,52.74262974355895,-0.2548403515650979,,52.74262974355895,-0.7702546946745701,0.05234949313530288,0.025,valid,True,AJG,insurance,229.57,
base,0.5,125.30086260514614,-0.11405291136867846,,125.30086260514614,-0.45419321947490465,0.08997429305912596,0.025,valid,True,AJG,insurance,229.57,
bull,0.25,171.83221005913614,-0.05629145312405015,,171.83221005913614,-0.2515040725742207,0.11410294902408015,0.025,valid,True,AJG,insurance,229.57,
bear,0.25,109.5348551734654,-0.013520879847951028,,109.5348551734654,-0.06580080875509253,0.12439611917762271,0.025,valid,True,AFL,insurance,117.25,
base,0.5,202.28378011839277,0.11524334892164823,,202.28378011839277,0.7252347984511109,0.20856004291516592,0.025,valid,True,AFL,insurance,117.25,
bull,0.25,260.55762552596804,0.17316254032903067,,260.55762552596804,1.2222398765540983,0.2614399602154342,0.025,valid,True,AFL,insurance,117.25,
bear,0.25,65.15437353193448,0.010104795298487623,,65.15437353193448,0.05155541529913621,,0.025,valid,True,O,reit,61.96,0.039999999999999994
base,0.5,128.18161411761167,0.15649261914499357,,128.18161411761167,1.0687800858232999,,0.025,valid,True,O,reit,61.96,0.06
bull,0.25,128.18161411761167,0.15649261914499357,,128.18161411761167,1.0687800858232999,,0.025,valid,True,O,reit,61.96,0.06
bear,0.25,130.74269804614582,-0.16302317680026057,,130.74269804614582,-0.5892598471736803,,0.025,valid,True,PSA,reit,318.31,-0.02
base,0.5,130.74269804614582,-0.16302317680026057,,130.74269804614582,-0.5892598471736803,,0.025,valid,True,PSA,reit,318.31,-0.02
bull,0.25,162.11686933190077,-0.12623310723651715,,162.11686933190077,-0.4906950163931363,,0.025,valid,True,PSA,reit,318.31,0.0
bear,0.25,26.197228733086334,-0.2090177617431801,,26.197228733086334,-0.6903766843979868,0.061161377753433804,0.025,valid,True,MET,insurance,84.61,
base,0.5,68.08937346797873,-0.04251599306072462,,68.08937346797873,-0.1952561934998377,0.11898725262342419,0.025,valid,True,MET,insurance,84.61,
bull,0.25,97.051412381607,0.027817559460602048,,97.051412381607,0.14704423096096209,0.15896503959990094,0.025,valid,True,MET,insurance,84.61,
bear,0.25,51.795704174631126,-0.10220712347458771,,51.795704174631126,-0.4167150430784783,,0.025,valid,True,VTR,reit,88.8,0.039999999999999994
base,0.5,101.90040369597595,0.027904074958653213,,101.90040369597595,0.14752706864837783,,0.025,valid,True,VTR,reit,88.8,0.06
bull,0.25,101.90040369597595,0.027904074958653213,,101.90040369597595,0.14752706864837783,,0.025,valid,True,VTR,reit,88.8,0.06
bear,0.25,0.0,-0.95,,0.0,-1.0,0.009231909733433102,0.025,valid,True,AIG,insurance,74.53,
base,0.5,85.19095798733868,0.027099401499253162,,85.19095798733868,0.1430425062033902,0.08032898943793963,0.025,valid,True,AIG,insurance,74.53,
bull,0.25,176.10772416315112,0.18765268986892703,,176.10772416315112,1.3629105616953057,0.13937672072675522,0.025,valid,True,AIG,insurance,74.53,
bear,0.25,0.28741018522527256,-0.6944572412902554,,0.28741018522527256,-0.9973370686071966,0.025193930736620372,0.025,valid,True,PRU,insurance,107.93,
base,0.5,107.95088264057763,3.8693643267473377e-05,,107.95088264057763,0.0001934831888967814,0.09784012629161883,0.025,valid,True,PRU,insurance,107.93,
bull,0.25,193.86412923437533,0.12427112412326524,,193.86412923437533,0.7962024389361189,0.15581030290287445,0.025,valid,True,PRU,insurance,107.93,
bear,0.25,111.25455717019805,-0.03437772294598451,,111.25455717019805,-0.1604696863100057,0.10023971190215111,0.025,valid,True,HIG,insurance,132.52,
base,0.5,204.60599866055534,0.09075543838718403,,204.60599866055534,0.5439631652622647,0.1633718274939649,0.025,valid,True,HIG,insurance,132.52,
bull,0.25,261.72153520972006,0.14580735684766855,,261.72153520972006,0.9749587625242986,0.2019981689616839,0.025,valid,True,HIG,insurance,132.52,
bear,0.25,51.82912097277718,-0.16318930599350245,,51.82912097277718,-0.5896673187176218,,0.025,valid,True,IRM,reit,126.31,0.039999999999999994
base,0.5,75.94436211888042,-0.09674253247806697,,75.94436211888042,-0.39874624242830803,,0.025,valid,True,IRM,reit,126.31,0.06
bull,0.25,75.94436211888042,-0.09674253247806697,,75.94436211888042,-0.39874624242830803,,0.025,valid,True,IRM,reit,126.31,0.06
bear,0.25,147.03706704033792,-0.09183172764429437,,147.03706704033792,-0.38222315431982723,0.06377672371921,0.025,valid,True,MTB,bank,238.01,
base,0.5,275.7233031284573,0.029853984604213624,,275.7233031284573,0.15845259917002363,0.09771395277101827,0.025,valid,True,MTB,bank,238.01,
bull,0.25,348.83145662091783,0.07945386936834442,,348.83145662091783,0.46561680862534294,0.11699408890717378,0.025,valid,True,MTB,bank,238.01,
bear,0.25,50.93336107066084,-0.07626611317839727,,50.93336107066084,-0.3274348201418086,,0.025,valid,True,CCI,reit,75.73,-0.02
base,0.5,50.93336107066084,-0.07626611317839727,,50.93336107066084,-0.3274348201418086,,0.025,valid,True,CCI,reit,75.73,-0.02
bull,0.25,63.24674744486416,-0.03538491814900713,,63.24674744486416,-0.16483893510016956,,0.025,valid,True,CCI,reit,75.73,0.0
bear,0.25,14.220951717404441,-0.2730922337155429,,14.220951717404441,-0.7970465003938284,0.041672179290308455,0.025,valid,True,CFG,bank,70.07,
base,0.5,38.02118855050559,-0.11509079187294324,,38.02118855050559,-0.4573827807834223,0.06957479955922027,0.025,valid,True,CFG,bank,70.07,
bull,0.25,52.91959094386813,-0.05459722614662321,,52.91959094386813,-0.24476108257645024,0.08704119989424904,0.025,valid,True,CFG,bank,70.07,
bear,0.25,54.26063837219615,0.15367657546197733,,54.26063837219615,1.0437151929264084,,0.025,valid,True,VICI,reit,26.55,0.039999999999999994
base,0.5,114.77089948494509,0.3401501273877774,,114.77089948494509,3.3228210728792877,,0.025,valid,True,VICI,reit,26.55,0.06
bull,0.25,114.77089948494509,0.3401501273877774,,114.77089948494509,3.3228210728792877,,0.025,valid,True,VICI,reit,26.55,0.06
bear,0.25,271.3783207116513,0.07538816657271608,,271.3783207116513,0.4382231210538521,,0.025,valid,True,AVB,reit,188.69,0.039999999999999994
base,0.5,504.71848267168923,0.21747503593174033,,504.71848267168923,1.6748554913969431,,0.025,valid,True,AVB,reit,188.69,0.06
bull,0.25,504.71848267168923,0.21747503593174033,,504.71848267168923,1.6748554913969431,,0.025,valid,True,AVB,reit,188.69,0.06
bear,0.25,51.472196418441754,-0.06105584364343597,,51.472196418441754,-0.27020847272874304,0.11987726800594227,0.025,valid,True,WRB,insurance,70.53,
base,0.5,86.95527830748253,0.042760119385625295,,86.95527830748253,0.23288357163593543,0.18528224592246914,0.025,valid,True,WRB,insurance,70.53,
bull,0.25,107.3606429170153,0.08766272185740931,,107.3606429170153,0.5221982548846633,0.2228948869506256,0.025,valid,True,WRB,insurance,70.53,
bear,0.25,15.6539716426832,-0.12315360668212416,,15.6539716426832,-0.4816565681230729,0.07646912106767215,0.025,valid,True,RF,bank,30.2,
base,0.5,28.588549753748612,-0.010907209285967778,,28.588549753748612,-0.053359279677198224,0.1189970738424465,0.025,valid,True,RF,bank,30.2,
bull,0.25,36.09430924254903,0.03630205265968245,,36.09430924254903,0.19517580273341162,0.14367546554085386,0.025,valid,True,RF,bank,30.2,
bear,0.25,87.87324210704504,0.052831831744177826,,87.87324210704504,0.29358519221323465,,0.025,valid,True,EQR,reit,67.93,0.031596614644469403
base,0.5,146.6260633303947,0.16635273479588264,,146.6260633303947,1.1584876097511358,,0.025,valid,True,EQR,reit,67.93,0.05159661464446941
bull,0.25,201.79783058299518,0.24328580642964037,,201.79783058299518,1.9706732015750794,,0.025,valid,True,EQR,reit,67.93,0.06
bear,0.25,2.2972390654767056,-0.3694681155655516,,2.2972390654767056,-0.9003366999793186,0.03386930136346946,0.025,valid,True,KEY,bank,23.05,
base,0.5,16.768432168405486,-0.06165119395762564,,16.768432168405486,-0.27251921178284233,0.08974044453167165,0.025,valid,True,KEY,bank,23.05,
bull,0.25,27.753072388254214,0.03783431886110078,,27.753072388254214,0.2040378476466036,0.1321505210201231,0.025,valid,True,KEY,bank,23.05,
bear,0.25,57.63644951556319,-0.12629969788220674,,57.63644951556319,-0.4908890600162248,0.055023035062984775,0.025,valid,True,L,insurance,113.21,
base,0.5,120.03490566458797,0.011776418364361607,,120.03490566458797,0.06028536052104916,0.08752661660876387,0.025,valid,True,L,insurance,113.21,
bull,0.25,157.22909744365893,0.06789763867106147,,157.22909744365893,0.38882693616870356,0.10690120566322839,0.025,valid,True,L,insurance,113.21,
bear,0.25,50.11613731699871,-0.04817701969624266,,50.11613731699871,-0.21876637074047223,0.0887605722476489,0.025,valid,True,BRO,insurance,64.15,
base,0.5,94.97633164734518,0.08164250715523069,,94.97633164734518,0.48053517766711096,0.14583423783267485,0.025,valid,True,BRO,insurance,64.15,
bull,0.25,122.64255696729347,0.13838432518041444,,122.64255696729347,0.9118091499188381,0.18103276774279956,0.025,valid,True,BRO,insurance,64.15,
bear,0.25,35.494642680018444,0.032767152632566354,,35.494642680018444,0.17493024429058068,,0.025,valid,True,INVH,reit,30.21,0.039999999999999994
base,0.5,62.53587091484125,0.1566333100123134,,62.53587091484125,1.070038759180445,,0.025,valid,True,INVH,reit,30.21,0.06
bull,0.25,62.53587091484125,0.1566333100123134,,62.53587091484125,1.070038759180445,,0.025,valid,True,INVH,reit,30.21,0.06
bear,0.25,18.510260176910386,-0.06095390310732929,,18.510260176910386,-0.2698122218181308,,0.025,valid,True,KIM,reit,25.35,0.013650082244948365
base,0.5,25.14641228655685,-0.0016113995571793716,,25.14641228655685,-0.008031073508605657,,0.025,valid,True,KIM,reit,25.35,0.033650082244948365
bull,0.25,38.38571433305865,0.08652152034273919,,38.38571433305865,0.5142293622508343,,0.025,valid,True,KIM,reit,25.35,0.05365008224494837
bear,0.25,77.67830916884401,-0.10978584858075002,,77.67830916884401,-0.4409219147197063,,0.025,valid,True,MAA,reit,138.94,-0.02
base,0.5,77.67830916884401,-0.10978584858075002,,77.67830916884401,-0.4409219147197063,,0.025,valid,True,MAA,reit,138.94,-0.02
bull,0.25,98.59616146368951,-0.06630175485784895,,98.59616146368951,-0.29036878174975156,,0.025,valid,True,MAA,reit,138.94,0.0
bear,0.25,12.248948271284048,-0.10558926019886239,,12.248948271284048,-0.4276192396596239,,0.025,valid,True,DOC,reit,21.4,-0.02
base,0.5,12.248948271284048,-0.10558926019886239,,12.248948271284048,-0.4276192396596239,,0.025,valid,True,DOC,reit,21.4,-0.02
bull,0.25,15.096106403782356,-0.0674111151215585,,15.096106403782356,-0.29457446711297397,,0.025,valid,True,DOC,reit,21.4,0.0
bear,0.25,160.56723968350923,-0.02114987744958352,,160.56723968350923,-0.10136982491879776,0.12234493997152941,0.025,valid,True,GL,insurance,178.68,
base,0.5,291.65931432341483,0.1029605555495483,,291.65931432341483,0.6322997219801592,0.2018203682202687,0.025,valid,True,GL,insurance,178.68,
bull,0.25,372.8169915824461,0.15846775687198966,,372.8169915824461,1.086506556875118,0.25102274123596763,0.025,valid,True,GL,insurance,178.68,
bear,0.25,120.3781813043734,-0.1482522536074532,,120.3781813043734,-0.551714217017192,0.07465595469954064,0.025,valid,True,AIZ,insurance,268.53,
base,0.5,299.7110525403358,0.02221438777299456,,299.7110525403358,0.11611757546767887,0.14863069691395872,0.025,valid,True,AIZ,insurance,268.53,
bull,0.25,424.9963485496272,0.09617142672217716,,424.9963485496272,0.5826773490843751,0.20031083459128296,0.025,valid,True,AIZ,insurance,268.53,
bear,0.25,51.88897784396521,0.05384543014135024,,51.88897784396521,0.2998240942877055,,0.025,valid,True,UDR,reit,39.92,0.039999999999999994
base,0.5,104.73668868730988,0.21277898060768585,,104.73668868730988,1.6236645462752977,,0.025,valid,True,UDR,reit,39.92,0.06
bull,0.25,104.73668868730988,0.21277898060768585,,104.73668868730988,1.6236645462752977,,0.025,valid,True,UDR,reit,39.92,0.06
bear,0.25,175.2541928072112,0.08888037941040627,,175.2541928072112,0.530737992900788,,0.025,valid,True,CPT,reit,114.49,0.039999999999999994
base,0.5,318.7220859386046,0.2272383574771375,,318.7220859386046,1.783842134148001,,0.025,valid,True,CPT,reit,114.49,0.06
bull,0.25,318.7220859386046,0.2272383574771375,,318.7220859386046,1.783842134148001,,0.025,valid,True,CPT,reit,114.49,0.06
bear,0.25,114.25507058198988,0.1149600101962518,,114.25507058198988,0.7230443459808458,,0.025,valid,True,BXP,reit,66.31,0.039999999999999994
base,0.5,177.9046758143659,0.21820861641519596,,177.9046758143659,1.6829237794354683,,0.025,valid,True,BXP,reit,66.31,0.06
bull,0.25,177.9046758143659,0.21820861641519596,,177.9046758143659,1.6829237794354683,,0.025,valid,True,BXP,reit,66.31,0.06
bear,0.25,126.78290213723281,0.005358502425616862,,126.78290213723281,0.027081190353473783,,0.025,valid,True,FRT,reit,123.44,0.039999999999999994
base,0.5,210.49212598425194,0.11264337996746399,,210.49212598425194,0.7052181301381395,,0.025,valid,True,FRT,reit,123.44,0.06
bull,0.25,210.49212598425194,0.11264337996746399,,210.49212598425194,0.7052181301381395,,0.025,valid,True,FRT,reit,123.44,0.06
bear,0.25,111.00102539472867,0.1599957546751256,,111.00102539472867,1.100303224119748,,0.025,valid,True,ARE,reit,52.85,0.039999999999999994
base,0.5,163.53016406126787,0.2534602791184779,,163.53016406126787,2.094232054139411,,0.025,valid,True,ARE,reit,52.85,0.06
bull,0.25,163.53016406126787,0.2534602791184779,,163.53016406126787,2.094232054139411,,0.025,valid,True,ARE,reit,52.85,0.06
bear,0.25,11.232954348489008,-0.3360199628574192,,11.232954348489008,-0.8709449178712201,0.10590827606179871,0.025,valid,True,IBKR,bank,87.04,
base,0.5,19.771686286892024,-0.2565274032563548,,19.771686286892024,-0.7728436777700824,0.16741071428571427,0.025,valid,True,IBKR,bank,87.04,
bull,0.25,24.824031536775674,-0.22190847249045764,,24.824031536775674,-0.714797431792559,0.20380154536677267,0.025,valid,True,IBKR,bank,87.04,
bear,0.25,475.4443937089411,-0.14529961642740663,,475.4443937089411,-0.5438901047506777,,0.025,valid,True,EQIX,reit,1042.39,0.039999999999999994
base,0.5,775.6311317789257,-0.057405287694192286,,775.6311317789257,-0.2559108090264435,,0.025,valid,True,EQIX,reit,1042.39,0.06
bull,0.25,775.6311317789257,-0.057405287694192286,,775.6311317789257,-0.2559108090264435,,0.025,valid,True,EQIX,reit,1042.39,0.06
bear,0.25,27.225211122683913,-0.1354608907389877,,27.225211122683913,-0.5170265899825455,0.0813122536616662,0.025,valid,True,FITB,bank,56.37,
base,0.5,47.149040104036,-0.035094095138825665,,47.149040104036,-0.163579206953415,0.12252242854162321,0.025,valid,True,FITB,bank,56.37,
bull,0.25,58.1875055079922,0.006366892557535309,,58.1875055079922,0.03224242519056597,0.14535423914033674,0.025,valid,True,FITB,bank,56.37,
bear,0.25,8.129747826302115,-0.1443943026797586,,8.129747826302115,-0.5414693837393054,0.05930520130488064,0.025,valid,True,HBAN,bank,17.73,
base,0.5,17.36554397411318,-0.004145405684126358,,17.36554397411318,-0.02055589542508862,0.09827760891590678,0.025,valid,True,HBAN,bank,17.73,
bull,0.25,23.10782246104146,0.05441131397608179,,23.10782246104146,0.3033176796977699,0.12250837518954688,0.025,valid,True,HBAN,bank,17.73,
bear,0.25,73.24089800997803,-0.1692876248082016,,73.24089800997803,-0.6044026249866153,0.06058038314226748,0.025,valid,True,CINF,insurance,185.14,
base,0.5,262.1230775487306,0.07201533961758066,,262.1230775487306,0.41581007642179224,0.15233922962473137,0.025,valid,True,CINF,insurance,185.14,
bull,0.25,403.96755964933016,0.16887816586317728,,403.96755964933016,1.1819572196679822,0.22124719166348555,0.025,valid,True,CINF,insurance,185.14,
bear,0.25,29.937510583113177,0.047747965163652095,,29.937510583113177,0.26265333543286284,,0.025,valid,True,HST,reit,23.71,0.039999999999999994
base,0.5,45.343478327105636,0.13845706250378775,,45.343478327105636,0.9124200053608449,,0.025,valid,True,HST,reit,23.71,0.06
bull,0.25,45.343478327105636,0.13845706250378775,,45.343478327105636,0.9124200053608449,,0.025,valid,True,HST,reit,23.71,0.06
bear,0.25,80.7509618175646,0.002522883354059813,,80.7509618175646,0.01267822695716836,,0.025,valid,True,REG,reit,79.74,0.039999999999999994
base,0.5,144.6552777547748,0.12650107484640438,,144.6552777547748,0.8140867538848107,,0.025,valid,True,REG,reit,79.74,0.06
bull,0.25,144.6552777547748,0.12650107484640438,,144.6552777547748,0.8140867538848107,,0.025,valid,True,REG,reit,79.74,0.06
bear,0.25,125.25262877972519,-0.12177530141670956,,125.25262877972519,-0.47756984867685015,0.1544759205408638,0.025,valid,True,ERIE,insurance,239.75,
base,0.5,212.7851412611756,-0.02358029240084647,,212.7851412611756,-0.11247073509415806,0.24495987078770276,0.025,valid,True,ERIE,insurance,239.75,
bull,0.25,264.7722013911,0.020053039066970424,,264.7722013911,0.10436788901397298,0.29869984041638625,0.025,valid,True,ERIE,insurance,239.75,
