as_of,ticker,rank,entry_price,robust_return,expected_irr,median_irr,p10_irr,p90_irr,business_quality,evidence_confidence
2026-06-12,UHS,1,146.42,0.15987097815739498,0.3089931901078672,0.32817346791853197,0.1519918376405258,0.4276339869538789,0.7846,0.7679699999999999
2026-06-12,OMC,2,76.68,0.11681892830477342,0.2847005258590798,0.29130407309858125,0.19988636720809164,0.35630759003106494,0.825,0.6819390000000001
2026-06-12,FOXA,3,65.85,0.05302998387852027,0.23919305736490065,0.2605588826700114,0.07679030082654212,0.35886416329303755,0.9001,0.6846930000000001
2026-06-12,CTSH,4,52.17,0.032370690870574294,0.1794722327147611,0.18773821488721304,0.09320813398808242,0.2492043670965359,0.8701,0.8734
2026-06-12,CMCSA,5,24.5,0.031239391012205037,0.18190636527724566,0.17751149255782367,0.14054969884455204,0.23205277714878325,0.7638,0.54318519
