ticker,name,exchange,security_type,is_adr,listing_date,sector,industry,country,shares_outstanding,beta,market_cap_hint,as_of,source,fetched_at,price,price_as_of,market_cap,avg_dollar_volume,is_price_fresh,model_family,watchlist_reason,event_flags,years_of_data,latest_fiscal_year,anchor_source,latest_filing_date,cashflow_period_semantics,ttm_cashflow_status,revenue,revenue_cagr,revenue_volatility,gross_margin,current_operating_margin,reported_operating_income,one_off_items_latest,normalized_operating_margin,normalized_operating_income,normalized_nopat,normalized_fcf,normalized_fcf_per_share,margin_volatility,tax_rate,roic,incremental_roic,net_debt,total_debt,interest_expense_known,interest_coverage,net_debt_to_ebitda,sbc_intensity,margin_mad_z,ocf_margin_mad_z,one_off_suspected,dividends_paid,buybacks,net_share_change_cagr,ocf_to_net_income,shares_diluted,sec_status,sec_max_divergence,sec_confidence_penalty,analyst_growth,analyst_dispersion,has_estimates,risk_free,wacc,cost_of_debt_after_tax,roic_minus_wacc,filing_age_days,data_confidence,financial_persistence_score,roic_above_wacc_years,cyclicality,model_confidence,risk_flags,expected_irr,median_irr,p10_irr,p90_irr,above_hurdle_weight,hurdle_rate,permanent_loss_weight,worst_case_shortfall,worst_case_hurdle_gap,expected_shortfall,hurdle_cvar,intrinsic_value_low,intrinsic_value_base,intrinsic_value_high,intrinsic_value_bear,intrinsic_value_bull,scenario_order_inversion,scenario_order_note,upside_to_base,model_uncertainty,business_quality,valuation_excess,evidence_confidence,valuation_status,invalid_reason,invalid_fields,assumption_flags,valuation_alerts,requires_manual_review,roic_status,catastrophic_tail_floor_applied,catastrophic_tail_scenarios
KKR,KKR & Co. Inc.,NYSE,common_stock,False,2010-07-15,Financial Services,Asset Management,US,897872941.0006497,1.786,96727851934.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,107.73,2026-09-04,96727851934.0,462366464.320303,True,asset_management,asset_management_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ICE,"Intercontinental Exchange, Inc.",NYSE,common_stock,False,2005-11-16,Financial Services,Financial - Data & Stock Exchanges,US,561395000.0,0.93,90530557700.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,161.26,2026-09-04,90530557700.0,622549854.2781818,True,financial_other,financial_sector_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCO,Moody's Corporation,NYSE,common_stock,False,1994-10-31,Financial Services,Financial - Data & Stock Exchanges,US,173200000.0,1.33,85482860000.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,493.55,2026-09-04,85482860000.0,423791306.7021212,True,financial_other,financial_sector_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APO,"Apollo Global Management, Inc.",NYSE,common_stock,False,2011-03-30,Financial Services,Asset Management,US,575971791.0002245,1.508,76990149303.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,133.67,2026-09-04,76990149303.0,491232530.19303036,True,asset_management,asset_management_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STT,State Street Corporation,NYSE,common_stock,False,1980-03-17,Financial Services,Asset Management,US,276767000.0,1.418,53764757420.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,194.26,2026-09-04,53764757420.0,386070445.36939394,True,asset_management,asset_management_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMP,"Ameriprise Financial, Inc.",NYSE,common_stock,False,2005-09-15,Financial Services,Asset Management,US,89897100.00000001,1.137,50392718376.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,560.56,2026-09-04,50392718376.0,280008222.17545456,True,asset_management,asset_management_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARES,Ares Management Corporation,NYSE,common_stock,False,2014-05-02,Financial Services,Asset Management,US,328414955.9971459,1.507,46027356083.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,140.15,2026-09-04,46027356083.0,288519974.92757577,True,asset_management,asset_management_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSCI,MSCI Inc.,NYSE,common_stock,False,2007-11-15,Financial Services,Financial - Data & Stock Exchanges,US,72700000.0,1.222,41657827000.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,573.01,2026-09-04,41657827000.0,392918932.4509091,True,financial_other,financial_sector_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RJF,"Raymond James Financial, Inc.",NYSE,common_stock,False,1983-07-01,Financial Services,Asset Management,US,192100000.0,0.92,34249509000.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,178.29,2026-09-04,34249509000.0,214139443.53333333,True,asset_management,asset_management_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYF,Synchrony Financial,NYSE,common_stock,False,2014-07-31,Financial Services,Financial - Credit Services,US,325370840.0025025,1.311,26003637533.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,79.92,2026-09-04,26003637533.0,287872907.8678788,True,consumer_finance,consumer_finance_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GPN,Global Payments Inc.,NYSE,common_stock,False,2001-01-16,Financial Services,Financial - Credit Services,US,248254603.998271,0.775,22973481054.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,92.54,2026-09-04,22973481054.0,273520143.96393937,True,consumer_finance,consumer_finance_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BEN,"Franklin Resources, Inc.",NYSE,common_stock,False,1983-09-23,Financial Services,Asset Management,US,519636998.99222577,1.574,18046992975.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,34.73,2026-09-04,18046992975.0,142377128.37878788,True,asset_management,asset_management_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IVZ,Invesco Ltd.,NYSE,common_stock,False,1995-08-24,Financial Services,Asset Management,US,443297000.0,1.596,14659831790.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,33.07,2026-09-04,14659831790.0,142222552.8339394,True,asset_management,asset_management_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FDS,FactSet Research Systems Inc.,NYSE,common_stock,False,1996-06-28,Financial Services,Financial - Data & Stock Exchanges,US,35565542.99907273,0.687,10739371364.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,301.96,2026-09-04,10739371364.000002,237317830.00787878,True,financial_other,financial_sector_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOOD,"Robinhood Markets, Inc.",NASDAQ,common_stock,False,2021-07-29,Financial Services,Financial - Capital Markets,US,899082315.0028663,2.321,109786941485.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,122.11,2026-09-04,109786941485.0,2532508411.8418183,True,asset_management,asset_management_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CME,CME Group Inc.,NASDAQ,common_stock,False,2002-12-06,Financial Services,Financial - Data & Stock Exchanges,US,359579279.00031996,0.267,101146055390.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,281.29,2026-09-04,101146055390.00002,727608046.8206061,True,financial_other,financial_sector_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRNA,"Moderna, Inc.",NASDAQ,common_stock,False,2018-12-07,Healthcare,Biotechnology,US,396785999.99999994,0.899,57752202300.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,145.55,2026-09-04,57752202299.99999,2377710321.808788,True,biotech_preprofit,preprofit_biotech_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAQ,"Nasdaq, Inc.",NASDAQ,common_stock,False,2002-07-01,Financial Services,Financial - Data & Stock Exchanges,US,558977371.9962841,0.971,54153727799.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,96.88,2026-09-04,54153727799.0,351214343.74757576,True,financial_other,financial_sector_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COIN,"Coinbase Global, Inc.",NASDAQ,common_stock,False,2021-04-14,Financial Services,Financial - Data & Stock Exchanges,US,263834128.0004333,3.361,48714333394.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,184.64,2026-09-04,48714333394.0,1397247240.3142426,True,financial_other,financial_sector_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PYPL,"PayPal Holdings, Inc.",NASDAQ,common_stock,False,2015-07-06,Financial Services,Financial - Credit Services,US,855461000.0,1.298,47016136560.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,54.96,2026-09-04,47016136560.0,740046539.399697,True,consumer_finance,consumer_finance_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALNY,"Alnylam Pharmaceuticals, Inc.",NASDAQ,common_stock,False,2004-06-01,Healthcare,Biotechnology,US,133809000.0,0.279,35607912990.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,266.11,2026-09-04,35607912990.0,454605570.3009091,True,biotech_preprofit,preprofit_biotech_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NTRS,Northern Trust Corporation,NASDAQ,common_stock,False,1980-03-17,Financial Services,Asset Management,US,182956000.0,1.259,34145078280.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,186.63,2026-09-04,34145078280.0,199498864.12878788,True,asset_management,asset_management_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PFG,"Principal Financial Group, Inc.",NASDAQ,common_stock,False,2001-10-23,Financial Services,Asset Management,US,214105000.0,0.88,24981771400.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,116.68,2026-09-04,24981771400.0,152317898.0869697,True,asset_management,asset_management_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TROW,"T. Rowe Price Group, Inc.",NASDAQ,common_stock,False,1986-04-02,Financial Services,Asset Management,US,214267000.0,1.483,23522231260.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,109.78,2026-09-04,23522231260.0,217917522.74666667,True,asset_management,asset_management_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBAC,SBA Communications Corporation,NASDAQ,common_stock,False,1999-06-16,Real Estate,REIT - Specialty,US,106063000.0,0.979,20092574720.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,189.44,2026-09-04,20092574720.0,186424292.1181818,True,reit,specialist_missing_book_or_price,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APP,AppLovin Corporation,NASDAQ,common_stock,False,2021-04-15,Technology,Software - Application,US,335939508.9998752,2.529,107688769005.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,320.56,2026-09-04,107688769004.99998,2395929452.13,True,,material_event_requires_reunderwriting,drawdown_from_high:-43%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ON,ON Semiconductor Corporation,NASDAQ,common_stock,False,2000-05-02,Technology,Semiconductors,US,389312000.0,2.016,28957026560.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,74.38,2026-09-04,28957026560.0,917298213.9742423,True,,material_event_requires_reunderwriting,drawdown_from_high:-41%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XOM,Exxon Mobil Corporation,NYSE,common_stock,False,1978-01-13,Energy,Oil & Gas Integrated,US,4144460000.0,0.173,660875591600.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,159.46,2026-09-04,660875591600.0,2344881823.361515,True,general_dcf,insufficient_model_confidence,,8.0,2025.0,ttm,2026-08-03,discrete,ok,361060000000.0,0.02137513326454399,0.29228653601807575,0.2514651304492328,0.10707638619620008,38661000000.0,0.0,0.09579267470512298,34586903129.0317,24945347114.774147,29505754112.039223,7.0689396530999575,0.09454531088381184,0.27876320635843754,0.09576774171924868,0.08643896132487533,31780000000.0,42368000000.0,True,59.57010785824345,0.4652252199499349,0.0,0.2618233602825751,0.1259642852523185,False,17241000000.0,20512000000.0,-0.0024634556240163974,1.6336698337292161,4174000000.0,unchecked,,0.0,0.2247921336654588,0.20523271422670133,True,0.0478,0.07114283856089783,0.04529367064069012,0.02462490315835085,32.0,1.0,0.3824,6.0,0.29228653601807575,0.3458,cyclical_revenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HLT,Hilton Worldwide Holdings Inc.,NYSE,common_stock,False,2013-12-12,Consumer Cyclical,Travel Lodging,US,225065000.0,1.063,70035726700.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,311.18,2026-09-04,70035726700.0,670046374.0321213,True,general_dcf,insufficient_model_confidence,,8.0,2025.0,ttm,2026-07-28,discrete,ok,12485000000.0,0.044001453671123514,0.30564869020702334,0.4406087304765719,0.23348017621145375,2915000000.0,0.0,0.19370316505405474,2418384015.6998734,1725173755.169947,1667879274.9026117,7.283315610928436,0.10167098792968261,0.28664192949907236,0.30985527872302254,,13014000000.0,14023000000.0,True,4.357249626307922,4.165813060179257,0.01575085018793628,0.9996982461637404,-0.05626846204650728,False,139000000.0,3325000000.0,-0.06146190669017404,1.4612216884008236,229000000.0,unchecked,,0.0,0.09265766367858208,0.6571668064037378,True,0.0478,0.09158265539545044,0.04479888682745826,0.2182726233275721,38.0,1.0,0.8425,8.0,0.30564869020702334,0.3264,elevated_leverage;thin_interest_coverage;cyclical_revenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCL,Carnival Corporation & plc,NYSE,common_stock,False,1987-07-24,Consumer Cyclical,Travel Services,US,1369649119.0131857,2.338,32200450788.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,23.51,2026-09-04,32200450788.0,574345316.6718183,True,general_dcf,insufficient_model_confidence,,8.0,2025.0,ttm,2026-06-26,discrete,ok,27311000000.0,0.05031559217653592,1.9578577402819028,0.344256892827066,0.16341400900735967,4463000000.0,0.0,0.11671246308243946,3187534079.244504,2868780671.3200536,596989394.711249,0.43010763307726874,1.3002989475891424,0.1,0.10886841035370647,14.15054347826087,23927000000.0,26170000000.0,True,3.759898904802022,3.266038766038766,0.0024779185484193277,0.5671446868861416,0.3545622974823934,False,414000000.0,0.0,0.05560754639383081,2.6721173338174333,1388000000.0,unchecked,,0.0,0.03646923814598657,0.015924719510270937,True,0.0478,0.12628594683217748,0.07902,-0.01741753647847101,70.0,1.0,0.0,0.0,1.9578577402819028,0.3452,elevated_leverage;thin_interest_coverage;ongoing_dilution;cyclical_revenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOS,The Mosaic Company,NYSE,common_stock,False,1988-01-26,Basic Materials,Agricultural Inputs,US,317846643.9845261,0.821,8216335747.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,25.85,2026-09-04,8216335747.0,202974598.69121215,True,general_dcf,insufficient_model_confidence,,8.0,2025.0,annual,2026-02-27,annual,annual_anchor,12052400000.0,0.033229377034890595,0.28633654438079925,0.15075005807971856,0.08709468653546182,1049700000.0,0.0,0.09196034797187076,1108342897.8961751,827895608.4688139,543780144.420131,1.705174488617532,0.10375908132929813,0.25303296476180637,0.04588602961700932,-0.37217194465372566,5002900000.0,5279500000.0,True,4.821773082223243,2.38278719756144,0.0027599097553318097,-0.1332290169735289,-2.9602331021218133,False,280400000.0,0.0,-0.03601966659514766,2.066443471542622,318900000.0,unchecked,,0.0,0.005608103488477623,0.18663406678096894,True,0.0478,0.07244310853337069,0.04690952981295855,-0.026557078916361367,189.0,0.7,0.225,4.0,0.28633654438079925,0.3278,thin_interest_coverage;cyclical_revenue;incremental_roic_below_wacc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GM,General Motors Company,,,,,Consumer Cyclical,Auto - Manufacturers,,,,,,,,87.76,2026-09-04,79374667238.0,,True,general_dcf,irr_below_solver_bound,,8.0,2025.0,ttm,2026-07-21,,,,0.03335752810947534,,,0.009777552593423059,,,0.054134788670623685,,,,,,,0.009503743709599695,-0.24899975272828603,,,,,6.218478260869565,0.0,,,,,,-0.14167131736471228,,,,,,,,,,0.09059343910918356,,-0.08108969539958387,,1.0,0.2487,,,0.4171338000000001,elevated_leverage;thin_interest_coverage;incremental_roic_below_wacc,-0.7382711318699875,-0.95,-0.95,-0.10308452747995032,0.0,0.12,1.0,0.95,1.0699999999999998,0.95,1.0699999999999998,-70.80816702395263,-38.35833572423392,13.41613883839016,-70.80816702395263,13.41613883839016,False,,-1.4370822211056735,0.4409437222600248,0.2487,-1.0699999999999998,0.4171338000000001,invalid,irr_below_solver_bound,irr_5y[base],forward_roic_floor_hit;share_change_floor_hit;reinvestment_cap_hit,,False,ok,True,bear;base
LHX,"L3Harris Technologies, Inc.",,,,,Industrials,Aerospace & Defense,,,,,,,,256.45,2026-09-04,47754836750.0,,True,general_dcf,invalid_valuation_output,,8.0,2025.0,ttm,2026-07-30,,,,0.18155465427374273,,,0.10042735042735043,,,0.09833066544706151,,,,,,,0.06329029891152879,0.009203348926480491,,,,,2.7134268537074147,0.01647870642154591,,,,,,-0.009152778754501045,,,,,,,,,,0.07896746207064523,,-0.015677163159116436,,1.0,0.3876,,,,thin_interest_coverage;incremental_roic_below_wacc,-0.5468364757420203,-0.95,-0.95,-0.1436729514840408,0.0,0.12,0.5,0.95,1.0699999999999998,0.95,1.0699999999999998,,68.1265265482938,,,,True,"growth destroys value: forward ROIC 2.5% at/below WACC 7.9%, so higher-growth scenarios reinvest below the cost of capital and are worth less than the bear case",-0.7343477225646566,,0.3876,-1.0699999999999998,,invalid,invalid_valuation_output,irr_5y[bear];irr_5y[bull];scenario[bear];scenario[bull],reinvestment_cap_hit,,False,ok,False,
