ticker,name,sector,industry,market_cap,price_as_of,is_price_fresh,shares_outstanding,beta,price,model_family,expected_irr,median_irr,p10_irr,p90_irr,above_hurdle_weight,hurdle_rate,permanent_loss_weight,worst_case_shortfall,worst_case_hurdle_gap,expected_shortfall,hurdle_cvar,intrinsic_value_low,intrinsic_value_base,intrinsic_value_high,intrinsic_value_bear,intrinsic_value_bull,scenario_order_inversion,scenario_order_note,upside_to_base,model_confidence,data_confidence,model_uncertainty,business_quality,valuation_excess,evidence_confidence,valuation_status,invalid_reason,invalid_fields,assumption_flags,valuation_alerts,requires_manual_review,roic_status,catastrophic_tail_floor_applied,catastrophic_tail_scenarios,specialist_model_note
PNC,"The PNC Financial Services Group, Inc.",Financial Services,Banks - Regional,97994400000.0,2026-09-04,True,399000000.0,0.898,245.6,bank,-0.06464181341409603,-0.04891581741362272,-0.1560809007549533,-0.004654718074185382,0.0,0.12,0.25,0.1560809007549533,0.2760809007549533,0.1560809007549533,0.2760809007549533,105.13139843884723,191.12749048977795,239.9369717700673,105.13139843884723,239.9369717700673,False,,-0.2217936054976467,0.6,0.8,0.09371309134038394,0.550059011236115,-0.16891581741362272,0.48,valid,,,specialist_model_v1,,False,specialist,False,,Justified P/B residual-income proxy; no regulatory-capital or reserve-detail model
MRSH,"Marsh & McLennan Companies, Inc.",Financial Services,Insurance - Brokers,88637220918.0,2026-09-04,True,477211267.9982771,0.579,185.74,insurance,-0.05036380997927034,-0.03212948420217754,-0.11231961501856447,-0.02487665649416182,0.0,0.12,0.25,0.11231961501856447,0.23231961501856446,0.11231961501856447,0.23231961501856446,102.37373733145192,157.758127221793,163.75825692595876,102.37373733145192,163.75825692595876,False,,-0.15065076331542493,0.6,0.8,0.06172147926220132,0.6489284522725358,-0.15212948420217753,0.48,valid,,,specialist_model_v1,,False,specialist,False,,Justified P/B residual-income proxy; no regulatory-capital or reserve-detail model
AMT,American Tower Corporation,Real Estate,REIT - Specialty,81939066000.0,2026-09-04,True,465960000.0,0.894,175.85,reit,-0.12136665180150058,-0.12401977561579114,-0.16139724601683814,-0.0760298099575819,0.0,0.12,1.0,0.16139724601683814,0.28139724601683813,0.16139724601683814,0.28139724601683813,72.93295232401135,90.70137736040768,118.42194011653237,72.93295232401135,118.42194011653237,False,,-0.4842116726732575,0.6,0.8,0.06068371802962811,0.8040997220384828,-0.24401977561579113,0.48,valid,,,specialist_model_v1,,False,specialist,False,,P/AFFO Gordon proxy; no property-level NOI or maintenance-capex detail
TRV,"The Travelers Companies, Inc.",Financial Services,Insurance - Property & Casualty,77037184376.0,2026-09-04,True,208575022.00081223,0.457,369.35,insurance,-0.04465569298374575,-0.026480349079923582,-0.15520583281590172,0.029543759040765893,0.0,0.12,0.25,0.15520583281590172,0.2752058328159017,0.15520583281590172,0.2752058328159017,158.92515241041622,322.96965173497443,427.2304070149734,158.92515241041622,427.2304070149734,False,,-0.12557289363754054,0.6,0.8,0.1103747959283338,0.49207456972096114,-0.14648034907992358,0.48,valid,,,specialist_model_v1,,False,specialist,False,,Justified P/B residual-income proxy; no regulatory-capital or reserve-detail model
DLR,"Digital Realty Trust, Inc.",Real Estate,REIT - Specialty,69699779017.0,2026-09-04,True,369976002.00116783,1.042,188.39,reit,-0.04052665933146224,-0.02055786384073144,-0.10043304580365464,-0.02055786384073144,0.0,0.12,0.25,0.10043304580365464,0.22043304580365464,0.10043304580365464,0.22043304580365464,110.97504041375475,169.8055045313029,169.8055045313029,110.97504041375475,169.8055045313029,False,,-0.09864905498538723,0.6,0.8,0.0579375909814616,0.6535420669669575,-0.14055786384073143,0.48,valid,,,specialist_model_v1,,False,specialist,False,,P/AFFO Gordon proxy; no property-level NOI or maintenance-capex detail
SPG,"Simon Property Group, Inc.",Real Estate,REIT - Retail,67917622080.0,2026-09-04,True,324282000.0,1.326,209.44,reit,-0.0805288480816726,-0.08250619800653014,-0.1301039179748653,-0.026999078338764804,0.0,0.12,0.75,0.1301039179748653,0.2501039179748653,0.1301039179748653,0.2501039179748653,104.32694814199478,136.16808342640482,182.65261211834022,104.32694814199478,182.65261211834022,False,,-0.34984681328110756,0.6,0.8,0.06955241981805024,0.7661630061671587,-0.20250619800653014,0.48,valid,,,specialist_model_v1,,False,specialist,False,,P/AFFO Gordon proxy; no property-level NOI or maintenance-capex detail
AJG,Arthur J. Gallagher & Co.,Financial Services,Insurance - Brokers,67485060737.0,2026-09-04,True,256899998.99881992,0.502,262.69,insurance,-0.16297939609985282,-0.14289871731548043,-0.2791022187736092,-0.08701793099484123,0.0,0.12,1.0,0.2791022187736092,0.3991022187736092,0.2791022187736092,0.3991022187736092,51.146036567605705,121.5078302298338,166.63060871079074,51.146036567605705,166.63060871079074,False,,-0.5374478273636842,0.6,0.8,0.11404214388938397,0.4209279062169265,-0.2628987173154804,0.48,valid,,,specialist_model_v1,,False,specialist,False,,Justified P/B residual-income proxy; no regulatory-capital or reserve-detail model
ALL,The Allstate Corporation,Financial Services,Insurance - Property & Casualty,66818768970.0,2026-09-04,True,257421000.0,0.156,259.57,insurance,-0.3216175480709101,-0.18280998199736243,-0.95,0.02914977171108446,0.0,0.12,0.75,0.95,1.0699999999999998,0.95,1.0699999999999998,0.0,94.59534435096379,299.67285632917105,0.0,299.67285632917105,False,,-0.6355690397543484,0.6,0.8,0.5075748858555422,0.0,-0.3028099819973624,0.48,valid,,,specialist_model_v1,,False,specialist,False,,Justified P/B residual-income proxy; no regulatory-capital or reserve-detail model
TFC,Truist Financial Corporation,Financial Services,Banks - Regional,64349702000.0,2026-09-04,True,1245880000.0,0.87,51.65,bank,-0.08158903471272891,-0.035277176449997616,-0.3162224429640216,0.060420657013101176,0.0,0.12,0.25,0.3162224429640216,0.4362224429640216,0.3162224429640216,0.4362224429640216,7.720484176625286,43.160164580581,69.25660875271518,7.720484176625286,69.25660875271518,False,,-0.1643724185753921,0.6,0.8,0.20632154998856136,0.17887985951052082,-0.1552771764499976,0.48,valid,,,specialist_model_v1,,False,specialist,False,,Justified P/B residual-income proxy; no regulatory-capital or reserve-detail model
MET,"MetLife, Inc.",Financial Services,Insurance - Life,62812298365.99999,2026-09-04,True,643436779.0002048,0.763,97.62,insurance,-0.09891468033529288,-0.07570601494051166,-0.23643620174218027,-0.007810489717967939,0.0,0.12,0.75,0.23643620174218027,0.35643620174218027,0.23643620174218027,0.35643620174218027,25.33759858597932,65.85510362489495,93.86678851346569,25.33759858597932,93.86678851346569,False,,-0.32539332488327244,0.6,0.8,0.13231285601210616,0.38474768379836005,-0.19570601494051165,0.48,valid,,,specialist_model_v1,,False,specialist,False,,Justified P/B residual-income proxy; no regulatory-capital or reserve-detail model
AFL,Aflac Incorporated,Financial Services,Insurance - Life,59658131850.0,2026-09-04,True,508985000.0,0.595,117.21,insurance,0.0880426436672985,0.10560076849891864,-0.022050143224062846,0.16301918089541956,0.25,0.12,0.0,0.022050143224062846,0.14205014322406284,0.022050143224062846,0.14205014322406284,104.84497079401159,193.62272388116378,249.40149503246795,104.84497079401159,249.40149503246795,False,,0.6519300732118742,0.6,0.8,0.11053466205974119,0.5414910434704985,-0.014399231501081355,0.48,valid,,,specialist_model_v1,,False,specialist,False,,Justified P/B residual-income proxy; no regulatory-capital or reserve-detail model
O,Realty Income Corporation,Real Estate,REIT - Retail,57115196250.0,2026-09-04,True,932493000.0,0.72,61.25,reit,0.10227124475810584,0.1358375686391664,0.0015722731149241387,0.1358375686391664,0.75,0.12,0.0,0.0,0.11842772688507586,0.0,0.11842772688507586,61.733025150120596,115.79431527431315,115.79431527431315,61.733025150120596,115.79431527431315,False,,0.8905194330500106,0.6,0.8,0.08513264776212112,0.5331265615576807,0.01583756863916641,0.48,valid,,,specialist_model_v1,,False,specialist,False,,P/AFFO Gordon proxy; no property-level NOI or maintenance-capex detail
PSA,Public Storage,Real Estate,REIT - Industrial,56317616760.0,2026-09-04,True,186476000.0,0.945,302.01,reit,-0.14819987594896036,-0.15728806176468146,-0.15728806176468146,-0.12093531850179706,0.0,0.12,1.0,0.15728806176468146,0.27728806176468146,0.15728806176468146,0.27728806176468146,128.35626027216142,128.35626027216142,158.53511840505183,128.35626027216142,158.53511840505183,False,,-0.5749933436900718,0.6,0.8,0.036176371631442196,1.0,-0.27728806176468146,0.48,valid,,,specialist_model_v1,,False,specialist,False,,P/AFFO Gordon proxy; no property-level NOI or maintenance-capex detail
FITB,Fifth Third Bancorp,Financial Services,Banks - Regional,49729339440.0,2026-09-04,True,906312000.0,0.923,54.87,bank,-0.04972216618953307,-0.03499418944690158,-0.1353713769558602,0.0064710910915311,0.0,0.12,0.25,0.1353713769558602,0.2553713769558602,0.1353713769558602,0.2553713769558602,26.514473196348437,45.91817321227001,56.66846983120632,26.514473196348437,56.66846983120632,False,,-0.1631461051162746,0.6,0.8,0.08892123402369564,0.5774287464306916,-0.15499418944690158,0.48,valid,,,specialist_model_v1,,False,specialist,False,,Justified P/B residual-income proxy; no regulatory-capital or reserve-detail model
VTR,"Ventas, Inc.",Real Estate,REIT - Healthcare Facilities,43886565900.0,2026-09-04,True,486170000.0,0.731,90.27,reit,-0.02973277299061694,-0.0006574221625937904,-0.11695882547468639,-0.0006574221625937904,0.0,0.12,0.25,0.11695882547468639,0.23695882547468639,0.11695882547468639,0.23695882547468639,48.467231640297456,89.97366240096444,89.97366240096444,48.467231640297456,89.97366240096444,False,,-0.003282791614440561,0.6,0.8,0.07615070165604629,0.5386824360256111,-0.12065742216259379,0.48,valid,,,specialist_model_v1,,False,specialist,False,,P/AFFO Gordon proxy; no property-level NOI or maintenance-capex detail
PRU,"Prudential Financial, Inc.",Financial Services,Insurance - Life,42340940000.0,2026-09-04,True,347000000.0,0.826,122.02,insurance,-0.16739991730354842,-0.028969453019406677,-0.703320127509268,0.09165936433388766,0.0,0.12,0.25,0.703320127509268,0.823320127509268,0.703320127509268,0.823320127509268,0.2804603289522746,105.3405258840582,189.17630707660183,0.2804603289522746,189.17630707660183,False,,-0.13669459200083434,0.6,0.8,0.41548974592157784,0.0026624162600152566,-0.14896945301940667,0.48,valid,,,specialist_model_v1,,False,specialist,False,,Justified P/B residual-income proxy; no regulatory-capital or reserve-detail model
AIG,"American International Group, Inc.",Financial Services,Insurance - Diversified,40406999260.0,2026-09-04,True,530206000.00000006,0.517,76.21,insurance,-0.18670324073456457,0.014849537646854927,-0.95,0.17348796176803183,0.25,0.12,0.25,0.95,1.0699999999999998,0.95,1.0699999999999998,0.0,82.03898009674856,169.59191936369228,0.0,169.59191936369228,False,,0.07648576429272502,0.6,0.8,0.5797439808840159,0.0,-0.10515046235314507,0.48,valid,,,specialist_model_v1,,False,specialist,False,,Justified P/B residual-income proxy; no regulatory-capital or reserve-detail model
HIG,"The Hartford Insurance Group, Inc.",Financial Services,Insurance - Diversified,37931481563.0,2026-09-04,True,274130819.9971092,0.458,138.37,insurance,0.05029863170139559,0.06744450952431502,-0.055014385773071384,0.1213198935300237,0.25,0.12,0.0,0.055014385773071384,0.17501438577307138,0.055014385773071384,0.17501438577307138,104.2720535821103,191.76461799148282,245.29549743505143,104.2720535821103,245.29549743505143,False,,0.3858829080832753,0.6,0.8,0.10616713965154753,0.5437502218826495,-0.052555490475684974,0.48,valid,,,specialist_model_v1,,False,specialist,False,,Justified P/B residual-income proxy; no regulatory-capital or reserve-detail model
IRM,Iron Mountain Incorporated,Real Estate,REIT - Specialty,34768734222.0,2026-09-04,True,297524681.0029095,1.217,116.86,reit,-0.1098697337590209,-0.09399081100399409,-0.15750650202410132,-0.09399081100399409,0.0,0.12,1.0,0.15750650202410132,0.2775065020241013,0.15750650202410132,0.2775065020241013,49.60194097467533,71.33930830077772,71.33930830077772,49.60194097467533,71.33930830077772,False,,-0.3895318475031857,0.6,0.8,0.04975784551005361,0.6952960738776127,-0.21399081100399409,0.48,valid,,,specialist_model_v1,,False,specialist,False,,P/AFFO Gordon proxy; no property-level NOI or maintenance-capex detail
MTB,M&T Bank Corporation,Financial Services,Banks - Regional,34760730720.0,2026-09-04,True,144933000.0,0.573,239.84,bank,0.00108506691163468,0.018915103862574778,-0.1014780897239218,0.06798814964531097,0.0,0.12,0.25,0.1014780897239218,0.2214780897239218,0.1014780897239218,0.2214780897239218,140.4639814389234,263.39748005371575,333.2374362083209,140.4639814389234,333.2374362083209,False,,0.09822164798914179,0.6,0.8,0.10273311968461638,0.533277620614586,-0.10108489613742522,0.48,valid,,,specialist_model_v1,,False,specialist,False,,Justified P/B residual-income proxy; no regulatory-capital or reserve-detail model
CCI,Crown Castle Inc.,Real Estate,REIT - Specialty,33137710000.0,2026-09-04,True,437000000.0,0.97,75.83,reit,-0.07333486851895066,-0.08311496494611004,-0.08311496494611004,-0.04399457923747252,0.0,0.12,0.75,0.08311496494611004,0.20311496494611003,0.08311496494611004,0.20311496494611003,49.137773964988355,49.137773964988355,60.5539991112822,49.137773964988355,60.5539991112822,False,,-0.3520008708296406,0.6,0.8,0.037560192854318754,1.0,-0.20311496494611003,0.48,valid,,,specialist_model_v1,,False,specialist,False,,P/AFFO Gordon proxy; no property-level NOI or maintenance-capex detail
CFG,"Citizens Financial Group, Inc.",Financial Services,Banks - Regional,29931587960.0,2026-09-04,True,422882000.0,1.006,70.78,bank,-0.14655418560758343,-0.12237795926742845,-0.27907826993780993,-0.0623825539576669,0.0,0.12,0.75,0.27907826993780993,0.3990782699378099,0.27907826993780993,0.3990782699378099,13.78323432528187,36.8509057291836,51.29073896543169,13.78323432528187,51.29073896543169,False,,-0.4793599077538344,0.6,0.8,0.1263478579900715,0.3740270165019693,-0.24237795926742844,0.48,valid,,,specialist_model_v1,,False,specialist,False,,Justified P/B residual-income proxy; no regulatory-capital or reserve-detail model
VICI,VICI Properties Inc.,Real Estate,REIT - Diversified,27989391270.000004,2026-09-04,True,1101077547.9937057,0.687,25.42,reit,0.26494913847885304,0.30544653711671677,0.14345694256526187,0.30544653711671677,1.0,0.12,0.0,0.0,0.0,0.0,0.0,49.690643918547366,96.37646638464916,96.37646638464916,49.690643918547366,96.37646638464916,False,,2.7913637444787236,0.6,0.8,0.09899479727572744,0.5155889791624699,0.18544653711671677,0.48,valid,,,specialist_model_v1,,False,specialist,False,,P/AFFO Gordon proxy; no property-level NOI or maintenance-capex detail
RF,Regions Financial Corporation,Financial Services,Banks - Regional,25959819600.0,2026-09-04,True,853380000.0,1.012,30.42,bank,-0.0346076880230754,-0.018472771278654765,-0.129860596975645,0.028375387440652933,0.0,0.12,0.25,0.129860596975645,0.249860596975645,0.129860596975645,0.249860596975645,15.174115563718114,27.712197751760403,34.987876057321024,15.174115563718114,34.987876057321024,False,,-0.08901388061274162,0.6,0.8,0.09711799220814896,0.5475608863520826,-0.13847277127865476,0.48,valid,,,specialist_model_v1,,False,specialist,False,,Justified P/B residual-income proxy; no regulatory-capital or reserve-detail model
WRB,W. R. Berkley Corporation,Financial Services,Insurance - Property & Casualty,25739231780.0,2026-09-04,True,372277000.0,0.294,69.14,insurance,0.018838775680829895,0.03343541008288731,-0.06945219592691998,0.07793647848446494,0.0,0.12,0.25,0.06945219592691998,0.18945219592691998,0.06945219592691998,0.18945219592691998,48.24172383987847,81.49783406224304,100.62252725276747,48.24172383987847,100.62252725276747,False,,0.17873639083371473,0.6,0.8,0.09169433720569245,0.591938723218514,-0.08656458991711269,0.48,valid,,,specialist_model_v1,,False,specialist,False,,Justified P/B residual-income proxy; no regulatory-capital or reserve-detail model
VMRK,Vivmark Residential,Real Estate,REIT - Residential,24502590400.0,2026-09-04,True,374944000.00000006,0.7466878,65.35,reit,0.16642556927775348,0.18432042122891623,0.06615206505209659,0.23090936960108488,0.75,0.12,0.0,0.0,0.05384793494790341,0.0,0.05384793494790341,90.02048617856401,152.26205303101153,184.66133864433917,90.02048617856401,184.66133864433917,False,,1.3299472537262669,0.6,0.8,0.10037865227449413,0.5912207564955752,0.06432042122891624,0.48,valid,,,specialist_model_v1,,False,specialist,False,,P/AFFO Gordon proxy; no property-level NOI or maintenance-capex detail
KEY,KeyCorp,Financial Services,Banks - Regional,23940426600.0,2026-09-04,True,1079370000.0,1.032,22.18,bank,-0.11309580099668379,-0.06097544129038157,-0.36901403750849504,0.038581716102523034,0.0,0.12,0.25,0.36901403750849504,0.48901403750849504,0.36901403750849504,0.48901403750849504,2.2185030491196405,16.19370767876255,26.801858213656786,2.2185030491196405,26.801858213656786,False,,-0.26989595677355505,0.6,0.8,0.22179787680550903,0.13699784466463633,-0.18097544129038157,0.48,valid,,,specialist_model_v1,,False,specialist,False,,Justified P/B residual-income proxy; no regulatory-capital or reserve-detail model
BRO,"Brown & Brown, Inc.",Financial Services,Insurance - Brokers,23897871697.0,2026-09-04,True,334610357.00084007,0.581,71.42,insurance,0.037349991414821315,0.05517232537573613,-0.07147023084860793,0.11052554575642093,0.0,0.12,0.25,0.07147023084860793,0.19147023084860793,0.07147023084860793,0.19147023084860793,49.294561295408585,93.4193426039461,120.63202324651819,49.294561295408585,120.63202324651819,False,,0.30802775978641983,0.6,0.8,0.10899788830251442,0.5276697514817059,-0.06482767462426386,0.48,valid,,,specialist_model_v1,,False,specialist,False,,Justified P/B residual-income proxy; no regulatory-capital or reserve-detail model
L,Loews Corporation,Financial Services,Insurance - Property & Casualty,22490551700.0,2026-09-04,True,205769000.0,0.507,109.3,insurance,-0.008443834237199827,0.01205043872825362,-0.12606307280341122,0.06818685839810468,0.0,0.12,0.25,0.12606307280341122,0.24606307280341122,0.12606307280341122,0.24606307280341122,55.721219625118714,116.04620682630467,152.0044545379506,55.721219625118714,152.0044545379506,False,,0.06172192887744443,0.6,0.8,0.11512496560075794,0.4801640755782821,-0.10794956127174637,0.48,valid,,,specialist_model_v1,,False,specialist,False,,Justified P/B residual-income proxy; no regulatory-capital or reserve-detail model
ESS,"Essex Property Trust, Inc.",Real Estate,REIT - Residential,17903963103.0,2026-09-04,True,64261739.00075374,0.708,278.61,reit,-0.11938067565477489,-0.12611349193150356,-0.1463431459456116,-0.07895257281048085,0.0,0.12,1.0,0.1463431459456116,0.2663431459456116,0.1463431459456116,0.2663431459456116,126.30291051487133,141.994614144467,184.67438824232224,126.30291051487133,184.67438824232224,False,,-0.4903463115305733,0.6,0.8,0.05169528656756537,0.8894908534091952,-0.24611349193150356,0.48,valid,,,specialist_model_v1,,False,specialist,False,,P/AFFO Gordon proxy; no property-level NOI or maintenance-capex detail
INVH,Invitation Homes Inc.,Real Estate,REIT - Residential,16864852380.0,2026-09-04,True,594042000.0,0.836,28.39,reit,0.12428909547809897,0.15356717481137583,0.036454857478268377,0.15356717481137583,0.75,0.12,0.0,0.0,0.08354514252173162,0.0,0.08354514252173162,33.95606441868699,57.99356948014836,57.99356948014836,33.95606441868699,57.99356948014836,False,,1.0427463712627105,0.6,0.8,0.07655615866655371,0.5855143031040779,0.03356717481137583,0.48,valid,,,specialist_model_v1,,False,specialist,False,,P/AFFO Gordon proxy; no property-level NOI or maintenance-capex detail
WY,Weyerhaeuser Company,Real Estate,REIT - Specialty,16598400859.0,2026-09-04,True,721042608.9921807,0.901,23.02,reit,-0.08877193334446462,-0.09868542798822577,-0.09868542798822577,-0.05903144941318117,0.0,0.12,0.75,0.09868542798822577,0.21868542798822577,0.09868542798822577,0.21868542798822577,13.692642905525869,13.692642905525869,16.981688172591237,13.692642905525869,16.981688172591237,False,,-0.4051849302551751,0.6,0.8,0.037826989287522296,1.0,-0.21868542798822577,0.48,valid,,,specialist_model_v1,,False,specialist,False,,P/AFFO Gordon proxy; no property-level NOI or maintenance-capex detail
KIM,Kimco Realty Corporation,Real Estate,REIT - Retail,15915604000.000002,2026-09-04,True,674390000.0,0.968,23.6,reit,0.011727661264615413,0.005047613653100358,-0.05290932708253082,0.08972474483479176,0.0,0.12,0.0,0.05290932708253082,0.17290932708253082,0.05290932708253082,0.17290932708253082,17.98331705451003,24.201661741802763,36.26570016048183,17.98331705451003,36.26570016048183,False,,0.02549414160181196,0.6,0.8,0.08931703595866128,0.7430612511804517,-0.11495238634689964,0.48,valid,,,specialist_model_v1,,False,specialist,False,,P/AFFO Gordon proxy; no property-level NOI or maintenance-capex detail
MAA,"Mid-America Apartment Communities, Inc.",Real Estate,REIT - Residential,14934497793.0,2026-09-04,True,116384802.00280549,0.72,128.32,reit,-0.0878672269486577,-0.09867452481767669,-0.09867452481767669,-0.05544533334160073,0.0,0.12,0.75,0.09867452481767669,0.21867452481767669,0.09867452481767669,0.21867452481767669,76.33128646649413,76.33128646649413,96.47834415301364,76.33128646649413,96.47834415301364,False,,-0.4051489521002639,0.6,0.8,0.03961459573803797,1.0,-0.21867452481767669,0.48,valid,,,specialist_model_v1,,False,specialist,False,,P/AFFO Gordon proxy; no property-level NOI or maintenance-capex detail
