ticker,name,exchange,security_type,is_adr,listing_date,sector,industry,country,shares_outstanding,beta,market_cap_hint,as_of,source,fetched_at,price,price_as_of,market_cap,avg_dollar_volume,is_price_fresh,rejection_reason
UBER,"Uber Technologies, Inc.",NYSE,common_stock,False,2019-05-10,Technology,Software - Application,US,2035599012.9965343,1.113,152710637955.0,2026-08-07,fmp:company-screener,2026-08-08T00:59:31.794066+00:00,75.02,2026-08-07,152710637955.0,1407280821.5467741,True,no_normalized_earnings
RMD,ResMed Inc.,NYSE,common_stock,False,1995-06-02,Healthcare,Medical - Devices,US,145056384.00018874,0.775,30743250025.0,2026-08-07,fmp:company-screener,2026-08-08T00:59:31.794066+00:00,211.94,2026-08-07,30743250025.0,320937990.72225803,True,normalization_failed
PANW,"Palo Alto Networks, Inc.",NASDAQ,common_stock,False,2012-07-20,Technology,Software - Infrastructure,US,815000000.0,0.908,296545900000.0,2026-08-07,fmp:company-screener,2026-08-08T00:59:31.794066+00:00,363.86,2026-08-07,296545900000.0,2345501578.5509677,True,no_normalized_earnings
CRWD,"CrowdStrike Holdings, Inc.",NASDAQ,common_stock,False,2019-06-12,Technology,Software - Infrastructure,US,1018259280.0018655,1.237,218335154818.0,2026-08-07,fmp:company-screener,2026-08-08T00:59:31.794066+00:00,214.42,2026-08-07,218335154818.0,2094679498.9974194,True,no_normalized_earnings
MRVL,"Marvell Technology, Inc.",NASDAQ,common_stock,False,2000-06-27,Technology,Semiconductors,US,875766000.0,2.197,191547539520.0,2026-08-07,fmp:company-screener,2026-08-08T00:59:31.794066+00:00,218.72,2026-08-07,191547539520.0,11498357345.466776,True,no_normalized_earnings
DASH,"DoorDash, Inc.",NASDAQ,common_stock,False,2020-12-09,Communication Services,Internet Content & Information,US,435718711.99944514,1.779,94228528657.0,2026-08-07,fmp:company-screener,2026-08-08T00:59:31.794066+00:00,216.26,2026-08-07,94228528657.0,791078587.6074194,True,no_normalized_earnings
DDOG,"Datadog, Inc.",NASDAQ,common_stock,False,2019-09-19,Technology,Software - Application,US,355960174.00076944,1.543,83269763504.0,2026-08-07,fmp:company-screener,2026-08-08T00:59:31.794066+00:00,233.93,2026-08-07,83269763504.0,1245822524.6348388,True,no_normalized_earnings
WDAY,"Workday, Inc.",NASDAQ,common_stock,False,2012-10-12,Technology,Software - Application,US,261942106.997328,1.104,47055280101.0,2026-08-07,fmp:company-screener,2026-08-08T00:59:31.794066+00:00,179.64,2026-08-07,47055280101.0,690558581.7580645,True,no_normalized_earnings
