ticker,name,exchange,security_type,is_adr,listing_date,sector,industry,country,shares_outstanding,beta,market_cap_hint,as_of,source,fetched_at,price,price_as_of,market_cap,avg_dollar_volume,is_price_fresh,years_of_data,latest_fiscal_year,anchor_source,latest_filing_date,cashflow_period_semantics,ttm_cashflow_status,revenue,revenue_cagr,revenue_volatility,gross_margin,current_operating_margin,reported_operating_income,one_off_items_latest,normalized_operating_margin,normalized_operating_income,normalized_nopat,normalized_fcf,normalized_fcf_per_share,margin_volatility,tax_rate,roic,incremental_roic,net_debt,total_debt,interest_expense_known,interest_coverage,net_debt_to_ebitda,sbc_intensity,margin_mad_z,ocf_margin_mad_z,one_off_suspected,dividends_paid,buybacks,net_share_change_cagr,ocf_to_net_income,shares_diluted,sec_status,sec_max_divergence,sec_confidence_penalty,model_family,analyst_growth,analyst_dispersion,has_estimates,risk_free,wacc,cost_of_debt_after_tax,roic_minus_wacc,filing_age_days,data_confidence
LLY,Eli Lilly and Company,NYSE,common_stock,False,1972-06-01,Healthcare,Drug Manufacturers - General,US,941741000.0,0.506,1116631721110.0,2026-08-07,fmp:company-screener,2026-08-08T00:59:31.794066+00:00,1185.71,2026-08-07,1116631721110.0,3433076276.6896777,True,8,2025,ttm,2026-08-05,discrete,ok,79665800000.0,0.17173452760489116,0.14539401856922307,0.8401195996274436,0.4392022674723658,34989400000.0,0.0,0.2985125860686211,23781243979.22555,20366216391.073048,10759145565.436586,12.038878332143433,0.06099756072839578,0.14360172206028196,0.37532549953209626,0.46811342852770665,45958000000.0,54908000000.0,True,35.71804818293181,1.2391575734534797,0.014333066179425301,5.195088662321448,8.188890980897096,False,5784700000.0,6172800000.0,-0.020220564960768295,0.8146504314793369,893700000.0,unchecked,,0.0,general_dcf,0.3585433560716642,0.11817772171817864,True,0.04650000000000001,0.07090334006829048,0.05266849409329266,0.3044221594638058,2,1.0
XOM,Exxon Mobil Corporation,NYSE,common_stock,False,1978-01-13,Energy,Oil & Gas Integrated,US,4144460000.0,0.162,633853712400.0,2026-08-07,fmp:company-screener,2026-08-08T00:59:31.794066+00:00,153.04,2026-08-07,634268158400.0,2438571149.9541936,True,8,2025,ttm,2026-08-03,discrete,ok,361060000000.0,0.02137513326454399,0.29228653601807575,0.2514651304492328,0.10707638619620008,38661000000.0,0.0,0.09579267470512298,34586903129.0317,24945347114.774147,29505754112.039223,7.0689396530999575,0.09454531088381184,0.27876320635843754,0.09576774171924868,0.08643896132487533,31780000000.0,42368000000.0,True,59.57010785824345,0.4652252199499349,0.0,0.2618233602825751,0.1259642852523185,False,17241000000.0,20512000000.0,-0.0024634556240163974,1.6336698337292161,4174000000.0,unchecked,,0.0,general_dcf,0.13984934802969007,0.2468119367310521,True,0.04650000000000001,0.06980036524558553,0.0443560628089561,0.02596737647366315,4,1.0
JNJ,Johnson & Johnson,NYSE,common_stock,False,1962-01-02,Healthcare,Drug Manufacturers - General,US,2409898416.000617,0.235,624742065364.0,2026-08-07,fmp:company-screener,2026-08-08T00:59:31.794066+00:00,259.24,2026-08-07,624742065364.0,2044160445.0370967,True,8,2025,ttm,2026-07-23,discrete,ok,97929000000.0,0.020747946632048597,0.035808695075814155,0.7045206220833461,0.2681126121986337,26256000000.0,0.0,0.26112666111616145,25571872796.444576,22022484272.72755,20825257832.086674,8.534591956102895,0.011060098176694946,0.13880049192996613,0.1996631695104311,0.12066491948116082,28278000000.0,49036000000.0,True,33.10970996216898,0.8315346840356397,0.013645063939219578,0.5820071829192599,-2.070320413060756,False,12621000000.0,8075000000.0,-0.028827069017122064,0.9151619161319207,2440100000.0,unchecked,,0.0,general_dcf,0.08012160750502173,0.007224861441993674,True,0.04650000000000001,0.07015097628812086,0.052963769746307086,0.12951219322231022,15,1.0
ABBV,AbbVie Inc.,NYSE,common_stock,False,2013-01-02,Healthcare,Drug Manufacturers - General,US,1766792821.0006504,0.283,434701705679.0,2026-08-07,fmp:company-screener,2026-08-08T00:59:31.794066+00:00,246.04,2026-08-07,434701705679.0,1451458699.6903226,True,8,2025,ttm,2026-08-03,discrete,ok,64386000000.0,0.09331472871090596,0.1391449717815021,0.7409995961855061,0.29773553256919205,19170000000.0,0.0,0.28007514501636444,18032918287.02364,16229626458.321276,24100442883.849567,13.608381075013872,0.07152304148331765,0.1,0.2958434788572996,,64253000000.0,70822000000.0,True,6.728676728676729,2.3763082954251264,0.015614780902550687,0.25441262596150677,-3.695499322090377,False,11978000000.0,1497000000.0,-0.0013140619604852244,4.503076194983436,1771000000.0,unchecked,,0.0,general_dcf,0.10695180509426838,0.010546642893508984,True,0.04650000000000001,0.06923744477825482,0.05535,0.22660603407904478,4,1.0
CAT,Caterpillar Inc.,NYSE,common_stock,False,1929-12-02,Industrials,Agricultural - Machinery,US,460636999.99999994,1.565,387943875030.0,2026-08-07,fmp:company-screener,2026-08-08T00:59:31.794066+00:00,842.19,2026-08-07,387943875030.0,2732489486.668387,True,8,2025,ttm,2026-08-05,discrete,ok,74729000000.0,0.030628169211895928,0.13874902481947812,0.33870384991101177,0.17519303081802245,13092000000.0,0.0,0.15281852143765806,11419975288.51475,8912605001.470512,6906756651.540883,14.93352789522353,0.029106358546240153,0.21956004489483788,0.1766881077027873,0.35038510576386805,38433000000.0,45146000000.0,True,11.97804208600183,2.4097435575898176,0.0034408801246740423,0.8007311285307896,1.084194836090461,False,3452000000.0,10159000000.0,-0.04463482300758159,1.2467343976777938,462500000.0,unchecked,,0.0,general_dcf,0.1875762628750972,0.04535441232788189,True,0.04650000000000001,0.11674914716627918,0.04799705723896748,0.05993896053650813,2,1.0
KO,The Coca-Cola Company,NYSE,common_stock,False,1962-01-02,Consumer Defensive,Beverages - Non-Alcoholic,US,4302548934.003447,0.349,374536884705.0,2026-08-07,fmp:company-screener,2026-08-08T00:59:31.794066+00:00,87.05,2026-08-07,374536884705.0,1438934019.0390322,True,8,2025,ttm,2026-07-29,discrete,ok,50129000000.0,0.04899466931403018,0.08312406219604142,0.6188832811346725,0.2963155059945341,14854000000.0,0.0,0.2667444120505345,13371630631.681244,10916496598.543922,10549676492.270134,2.4460181989960894,0.021122148656035154,0.1836076766374627,0.19150834735521824,0.266422816033088,27172000000.0,43543000000.0,True,9.485312899106003,1.710221550855992,0.0058196533238772654,2.1165996493140975,1.26580961872702,False,11058000000.0,937000000.0,-0.0028433258819251517,0.640109114852789,4313000000.0,unchecked,,0.0,general_dcf,0.030172922516782386,0.04392504533040555,True,0.04650000000000001,0.06928245253755891,0.05020812788679605,0.12222589481765933,9,1.0
CVX,Chevron Corporation,NYSE,common_stock,False,1921-06-24,Energy,Oil & Gas Integrated,US,1991600000.0,0.488,371562854000.0,2026-08-07,fmp:company-screener,2026-08-08T00:59:31.794066+00:00,186.56,2026-08-07,371552896000.0,1592943087.2454839,True,8,2025,ttm,2026-08-06,discrete,ok,208711000000.0,0.02151287461971707,0.3378424505974167,0.30995491373238593,0.15828106807978495,33035000000.0,0.0,0.09720176629979874,20287077846.197292,14542462212.573845,20037317403.735165,10.145030271443822,0.08021670221770562,0.2831662439102951,0.10841426715755562,0.006594393908605934,28544000000.0,37075000000.0,True,23.13375350140056,0.4568355686437694,0.0,0.6563827701327849,3.5447572351160344,False,17389000000.0,12392000000.0,0.005944834684229017,1.7831379876564182,1975087000.0,unchecked,,0.0,general_dcf,0.18901585949101984,0.2287998521175053,True,0.04650000000000001,0.06901264927757671,0.04408527599951686,0.03940161787997891,1,1.0
UNH,UnitedHealth Group Incorporated,NYSE,common_stock,False,1984-10-17,Healthcare,Medical - Healthcare Plans,US,908144403.9992139,0.633,369687423980.0,2026-08-07,fmp:company-screener,2026-08-08T00:59:31.794066+00:00,407.08,2026-08-07,369687423980.0,2510059823.213226,True,8,2025,ttm,2026-07-16,discrete,ok,450129000000.0,0.10236402697783231,0.03015057603745994,0.22485554141146205,0.0481550844313519,21676000000.0,0.0,0.08231835080659637,37053876930.22242,29186659494.20647,29499664491.251514,32.56033608305907,0.014040979061147749,0.2123183344844322,0.11664574601678894,-0.07804786860320123,41860000000.0,73328000000.0,True,5.566512583461736,1.6124186279419128,0.0025432324534448558,-3.416326637524447,-1.6945990753617155,True,8096000000.0,1646000000.0,-0.015683275784179607,1.633792302587923,906000000.0,unchecked,,0.0,general_dcf,-0.004762167718151411,0.020230955150292173,True,0.04650000000000001,0.07323279592493506,0.048442422429207425,0.04341295009185388,22,0.85
HD,"The Home Depot, Inc.",NYSE,common_stock,False,1981-09-22,Consumer Cyclical,Home Improvement,US,997117000.0,0.951,354594747540.0,2026-08-07,fmp:company-screener,2026-08-08T00:59:31.794066+00:00,355.62,2026-08-07,354594747540.0,1608040978.1029034,True,8,2025,ttm,2026-05-27,discrete,ok,166592000000.0,0.06183856728649273,0.07301095723835462,0.3312704091432962,0.12448376872839031,20738000000.0,0.0,0.14279601693997807,23788674054.064827,18103104534.44652,16194534886.056755,16.25957317877184,0.008072344591178457,0.23900321248240392,0.22465481408068422,-0.04736403118234224,56374000000.0,57975000000.0,True,8.612126245847175,2.259841257115369,0.002770916659352784,-1.831224821158775,-0.6820788845592142,False,9186000000.0,0.0,-0.009521261005304371,1.3379710928002162,996000000.0,unchecked,,0.0,general_dcf,0.03612592257486469,0.006924618842385543,True,0.04650000000000001,0.08741053295759413,0.04680130243233216,0.1372442811230901,72,1.0
PG,The Procter & Gamble Company,NYSE,common_stock,False,1978-01-13,Consumer Defensive,Household & Personal Products,US,2377208936.9966383,0.38,346525746746.0,2026-08-07,fmp:company-screener,2026-08-08T00:59:31.794066+00:00,145.79,2026-08-07,346573290924.73987,1323199778.2387097,True,8,2026,ttm,2026-08-04,discrete,ok,87032000000.0,0.03657085188392206,0.021436793151716538,0.5017579740784999,0.22690504641970768,19748000000.0,0.0,0.22175520007394978,19299798572.836,15451173298.829866,15011030937.88783,6.196503999128104,0.04895530070662452,0.1994127171577313,0.19913089818715438,0.20048355018762667,25084000000.0,35026000000.0,True,22.517673888255416,1.0949886502531867,0.006020773968195606,0.5149846345757908,0.20052764581264668,False,10232000000.0,5028000000.0,-0.008308571708339096,1.2664838589056462,2422500000.0,unchecked,,0.0,general_dcf,0.034853004627455775,0.017227518094211535,True,0.04650000000000001,0.06945645654181641,0.04923611789479953,0.12967444164533798,3,1.0
