as_of,ticker,rank,entry_price,robust_return,expected_irr,median_irr,p10_irr,p90_irr,business_quality,evidence_confidence
2026-08-07,WAT,1,406.86,0.47374101615880176,1.0068860121874876,1.0277772532379457,0.8067240021764521,1.1652655400976073,0.7389,0.5218692300000001
2026-08-07,OMC,2,85.24,0.11314632579284994,0.28013721518509554,0.2869098123628646,0.1927174434415065,0.3540117925731465,0.8336,0.6778890000000001
2026-08-07,UHS,3,173.54,0.11090487159717183,0.2599562076764414,0.27773708480817727,0.10999466397915969,0.3743559971102513,0.7802,0.76653
2026-08-07,VICI,4,26.74,0.09146263750327618,0.26795316016328785,0.3105471614651587,0.1401711562576753,0.3105471614651587,0.4984102671215393,0.48
2026-08-07,ZTS,5,72.66,0.07063479493918576,0.2120497590221931,0.22576956242555757,0.10466635229531682,0.29199355894234047,0.9836,0.81279
2026-08-07,ARE,6,49.74,0.06938892557258151,0.24128436757783084,0.2645602616095448,0.1714566854826889,0.2645602616095448,0.6822342611619653,0.48
2026-08-07,FOXA,7,64.03,0.06388225665564484,0.240196785851731,0.2604023432824761,0.08668073158478366,0.35330172525718817,0.9099,0.692307
2026-08-07,CMCSA,8,25.36,0.028968699402035253,0.1803837975545321,0.1828412236180157,0.13032269696705046,0.2255300460150466,0.7585,0.460982421
2026-08-07,BXP,9,69.71,0.021435761491526435,0.17740711040301788,0.2026161429049782,0.1017800128971369,0.2026161429049782,0.6454153687234695,0.48
