ticker,name,exchange,security_type,is_adr,listing_date,sector,industry,country,shares_outstanding,beta,market_cap_hint,as_of,source,fetched_at,price,price_as_of,market_cap,avg_dollar_volume,is_price_fresh,years_of_data,latest_fiscal_year,anchor_source,latest_filing_date,revenue,revenue_cagr,revenue_volatility,gross_margin,current_operating_margin,reported_operating_income,one_off_items_latest,normalized_operating_margin,normalized_operating_income,normalized_nopat,normalized_fcf,normalized_fcf_per_share,margin_volatility,tax_rate,roic,incremental_roic,net_debt,total_debt,interest_expense_known,interest_coverage,net_debt_to_ebitda,sbc_intensity,dividends_paid,buybacks,net_share_change_cagr,ocf_to_net_income,shares_diluted,model_family,analyst_growth,analyst_dispersion,has_estimates,risk_free,wacc,cost_of_debt_after_tax,roic_minus_wacc,filing_age_days,data_confidence
MRK,"Merck & Co., Inc.",NYSE,common_stock,False,1978-01-13,Healthcare,Drug Manufacturers - General,US,2469824415.0021,0.218,294032596605.75,2026-06-12,fmp:company-screener,2026-06-14T14:52:13.013200+00:00,119.05,2026-06-12,294032596606.0,1117765474.1620588,True,8,2025,ttm,2026-05-04,65593000000.0,0.0631423349445206,0.0924821499856578,0.7590901468144466,0.27591358834021923,18098000000.0,0.0,0.24108456958368574,15813460172.702698,12976208724.59135,12426501542.821463,5.026901918617097,0.09715267805240932,0.17942002680786018,0.16631601978689647,0.3538441559451518,43415000000.0,49117000000.0,True,17.351869606903165,1.7830301039057046,0.01072943524910588,8231000000.0,981000000.0,-0.009264693518373779,1.2541917392066366,2472000000.0,general_dcf,0.028670684737861052,0.017817038486411495,True,0.044800000000000006,0.06683289205995775,0.04907068239688997,0.09948312772693872,39,1.0
PM,Philip Morris International Inc.,NYSE,common_stock,False,2008-03-17,Consumer Defensive,Tobacco,US,1558558846.001085,0.408,287242395317.8,2026-06-12,fmp:company-screener,2026-06-14T14:52:13.013200+00:00,184.3,2026-06-12,287242395318.0,761269010.2091177,True,8,2025,ttm,2026-04-24,41493000000.0,0.046226778751697895,0.05003729337497186,0.6730291856457715,0.3683030872677319,15282000000.0,0.0,0.375011668771804,15560359172.348463,12195934106.548832,12133932588.037237,7.764124214587422,0.027077186937340503,0.21621769963886078,0.3218184560068495,0.0740186415125545,46498000000.0,51948000000.0,True,9.653821857233101,2.686503351051537,0.0,8815000000.0,0.0,0.0023186132197321463,1.1813631112822487,1562820513.0,general_dcf,0.07196932270852341,0.01360387364597518,True,0.044800000000000006,0.06628823131586181,0.046870181561596135,0.2555302246909877,49,1.0
DELL,Dell Technologies Inc.,NYSE,common_stock,False,2016-08-17,Technology,Computer Hardware,US,664250943.0012387,1.378,262757745522.51,2026-06-12,fmp:company-screener,2026-06-14T14:52:13.013200+00:00,395.57,2026-06-12,262757745523.0,2571058946.731765,True,8,2026,ttm,2026-06-09,134002000000.0,0.03273164337374879,0.1086957425484377,0.19158669273592932,0.07979731645796331,10693000000.0,0.0,0.05122543748972912,6864311074.498681,5695420232.909177,7719419593.895786,11.767407917524064,0.02282778723050903,0.17028523749921565,0.4880433442665101,1.8342847668362352,19583000000.0,31161000000.0,True,12.001122334455667,1.5082409118915587,0.008214132493433926,1527000000.0,5310000000.0,-0.0449276156905386,1.884265498652291,656000000.0,general_dcf,0.1618395055062869,0.009998214607677471,True,0.044800000000000006,0.10690597214059158,0.04961694279754691,0.38113737212591847,3,1.0
IBM,International Business Machines Corporation,NYSE,common_stock,False,1915-09-24,Technology,Information Technology Services,US,939885000.0,0.665,255874292400.0,2026-06-12,fmp:company-screener,2026-06-14T14:52:13.013200+00:00,272.24,2026-06-12,255874292400.0,2309818496.7032356,True,8,2025,ttm,2026-04-23,68911000000.0,-0.023191843102530085,0.11137408069490876,0.5897026599526926,0.1635587932260452,11271000000.0,0.0,0.1439620828678379,9920571092.505577,8928513983.25502,11642602306.929441,12.228339782511755,0.025513238426434423,0.1,0.11148000395634829,0.1679611650485437,58019000000.0,69802000000.0,True,5.771121351766513,4.581050138176076,0.018315551244746202,6282000000.0,1084000000.0,0.014346977515364845,1.856971474273527,952100000.0,general_dcf,0.06606678476495498,0.007828882985195263,True,0.044800000000000006,0.07285679896121294,0.05382000000000001,0.03862320499513534,50,1.0
RTX,RTX Corporation,NYSE,common_stock,False,1952-09-15,Industrials,Aerospace & Defense,US,1346680000.0,0.306,247156180400.0,2026-06-12,fmp:company-screener,2026-06-14T14:52:13.013200+00:00,183.53,2026-06-12,247156180400.0,972455581.5355883,True,8,2025,ttm,2026-04-21,90373000000.0,0.1432943634046051,0.09577927085606662,0.20212895444435838,0.10866077257587996,9820000000.0,0.0,0.0815182999861138,7367053324.645062,5976988849.217808,5836579692.638734,4.277135931876545,0.042197158971011464,0.18868663143472303,0.08096890432951227,,32117000000.0,38935000000.0,True,5.646923519263945,2.259056059646902,0.006166569936157864,3649000000.0,0.0,-0.027987325139707364,1.5696672608437314,1364600000.0,general_dcf,0.08175274373249675,0.015157984634992853,True,0.044800000000000006,0.06690347052384817,0.048516539440203565,0.014065433805664107,52,1.0
ANET,"Arista Networks, Inc.",NYSE,common_stock,False,2014-06-06,Technology,Computer Hardware,US,1259169437.9992647,1.611,206466012748.86,2026-06-12,fmp:company-screener,2026-06-14T14:52:13.013200+00:00,163.24,2026-06-12,205546819058.99997,1338094318.7335296,True,8,2025,ttm,2026-05-06,9709900000.0,0.22695585796283524,0.15452009509331707,0.6353721459541293,0.4279240774879247,4155100000.0,0.0,0.34139911629930414,3314951279.3546133,2876248318.5652695,2669322271.13864,2.0955583852556443,0.08904161666900227,0.1323406963841577,3.1794789421061704,2.541673972213756,-12353200000.0,0.0,True,,-2.9154158406494854,0.05063950385040156,0.0,842200000.0,0.0020930458623871218,1.2450589508458165,1273800000.0,general_dcf,0.3029165853356717,0.019878997379725562,True,0.044800000000000006,0.12535000000000002,0.051886026356227376,3.0541289421061704,37,1.0
MCD,McDonald's Corporation,NYSE,common_stock,False,1965-04-21,Consumer Cyclical,Restaurants,US,710506000.0,0.414,202359213860.0,2026-06-12,fmp:company-screener,2026-06-14T14:52:13.013200+00:00,284.81,2026-06-12,202359213860.0,1124063193.1367648,True,8,2025,ttm,2026-05-07,27447000000.0,0.03411765915312581,0.08904189958128526,0.5735417349801436,0.46012314642766056,12629000000.0,0.0,0.43523389640373805,11945864754.5934,9408596411.000166,7050720724.815147,9.88187908173111,0.026691753854931128,0.2123972098895232,0.18972715134294454,0.1313843047272597,53711000000.0,54881000000.0,True,7.863636363636363,3.611066290170768,0.006635802469135803,5173000000.0,1975000000.0,-0.012660165475957386,1.148850784385261,713500000.0,general_dcf,0.06662423440175336,0.028149190683279354,True,0.044800000000000006,0.065,0.04709864684860651,0.12472715134294454,36,1.0
VZ,Verizon Communications Inc.,NYSE,common_stock,False,1983-11-21,Communication Services,Telecommunications Services,US,4175560000.0,0.22,196000786400.0,2026-06-12,fmp:company-screener,2026-06-14T14:52:13.013200+00:00,48.11,2026-06-12,200886191600.0,1147763782.8432353,True,8,2025,ttm,2026-05-01,139146000000.0,0.007814059039057186,0.02314700821435995,0.5885257211849424,0.2121728256651287,29523000000.0,0.0,0.22817686263697068,31749897728.48392,24541236681.970455,19482002008.532295,4.627553921266578,0.009000668426565262,0.2270451737564599,0.0784689418881008,-0.07161350908395321,187506000000.0,195872000000.0,True,4.216366752356469,3.891215473052898,0.0,11535000000.0,2500000000.0,0.0004755112461742872,2.1623966460929314,4210000000.0,general_dcf,0.035488830673504834,0.023263961880947728,True,0.044800000000000006,0.065,0.0462226986093637,0.0134689418881008,42,1.0
APH,Amphenol Corporation,NYSE,common_stock,False,1991-11-08,Technology,"Hardware, Equipment & Parts",US,1230230000.0,1.275,189209374000.0,2026-06-12,fmp:company-screener,2026-06-14T14:52:13.013200+00:00,153.8,2026-06-12,189209374000.0,1348974761.110294,True,8,2025,ttm,2026-05-01,25903800000.0,0.15938454986222794,0.17138380325282207,0.3734548599047244,0.26000046325249576,6735000000.0,0.0,0.20659165612487077,5351508941.927427,4202689287.397769,3547468953.06811,2.7506156106599287,0.019211337098293584,0.21467209846722096,0.18794224474011875,0.4045780359553282,14165800000.0,18748900000.0,True,13.491586538461538,1.7915744476343447,0.007193204884810185,909400000.0,168400000.0,0.012641452647415896,1.258623515912231,1289700000.0,general_dcf,0.4524186037211846,0.04019196161233819,True,0.044800000000000006,0.1029974638009559,0.04696260851166019,0.08494478093916286,42,1.0
TJX,"The TJX Companies, Inc.",NYSE,common_stock,False,1987-06-26,Consumer Cyclical,Apparel - Retail,US,1104704446.0008314,0.619,185430164783.33,2026-06-12,fmp:company-screener,2026-06-14T14:52:13.013200+00:00,168.41,2026-06-12,186043275751.0,808331713.0238235,True,8,2026,ttm,2026-05-29,61584000000.0,0.06451848879760735,0.20207740190667886,0.3144323200831385,0.12392829306313329,7632000000.0,0.0,0.1063916885959994,6552025750.496027,4914217351.958681,4453034240.905515,3.975923429379924,0.03002487231599103,0.24996977437296464,0.30122773677764214,0.3518534824190332,8600000000.0,14180000000.0,True,103.13513513513513,0.9642336584818926,0.003246983676366217,1892000000.0,2513000000.0,-0.016688970043847173,1.2574013157894737,1120000000.0,general_dcf,0.06702784058461098,0.0068265068320329785,True,0.044800000000000006,0.07356176105468744,0.04485180749249672,0.22766597572295472,14,1.0
TMO,Thermo Fisher Scientific Inc.,NYSE,common_stock,False,1980-03-17,Healthcare,Medical - Diagnostics & Research,US,371621000.0,0.874,175380956635.0,2026-06-12,fmp:company-screener,2026-06-14T14:52:13.013200+00:00,469.34,2026-06-12,174416600140.0,1046945641.5811765,True,8,2025,ttm,2026-05-01,45197000000.0,0.09010006871566945,0.10634022998824286,0.3940969533376109,0.17755603248003185,8025000000.0,0.0,0.18034227974651323,8150930017.703158,7335837015.932842,6926494422.827833,18.56969014162958,0.03564595964516328,0.1,0.07863792258696717,-0.1729233713142559,39905000000.0,43161000000.0,True,5.459183673469388,3.6826319675156887,0.006957536583176228,649000000.0,4000000000.0,-0.018091838162383578,1.3681136543014996,373000000.0,general_dcf,0.07859048374431143,0.02709514806966606,True,0.044800000000000006,0.08162050744636916,0.05382000000000001,-0.0029825848594019905,42,1.0
DIS,The Walt Disney Company,NYSE,common_stock,False,1957-11-12,Communication Services,Entertainment,US,1736511424.0003998,1.394,173720602856.96002,2026-06-12,fmp:company-screener,2026-06-14T14:52:13.013200+00:00,100.04,2026-06-12,173720602857.0,897047800.8467647,True,8,2025,ttm,2026-05-06,97263000000.0,0.06837008516307796,0.08989730697200822,0.3716007114730165,0.15502297893340736,15078000000.0,0.0,0.11577769258226561,11260885713.6289,8813464886.979395,4337636830.980502,2.4478763154517504,0.061194150962105745,0.21733821733821734,0.07847227337332668,0.42600419020964775,41676000000.0,47358000000.0,True,9.810019518542616,2.0304993909866016,0.014434736563410114,2235000000.0,7215000000.0,-0.010137078334304772,2.8099356395816573,1772000000.0,general_dcf,0.07471131648568807,0.022102161104860997,True,0.044800000000000006,0.0999984326130531,0.04680317460317461,-0.021526159239726422,37,1.0
T,AT&T Inc.,NYSE,common_stock,False,1983-11-21,Communication Services,Telecommunications Services,US,6948340000.000001,0.395,163841857200.0,2026-06-12,fmp:company-screener,2026-06-14T14:52:13.013200+00:00,23.58,2026-06-12,163841857200.0,1049298417.4847059,True,8,2025,ttm,2026-04-27,126528000000.0,-0.042875319057744776,0.08870179116306831,0.7966220915528579,0.19353028578654527,24487000000.0,0.0,0.17997454287874726,22771818961.362133,18366123072.700424,19709903768.818874,2.8048817089538742,0.07449361917274014,0.1934714085043901,0.07543117481009164,,152161000000.0,164125000000.0,True,3.4946482089339233,3.3701964606082084,0.0,8086000000.0,6757000000.0,-0.02523493375363184,2.6606944444444443,7027000000.0,general_dcf,0.03568627285564441,0.04284173216270011,True,0.044800000000000006,0.06909620519813184,0.06839362455882773,0.006334969611959798,46,1.0
UNP,Union Pacific Corporation,NYSE,common_stock,False,1980-01-02,Industrials,Railroads,US,593713000.0,0.974,161124802505.0,2026-06-12,fmp:company-screener,2026-06-14T14:52:13.013200+00:00,272.7,2026-06-12,161905535100.0,728537657.4094117,True,8,2025,ttm,2026-04-23,24700000000.0,0.010182656377619725,0.08074461777974952,0.45668016194331984,0.4008502024291498,9901000000.0,0.0,0.39960472465419883,9870236698.958712,7600598574.635801,5682065305.614121,9.572212442072306,0.015929789201037294,0.22994768955868633,0.15285566923313312,0.0937992238101382,30461000000.0,31505000000.0,True,7.575363427697016,2.8805161231265792,0.0,3253000000.0,128000000.0,-0.01651040965549133,1.3135287662643047,593600000.0,general_dcf,0.05942595290036157,0.044289044283484916,True,0.044800000000000006,0.08577063967116404,0.046049128164390565,0.06708502956196909,50,1.0
DE,Deere & Company,NYSE,common_stock,False,1972-06-01,Industrials,Agricultural - Machinery,US,269937425.0,0.928,155883464189.0,2026-06-12,fmp:company-screener,2026-06-14T14:52:13.013200+00:00,577.48,2026-06-12,155883464189.0,733706180.9002942,True,8,2025,ttm,2026-05-28,46857000000.0,0.029428901014733944,0.15319795951002974,0.3539705913737542,0.1838359263290437,8614000000.0,0.0,0.1770399089665699,8295559014.446566,6470280173.398321,3167548657.335753,11.697003904489486,0.043500919087006124,0.22003084275207424,0.08170265368566916,0.02696339984426077,54827000000.0,64162000000.0,True,2.8838299296953465,5.019408587384418,0.0033807231613119893,1755000000.0,800000000.0,-0.04022988902685265,1.3001408450704226,270800000.0,general_dcf,0.08843862483936804,0.05319407336869385,True,0.044800000000000006,0.08389327867577184,0.0661413845346241,-0.0021906249901026825,15,1.0
GLW,Corning Incorporated,NYSE,common_stock,False,1981-12-31,Technology,"Hardware, Equipment & Parts",US,860637825.0,1.155,154226298240.0,2026-06-12,fmp:company-screener,2026-06-14T14:52:13.013200+00:00,179.2,2026-06-12,154226298240.0,2157508477.8055882,True,8,2025,ttm,2026-05-01,16321000000.0,0.0475547969063439,0.11473750001079028,0.36309049690582684,0.1531156179155689,2499000000.0,0.0,0.10744085629756046,1753542215.6324844,1388447125.8452258,888558674.9408618,1.0298658504669318,0.035936539396824965,0.20820433436532507,0.10397779129905689,0.06963985974859185,7218000000.0,8973000000.0,True,7.222543352601156,1.8583934088568486,0.01829931537526393,1001000000.0,63000000.0,0.002247259151031855,3.450946643717728,862790697.0,general_dcf,0.16053076452288328,0.048689138568492565,True,0.044800000000000006,0.09951496761089779,0.047349380804953566,0.004462823688159104,42,1.0
ABT,Abbott Laboratories,NYSE,common_stock,False,1980-03-17,Healthcare,Medical - Devices,US,1741809999.9999998,0.62,153592805800.0,2026-06-12,fmp:company-screener,2026-06-14T14:52:13.013200+00:00,88.18,2026-06-12,153592805800.0,1140681244.872353,True,8,2025,ttm,2026-04-29,45134000000.0,0.05448021910170198,0.09045741765580519,0.5637878317897815,0.18172552842646342,8202000000.0,0.0,0.16156574496594517,7292108333.29297,6271050455.826981,6645107765.840462,3.8037251092389592,0.02617772622114266,0.14002231327313536,0.08949712593777351,-0.07363566932580261,26752000000.0,34047000000.0,True,23.23512747875354,2.369110874955721,0.01604290822407628,4188000000.0,793000000.0,-0.003222771166020877,1.2687401712388608,1747000000.0,general_dcf,0.1281539594145613,0.002772826313941535,True,0.044800000000000006,0.07137749001858847,0.05142666566626652,0.018119635919185043,44,1.0
ETN,Eaton Corporation plc,NYSE,common_stock,False,1972-06-01,Industrials,Industrial - Machinery,US,388300000.0,1.192,151976737000.0,2026-06-12,fmp:company-screener,2026-06-14T14:52:13.013200+00:00,391.39,2026-06-12,151976737000.0,1043928974.5220588,True,8,2025,ttm,2026-05-05,28522000000.0,0.034759527054201156,0.09218840876901076,0.3689082112053853,0.18133370731365261,5172000000.0,0.0,0.15119870198647817,4312489378.058331,3609498171.2298884,3614107021.365825,9.285989263529869,0.02295253935472648,0.16301285526759002,0.10597834633035534,0.3925353229470686,21082000000.0,21833000000.0,True,16.471337579617835,3.3904792537793504,0.0,1644000000.0,0.0,-0.00974196970620389,1.1261653200745805,389200000.0,general_dcf,0.16941755406547565,0.0830188679085509,True,0.044800000000000006,0.09757308921415822,0.050051831254998125,0.00840525711619712,38,1.0
PFE,Pfizer Inc.,NYSE,common_stock,False,1972-06-01,Healthcare,Drug Manufacturers - General,US,5699440000.0,0.295,150550707600.0,2026-06-12,fmp:company-screener,2026-06-14T14:52:13.013200+00:00,26.21,2026-06-12,149382322400.0,943248327.71,True,8,2025,ttm,2026-05-05,63315000000.0,0.022244399137135495,0.4020668804072671,0.6934691621258785,0.23446260759693596,14845000000.0,0.0,0.251237204699979,15907083615.57917,14316375254.021254,14616139086.10307,2.5503645238358175,0.07691684588366828,0.1,0.09443317477258431,-0.08432284924605535,51380000000.0,64455000000.0,True,5.528864059590316,2.3973497573721536,0.008815676792101153,9779000000.0,0.0,-0.00011629935558732374,1.5890274314214463,5731000000.0,general_dcf,-0.0031610520978414547,0.036988968204168644,True,0.044800000000000006,0.065,0.05382000000000001,0.02943317477258431,38,1.0
COP,ConocoPhillips,NYSE,common_stock,False,1981-12-31,Energy,Oil & Gas Exploration & Production,US,1218294007.0011969,0.106,142516032938.86002,2026-06-12,fmp:company-screener,2026-06-14T14:52:13.013200+00:00,116.98,2026-06-12,142516032939.0,1019337576.0452942,True,8,2025,ttm,2026-04-30,58310000000.0,0.0708056175442664,0.6111172904610209,0.29183673469387755,0.18281598353627165,10660000000.0,0.0,0.24257084433533482,14144305933.193373,9360055081.197824,9490794450.47682,7.747840297215272,0.1211406341540886,0.3382457134759813,0.08655052689216661,-0.02620071248387966,16964000000.0,23327000000.0,True,9.416961130742049,0.7600358422939069,0.0,4029000000.0,4524000000.0,-0.014071951486317569,2.1831199826426557,1224960000.0,general_dcf,0.16135884545884815,0.3304269392726866,True,0.044800000000000006,0.06554834467599882,0.03957290633413632,0.021002182216167786,43,1.0
