ticker,name,exchange,security_type,is_adr,listing_date,sector,industry,country,shares_outstanding,beta,market_cap_hint,as_of,source,fetched_at,price,price_as_of,market_cap,avg_dollar_volume,is_price_fresh,rejection_reason
UBER,"Uber Technologies, Inc.",NYSE,common_stock,False,2019-05-10,Technology,Software - Application,US,2035599012.9966638,1.113,134227398917.0,2026-07-24,fmp:company-screener,2026-07-25T01:54:04.684692+00:00,65.94,2026-07-24,134227398917.0,1459440302.1770966,True,no_normalized_earnings
PANW,"Palo Alto Networks, Inc.",NASDAQ,common_stock,False,2012-07-20,Technology,Software - Infrastructure,US,681511324.0001235,0.908,220666551598.0,2026-07-24,fmp:company-screener,2026-07-25T01:54:04.684692+00:00,323.79,2026-07-24,220666551598.0,2264068022.579032,True,no_normalized_earnings
CRWD,"CrowdStrike Holdings, Inc.",NASDAQ,common_stock,False,2019-06-12,Technology,Software - Infrastructure,US,1018259279.9978175,1.237,186626560838.0,2026-07-24,fmp:company-screener,2026-07-25T01:54:04.684692+00:00,183.28,2026-07-24,186626560838.0,2095606619.790968,True,no_normalized_earnings
MRVL,"Marvell Technology, Inc.",NASDAQ,common_stock,False,2000-06-27,Technology,Semiconductors,US,875766000.0,2.197,170100030180.0,2026-07-24,fmp:company-screener,2026-07-25T01:54:04.684692+00:00,194.23,2026-07-24,170100030180.0,9469657734.578386,True,no_normalized_earnings
DDOG,"Datadog, Inc.",NASDAQ,common_stock,False,2019-09-19,Technology,Software - Application,US,355960191.99951386,1.543,87872332997.0,2026-07-24,fmp:company-screener,2026-07-25T01:54:04.684692+00:00,246.86,2026-07-24,87872332997.0,1157197238.5019355,True,no_normalized_earnings
DASH,"DoorDash, Inc.",NASDAQ,common_stock,False,2020-12-09,Communication Services,Internet Content & Information,US,435718686.9990168,1.779,75340118169.0,2026-07-24,fmp:company-screener,2026-07-25T01:54:04.684692+00:00,172.91,2026-07-24,75340118169.0,812219482.3258064,True,no_normalized_earnings
WDAY,"Workday, Inc.",NASDAQ,common_stock,False,2012-10-12,Technology,Software - Application,US,261942106.99719226,1.104,35451244761.0,2026-07-24,fmp:company-screener,2026-07-25T01:54:04.684692+00:00,135.34,2026-07-24,35451244761.0,594696600.6903226,True,no_normalized_earnings
