ticker,name,exchange,security_type,is_adr,listing_date,sector,industry,country,shares_outstanding,beta,market_cap_hint,as_of,source,fetched_at,price,price_as_of,market_cap,avg_dollar_volume,is_price_fresh,model_family,watchlist_reason,event_flags,years_of_data,latest_fiscal_year,anchor_source,latest_filing_date,cashflow_period_semantics,ttm_cashflow_status,revenue,revenue_cagr,revenue_volatility,gross_margin,current_operating_margin,reported_operating_income,one_off_items_latest,normalized_operating_margin,normalized_operating_income,normalized_nopat,normalized_fcf,normalized_fcf_per_share,margin_volatility,tax_rate,roic,incremental_roic,net_debt,total_debt,interest_expense_known,interest_coverage,net_debt_to_ebitda,sbc_intensity,margin_mad_z,ocf_margin_mad_z,one_off_suspected,dividends_paid,buybacks,net_share_change_cagr,ocf_to_net_income,shares_diluted,sec_status,sec_max_divergence,sec_confidence_penalty,analyst_growth,analyst_dispersion,has_estimates,risk_free,wacc,cost_of_debt_after_tax,roic_minus_wacc,filing_age_days,data_confidence,financial_persistence_score,roic_above_wacc_years,cyclicality,model_confidence,risk_flags,expected_irr,median_irr,p10_irr,p90_irr,above_hurdle_weight,hurdle_rate,permanent_loss_weight,worst_case_shortfall,worst_case_hurdle_gap,expected_shortfall,hurdle_cvar,intrinsic_value_low,intrinsic_value_base,intrinsic_value_high,intrinsic_value_bear,intrinsic_value_bull,scenario_order_inversion,scenario_order_note,upside_to_base,model_uncertainty,business_quality,valuation_excess,evidence_confidence,valuation_status,invalid_reason,invalid_fields,assumption_flags,valuation_alerts,requires_manual_review,roic_status,catastrophic_tail_floor_applied,catastrophic_tail_scenarios
KKR,KKR & Co. Inc.,NYSE,common_stock,False,2010-07-15,Financial Services,Asset Management,US,897872941.0024154,1.794,89212655418.0,2026-07-24,fmp:company-screener,2026-07-25T01:54:04.684692+00:00,99.36,2026-07-24,89212655418.0,430839470.7116129,True,asset_management,asset_management_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ICE,"Intercontinental Exchange, Inc.",NYSE,common_stock,False,2005-11-16,Financial Services,Financial - Data & Stock Exchanges,US,565513000.0,0.948,82446140270.0,2026-07-24,fmp:company-screener,2026-07-25T01:54:04.684692+00:00,145.79,2026-07-24,82446140270.0,642384294.9377419,True,financial_other,financial_sector_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCO,Moody's Corporation,NYSE,common_stock,False,1994-10-31,Financial Services,Financial - Data & Stock Exchanges,US,174676437.99923682,1.335,81701904000.0,2026-07-24,fmp:company-screener,2026-07-25T01:54:04.684692+00:00,471.5,2026-07-24,82359940516.64017,446669064.95741934,True,financial_other,financial_sector_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APO,"Apollo Global Management, Inc.",NYSE,common_stock,False,2011-03-30,Financial Services,Asset Management,US,576517513.0005709,1.499,70686812269.0,2026-07-24,fmp:company-screener,2026-07-25T01:54:04.684692+00:00,122.61,2026-07-24,70686812269.0,503828967.19483876,True,asset_management,asset_management_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STT,State Street Corporation,NYSE,common_stock,False,1980-03-17,Financial Services,Asset Management,US,276767000.0,1.433,51312601800.0,2026-07-24,fmp:company-screener,2026-07-25T01:54:04.684692+00:00,185.4,2026-07-24,51312601800.0,398639222.73096776,True,asset_management,asset_management_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMP,"Ameriprise Financial, Inc.",NYSE,common_stock,False,2005-09-15,Financial Services,Asset Management,US,89897100.0,1.1585866,47546576190.0,2026-07-24,fmp:company-screener,2026-07-25T01:54:04.684692+00:00,528.9,2026-07-24,47546576190.0,298435998.84967744,True,asset_management,asset_management_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARES,Ares Management Corporation,NYSE,common_stock,False,2014-05-02,Financial Services,Asset Management,US,328414956.003478,1.536,41547776084.0,2026-07-24,fmp:company-screener,2026-07-25T01:54:04.684692+00:00,126.51,2026-07-24,41547776084.0,297959857.93225807,True,asset_management,asset_management_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSCI,MSCI Inc.,NYSE,common_stock,False,2007-11-15,Financial Services,Financial - Data & Stock Exchanges,US,72700000.0,1.241,40042433000.0,2026-07-24,fmp:company-screener,2026-07-25T01:54:04.684692+00:00,550.79,2026-07-24,40042433000.0,389967607.5848387,True,financial_other,financial_sector_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RJF,"Raymond James Financial, Inc.",NYSE,common_stock,False,1983-07-01,Financial Services,Financial - Capital Markets,US,194883000.0,0.939,32522530677.0,2026-07-24,fmp:company-screener,2026-07-25T01:54:04.684692+00:00,169.3,2026-07-24,32993691900.000004,216201777.66322583,True,asset_management,asset_management_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYF,Synchrony Financial,NYSE,common_stock,False,2014-07-31,Financial Services,Financial - Credit Services,US,325300000.0,1.308,23714370000.0,2026-07-24,fmp:company-screener,2026-07-25T01:54:04.684692+00:00,72.9,2026-07-24,23714370000.0,275108950.8632258,True,consumer_finance,consumer_finance_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GPN,Global Payments Inc.,NYSE,common_stock,False,2001-01-16,Financial Services,Financial - Credit Services,US,248254604.00395453,0.769,20088762556.0,2026-07-24,fmp:company-screener,2026-07-25T01:54:04.684692+00:00,80.92,2026-07-24,20088762556.0,266309797.09258065,True,consumer_finance,consumer_finance_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BEN,"Franklin Resources, Inc.",NYSE,common_stock,False,1983-09-23,Financial Services,Asset Management,US,519636999.0150815,1.576,16883006098.0,2026-07-24,fmp:company-screener,2026-07-25T01:54:04.684692+00:00,32.49,2026-07-24,16883006098.0,134820988.6183871,True,asset_management,asset_management_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IVZ,Invesco Ltd.,NYSE,common_stock,False,1995-08-24,Financial Services,Asset Management,US,443297000.0,1.597,13267879210.0,2026-07-24,fmp:company-screener,2026-07-25T01:54:04.684692+00:00,29.93,2026-07-24,13267879210.0,132455895.07967743,True,asset_management,asset_management_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FDS,FactSet Research Systems Inc.,NYSE,common_stock,False,1996-06-28,Financial Services,Financial - Data & Stock Exchanges,US,35565542.99811291,0.715,9046451517.0,2026-07-24,fmp:company-screener,2026-07-25T01:54:04.684692+00:00,254.36,2026-07-24,9046451517.0,209006799.5203226,True,financial_other,financial_sector_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CME,CME Group Inc.,NASDAQ,common_stock,False,2002-12-06,Financial Services,Financial - Data & Stock Exchanges,US,362356000.0,0.276,92513110360.0,2026-07-24,fmp:company-screener,2026-07-25T01:54:04.684692+00:00,255.31,2026-07-24,92513110360.0,874594433.5290323,True,financial_other,financial_sector_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOOD,"Robinhood Markets, Inc.",NASDAQ,common_stock,False,2021-07-29,Financial Services,Financial - Capital Markets,US,900505060.0042145,2.336,85466935245.0,2026-07-24,fmp:company-screener,2026-07-25T01:54:04.684692+00:00,94.91,2026-07-24,85466935245.0,2607215801.5096774,True,asset_management,asset_management_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAQ,"Nasdaq, Inc.",NASDAQ,common_stock,False,2002-07-01,Financial Services,Financial - Data & Stock Exchanges,US,565540798.0019546,0.9970822,51476226187.0,2026-07-24,fmp:company-screener,2026-07-25T01:54:04.684692+00:00,92.09,2026-07-24,52080652088.0,347503477.3441936,True,financial_other,financial_sector_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PYPL,"PayPal Holdings, Inc.",NASDAQ,common_stock,False,2015-07-06,Financial Services,Financial - Credit Services,US,882105493.0008905,1.332,49530223432.0,2026-07-24,fmp:company-screener,2026-07-25T01:54:04.684692+00:00,56.15,2026-07-24,49530223432.0,703344508.7525808,True,consumer_finance,consumer_finance_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COIN,"Coinbase Global, Inc.",NASDAQ,common_stock,False,2021-04-14,Financial Services,Financial - Data & Stock Exchanges,US,263459493.00018954,3.351,41703003147.0,2026-07-24,fmp:company-screener,2026-07-25T01:54:04.684692+00:00,158.29,2026-07-24,41703003147.0,1480162426.093871,True,financial_other,financial_sector_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALNY,"Alnylam Pharmaceuticals, Inc.",NASDAQ,common_stock,False,2004-06-01,Healthcare,Biotechnology,US,133512572.9992273,0.269,36284711964.0,2026-07-24,fmp:company-screener,2026-07-25T01:54:04.684692+00:00,271.77,2026-07-24,36284711964.0,355908258.03290325,True,biotech_preprofit,preprofit_biotech_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TROW,"T. Rowe Price Group, Inc.",NASDAQ,common_stock,False,1986-04-02,Financial Services,Asset Management,US,214267000.0,1.497,24962105500.0,2026-07-24,fmp:company-screener,2026-07-25T01:54:04.684692+00:00,116.5,2026-07-24,24962105500.0,231999613.3383871,True,asset_management,asset_management_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PFG,"Principal Financial Group, Inc.",NASDAQ,common_stock,False,2001-10-23,Financial Services,Asset Management,US,216012000.0,0.888,23631712800.0,2026-07-24,fmp:company-screener,2026-07-25T01:54:04.684692+00:00,109.4,2026-07-24,23631712800.0,136628876.02935484,True,asset_management,asset_management_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRNA,"Moderna, Inc.",NASDAQ,common_stock,False,2018-12-07,Healthcare,Biotechnology,US,396786000.0,0.942,21454219020.0,2026-07-24,fmp:company-screener,2026-07-25T01:54:04.684692+00:00,54.07,2026-07-24,21454219020.0,431622831.0964516,True,biotech_preprofit,preprofit_biotech_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBAC,SBA Communications Corporation,NASDAQ,common_stock,False,1999-06-16,Real Estate,REIT - Specialty,US,106063017.00178602,0.997,18409357861.0,2026-07-24,fmp:company-screener,2026-07-25T01:54:04.684692+00:00,173.57,2026-07-24,18409357861.0,188890044.1051613,True,reit,specialist_missing_book_or_price,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORCL,Oracle Corporation,NYSE,common_stock,False,1986-03-12,Technology,Software - Infrastructure,US,2880470000.0,1.712,331225245300.0,2026-07-24,fmp:company-screener,2026-07-25T01:54:04.684692+00:00,114.99,2026-07-24,331225245300.0,5130409169.662258,True,,material_event_requires_reunderwriting,drawdown_from_high:-53%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IBM,International Business Machines Corporation,NYSE,common_stock,False,1915-09-24,Technology,Information Technology Services,US,942134000.0,0.675,201795681460.0,2026-07-24,fmp:company-screener,2026-07-25T01:54:04.684692+00:00,214.19,2026-07-24,201795681460.0,2785101380.233871,True,,material_event_requires_reunderwriting,weekly_drop:-26%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GLW,Corning Inc,NYSE,common_stock,False,1981-12-31,Technology,"Hardware, Equipment & Parts",US,860638000.0,1.086,126238381840.0,2026-07-24,fmp:company-screener,2026-07-25T01:54:04.684692+00:00,146.65,2026-07-24,126212562700.0,2775167982.5219355,True,,material_event_requires_reunderwriting,drawdown_from_high:-43%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMCI,"Super Micro Computer, Inc.",NASDAQ,common_stock,False,2007-03-28,Technology,Computer Hardware,US,646873000.0,1.936,19470877300.0,2026-07-24,fmp:company-screener,2026-07-25T01:54:04.684692+00:00,30.1,2026-07-24,19470877300.0,2082894831.9148388,True,,material_event_requires_reunderwriting,drawdown_from_high:-40%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XOM,Exxon Mobil Corporation,NYSE,common_stock,False,1978-01-13,Energy,Oil & Gas Integrated,US,4144947456.002294,0.162,650508053745.0,2026-07-24,fmp:company-screener,2026-07-25T01:54:04.684692+00:00,156.94,2026-07-24,650508053745.0,2315433625.2387094,True,general_dcf,insufficient_model_confidence,,8.0,2025.0,ttm,2026-05-04,discrete,ok,326008000000.0,0.02137513326454399,0.29228653601807575,0.2549231920689063,0.09011128561262301,29377000000.0,0.0,0.09579267470512298,31229178295.267735,22523632421.739574,26641311379.15494,6.368948453061186,0.09454531088381184,0.27876320635843754,0.07216371982550887,0.08643896132487533,39226000000.0,47661000000.0,True,42.39105339105339,0.6950158578288064,0.0,-0.131828998326252,-0.4585496721285695,False,17230000000.0,20337000000.0,-0.0017470058605750793,1.6336698337292161,4183000000.0,unchecked,,0.0,0.19474393829675107,0.24678629859616436,True,0.046900000000000004,0.07003938810841637,0.04464455752641272,0.0021243317170925036,81.0,1.0,0.4012,7.0,0.29228653601807575,0.3361,cyclical_revenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVX,Chevron Corporation,NYSE,common_stock,False,1921-06-24,Energy,Oil & Gas Integrated,US,1991600000.0,0.488,387943764000.0,2026-07-24,fmp:company-screener,2026-07-25T01:54:04.684692+00:00,194.79,2026-07-24,387943764000.0,1637769366.7451613,True,general_dcf,insufficient_model_confidence,,8.0,2025.0,ttm,2026-05-07,discrete,ok,185887000000.0,0.02151287461971707,0.3378424505974167,0.2543050347791938,0.08401340599396408,15617000000.0,0.0,0.09720176629979874,18068544732.17069,12952142787.436766,17846097331.851788,8.986402805706122,0.08021670221770562,0.2831662439102951,0.05001694562082441,0.006594393908605934,40105000000.0,45428000000.0,True,11.568148148148149,1.071352246620719,0.0,-0.14172743005863106,-1.5535461710219343,False,13293000000.0,10510000000.0,0.0077772420189685665,1.7831379876564182,1985900000.0,unchecked,,0.0,0.21540542243560634,0.23061157948472216,True,0.046900000000000004,0.06901439079278526,0.04437200950195273,-0.01899744517196085,78.0,1.0,0.3337,5.0,0.3378424505974167,0.3309,cyclical_revenue;incremental_roic_below_wacc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPC,Marathon Petroleum Corporation,NYSE,common_stock,False,2011-06-24,Energy,Oil & Gas Refining & Marketing,US,291937000.0,0.52,90278597880.0,2026-07-24,fmp:company-screener,2026-07-25T01:54:04.684692+00:00,309.24,2026-07-24,90278597880.0,580167570.5396774,True,general_dcf,insufficient_model_confidence,,8.0,2025.0,ttm,2026-05-05,discrete,ok,135750000000.0,0.06377033340935179,0.358821335624292,0.0879926335174954,0.05022467771639042,6818000000.0,0.0,0.04180573261894174,5675128203.021341,4532313409.404134,5266324376.536614,17.851947039107166,0.0807112885285722,0.20137250696976194,0.11128683468525512,0.2046404537909565,32175000000.0,34326000000.0,True,4.757850662944871,4.177486367177356,0.0,0.6092160543672207,0.07988544098060193,False,1150000000.0,3181000000.0,-0.1700394723583183,2.039288361749444,295000000.0,unchecked,,0.0,0.17503443225200987,0.3578831007318125,True,0.046900000000000004,0.06643588737302134,0.04943504181857174,0.04485094731223378,80.0,1.0,0.5248,9.0,0.358821335624292,0.3214,elevated_leverage;thin_interest_coverage;cyclical_revenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLO,Valero Energy Corporation,NYSE,common_stock,False,1982-01-04,Energy,Oil & Gas Refining & Marketing,US,296933000.0,0.545,89822232500.0,2026-07-24,fmp:company-screener,2026-07-25T01:54:04.684692+00:00,302.5,2026-07-24,89822232500.0,775663375.1125807,True,general_dcf,insufficient_model_confidence,,8.0,2025.0,ttm,2026-04-30,discrete,ok,126168000000.0,0.006762829683323979,0.38704754675902103,0.07240346205059921,0.046065563375816375,5812000000.0,0.0,0.03527931484866552,4451120595.826431,3526608543.905015,4858947372.542422,16.30519252531014,0.03331762321579849,0.20770321361058602,0.15542152431805298,1.322717358761822,5758000000.0,11491000000.0,True,10.397137745974955,0.6314288847461345,0.0,0.6337423035297761,0.010330262516767497,False,1408000000.0,2925000000.0,-0.09042113737625035,2.412635379061372,298000000.0,unchecked,,0.0,0.16094636730321943,0.30945685954882113,True,0.046900000000000004,0.07130237028738183,0.04904317107750472,0.08411915403067115,85.0,1.0,0.6069,10.0,0.38704754675902103,0.3482,cyclical_revenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSX,Phillips 66,NYSE,common_stock,False,2012-04-12,Energy,Oil & Gas Refining & Marketing,US,400935019.9980655,0.681,82901334085.0,2026-07-24,fmp:company-screener,2026-07-25T01:54:04.684692+00:00,206.77,2026-07-24,82901334085.0,464918203.17290324,True,general_dcf,insufficient_model_confidence,,8.0,2025.0,ttm,2026-04-29,discrete,ok,135770000000.0,0.024917086063704685,0.37506775341609794,0.07044266038152758,0.04668188848788392,6338000000.0,0.0,0.028322227427678655,3845308817.855931,3108091880.780153,3527048196.192562,8.746055888176402,0.026710615930276117,0.19171852561033986,0.10143930903096246,0.09227967285465476,21974000000.0,27124000000.0,True,5.740942028985507,2.3486532706284735,0.0,0.7205814321595749,-1.71690178072972,False,1962000000.0,1229000000.0,-0.05226021174203899,1.126958891664774,403273000.0,unchecked,,0.0,0.1622507557068571,0.21587800874979968,True,0.046900000000000004,0.07332809243169511,0.050032623264719966,0.028111216599267352,86.0,1.0,0.4014,6.0,0.37506775341609794,0.3454,cyclical_revenue;peak_cycle_margins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
