ticker,name,exchange,security_type,is_adr,listing_date,sector,industry,country,shares_outstanding,beta,market_cap_hint,as_of,source,fetched_at,price,price_as_of,market_cap,avg_dollar_volume,is_price_fresh,years_of_data,latest_fiscal_year,anchor_source,latest_filing_date,cashflow_period_semantics,ttm_cashflow_status,revenue,revenue_cagr,revenue_volatility,gross_margin,current_operating_margin,reported_operating_income,one_off_items_latest,normalized_operating_margin,normalized_operating_income,normalized_nopat,normalized_fcf,normalized_fcf_per_share,margin_volatility,tax_rate,roic,incremental_roic,net_debt,total_debt,interest_expense_known,interest_coverage,net_debt_to_ebitda,sbc_intensity,margin_mad_z,ocf_margin_mad_z,one_off_suspected,dividends_paid,buybacks,net_share_change_cagr,ocf_to_net_income,shares_diluted,sec_status,sec_max_divergence,sec_confidence_penalty,model_family,analyst_growth,analyst_dispersion,has_estimates,risk_free,wacc,cost_of_debt_after_tax,roic_minus_wacc,filing_age_days,data_confidence
LLY,Eli Lilly and Company,NYSE,common_stock,False,1972-06-01,Healthcare,Drug Manufacturers - General,US,941741000.0,0.506,1126359905640.0,2026-07-24,fmp:company-screener,2026-07-25T01:54:04.684692+00:00,1196.04,2026-07-24,1126359905640.0,3357369174.219032,True,8,2025,ttm,2026-04-30,discrete,ok,72249500000.0,0.17173452760489116,0.14539401856922307,0.8350604502453304,0.45865507719776605,33137600000.0,0.0,0.2985125860686211,21567385087.164837,18470271448.310722,9757548251.947643,10.891336367839763,0.06099756072839578,0.14360172206028196,0.4095918883332159,0.46811342852770665,38088000000.0,43370000000.0,True,37.502942507922135,1.0826359832635983,0.014333066179425301,5.913400554468737,2.238477338942517,True,5585700000.0,5264000000.0,-0.01941725719694465,0.8146504314793369,895900000.0,unchecked,,0.0,general_dcf,0.3344842677932649,0.06108650035535408,True,0.046900000000000004,0.07148853266909266,0.05301105340446855,0.33810335566412325,85,0.85
XOM,Exxon Mobil Corporation,NYSE,common_stock,False,1978-01-13,Energy,Oil & Gas Integrated,US,4144947456.002294,0.162,650508053745.0,2026-07-24,fmp:company-screener,2026-07-25T01:54:04.684692+00:00,156.94,2026-07-24,650508053745.0,2315433625.2387094,True,8,2025,ttm,2026-05-04,discrete,ok,326008000000.0,0.02137513326454399,0.29228653601807575,0.2549231920689063,0.09011128561262301,29377000000.0,0.0,0.09579267470512298,31229178295.267735,22523632421.739574,26641311379.15494,6.368948453061186,0.09454531088381184,0.27876320635843754,0.07216371982550887,0.08643896132487533,39226000000.0,47661000000.0,True,42.39105339105339,0.6950158578288064,0.0,-0.131828998326252,-0.4585496721285695,False,17230000000.0,20337000000.0,-0.0017470058605750793,1.6336698337292161,4183000000.0,unchecked,,0.0,general_dcf,0.19474393829675107,0.24678629859616436,True,0.046900000000000004,0.07003938810841637,0.04464455752641272,0.0021243317170925036,81,1.0
JNJ,Johnson & Johnson,NYSE,common_stock,False,1962-01-02,Healthcare,Drug Manufacturers - General,US,2407220000.0,0.235,634060950161.0,2026-07-24,fmp:company-screener,2026-07-25T01:54:04.684692+00:00,263.4,2026-07-24,634061748000.0,1898252880.5406451,True,8,2025,ttm,2026-07-23,discrete,ok,97929000000.0,0.020747946632048597,0.035808695075814155,0.7045206220833461,0.2681126121986337,26256000000.0,0.0,0.26112666111616145,25571872796.444576,22022484272.72755,20825257832.086674,8.534591956102895,0.011060098176694946,0.13880049192996613,0.1996631695104311,0.12066491948116082,28278000000.0,49036000000.0,True,33.10970996216898,0.8315346840356397,0.013645063939219578,0.5820071829192599,-2.070320413060756,False,12621000000.0,8075000000.0,-0.028827069017122064,0.9151619161319207,2440100000.0,unchecked,,0.0,general_dcf,0.07973036991006044,0.007227007221759672,True,0.046900000000000004,0.07056539587085713,0.0533082495495351,0.12909777363957398,1,1.0
ABBV,AbbVie Inc.,NYSE,common_stock,False,2013-01-02,Healthcare,Drug Manufacturers - General,US,1766792796.9771593,0.283,458111516210.0,2026-07-24,fmp:company-screener,2026-07-25T01:54:04.684692+00:00,259.36,2026-07-24,458235379823.99603,1452628616.6674194,True,8,2025,ttm,2026-05-08,discrete,ok,62819000000.0,0.09331472871090596,0.1391449717815021,0.7067766121714768,0.2760470558270587,17341000000.0,0.0,0.28007514501636444,17594040534.782997,15834636481.304697,23513896212.228527,13.2547329268481,0.07152304148331765,0.1,0.17156849812017677,,63467000000.0,72858000000.0,True,5.959106529209622,2.5009654411474957,0.015614780902550687,-0.05802798750553761,-2.4054711484179303,False,11818000000.0,1500000000.0,-0.000750469325035974,4.503076194983436,1774000000.0,unchecked,,0.0,general_dcf,0.10465552721651528,0.010546642900062712,True,0.046900000000000004,0.069678976231278,0.05571,0.10188952188889877,77,1.0
CAT,Caterpillar Inc.,NYSE,common_stock,False,1929-12-02,Industrials,Agricultural - Machinery,US,460637000.0,1.565,409381921010.0,2026-07-24,fmp:company-screener,2026-07-25T01:54:04.684692+00:00,888.73,2026-07-24,409381921010.0,2742467693.25,True,8,2025,ttm,2026-05-06,discrete,ok,70755000000.0,0.030628169211895928,0.13874902481947812,0.32520669917320333,0.16558547099144938,11716000000.0,0.0,0.15281852143765806,10812674484.321497,8438643189.110601,6539463486.461416,14.039208858869507,0.029106358546240153,0.21956004489483788,0.1585949719709314,0.35038510576386805,38994000000.0,43066000000.0,True,11.00093896713615,2.778735836955747,0.0034408801246740423,0.4568991324151436,0.8417401362263723,False,2778000000.0,6494000000.0,-0.04236798600512226,1.2467343976777938,465800000.0,unchecked,,0.0,general_dcf,0.16032280170703883,0.04535441233822762,True,0.046900000000000004,0.11783595498302475,0.048309233221009544,0.04075901698790664,79,1.0
CVX,Chevron Corporation,NYSE,common_stock,False,1921-06-24,Energy,Oil & Gas Integrated,US,1991600000.0,0.488,387943764000.0,2026-07-24,fmp:company-screener,2026-07-25T01:54:04.684692+00:00,194.79,2026-07-24,387943764000.0,1637769366.7451613,True,8,2025,ttm,2026-05-07,discrete,ok,185887000000.0,0.02151287461971707,0.3378424505974167,0.2543050347791938,0.08401340599396408,15617000000.0,0.0,0.09720176629979874,18068544732.17069,12952142787.436766,17846097331.851788,8.986402805706122,0.08021670221770562,0.2831662439102951,0.05001694562082441,0.006594393908605934,40105000000.0,45428000000.0,True,11.568148148148149,1.071352246620719,0.0,-0.14172743005863106,-1.5535461710219343,False,13293000000.0,10510000000.0,0.0077772420189685665,1.7831379876564182,1985900000.0,unchecked,,0.0,general_dcf,0.21540542243560634,0.23061157948472216,True,0.046900000000000004,0.06901439079278526,0.04437200950195273,-0.01899744517196085,78,1.0
UNH,UnitedHealth Group Incorporated,NYSE,common_stock,False,1984-10-17,Healthcare,Medical - Healthcare Plans,US,908144404.000095,0.633,382092676539.0,2026-07-24,fmp:company-screener,2026-07-25T01:54:04.684692+00:00,420.74,2026-07-24,382092676539.0,2557425499.9909678,True,8,2025,ttm,2026-07-16,discrete,ok,450129000000.0,0.10236402697783231,0.03015057603745994,0.22485554141146205,0.0481550844313519,21676000000.0,0.0,0.08231835080659637,37053876930.22242,29186659494.20647,29499664491.251514,32.56033608305907,0.014040979061147749,0.2123183344844322,0.11664574601678894,-0.07804786860320123,41860000000.0,73328000000.0,True,5.566512583461736,1.6124186279419128,0.0025432324534448558,-3.416326637524447,-1.6945990753617155,True,8096000000.0,1646000000.0,-0.015683275784179607,1.633792302587923,906000000.0,unchecked,,0.0,general_dcf,-0.004768965499544753,0.025712362574845188,True,0.046900000000000004,0.07375306188940364,0.048757495095413654,0.0428926841273853,8,0.85
KO,The Coca-Cola Company,NYSE,common_stock,False,1962-01-02,Consumer Defensive,Beverages - Non-Alcoholic,US,4302480000.0,0.349,353878980000.0,2026-07-24,fmp:company-screener,2026-07-25T01:54:04.684692+00:00,82.25,2026-07-24,353878980000.0,1288922050.6809678,True,8,2025,ttm,2026-04-30,discrete,ok,49284000000.0,0.04899466931403018,0.08312406219604142,0.6174417660904148,0.29344209073938804,14462000000.0,0.0,0.2667444120505345,13146231603.498543,10732482562.24219,10371845762.832718,2.404229430420194,0.021122148656035154,0.1836076766374627,0.1777041809221706,0.3070694854507463,32807000000.0,43890000000.0,True,8.807551766138856,2.115352376039719,0.0058196533238772654,1.9109302299516113,0.7475380640386262,False,10971000000.0,853000000.0,-0.0027662658604344914,0.640109114852789,4314000000.0,unchecked,,0.0,general_dcf,0.015927100211293732,0.041835905756975864,True,0.046900000000000004,0.06954254195131161,0.05053468481614106,0.108161638970859,85,1.0
PG,The Procter & Gamble Company,NYSE,common_stock,False,1978-01-13,Consumer Defensive,Household & Personal Products,US,2328600000.0,0.38,343258926000.0,2026-07-24,fmp:company-screener,2026-07-25T01:54:04.684692+00:00,147.41,2026-07-24,343258926000.0,1269715215.3725808,True,8,2025,ttm,2026-04-24,discrete,ok,86718000000.0,0.03369968261776646,0.02305581143345163,0.5032865149103992,0.23239696487465117,20153000000.0,0.0,0.22124866058976383,19186241349.02314,15360260829.57042,14340628338.986181,5.9344623790549065,0.048534720736036735,0.1994127171577313,0.2036508111217449,0.2194914528090526,24720000000.0,37026000000.0,True,48.91504854368932,1.0644161212538752,0.0066458551813281955,0.9436476302058143,0.00026934998045046485,False,10176000000.0,4853000000.0,-0.01636116975751145,1.1497986760390364,2416500000.0,unchecked,,0.0,general_dcf,0.03463332671148134,0.01722751809518413,True,0.046900000000000004,0.06972453675028564,0.04955635280793643,0.13392627437145926,91,1.0
HD,"The Home Depot, Inc.",NYSE,common_stock,False,1981-09-22,Consumer Cyclical,Home Improvement,US,997116711.0006607,0.951,332019922429.0,2026-07-24,fmp:company-screener,2026-07-25T01:54:04.684692+00:00,332.98,2026-07-24,332019922429.0,1564093931.2564516,True,8,2025,ttm,2026-05-27,discrete,ok,166592000000.0,0.06183856728649273,0.07301095723835462,0.3312704091432962,0.12448376872839031,20738000000.0,0.0,0.14279601693997807,23788674054.064827,18103104534.44652,16194534886.056755,16.25957317877184,0.008072344591178457,0.23900321248240392,0.22465481408068422,-0.04736403118234224,56374000000.0,57975000000.0,True,8.612126245847175,2.259841257115369,0.002770916659352784,-1.831224821158775,-0.6820788845592142,False,9186000000.0,0.0,-0.009521261005304371,1.3379710928002162,996000000.0,unchecked,,0.0,general_dcf,0.03612592257486469,0.006924618842385543,True,0.046900000000000004,0.08741199625141861,0.047105701147339196,0.13724281782926562,58,1.0
MRK,"Merck & Co., Inc.",NYSE,common_stock,False,1978-01-13,Healthcare,Drug Manufacturers - General,US,2469820000.0,0.205,323719307400.0,2026-07-24,fmp:company-screener,2026-07-25T01:54:04.684692+00:00,131.07,2026-07-24,323719307400.0,1233353458.9496775,True,8,2025,ttm,2026-05-04,discrete,ok,65593000000.0,0.0631423349445206,0.0924821499856578,0.7590901468144466,0.27591358834021923,18098000000.0,0.0,0.24108456958368574,15813460172.702698,12976208724.59135,12426501542.821463,5.026901918617097,0.09715267805240932,0.17942002680786018,0.16631601978689647,0.3538441559451518,43415000000.0,49117000000.0,True,17.351869606903165,1.8632247543023905,0.01072943524910588,0.33241151335009306,-0.02193343801965223,False,8231000000.0,981000000.0,-0.009264693518373779,1.2541917392066366,2472000000.0,unchecked,,0.0,general_dcf,0.029728589642112224,0.017827715349898268,True,0.046900000000000004,0.0691195081959685,0.05079390034059346,0.09719651159092797,81,1.0
PM,Philip Morris International Inc.,NYSE,common_stock,False,2008-03-17,Consumer Defensive,Tobacco,US,1558560000.0,0.405,300802080000.0,2026-07-24,fmp:company-screener,2026-07-25T01:54:04.684692+00:00,193.0,2026-07-24,300802080000.0,892996955.2651613,True,8,2025,ttm,2026-07-24,discrete,ok,42545000000.0,0.046226778751697895,0.05003729337497186,0.6751439652133036,0.37745916088847103,16059000000.0,0.0,0.375011668771804,15954871447.8964,12505145845.398502,12441572360.592009,7.960973289702404,0.027077186937340503,0.21621769963886078,0.3645060948567819,0.0740186415125545,43114000000.0,49113000000.0,True,10.367333763718529,2.3809366026065826,0.0,0.07700898560008547,-0.2341218882699255,False,9006000000.0,0.0,0.0023186132197321463,1.1813631112822487,1562820513.0,unchecked,,0.0,general_dcf,0.06762027912016566,0.008327550310603395,True,0.046900000000000004,0.06861791143520225,0.048516124392354525,0.2958881834215797,0,1.0
DELL,Dell Technologies Inc.,NYSE,common_stock,False,2016-08-17,Technology,Computer Hardware,US,664250942.9992454,1.376,290483579883.0,2026-07-24,fmp:company-screener,2026-07-25T01:54:04.684692+00:00,437.31,2026-07-24,290483579883.0,3388172302.6470966,True,8,2026,ttm,2026-06-09,discrete,ok,134002000000.0,0.03273164337374879,0.1086957425484377,0.19068372113849047,0.08016298264205012,10742000000.0,0.0,0.05122543748972912,6864311074.498681,5695420232.909177,7719419593.895786,11.767407917524064,0.02282778723050903,0.17028523749921565,0.49027977219777913,1.8342847668362352,19583000000.0,31161000000.0,True,6.726361928616155,1.419984047567254,0.008214132493433926,1.626147058800186,-0.21887800830330875,False,1527000000.0,5310000000.0,-0.0449276156905386,1.884265498652291,656000000.0,unchecked,,0.0,general_dcf,0.1618395055062869,0.009998214607677471,True,0.046900000000000004,0.10946666260437238,0.05135934379879856,0.38081310959340675,45,1.0
RTX,RTX Corporation,NYSE,common_stock,False,1952-09-15,Industrials,Aerospace & Defense,US,1346683427.9994361,0.298,286789435247.0,2026-07-24,fmp:company-screener,2026-07-25T01:54:04.684692+00:00,212.79,2026-07-24,286560766644.0,987518650.9206452,True,8,2025,ttm,2026-07-23,discrete,ok,93500000000.0,0.1432943634046051,0.09577927085606662,0.20346524064171123,0.11213903743315508,10485000000.0,0.0,0.0815182999861138,7621961048.701641,6183798893.49546,6038531433.743724,4.4248050368166805,0.042197158971011464,0.18868663143472303,0.09283460657201555,,25255000000.0,33560000000.0,True,6.255966587112172,1.6966745045347666,0.006166569936157864,1.6394082599364135,2.045223450148155,False,3722000000.0,0.0,-0.027963582188603286,1.5696672608437314,1364700000.0,unchecked,,0.0,general_dcf,0.09146609929235128,0.007344332089906441,True,0.046900000000000004,0.06962719894728706,0.050220297514190645,0.02320740762472849,1,1.0
