as_of,ticker,rank,entry_price,robust_return,expected_irr,median_irr,p10_irr,p90_irr,business_quality,evidence_confidence
2026-09-18,OMC,1,76.57,0.12198444864524773,0.29220376770390427,0.2991128505556844,0.20494066507671962,0.3656487046275288,0.8286,0.681048
2026-09-18,TTD,2,13.92,0.11520384013980997,0.2889057165128179,0.3179393670987337,0.10195105820894243,0.41779307364486157,0.9118,0.6732
2026-09-18,VICI,3,23.72,0.0866005875844459,0.262422584727373,0.30041789080092896,0.14843666650670517,0.30041789080092896,0.5371809100998889,0.48
2026-09-18,UHS,4,176.69,0.07820713345358776,0.24018636358377993,0.25723899727745453,0.09336751865339468,0.352899941126816,0.7751,0.76392
2026-09-18,ARE,5,53.3,0.053847622751522245,0.21053544419697084,0.23218254739900468,0.14559413459086934,0.23218254739900468,0.6946701556259468,0.48
2026-09-18,CMCSA,6,22.74,0.0448280804661987,0.20341877252794804,0.20753078651614493,0.1541033040266484,0.24451021305285398,0.7577,0.5121407250000001
2026-09-18,CPT,7,99.12,0.035839633565981834,0.1978612749707564,0.22936724853850943,0.1033433542674973,0.22936724853850943,0.5822978984506827,0.48
2026-09-18,FOXA,8,64.45,0.03583542746077545,0.21972047559975183,0.23853465236024934,0.07385946965077891,0.3279531280277297,0.9035,0.691578
2026-09-18,BXP,9,63.17,0.032953787498319356,0.1827413523868876,0.20651254843223454,0.11142776425084677,0.20651254843223454,0.663356504468719,0.48
