ticker,name,sector,industry,market_cap,price_as_of,is_price_fresh,shares_outstanding,beta,price,model_family,expected_irr,median_irr,p10_irr,p90_irr,above_hurdle_weight,hurdle_rate,permanent_loss_weight,worst_case_shortfall,worst_case_hurdle_gap,expected_shortfall,hurdle_cvar,intrinsic_value_low,intrinsic_value_base,intrinsic_value_high,intrinsic_value_bear,intrinsic_value_bull,scenario_order_inversion,scenario_order_note,upside_to_base,model_confidence,data_confidence,model_uncertainty,business_quality,valuation_excess,evidence_confidence,valuation_status,invalid_reason,invalid_fields,assumption_flags,valuation_alerts,requires_manual_review,roic_status,catastrophic_tail_floor_applied,catastrophic_tail_scenarios,specialist_model_note
PNC,"The PNC Financial Services Group, Inc.",Financial Services,Banks - Regional,93034830000.0,2026-09-18,True,399000000.0,0.889,233.17,bank,-0.05995769976711182,-0.044152950671263236,-0.15185469840122934,0.00032980067530852253,0.0,0.12,0.25,0.15185469840122934,0.27185469840122933,0.15185469840122934,0.27185469840122933,102.33494858820931,186.0435816845143,233.55475181644226,102.33494858820931,233.55475181644226,False,,-0.20211184249897374,0.6,0.8,0.09409224953826892,0.5500590112361149,-0.16415295067126323,0.48,valid,,,specialist_model_v1,,False,specialist,False,,Justified P/B residual-income proxy; no regulatory-capital or reserve-detail model
MRSH,"Marsh & McLennan Companies, Inc.",Financial Services,Insurance - Brokers,83516744013.0,2026-09-18,True,477211268.0018285,0.577,175.01,insurance,-0.04696345742109173,-0.028663840180852995,-0.10914110697555202,-0.021385042347108918,0.0,0.12,0.25,0.10914110697555202,0.229141106975552,0.10914110697555202,0.229141106975552,98.19909002599884,151.3249876501907,157.0804410735564,98.19909002599884,157.0804410735564,False,,-0.13533519427352314,0.6,0.8,0.061878032314221544,0.6489284522725357,-0.148663840180853,0.48,valid,,,specialist_model_v1,,False,specialist,False,,Justified P/B residual-income proxy; no regulatory-capital or reserve-detail model
AMT,American Tower Corporation,Real Estate,REIT - Specialty,81067720800.0,2026-09-18,True,465960000.0,0.895,173.98,reit,-0.12407780518986969,-0.12658979001392234,-0.16310321314602305,-0.08002842758561102,0.0,0.12,1.0,0.16310321314602305,0.28310321314602305,0.16310321314602305,0.28310321314602305,71.42641105016556,88.42817227280977,114.64928870733912,71.42641105016556,114.64928870733912,False,,-0.4917336919599392,0.6,0.8,0.05953739278020601,0.8077336578868544,-0.24658979001392234,0.48,valid,,,specialist_model_v1,,False,specialist,False,,P/AFFO Gordon proxy; no property-level NOI or maintenance-capex detail
TRV,"The Travelers Companies, Inc.",Financial Services,Insurance - Property & Casualty,78136374742.0,2026-09-18,True,208575022.00096098,0.451,374.62,insurance,-0.056270821583451036,-0.03831645450990495,-0.16547688673861827,0.017026509424624026,0.0,0.12,0.25,0.16547688673861827,0.28547688673861826,0.16547688673861827,0.28547688673861826,151.62918732969854,308.1427016553249,407.61703503624216,151.62918732969854,407.61703503624216,False,,-0.17745261423489156,0.6,0.8,0.10925169808162113,0.49207456972096125,-0.15831645450990495,0.48,valid,,,specialist_model_v1,,False,specialist,False,,Justified P/B residual-income proxy; no regulatory-capital or reserve-detail model
DLR,"Digital Realty Trust, Inc.",Real Estate,REIT - Specialty,67380029484.00001,2026-09-18,True,369976001.9986822,1.037,182.12,reit,-0.04290182937847031,-0.02373659389779581,-0.10039753582049382,-0.02373659389779581,0.0,0.12,0.25,0.10039753582049382,0.22039753582049382,0.10039753582049382,0.22039753582049382,107.3027428697968,161.5075001382357,161.5075001382357,107.3027428697968,161.5075001382357,False,,-0.11318086899716828,0.6,0.8,0.056330470961349,0.6643824143024654,-0.1437365938977958,0.48,valid,,,specialist_model_v1,,False,specialist,False,,P/AFFO Gordon proxy; no property-level NOI or maintenance-capex detail
SPG,"Simon Property Group, Inc.",Real Estate,REIT - Retail,66581580240.0,2026-09-18,True,324282000.0,1.312,205.32,reit,-0.08108143736023238,-0.08292788830967046,-0.1296669910427627,-0.028802981778825898,0.0,0.12,0.75,0.1296669910427627,0.2496669910427627,0.1296669910427627,0.2496669910427627,102.53178821443227,133.18296800733265,177.40585844887266,102.53178821443227,177.40585844887266,False,,-0.3513395285051011,0.6,0.8,0.06843200463196839,0.7698566096588806,-0.20292788830967046,0.48,valid,,,specialist_model_v1,,False,specialist,False,,P/AFFO Gordon proxy; no property-level NOI or maintenance-capex detail
ALL,The Allstate Corporation,Financial Services,Insurance - Property & Casualty,64311488430.0,2026-09-18,True,257421000.0,0.15,249.83,insurance,-0.32278177538464986,-0.18423875510396392,-0.95,0.027350408669328363,0.0,0.12,0.75,0.95,1.0699999999999998,0.95,1.0699999999999998,0.0,90.25264391169799,285.9154198110654,0.0,285.9154198110654,False,,-0.6387437701168875,0.6,0.8,0.5066752043346642,0.0,-0.3042387551039639,0.48,valid,,,specialist_model_v1,,False,specialist,False,,Justified P/B residual-income proxy; no regulatory-capital or reserve-detail model
MET,"MetLife, Inc.",Financial Services,Insurance - Life,62439105033.99999,2026-09-18,True,643436778.9983511,0.759,97.04,insurance,-0.10393143686400638,-0.08085198478687783,-0.2406873126929442,-0.013334465189325684,0.0,0.12,0.75,0.2406873126929442,0.3606873126929442,0.2406873126929442,0.3606873126929442,24.493681741719897,63.661674320973,90.74037684212107,24.493681741719897,90.74037684212107,False,,-0.3439646092232791,0.6,0.8,0.13167642375180924,0.38474768379836005,-0.20085198478687782,0.48,valid,,,specialist_model_v1,,False,specialist,False,,Justified P/B residual-income proxy; no regulatory-capital or reserve-detail model
AJG,Arthur J. Gallagher & Co.,Financial Services,Insurance - Brokers,61522411761.0,2026-09-18,True,256899999.00200436,0.506,239.48,insurance,-0.155981429633782,-0.1357328649979811,-0.2730751048949538,-0.07938488364421203,0.0,0.12,1.0,0.2730751048949538,0.3930751048949538,0.2730751048949538,0.3930751048949538,48.609030785482425,115.48065611129047,158.36520153267614,48.609030785482425,158.36520153267614,False,,-0.5177858021075226,0.6,0.8,0.11484511062537087,0.42092790621692655,-0.2557328649979811,0.48,valid,,,specialist_model_v1,,False,specialist,False,,Justified P/B residual-income proxy; no regulatory-capital or reserve-detail model
TFC,Truist Financial Corporation,Financial Services,Banks - Regional,60499932800.0,2026-09-18,True,1245880000.0,0.862,48.56,bank,-0.07542697044176977,-0.028804383477064377,-0.3116346479433283,0.06753553313037797,0.0,0.12,0.25,0.3116346479433283,0.4316346479433283,0.3116346479433283,0.4316346479433283,7.505397374050679,41.957755303409385,67.32717243848998,7.505397374050679,67.32717243848998,False,,-0.1359605580022779,0.6,0.8,0.20758509053685312,0.17887985951052077,-0.14880438347706437,0.48,valid,,,specialist_model_v1,,False,specialist,False,,Justified P/B residual-income proxy; no regulatory-capital or reserve-detail model
AFL,Aflac Incorporated,Financial Services,Insurance - Life,59210225050.0,2026-09-18,True,508985000.0,0.58,116.33,insurance,0.08336698263846543,0.1008496546921156,-0.026252700963958153,0.15802132213358866,0.25,0.12,0.0,0.026252700963958153,0.14625270096395815,0.026252700963958153,0.14625270096395815,101.84109455129963,188.07530757772935,242.2559808494675,101.84109455129963,242.2559808494675,False,,0.6167395132616638,0.6,0.8,0.1101370115487734,0.5414910434704986,-0.019150345307884398,0.48,valid,,,specialist_model_v1,,False,specialist,False,,Justified P/B residual-income proxy; no regulatory-capital or reserve-detail model
PSA,Public Storage,Real Estate,REIT - Industrial,55254703560.0,2026-09-18,True,186476000.0,0.935,296.31,reit,-0.1477406374744783,-0.15669295081726053,-0.15669295081726053,-0.12088369744613159,0.0,0.12,1.0,0.15669295081726053,0.27669295081726053,0.15669295081726053,0.27669295081726053,126.37901364409218,126.37901364409218,155.58867325142154,126.37901364409218,155.58867325142154,False,,-0.5734905550130196,0.6,0.8,0.03590462668556447,1.0,-0.27669295081726053,0.48,valid,,,specialist_model_v1,,False,specialist,False,,P/AFFO Gordon proxy; no property-level NOI or maintenance-capex detail
O,Realty Income Corporation,Real Estate,REIT - Retail,52835053380.0,2026-09-18,True,932493000.0,0.712,56.66,reit,0.10423759542151695,0.1360851954509752,0.008694795333142213,0.1360851954509752,0.75,0.12,0.0,0.0,0.11130520466685778,0.0,0.11130520466685778,59.16644423578298,107.23364605169857,107.23364605169857,59.16644423578298,107.23364605169857,False,,0.8925811163377793,0.6,0.8,0.08169520005891648,0.5517526113702985,0.016085195450975198,0.48,valid,,,specialist_model_v1,,False,specialist,False,,P/AFFO Gordon proxy; no property-level NOI or maintenance-capex detail
FITB,Fifth Third Bancorp,Financial Services,Banks - Regional,47952967920.0,2026-09-18,True,906312000.0,0.913,52.91,bank,-0.047704780863269486,-0.03294553747091833,-0.13353581999058572,0.00860777147934444,0.0,0.12,0.25,0.13353581999058572,0.2535358199905857,0.13353581999058572,0.2535358199905857,25.839900026688692,44.74993700333594,55.22672784256787,25.839900026688692,55.22672784256787,False,,-0.15422534486229555,0.6,0.8,0.08907179573496507,0.5774287464306916,-0.15294553747091832,0.48,valid,,,specialist_model_v1,,False,specialist,False,,Justified P/B residual-income proxy; no regulatory-capital or reserve-detail model
VTR,"Ventas, Inc.",Real Estate,REIT - Healthcare Facilities,42146077300.0,2026-09-18,True,486170000.0,0.724,86.69,reit,-0.03530785026682362,-0.007940037846148718,-0.11741128752884833,-0.007940037846148718,0.0,0.12,0.25,0.11741128752884833,0.23741128752884832,0.11741128752884833,0.23741128752884832,46.4259551457277,83.30261138644428,83.30261138644428,46.4259551457277,83.30261138644428,False,,-0.03907473311288168,0.6,0.8,0.0727356248413498,0.5573169240800359,-0.1279400378461487,0.48,valid,,,specialist_model_v1,,False,specialist,False,,P/AFFO Gordon proxy; no property-level NOI or maintenance-capex detail
PRU,"Prudential Financial, Inc.",Financial Services,Insurance - Life,41084800000.0,2026-09-18,True,347000000.0,0.819,118.4,insurance,-0.16737517601932833,-0.028940598178711197,-0.7033113114627647,0.09169180374287378,0.0,0.12,0.25,0.7033113114627647,0.8233113114627647,0.7033113114627647,0.8233113114627647,0.27218027382045124,102.23054820845014,183.59123820757276,0.27218027382045124,183.59123820757276,False,,-0.13656631580700895,0.6,0.8,0.41550155760281926,0.0026624162600152566,-0.1489405981787112,0.48,valid,,,specialist_model_v1,,False,specialist,False,,Justified P/B residual-income proxy; no regulatory-capital or reserve-detail model
AIG,"American International Group, Inc.",Financial Services,Insurance - Diversified,39940417980.0,2026-09-18,True,530206000.0,0.511,75.33,insurance,-0.19128237885533644,0.009046397023572128,-0.95,0.16677769053150993,0.25,0.12,0.25,0.95,1.0699999999999998,0.95,1.0699999999999998,0.0,78.79953369608724,162.89529865831454,0.0,162.89529865831454,False,,0.04605779498323703,0.6,0.8,0.576388845265755,0.0,-0.11095360297642787,0.48,valid,,,specialist_model_v1,,False,specialist,False,,Justified P/B residual-income proxy; no regulatory-capital or reserve-detail model
HIG,"The Hartford Insurance Group, Inc.",Financial Services,Insurance - Diversified,36155113850.0,2026-09-18,True,274130820.00151646,0.45,131.89,insurance,0.05050191487786984,0.06765111125077317,-0.054831485718187634,0.12153692272812067,0.25,0.12,0.0,0.054831485718187634,0.17483148571818763,0.054831485718187634,0.17483148571818763,99.48511299850047,182.96105269446863,234.03442669452014,99.48511299850047,234.03442669452014,False,,0.3872246015199685,0.6,0.8,0.10618420422315414,0.5437502218826497,-0.05234888874922683,0.48,valid,,,specialist_model_v1,,False,specialist,False,,Justified P/B residual-income proxy; no regulatory-capital or reserve-detail model
IRM,Iron Mountain Incorporated,Real Estate,REIT - Specialty,34018972026.0,2026-09-18,True,297524681.0040231,1.204,114.34,reit,-0.11152015101287513,-0.09608183673319348,-0.15783509385192007,-0.09608183673319348,0.0,0.12,1.0,0.15783509385192007,0.27783509385192007,0.15783509385192007,0.27783509385192007,48.437741791059196,68.99915206427109,68.99915206427109,48.437741791059196,68.99915206427109,False,,-0.3965440610086489,0.6,0.8,0.04887662855936329,0.7020048847258381,-0.21608183673319348,0.48,valid,,,specialist_model_v1,,False,specialist,False,,P/AFFO Gordon proxy; no property-level NOI or maintenance-capex detail
MTB,M&T Bank Corporation,Financial Services,Banks - Regional,32944720230.0,2026-09-18,True,144933000.0,0.563,227.31,bank,0.004950686490713507,0.022849572875344393,-0.09800851056087434,0.07211211077303958,0.0,0.12,0.25,0.09800851056087434,0.21800851056087434,0.09800851056087434,0.21800851056087434,135.71590319310067,254.49390326316765,321.97307216747635,135.71590319310067,321.97307216747635,False,,0.11958956166982371,0.6,0.8,0.10306031066695695,0.5332776206145861,-0.0971504271246556,0.48,valid,,,specialist_model_v1,,False,specialist,False,,Justified P/B residual-income proxy; no regulatory-capital or reserve-detail model
CCI,Crown Castle Inc.,Real Estate,REIT - Specialty,31927220000.0,2026-09-18,True,437000000.0,0.969,73.06,reit,-0.0701719856364765,-0.0797988040780242,-0.0797988040780242,-0.04129153031183341,0.0,0.12,0.75,0.0797988040780242,0.1997988040780242,0.0797988040780242,0.1997988040780242,48.205171759832524,48.205171759832524,59.171487716047444,48.205171759832524,59.171487716047444,False,,-0.34019748480930023,0.6,0.8,0.03725363688309539,1.0,-0.1997988040780242,0.48,valid,,,specialist_model_v1,,False,specialist,False,,P/AFFO Gordon proxy; no property-level NOI or maintenance-capex detail
CFG,"Citizens Financial Group, Inc.",Financial Services,Banks - Regional,28350009280.0,2026-09-18,True,422881999.99999994,0.997,67.04,bank,-0.14153931349561358,-0.11722102695526626,-0.27484211315077856,-0.056873086921143234,0.0,0.12,0.75,0.27484211315077856,0.39484211315077855,0.27484211315077856,0.39484211315077855,13.443021069754561,35.94131032426045,50.02472339390335,13.443021069754561,50.02472339390335,False,,-0.4638826025617475,0.6,0.8,0.12698451311481765,0.37402701650196923,-0.23722102695526626,0.48,valid,,,specialist_model_v1,,False,specialist,False,,Justified P/B residual-income proxy; no regulatory-capital or reserve-detail model
VICI,VICI Properties Inc.,Real Estate,REIT - Diversified,26117559438.999996,2026-09-18,True,1101077548.0185497,0.682,23.72,reit,0.262422584727373,0.30041789080092896,0.14843666650670517,0.30041789080092896,1.0,0.12,0.0,0.0,0.0,0.0,0.0,47.385987356714296,88.21234423223055,88.21234423223055,47.385987356714296,88.21234423223055,False,,2.718901527497072,0.6,0.8,0.09399061214711188,0.5371809100998889,0.18041789080092896,0.48,valid,,,specialist_model_v1,,False,specialist,False,,P/AFFO Gordon proxy; no property-level NOI or maintenance-capex detail
WRB,W. R. Berkley Corporation,Financial Services,Insurance - Property & Casualty,26055667230.0,2026-09-18,True,372277000.0,0.283,69.99,insurance,0.006843975477033998,0.021268763540416735,-0.08040754554293639,0.06524592037023891,0.0,0.12,0.25,0.08040754554293639,0.20040754554293638,0.08040754554293639,0.20040754554293638,46.02703392307766,77.75641653044346,96.00312979405759,46.02703392307766,96.00312979405759,False,,0.11096465967200264,0.6,0.8,0.09082673295658764,0.591938723218514,-0.09873123645958326,0.48,valid,,,specialist_model_v1,,False,specialist,False,,Justified P/B residual-income proxy; no regulatory-capital or reserve-detail model
RF,Regions Financial Corporation,Financial Services,Banks - Regional,24321330000.0,2026-09-18,True,853380000.0,1.003,28.5,bank,-0.02679436025794321,-0.010528856816877874,-0.12281819123775028,0.036698463839733186,0.0,0.12,0.25,0.12281819123775028,0.24281819123775028,0.12281819123775028,0.24281819123775028,14.801064217633352,27.030901195737062,34.12770900474902,14.801064217633352,34.12770900474902,False,,-0.051547326465366194,0.6,0.8,0.09775832753874172,0.5475608863520824,-0.13052885681687787,0.48,valid,,,specialist_model_v1,,False,specialist,False,,Justified P/B residual-income proxy; no regulatory-capital or reserve-detail model
VMRK,Vivmark Residential,Real Estate,REIT - Residential,22954071680.0,2026-09-18,True,374944000.0,0.7466878,61.22,reit,0.16523453183554881,0.1824733809282142,0.07055394181031205,0.22543742367545483,0.75,0.12,0.0,0.0,0.04944605818968795,0.0,0.04944605818968795,86.08670785565013,141.53054860101795,169.18000011696606,86.08670785565013,169.18000011696606,False,,1.311835161728487,0.6,0.8,0.09544174093257138,0.6082553110023835,0.062473380928214195,0.48,valid,,,specialist_model_v1,,False,specialist,False,,P/AFFO Gordon proxy; no property-level NOI or maintenance-capex detail
KEY,KeyCorp,Financial Services,Banks - Regional,22461689700.0,2026-09-18,True,1079370000.0,1.023,20.81,bank,-0.10611588238524378,-0.053585336472632195,-0.36404819038757585,0.04675533379186514,0.0,0.12,0.25,0.36404819038757585,0.48404819038757585,0.36404819038757585,0.48404819038757585,2.164677073501656,15.800811164589298,26.151583620931998,2.164677073501656,26.151583620931998,False,,-0.24071066003895725,0.6,0.8,0.22340176208972048,0.13699784466463633,-0.1735853364726322,0.48,valid,,,specialist_model_v1,,False,specialist,False,,Justified P/B residual-income proxy; no regulatory-capital or reserve-detail model
L,Loews Corporation,Financial Services,Insurance - Property & Casualty,22175725130.0,2026-09-18,True,205769000.0,0.507,107.77,insurance,-0.014880763998922075,0.005480465372884158,-0.131736448463591,0.06125246172213439,0.0,0.12,0.25,0.131736448463591,0.251736448463591,0.131736448463591,0.251736448463591,53.18090634191211,110.75569591053657,145.07461815663672,53.18090634191211,145.07461815663672,False,,0.027704332472270332,0.6,0.8,0.11449445509286268,0.4801640755782821,-0.11451953462711584,0.48,valid,,,specialist_model_v1,,False,specialist,False,,Justified P/B residual-income proxy; no regulatory-capital or reserve-detail model
BRO,"Brown & Brown, Inc.",Financial Services,Insurance - Brokers,21756365412.0,2026-09-18,True,334610356.99784684,0.582,65.02,insurance,0.047682714568024476,0.06568257129780819,-0.062221432349016226,0.12158714802549775,0.25,0.12,0.0,0.062221432349016226,0.18222143234901622,0.062221432349016226,0.18222143234901622,47.157250980939764,89.368872952299,115.40166799505478,47.157250980939764,115.40166799505478,False,,0.3744828199369272,0.6,0.8,0.10990429018725698,0.5276697514817059,-0.054317428702191806,0.48,valid,,,specialist_model_v1,,False,specialist,False,,Justified P/B residual-income proxy; no regulatory-capital or reserve-detail model
ESS,"Essex Property Trust, Inc.",Real Estate,REIT - Residential,17353882617.0,2026-09-18,True,64261739.00018515,0.706,270.05,reit,-0.1182036920822899,-0.12475465467109748,-0.14461495578627448,-0.07869050320069015,0.0,0.12,1.0,0.14461495578627448,0.2646149557862745,0.14461495578627448,0.2646149557862745,123.66660687983607,138.70535578022495,179.25526521777192,123.66660687983607,179.25526521777192,False,,-0.4863715764479728,0.6,0.8,0.05096222629279216,0.8915777345741617,-0.24475465467109747,0.48,valid,,,specialist_model_v1,,False,specialist,False,,P/AFFO Gordon proxy; no property-level NOI or maintenance-capex detail
INVH,Invitation Homes Inc.,Real Estate,REIT - Residential,15985670220.0,2026-09-18,True,594042000.0,0.831,26.91,reit,0.12264588515103758,0.15047405166307604,0.03916138561492222,0.15047405166307604,0.75,0.12,0.0,0.0,0.08083861438507778,0.0,0.08083861438507778,32.60834066150775,54.237271930881256,54.237271930881256,32.60834066150775,54.237271930881256,False,,1.015506203302908,0.6,0.8,0.0736563330240769,0.6012164605746224,0.03047405166307604,0.48,valid,,,specialist_model_v1,,False,specialist,False,,P/AFFO Gordon proxy; no property-level NOI or maintenance-capex detail
WY,Weyerhaeuser Company,Real Estate,REIT - Specialty,15300524163.0,2026-09-18,True,721042609.0009426,0.89,21.22,reit,-0.07681477147059312,-0.08670354969525895,-0.08670354969525895,-0.04714843679659564,0.0,0.12,0.75,0.08670354969525895,0.20670354969525895,0.08670354969525895,0.20670354969525895,13.483549318399604,13.483549318399604,16.66754489244288,13.483549318399604,16.66754489244288,False,,-0.36458297274271423,0.6,0.8,0.03777755644933165,1.0,-0.20670354969525895,0.48,valid,,,specialist_model_v1,,False,specialist,False,,P/AFFO Gordon proxy; no property-level NOI or maintenance-capex detail
KIM,Kimco Realty Corporation,Real Estate,REIT - Retail,15194006700.0,2026-09-18,True,674390000.0,0.956,22.53,reit,0.015328724494152651,0.008991789773681758,-0.04796886045451665,0.09130017888376374,0.0,0.12,0.0,0.04796886045451665,0.16796886045451664,0.04796886045451665,0.16796886045451664,17.620448581670082,23.561305669785384,34.87243903366808,17.620448581670082,34.87243903366808,False,,0.04577477451333256,0.6,0.8,0.08763451966914018,0.7478553535454635,-0.11100821022631824,0.48,valid,,,specialist_model_v1,,False,specialist,False,,P/AFFO Gordon proxy; no property-level NOI or maintenance-capex detail
DOC,"Healthpeak Properties, Inc.",Real Estate,REIT - Healthcare Facilities,14015908599.999998,2026-09-18,True,689420000.0,0.989,20.33,reit,-0.09208994873455412,-0.10141128408915534,-0.10141128408915534,-0.06412594267075045,0.0,0.12,0.75,0.10141128408915534,0.22141128408915534,0.10141128408915534,0.22141128408915534,11.910834266305065,11.910834266305065,14.595682987082387,11.910834266305065,14.595682987082387,False,,-0.41412522054574197,0.6,0.8,0.03664267070920244,1.0,-0.22141128408915534,0.48,valid,,,specialist_model_v1,,False,specialist,False,,P/AFFO Gordon proxy; no property-level NOI or maintenance-capex detail
