ticker,name,exchange,security_type,is_adr,listing_date,sector,industry,country,shares_outstanding,beta,market_cap_hint,as_of,source,fetched_at,price,price_as_of,market_cap,avg_dollar_volume,is_price_fresh,rejection_reason
UBER,"Uber Technologies, Inc.",NYSE,common_stock,False,2019-05-10,Technology,Software - Application,US,2035599013.0070922,1.159,143509730417.0,2026-09-18,fmp:company-screener,2026-09-19T02:24:40.055543+00:00,70.5,2026-09-18,143509730417.0,1313460294.5880644,True,no_normalized_earnings
SNDK,Sandisk Corporation,NASDAQ,common_stock,False,1995-11-08,Technology,Computer Hardware,US,148089750.0,5.163,265350175845.0,2026-09-18,fmp:company-screener,2026-09-19T02:24:40.055543+00:00,1791.82,2026-09-18,265350175845.0,21128983253.577744,True,no_normalized_earnings
CRWD,"CrowdStrike Holdings, Inc.",NASDAQ,common_stock,False,2019-06-12,Technology,Software - Infrastructure,US,1018259280.0,1.255,241989317892.0,2026-09-18,fmp:company-screener,2026-09-19T02:24:40.055543+00:00,237.65,2026-09-18,241989317892.0,2141079404.7300003,True,no_normalized_earnings
MRVL,"Marvell Technology, Inc.",NASDAQ,common_stock,False,2000-06-27,Technology,Semiconductors,US,875766000.0,2.253,213905845500.0,2026-09-18,fmp:company-screener,2026-09-19T02:24:40.055543+00:00,244.25,2026-09-18,213905845500.0,5488539951.936129,True,no_normalized_earnings
DASH,"DoorDash, Inc.",NASDAQ,common_stock,False,2020-12-09,Communication Services,Internet Content & Information,US,435718711.9985488,1.788,84067568293.0,2026-09-18,fmp:company-screener,2026-09-19T02:24:40.055543+00:00,192.94,2026-09-18,84067568293.0,842157090.9764516,True,no_normalized_earnings
DDOG,"Datadog, Inc.",NASDAQ,common_stock,False,2019-09-19,Technology,Software - Application,US,355960173.9996521,1.488,81842363206.0,2026-09-18,fmp:company-screener,2026-09-19T02:24:40.055543+00:00,229.92,2026-09-18,81842363206.0,1109834105.347097,True,no_normalized_earnings
WDAY,"Workday, Inc.",NASDAQ,common_stock,False,2012-10-12,Technology,Software - Application,US,261942106.99953577,1.082,50782716284.0,2026-09-18,fmp:company-screener,2026-09-19T02:24:40.055543+00:00,193.87,2026-09-18,50782716284.0,720427380.1451613,True,no_normalized_earnings
