scenario,probability,intrinsic_value_per_share,irr_5y,irr_3y,exit_value_per_share,total_return_5y,normalized_roe,terminal_growth,irr_5y_status,scenario_is_finite,ticker,model_family,price,affo_growth
bear,0.25,67.4012286891073,-0.12949791844669567,,67.4012286891073,-0.5001392117390441,,0.025,valid,True,PLD,reit,134.84,0.039999999999999994
base,0.5,93.2760845767414,-0.07105433427440055,,93.2760845767414,-0.30824618379752744,,0.025,valid,True,PLD,reit,134.84,0.06
bull,0.25,93.2760845767414,-0.07105433427440055,,93.2760845767414,-0.30824618379752744,,0.025,valid,True,PLD,reit,134.84,0.06
bear,0.25,52.835325376504876,-0.24366632312306546,,52.835325376504876,-0.7525045654089147,0.07634698720976336,0.025,valid,True,PGR,insurance,213.48,
base,0.5,172.33877098528433,-0.04191253213249857,,172.33877098528433,-0.19271701805656583,0.19248409528036692,0.025,valid,True,PGR,insurance,213.48,
bull,0.25,262.1327038555834,0.04191622879234935,,262.1327038555834,0.2279028661026017,0.2797485890589154,0.025,valid,True,PGR,insurance,213.48,
bear,0.25,20.426282873769555,-0.33219102875700846,,20.426282873769555,-0.8671806822695263,0.050176013625909094,0.025,valid,True,BNY,bank,153.79,
base,0.5,50.58661432578071,-0.19938909111866987,,50.58661432578071,-0.6710669463178314,0.08734953757494074,0.025,valid,True,BNY,bank,153.79,
bull,0.25,70.1164322069548,-0.1453695892151674,,70.1164322069548,-0.5440767786790116,0.11142063088773126,0.025,valid,True,BNY,bank,153.79,
bear,0.25,27.00543137526211,-0.1477379345966624,,27.00543137526211,-0.5503591179610039,0.07247144988489887,0.025,valid,True,USB,bank,60.06,
base,0.5,51.05227428566677,-0.031976382496110345,,51.05227428566677,-0.1499787831224314,0.11474215025804672,0.025,valid,True,USB,bank,60.06,
bull,0.25,65.3079860883525,0.01689518918316013,,65.3079860883525,0.08737905575012461,0.13980152809248755,0.025,valid,True,USB,bank,60.06,
bear,0.25,102.33494858820931,-0.15185469840122934,,102.33494858820931,-0.5611144290079799,0.07128627375882023,0.025,valid,True,PNC,bank,233.17,
base,0.5,186.0435816845143,-0.044152950671263236,,186.0435816845143,-0.20211184249897374,0.1091478328930633,0.025,valid,True,PNC,bank,233.17,
bull,0.25,233.55475181644226,0.00032980067530852253,,233.55475181644226,0.0016500914201753591,0.13063721709334689,0.025,valid,True,PNC,bank,233.17,
bear,0.25,98.19909002599884,-0.10914110697555202,,98.19909002599884,-0.43889440588538453,0.1969166916809465,0.025,valid,True,MRSH,insurance,175.01,
base,0.5,151.3249876501907,-0.028663840180852995,,151.3249876501907,-0.13533519427352314,0.2899239543726236,0.025,valid,True,MRSH,insurance,175.01,
bull,0.25,157.0804410735564,-0.021385042347108918,,157.0804410735564,-0.10244876822149362,0.3,0.025,valid,True,MRSH,insurance,175.01,
bear,0.25,71.42641105016556,-0.16310321314602305,,71.42641105016556,-0.5894561958261549,,0.025,valid,True,AMT,reit,173.98,-0.01891551106622445
base,0.5,88.42817227280977,-0.12658979001392234,,88.42817227280977,-0.4917336919599392,,0.025,valid,True,AMT,reit,173.98,0.0010844889337755514
bull,0.25,114.64928870733912,-0.08002842758561102,,114.64928870733912,-0.3410202971184094,,0.025,valid,True,AMT,reit,173.98,0.021084488933775552
bear,0.25,151.62918732969854,-0.16547688673861827,,151.62918732969854,-0.5952453490745327,0.07756251085655722,0.025,valid,True,TRV,insurance,374.62,
base,0.5,308.1427016553249,-0.03831645450990495,,308.1427016553249,-0.17745261423489156,0.1318181818181818,0.025,valid,True,TRV,insurance,374.62,
bull,0.25,407.61703503624216,0.017026509424624026,,407.61703503624216,0.08808134919716548,0.1663011255070791,0.025,valid,True,TRV,insurance,374.62,
bear,0.25,107.3027428697968,-0.10039753582049382,,107.3027428697968,-0.4108129646947244,,0.025,valid,True,DLR,reit,182.12,0.039999999999999994
base,0.5,161.5075001382357,-0.02373659389779581,,161.5075001382357,-0.11318086899716828,,0.025,valid,True,DLR,reit,182.12,0.06
bull,0.25,161.5075001382357,-0.02373659389779581,,161.5075001382357,-0.11318086899716828,,0.025,valid,True,DLR,reit,182.12,0.06
bear,0.25,102.53178821443227,-0.1296669910427627,,102.53178821443227,-0.5006244485952062,,0.025,valid,True,SPG,reit,205.32,0.02271490465317973
base,0.5,133.18296800733265,-0.08292788830967046,,133.18296800733265,-0.3513395285051011,,0.025,valid,True,SPG,reit,205.32,0.04271490465317973
bull,0.25,177.40585844887266,-0.028802981778825898,,177.40585844887266,-0.13595432276995578,,0.025,valid,True,SPG,reit,205.32,0.06
bear,0.25,0.0,-0.95,,0.0,-1.0,0.0,0.025,valid,True,ALL,insurance,249.83,
base,0.5,90.25264391169799,-0.18423875510396392,,90.25264391169799,-0.6387437701168875,0.0641010365781008,0.025,valid,True,ALL,insurance,249.83,
bull,0.25,285.9154198110654,0.027350408669328363,,285.9154198110654,0.1444398983751567,0.14886993669917836,0.025,valid,True,ALL,insurance,249.83,
bear,0.25,24.493681741719897,-0.2406873126929442,,24.493681741719897,-0.7475919029089046,0.061161377753433804,0.025,valid,True,MET,insurance,97.04,
base,0.5,63.661674320973,-0.08085198478687783,,63.661674320973,-0.3439646092232791,0.11898725262342419,0.025,valid,True,MET,insurance,97.04,
bull,0.25,90.74037684212107,-0.013334465189325684,,90.74037684212107,-0.06491779841177803,0.15896503959990094,0.025,valid,True,MET,insurance,97.04,
bear,0.25,48.609030785482425,-0.2730751048949538,,48.609030785482425,-0.7970225873330448,0.05234949313530288,0.025,valid,True,AJG,insurance,239.48,
base,0.5,115.48065611129047,-0.1357328649979811,,115.48065611129047,-0.5177858021075226,0.08997429305912596,0.025,valid,True,AJG,insurance,239.48,
bull,0.25,158.36520153267614,-0.07938488364421203,,158.36520153267614,-0.33871220338785646,0.11410294902408015,0.025,valid,True,AJG,insurance,239.48,
bear,0.25,7.505397374050679,-0.3116346479433283,,7.505397374050679,-0.8454407460038987,0.03509051274573242,0.025,valid,True,TFC,bank,48.56,
base,0.5,41.957755303409385,-0.028804383477064377,,41.957755303409385,-0.1359605580022779,0.08140944024298578,0.025,valid,True,TFC,bank,48.56,
bull,0.25,67.32717243848998,0.06753553313037797,,67.32717243848998,0.38647389700350043,0.11551695170379128,0.025,valid,True,TFC,bank,48.56,
bear,0.25,101.84109455129963,-0.026252700963958153,,101.84109455129963,-0.1245500339439557,0.12439611917762271,0.025,valid,True,AFL,insurance,116.33,
base,0.5,188.07530757772935,0.1008496546921156,,188.07530757772935,0.6167395132616638,0.20856004291516592,0.025,valid,True,AFL,insurance,116.33,
bull,0.25,242.2559808494675,0.15802132213358866,,242.2559808494675,1.082489304989835,0.2614399602154342,0.025,valid,True,AFL,insurance,116.33,
bear,0.25,126.37901364409218,-0.15669295081726053,,126.37901364409218,-0.5734905550130196,,0.025,valid,True,PSA,reit,296.31,-0.02
base,0.5,126.37901364409218,-0.15669295081726053,,126.37901364409218,-0.5734905550130196,,0.025,valid,True,PSA,reit,296.31,-0.02
bull,0.25,155.58867325142154,-0.12088369744613159,,155.58867325142154,-0.47491251307272264,,0.025,valid,True,PSA,reit,296.31,0.0
bear,0.25,59.16644423578298,0.008694795333142213,,59.16644423578298,0.04423657316948448,,0.025,valid,True,O,reit,56.66,0.039999999999999994
base,0.5,107.23364605169857,0.1360851954509752,,107.23364605169857,0.8925811163377793,,0.025,valid,True,O,reit,56.66,0.06
bull,0.25,107.23364605169857,0.1360851954509752,,107.23364605169857,0.8925811163377793,,0.025,valid,True,O,reit,56.66,0.06
bear,0.25,25.839900026688692,-0.13353581999058572,,25.839900026688692,-0.5116254011209849,0.0813122536616662,0.025,valid,True,FITB,bank,52.91,
base,0.5,44.74993700333594,-0.03294553747091833,,44.74993700333594,-0.15422534486229555,0.12252242854162321,0.025,valid,True,FITB,bank,52.91,
bull,0.25,55.22672784256787,0.00860777147934444,,55.22672784256787,0.043786200010732745,0.14535423914033674,0.025,valid,True,FITB,bank,52.91,
bear,0.25,46.4259551457277,-0.11741128752884833,,46.4259551457277,-0.46446008598768374,,0.025,valid,True,VTR,reit,86.69,0.039999999999999994
base,0.5,83.30261138644428,-0.007940037846148718,,83.30261138644428,-0.03907473311288168,,0.025,valid,True,VTR,reit,86.69,0.06
bull,0.25,83.30261138644428,-0.007940037846148718,,83.30261138644428,-0.03907473311288168,,0.025,valid,True,VTR,reit,86.69,0.06
bear,0.25,0.27218027382045124,-0.7033113114627647,,0.27218027382045124,-0.9977011801197597,0.025193930736620372,0.025,valid,True,PRU,insurance,118.4,
base,0.5,102.23054820845014,-0.028940598178711197,,102.23054820845014,-0.13656631580700895,0.09784012629161883,0.025,valid,True,PRU,insurance,118.4,
bull,0.25,183.59123820757276,0.09169180374287378,,183.59123820757276,0.5506016740504456,0.15581030290287445,0.025,valid,True,PRU,insurance,118.4,
bear,0.25,0.0,-0.95,,0.0,-1.0,0.009231909733433102,0.025,valid,True,AIG,insurance,75.33,
base,0.5,78.79953369608724,0.009046397023572128,,78.79953369608724,0.04605779498323703,0.08032898943793963,0.025,valid,True,AIG,insurance,75.33,
bull,0.25,162.89529865831454,0.16677769053150993,,162.89529865831454,1.162422655758855,0.13937672072675522,0.025,valid,True,AIG,insurance,75.33,
bear,0.25,99.48511299850047,-0.054831485718187634,,99.48511299850047,-0.24569631512244694,0.10023971190215111,0.025,valid,True,HIG,insurance,131.89,
base,0.5,182.96105269446863,0.06765111125077317,,182.96105269446863,0.3872246015199685,0.1633718274939649,0.025,valid,True,HIG,insurance,131.89,
bull,0.25,234.03442669452014,0.12153692272812067,,234.03442669452014,0.7744668033552216,0.2019981689616839,0.025,valid,True,HIG,insurance,131.89,
bear,0.25,48.437741791059196,-0.15783509385192007,,48.437741791059196,-0.5763709831112542,,0.025,valid,True,IRM,reit,114.34,0.039999999999999994
base,0.5,68.99915206427109,-0.09608183673319348,,68.99915206427109,-0.3965440610086489,,0.025,valid,True,IRM,reit,114.34,0.06
bull,0.25,68.99915206427109,-0.09608183673319348,,68.99915206427109,-0.3965440610086489,,0.025,valid,True,IRM,reit,114.34,0.06
bear,0.25,135.71590319310067,-0.09800851056087434,,135.71590319310067,-0.4029479424877891,0.06377672371921,0.025,valid,True,MTB,bank,227.31,
base,0.5,254.49390326316765,0.022849572875344393,,254.49390326316765,0.11958956166982371,0.09771395277101827,0.025,valid,True,MTB,bank,227.31,
bull,0.25,321.97307216747635,0.07211211077303958,,321.97307216747635,0.4164492198648382,0.11699408890717378,0.025,valid,True,MTB,bank,227.31,
bear,0.25,48.205171759832524,-0.0797988040780242,,48.205171759832524,-0.34019748480930023,,0.025,valid,True,CCI,reit,73.06,-0.02
base,0.5,48.205171759832524,-0.0797988040780242,,48.205171759832524,-0.34019748480930023,,0.025,valid,True,CCI,reit,73.06,-0.02
bull,0.25,59.171487716047444,-0.04129153031183341,,59.171487716047444,-0.19009734853480098,,0.025,valid,True,CCI,reit,73.06,0.0
bear,0.25,13.443021069754561,-0.27484211315077856,,13.443021069754561,-0.7994776093413699,0.041672179290308455,0.025,valid,True,CFG,bank,67.04,
base,0.5,35.94131032426045,-0.11722102695526626,,35.94131032426045,-0.4638826025617475,0.06957479955922027,0.025,valid,True,CFG,bank,67.04,
bull,0.25,50.02472339390335,-0.056873086921143234,,50.02472339390335,-0.25380782526993817,0.08704119989424904,0.025,valid,True,CFG,bank,67.04,
bear,0.25,47.385987356714296,0.14843666650670517,,47.385987356714296,0.9977229071127445,,0.025,valid,True,VICI,reit,23.72,0.039999999999999994
base,0.5,88.21234423223055,0.30041789080092896,,88.21234423223055,2.718901527497072,,0.025,valid,True,VICI,reit,23.72,0.06
bull,0.25,88.21234423223055,0.30041789080092896,,88.21234423223055,2.718901527497072,,0.025,valid,True,VICI,reit,23.72,0.06
bear,0.25,46.02703392307766,-0.08040754554293639,,46.02703392307766,-0.3423769978128638,0.11987726800594227,0.025,valid,True,WRB,insurance,69.99,
base,0.5,77.75641653044346,0.021268763540416735,,77.75641653044346,0.11096465967200264,0.18528224592246914,0.025,valid,True,WRB,insurance,69.99,
bull,0.25,96.00312979405759,0.06524592037023891,,96.00312979405759,0.3716692355201827,0.2228948869506256,0.025,valid,True,WRB,insurance,69.99,
bear,0.25,14.801064217633352,-0.12281819123775028,,14.801064217633352,-0.48066441341637367,0.07646912106767215,0.025,valid,True,RF,bank,28.5,
base,0.5,27.030901195737062,-0.010528856816877874,,27.030901195737062,-0.051547326465366194,0.1189970738424465,0.025,valid,True,RF,bank,28.5,
bull,0.25,34.12770900474902,0.036698463839733186,,34.12770900474902,0.19746347385084295,0.14367546554085386,0.025,valid,True,RF,bank,28.5,
bear,0.25,86.08670785565013,0.07055394181031205,,86.08670785565013,0.40618601528340625,,0.025,valid,True,VMRK,reit,61.22,0.034801246692288026
base,0.5,141.53054860101795,0.1824733809282142,,141.53054860101795,1.311835161728487,,0.025,valid,True,VMRK,reit,61.22,0.05480124669228803
bull,0.25,169.18000011696606,0.22543742367545483,,169.18000011696606,1.7634759901497232,,0.025,valid,True,VMRK,reit,61.22,0.06
bear,0.25,2.164677073501656,-0.36404819038757585,,2.164677073501656,-0.8959789969485028,0.03386930136346946,0.025,valid,True,KEY,bank,20.81,
base,0.5,15.800811164589298,-0.053585336472632195,,15.800811164589298,-0.24071066003895725,0.08974044453167165,0.025,valid,True,KEY,bank,20.81,
bull,0.25,26.151583620931998,0.04675533379186514,,26.151583620931998,0.2566834993239788,0.1321505210201231,0.025,valid,True,KEY,bank,20.81,
bear,0.25,53.18090634191211,-0.131736448463591,,53.18090634191211,-0.5065332992306568,0.055023035062984775,0.025,valid,True,L,insurance,107.77,
base,0.5,110.75569591053657,0.005480465372884158,,110.75569591053657,0.027704332472270332,0.08752661660876387,0.025,valid,True,L,insurance,107.77,
bull,0.25,145.07461815663672,0.06125246172213439,,145.07461815663672,0.3461503030215898,0.10690120566322839,0.025,valid,True,L,insurance,107.77,
bear,0.25,47.157250980939764,-0.062221432349016226,,47.157250980939764,-0.2747269919880073,0.0887605722476489,0.025,valid,True,BRO,insurance,65.02,
base,0.5,89.368872952299,0.06568257129780819,,89.368872952299,0.3744828199369272,0.14583423783267485,0.025,valid,True,BRO,insurance,65.02,
bull,0.25,115.40166799505478,0.12158714802549775,,115.40166799505478,0.7748641647962902,0.18103276774279956,0.025,valid,True,BRO,insurance,65.02,
bear,0.25,123.66660687983607,-0.14461495578627448,,123.66660687983607,-0.5420603337165856,,0.025,valid,True,ESS,reit,270.05,-0.02
base,0.5,138.70535578022495,-0.12475465467109748,,138.70535578022495,-0.4863715764479728,,0.025,valid,True,ESS,reit,270.05,-0.00957221456175067
bull,0.25,179.25526521777192,-0.07869050320069015,,179.25526521777192,-0.33621453353907826,,0.025,valid,True,ESS,reit,270.05,0.010427785438249331
bear,0.25,32.60834066150775,0.03916138561492222,,32.60834066150775,0.2117555058159697,,0.025,valid,True,INVH,reit,26.91,0.039999999999999994
base,0.5,54.237271930881256,0.15047405166307604,,54.237271930881256,1.015506203302908,,0.025,valid,True,INVH,reit,26.91,0.06
bull,0.25,54.237271930881256,0.15047405166307604,,54.237271930881256,1.015506203302908,,0.025,valid,True,INVH,reit,26.91,0.06
bear,0.25,13.483549318399604,-0.08670354969525895,,13.483549318399604,-0.36458297274271423,,0.025,valid,True,WY,reit,21.22,-0.02
base,0.5,13.483549318399604,-0.08670354969525895,,13.483549318399604,-0.36458297274271423,,0.025,valid,True,WY,reit,21.22,-0.02
bull,0.25,16.66754489244288,-0.04714843679659564,,16.66754489244288,-0.214536055964049,,0.025,valid,True,WY,reit,21.22,0.0
bear,0.25,17.620448581670082,-0.04796886045451665,,17.620448581670082,-0.21791173627740423,,0.025,valid,True,KIM,reit,22.53,0.013650082244948365
base,0.5,23.561305669785384,0.008991789773681758,,23.561305669785384,0.04577477451333256,,0.025,valid,True,KIM,reit,22.53,0.033650082244948365
bull,0.25,34.87243903366808,0.09130017888376374,,34.87243903366808,0.5478224160527332,,0.025,valid,True,KIM,reit,22.53,0.05365008224494837
bear,0.25,11.910834266305065,-0.10141128408915534,,11.910834266305065,-0.41412522054574197,,0.025,valid,True,DOC,reit,20.33,-0.02
base,0.5,11.910834266305065,-0.10141128408915534,,11.910834266305065,-0.41412522054574197,,0.025,valid,True,DOC,reit,20.33,-0.02
bull,0.25,14.595682987082387,-0.06412594267075045,,14.595682987082387,-0.2820618304435618,,0.025,valid,True,DOC,reit,20.33,0.0
bear,0.25,111.26910436659035,-0.16985437525472258,,111.26910436659035,-0.6057502591269874,0.07465595469954064,0.025,valid,True,AIZ,insurance,282.23,
base,0.5,277.0317679132415,-0.003711127906719569,,277.0317679132415,-0.01841842499648705,0.14863069691395872,0.025,valid,True,AIZ,insurance,282.23,
bull,0.25,392.83666317087193,0.06837020434547614,,392.83666317087193,0.3919025729754877,0.20031083459128296,0.025,valid,True,AIZ,insurance,282.23,
bear,0.25,74.85297624206038,-0.08844362883533041,,74.85297624206038,-0.3706131653740824,,0.025,valid,True,MAA,reit,118.93,-0.02
base,0.5,74.85297624206038,-0.08844362883533041,,74.85297624206038,-0.3706131653740824,,0.025,valid,True,MAA,reit,118.93,-0.02
bull,0.25,94.17455142716997,-0.04560440041597469,,94.17455142716997,-0.20815142161632916,,0.025,valid,True,MAA,reit,118.93,0.0
bear,0.25,143.58108458724976,-0.03705915277343996,,143.58108458724976,-0.1720615581406425,0.12234493997152941,0.025,valid,True,GL,insurance,173.42,
base,0.5,260.8051353630536,0.08503411027938634,,260.8051353630536,0.5038930651773359,0.2018203682202687,0.025,valid,True,GL,insurance,173.42,
bull,0.25,333.3772699180356,0.13963915168178342,,333.3772699180356,0.9223692187639005,0.25102274123596763,0.025,valid,True,GL,insurance,173.42,
bear,0.25,47.267524349406855,0.06874139662915124,,47.267524349406855,0.3943222521948926,,0.025,valid,True,UDR,reit,33.9,0.039999999999999994
base,0.5,87.7465482226333,0.20950054556975695,,87.7465482226333,1.5883937528800383,,0.025,valid,True,UDR,reit,33.9,0.06
bull,0.25,87.7465482226333,0.20950054556975695,,87.7465482226333,1.5883937528800383,,0.025,valid,True,UDR,reit,33.9,0.06
bear,0.25,107.131475088214,0.11142776425084677,,107.131475088214,0.6959233035968657,,0.025,valid,True,BXP,reit,63.17,0.039999999999999994
base,0.5,161.4990949308855,0.20651254843223454,,161.4990949308855,1.556578992098868,,0.025,valid,True,BXP,reit,63.17,0.06
bull,0.25,161.4990949308855,0.20651254843223454,,161.4990949308855,1.556578992098868,,0.025,valid,True,BXP,reit,63.17,0.06
bear,0.25,162.07450757577462,0.1033433542674973,,162.07450757577462,0.6351342572212935,,0.025,valid,True,CPT,reit,99.12,0.039999999999999994
base,0.5,278.3360681998089,0.22936724853850943,,278.3360681998089,1.8080717130731325,,0.025,valid,True,CPT,reit,99.12,0.06
bull,0.25,278.3360681998089,0.22936724853850943,,278.3360681998089,1.8080717130731325,,0.025,valid,True,CPT,reit,99.12,0.06
bear,0.25,117.16956879052027,0.011041134314276002,,117.16956879052027,0.05643827238770416,,0.025,valid,True,FRT,reit,110.91,0.039999999999999994
base,0.5,185.67682680441646,0.10855539539921821,,185.67682680441646,0.6741216013381703,,0.025,valid,True,FRT,reit,110.91,0.06
bull,0.25,185.67682680441646,0.10855539539921821,,185.67682680441646,0.6741216013381703,,0.025,valid,True,FRT,reit,110.91,0.06
bear,0.25,105.16739486303491,0.14559413459086934,,105.16739486303491,0.9731218548411804,,0.025,valid,True,ARE,reit,53.3,0.039999999999999994
base,0.5,151.3918426051738,0.23218254739900468,,151.3918426051738,1.8403722815229604,,0.025,valid,True,ARE,reit,53.3,0.06
bull,0.25,151.3918426051738,0.23218254739900468,,151.3918426051738,1.8403722815229604,,0.025,valid,True,ARE,reit,53.3,0.06
bear,0.25,10.468312399321198,-0.3506730109769838,,10.468312399321198,-0.8845703782189746,0.10590827606179871,0.025,valid,True,IBKR,bank,90.69,
base,0.5,18.425801644996618,-0.27293473348656005,,18.425801644996618,-0.7968265338516196,0.16741071428571427,0.025,valid,True,IBKR,bank,90.69,
bull,0.25,23.134227120982192,-0.23907979083775088,,23.134227120982192,-0.7449087317126233,0.20380154536677267,0.025,valid,True,IBKR,bank,90.69,
bear,0.25,431.3393393138138,-0.15835345386942545,,431.3393393138138,-0.5776731163825819,,0.025,valid,True,EQIX,reit,1021.34,0.039999999999999994
base,0.5,666.5423661480834,-0.08181227277000824,,666.5423661480834,-0.3473844496954165,,0.025,valid,True,EQIX,reit,1021.34,0.06
bull,0.25,666.5423661480834,-0.08181227277000824,,666.5423661480834,-0.3473844496954165,,0.025,valid,True,EQIX,reit,1021.34,0.06
bear,0.25,7.690301997853353,-0.13499507663415278,,7.690301997853353,-0.5157240555507965,0.05930520130488064,0.025,valid,True,HBAN,bank,15.88,
base,0.5,16.426865921458415,0.006794519645784813,,16.426865921458415,0.03443740059561806,0.09827760891590678,0.025,valid,True,HBAN,bank,15.88,
bull,0.25,21.858750976660847,0.06599451207322571,,21.858750976660847,0.37649565344211866,0.12250837518954688,0.025,valid,True,HBAN,bank,15.88,
bear,0.25,68.5540401621571,-0.16510997938169858,,68.5540401621571,-0.5943547919398988,0.06058038314226748,0.025,valid,True,CINF,insurance,169.0,
base,0.5,245.34920343625214,0.07740649558737167,,245.34920343625214,0.4517704345340363,0.15233922962473137,0.025,valid,True,CINF,insurance,169.0,
bull,0.25,378.11672249889546,0.17475644415731018,,378.11672249889546,1.237377056206482,0.22124719166348555,0.025,valid,True,CINF,insurance,169.0,
bear,0.25,28.09944393180923,0.05169308481009316,,28.09944393180923,0.2866045756322908,,0.025,valid,True,HST,reit,21.84,0.039999999999999994
base,0.5,41.32633739004204,0.13604322642835376,,41.32633739004204,0.8922315654781154,,0.025,valid,True,HST,reit,21.84,0.06
bull,0.25,41.32633739004204,0.13604322642835376,,41.32633739004204,0.8922315654781154,,0.025,valid,True,HST,reit,21.84,0.06
bear,0.25,74.26847628017835,0.0035888867969708915,,74.26847628017835,0.018073698151862105,,0.025,valid,True,REG,reit,72.95,0.039999999999999994
base,0.5,125.41541322581462,0.11446163710600787,,125.41541322581462,0.7191968913751146,,0.025,valid,True,REG,reit,72.95,0.06
bull,0.25,125.41541322581462,0.11446163710600787,,125.41541322581462,0.7191968913751146,,0.025,valid,True,REG,reit,72.95,0.06
bear,0.25,112.00235068526324,-0.14069432901739298,,112.00235068526324,-0.5314689366857844,0.1544759205408638,0.025,valid,True,ERIE,insurance,239.05,
base,0.5,190.27493669662013,-0.044614671674988005,,190.27493669662013,-0.20403707719464492,0.24495987078770276,0.025,valid,True,ERIE,insurance,239.05,
bull,0.25,236.7623677110036,-0.001921304892383402,,236.7623677110036,-0.009569681192204138,0.29869984041638625,0.025,valid,True,ERIE,insurance,239.05,
