ticker,name,exchange,security_type,is_adr,listing_date,sector,industry,country,shares_outstanding,beta,market_cap_hint,as_of,source,fetched_at,price,price_as_of,market_cap,avg_dollar_volume,is_price_fresh,rejection_reason
UBER,"Uber Technologies, Inc.",NYSE,common_stock,False,2019-05-10,Technology,Software - Application,US,2035599013.0040462,1.159,145891381262.0,2026-09-11,fmp:company-screener,2026-09-12T02:19:47.468430+00:00,71.67,2026-09-11,145891381262.0,1374637848.7778788,True,no_normalized_earnings
SNDK,Sandisk Corporation,NASDAQ,common_stock,False,1995-11-08,Technology,Computer Hardware,US,148089750.00030613,5.163,241882393163.0,2026-09-11,fmp:company-screener,2026-09-12T02:19:47.468430+00:00,1633.35,2026-09-11,241882393163.0,21905281813.445755,True,no_normalized_earnings
CRWD,"CrowdStrike Holdings, Inc.",NASDAQ,common_stock,False,2019-06-12,Technology,Software - Infrastructure,US,1018259279.9990325,1.255,210514923547.0,2026-09-11,fmp:company-screener,2026-09-12T02:19:47.468430+00:00,206.74,2026-09-11,210514923547.0,1889190733.428485,True,no_normalized_earnings
MRVL,"Marvell Technology, Inc.",NASDAQ,common_stock,False,2000-06-27,Technology,Semiconductors,US,875766000.0,2.253,206768352600.0,2026-09-11,fmp:company-screener,2026-09-12T02:19:47.468430+00:00,236.1,2026-09-11,206768352600.0,7949893422.519697,True,no_normalized_earnings
DASH,"DoorDash, Inc.",NASDAQ,common_stock,False,2020-12-09,Communication Services,Internet Content & Information,US,435718711.99801934,1.788,87993393888.0,2026-09-11,fmp:company-screener,2026-09-12T02:19:47.468430+00:00,201.95,2026-09-11,87993393888.0,867220424.4857576,True,no_normalized_earnings
DDOG,"Datadog, Inc.",NASDAQ,common_stock,False,2019-09-19,Technology,Software - Application,US,355960174.0020795,1.488,78741950091.0,2026-09-11,fmp:company-screener,2026-09-12T02:19:47.468430+00:00,221.21,2026-09-11,78741950091.0,1112293172.7542424,True,no_normalized_earnings
WDAY,"Workday, Inc.",NASDAQ,common_stock,False,2012-10-12,Technology,Software - Application,US,261942107.00053853,1.082,48642649270.0,2026-09-11,fmp:company-screener,2026-09-12T02:19:47.468430+00:00,185.7,2026-09-11,48642649270.0,775856566.0384848,True,no_normalized_earnings
