rank,ticker,price,expected_irr,median_irr,p10_irr,p90_irr,above_hurdle_weight,hurdle_rate,permanent_loss_weight,worst_case_shortfall,worst_case_hurdle_gap,expected_shortfall,hurdle_cvar,intrinsic_value_low,intrinsic_value_base,intrinsic_value_high,intrinsic_value_bear,intrinsic_value_bull,scenario_order_inversion,scenario_order_note,upside_to_base,model_confidence,data_confidence,model_uncertainty,business_quality,valuation_excess,evidence_confidence,valuation_status,invalid_reason,invalid_fields,assumption_flags,valuation_alerts,requires_manual_review,roic_status,catastrophic_tail_floor_applied,catastrophic_tail_scenarios,name,sector,industry,model_family,market_cap,financial_persistence_score,roic,incremental_roic,wacc,roic_minus_wacc,normalized_operating_margin,current_operating_margin,revenue_cagr,net_debt_to_ebitda,sbc_intensity,net_share_change_cagr,risk_flags,years_of_data,latest_fiscal_year,anchor_source,latest_filing_date,price_as_of,is_price_fresh,shares_outstanding,beta,specialist_model_note,downside_penalty,ambiguity_penalty,permanent_loss_penalty,hurdle_penalty,robust_return,ineligible_reasons,eligible
1,OMC,79.01,0.2855339576024562,0.2925239221542142,0.19650150834349922,0.36058647775789726,1.0,0.12,0.0,0.0,0.0,0.0,0.0,139.19850747160794,209.52844412583678,274.41097361726355,139.19850747160794,274.41097361726355,False,,1.6519230999346508,0.6773220000000001,1.0,0.09172282470719902,0.829,0.1725239221542142,0.6773220000000001,valid,,,base_growth_cap_hit;reinvestment_cap_hit;intrinsic_2x_price,,False,ok,False,,Omnicom Group Inc.,Communication Services,Advertising Agencies,general_dcf,21676077460.0,0.829,0.1273900676923603,0.02465586598481794,0.07096638685679213,0.056423680835568174,0.14642359336986555,0.13922749236745294,0.017562263432874925,2.238764590091214,0.005825700645671198,-0.0033931429086506704,incremental_roic_below_wacc,8.0,2025.0,ttm,2026-07-29,2026-09-11,True,,,,0.0,0.04586141235359951,0.0,0.0,0.11685424800133667,,True
2,TTD,14.34,0.28141217385418715,0.31028277371078733,0.09417980751022698,0.4109033404849469,0.75,0.12,0.0,0.0,0.02582019248977302,0.0,0.02582019248977302,14.565224175891457,30.81374216377804,42.70623092778659,14.565224175891457,42.70623092778659,False,,1.1487965246707144,0.6694,1.0,0.16827976648735998,0.9118,0.19028277371078733,0.6694,valid,,,intrinsic_2x_price,,False,ok,False,,"The Trade Desk, Inc.",Communication Services,Advertising Agencies,general_dcf,6741353538.0,0.9118,0.30957286882499707,0.48860470771143266,0.09695219411091816,0.21262067471407892,0.1711063344506371,0.19608325769579865,0.29379367691523206,-1.4744032829361797,0.20234486555512426,-0.020401036799382544,heavy_sbc,8.0,2025.0,ttm,2026-08-06,2026-09-11,True,,,,0.0,0.08413988324367999,0.0,0.02582019248977302,0.10155509623222803,,True
3,UHS,174.83,0.2459294358908665,0.26317323241382845,0.09811433901195418,0.35925693972385486,0.75,0.12,0.0,0.0,0.021885660988045813,0.0,0.021885660988045813,171.9850898846837,316.8454454995539,448.2041558409626,171.9850898846837,448.2041558409626,False,,0.8123059286138183,0.7641,1.0,0.13764830035595033,0.776,0.14317323241382846,0.7641,valid,,,share_change_floor_hit,,False,ok,False,,"Universal Health Services, Inc.",Healthcare,Medical - Care Facilities,general_dcf,10583570420.0,0.776,0.12470256284496385,0.22875878037240152,0.08498485635921207,0.03971770648575178,0.10734202554714209,0.11363584295818038,0.0705902397892153,1.8978183169217218,0.006142007240454682,-0.06711856509068381,,8.0,2025.0,ttm,2026-08-07,2026-09-11,True,,,,0.0,0.06882415017797516,0.0,0.021885660988045813,0.08751300589936051,,True
4,VICI,24.83,0.2556199539897794,0.29396918132663896,0.14057227197920064,0.29396918132663896,1.0,0.12,0.0,0.0,0.0,0.0,0.0,47.92816112509775,90.07336415274175,90.07336415274175,47.92816112509775,90.07336415274175,False,,2.627602261487787,0.6,0.8,0.09469845467371915,0.5321013773153144,0.17396918132663897,0.48,valid,,,specialist_model_v1,,False,specialist,False,,VICI Properties Inc.,Real Estate,REIT - Diversified,reit,27339755517.000004,,,,,,,,,,,,,,,,,2026-09-11,True,1101077548.006444,0.682,P/AFFO Gordon proxy; no property-level NOI or maintenance-capex detail,0.0,0.047349227336859576,0.0,0.0,0.0835052070367867,,True
5,ARE,51.14,0.2229494814817196,0.24499741722190937,0.15680567426115033,0.24499741722190937,1.0,0.12,0.0,0.0,0.0,0.0,0.0,105.94068453114546,152.96884096564435,152.96884096564435,105.94068453114546,152.96884096564435,False,,1.991177961784207,0.6,0.8,0.06209587148037952,0.6925638179800221,0.12499741722190938,0.48,valid,,,specialist_model_v1,,False,specialist,False,,"Alexandria Real Estate Equities, Inc.",Real Estate,REIT - Office,reit,8912116660.0,,,,,,,,,,,,,,,,,2026-09-11,True,174269000.0,1.168,P/AFFO Gordon proxy; no property-level NOI or maintenance-capex detail,0.0,0.03104793574018976,0.0,0.0,0.0599987602665165,,True
6,CMCSA,25.2,0.17584266038611535,0.17885391693562275,0.12494088066741826,0.22072192700579765,1.0,0.12,0.0,0.0,0.0,0.0,0.0,30.08794670758836,39.88437067236011,51.36555504349381,30.08794670758836,51.36555504349381,False,,0.5827131219190522,0.6024456000000001,0.85,0.06431715516918969,0.757,0.05885391693562275,0.5120787600000001,valid,,,forward_roic_floor_hit;share_change_floor_hit;reinvestment_cap_hit,,False,ok,False,,Comcast Corporation,Communication Services,Telecommunications Services,general_dcf,89425642648.0,0.757,0.08089660726288868,-0.010702595763399403,0.06587116611350324,0.015025441149385435,0.1873066409912772,0.14662343380969536,0.039212419385326935,2.427728700143809,0.010207942618366071,-0.06941760974801958,thin_interest_coverage;incremental_roic_below_wacc,8.0,2025.0,ttm,2026-07-23,2026-09-11,True,,,,0.0,0.032158577584594845,0.0,0.0,0.030137840805536702,,True
7,BXP,64.7,0.17971656380786616,0.20364846914015255,0.10792084781100697,0.20364846914015255,0.75,0.12,0.0,0.0,0.012079152188993025,0.0,0.012079152188993025,108.00601774199535,163.45665971792653,163.45665971792653,108.00601774199535,163.45665971792653,False,,1.526378048190518,0.6,0.8,0.06586381066457278,0.6607624181748171,0.08364846914015256,0.48,valid,,,specialist_model_v1,,False,specialist,False,,"BXP, Inc.",Real Estate,REIT - Office,reit,10318187198.0,,,,,,,,,,,,,,,,,2026-09-11,True,159477391.00463676,1.033,P/AFFO Gordon proxy; no property-level NOI or maintenance-capex detail,0.0,0.03293190533228639,0.0,0.012079152188993025,0.028072112998280205,,True
8,FOXA,65.94,0.21493049321870789,0.2336948317708448,0.06930347968591381,0.3230288296472281,0.75,0.12,0.0,0.0,0.05069652031408618,0.0,0.05069652031408618,64.67891454090157,118.41981989554714,161.99996718219313,64.67891454090157,161.99996718219313,False,,0.7958723065748732,0.691659,1.0,0.13611290498065715,0.9042,0.1136948317708448,0.691659,valid,,,forward_roic_cap_hit;share_change_floor_hit,,False,ok,False,,Fox Corporation,Communication Services,Entertainment,general_dcf,28915009347.0,0.9042,0.17612598679161487,3.3111584495556783,0.07200209858287682,0.10412388820873805,0.19670761064330844,0.19531706177741445,0.060010212762140025,0.6394141145139813,0.007707579119467477,-0.06145161573051794,,8.0,2026.0,ttm,2026-08-06,2026-09-11,True,,,,0.0,0.06805645249032857,0.0,0.05069652031408618,0.02794153333370457,,True
9,CPT,103.01,0.19240015764877216,0.2241600747002248,0.09712040649441422,0.2241600747002248,0.75,0.12,0.0,0.0,0.02287959350558577,0.0,0.02287959350558577,163.73851689380103,283.18512862140835,283.18512862140835,163.73851689380103,283.18512862140835,False,,1.749103277559541,0.6,0.8,0.08151983410290528,0.578203091705087,0.10416007470022481,0.48,valid,,,specialist_model_v1,,False,specialist,False,,Camden Property Trust,Real Estate,REIT - Residential,reit,10354565200.0,,,,,,,,,,,,,,,,,2026-09-11,True,100520000.0,0.782,P/AFFO Gordon proxy; no property-level NOI or maintenance-capex detail,0.0,0.04075991705145264,0.0,0.02287959350558577,0.02711724235052214,,True
10,UDR,35.12,0.17038398501282448,0.20597199627681317,0.0636199512208584,0.20597199627681317,0.75,0.12,0.0,0.0,0.0563800487791416,0.0,0.0563800487791416,47.80649270002723,89.58609849983735,89.58609849983735,47.80649270002723,89.58609849983735,False,,1.5508570187880797,0.6,0.8,0.08917602252797738,0.5336374002280502,0.08597199627681318,0.48,valid,,,specialist_model_v1,,False,specialist,False,,"UDR, Inc.",Real Estate,REIT - Residential,reit,11282799477.0,,,,,,,,,,,,,,,,,2026-09-11,True,321264222.01025057,0.685,P/AFFO Gordon proxy; no property-level NOI or maintenance-capex detail,0.0,0.04458801126398869,0.0,0.0563800487791416,-0.015113490566271273,robust_return<=0,False
