scenario,probability,intrinsic_value_per_share,irr_5y,irr_3y,exit_value_per_share,total_return_5y,normalized_roe,terminal_growth,irr_5y_status,scenario_is_finite,ticker,model_family,price,affo_growth
base,0.5,103.0103388126336,-0.02883780136184233,,103.0103388126336,-0.13610920150424677,0.09784012629161883,0.025,valid,True,PRU,insurance,119.24,
bull,0.25,184.99162904058247,0.09180737076402212,,184.99162904058247,0.5514225850434626,0.15581030290287445,0.025,valid,True,PRU,insurance,119.24,
bear,0.25,0.0,-0.95,,0.0,-1.0,0.009231909733433102,0.025,valid,True,AIG,insurance,75.33,
base,0.5,79.5059040180641,0.010848992395814383,,79.5059040180641,0.0554348070896602,0.08032898943793963,0.025,valid,True,AIG,insurance,75.33,
bull,0.25,164.3555154789568,0.16886206254016223,,164.3555154789568,1.1818069225933465,0.13937672072675522,0.025,valid,True,AIG,insurance,75.33,
bear,0.25,100.48798712146923,-0.05922573031284162,,100.48798712146923,-0.2630684429343706,0.10023971190215111,0.025,valid,True,HIG,insurance,136.36,
base,0.5,184.80541814501774,0.06268742482480816,,184.80541814501774,0.35527587375343006,0.1633718274939649,0.025,valid,True,HIG,insurance,136.36,
bull,0.25,236.3936447055536,0.11632271226095581,,236.3936447055536,0.7335996238306952,0.2019981689616839,0.025,valid,True,HIG,insurance,136.36,
bear,0.25,137.0023098584381,-0.10594368230761952,,137.0023098584381,-0.4287524085458946,0.06377672371921,0.025,valid,True,MTB,bank,239.83,
base,0.5,256.9061677490745,0.013851165321745684,,256.9061677490745,0.07120113309041609,0.09771395277101827,0.025,valid,True,MTB,bank,239.83,
bull,0.25,325.0249496287794,0.06268032141542634,,325.0249496287794,0.35523057844631345,0.11699408890717378,0.025,valid,True,MTB,bank,239.83,
bear,0.25,48.78471701878885,-0.1578657257285654,,48.78471701878885,-0.5764480203265424,,0.025,valid,True,IRM,reit,115.18,0.039999999999999994
base,0.5,69.6919146351975,-0.09559893651789031,,69.6919146351975,-0.3949304164334303,,0.025,valid,True,IRM,reit,115.18,0.06
bull,0.25,69.6919146351975,-0.09559893651789031,,69.6919146351975,-0.3949304164334303,,0.025,valid,True,IRM,reit,115.18,0.06
bear,0.25,48.40934444835363,-0.08534248768095676,,48.40934444835363,-0.35983411202917714,,0.025,valid,True,CCI,reit,75.62,-0.02
base,0.5,48.40934444835363,-0.08534248768095676,,48.40934444835363,-0.35983411202917714,,0.025,valid,True,CCI,reit,75.62,-0.02
bull,0.25,59.473229111845754,-0.04690329254708481,,59.473229111845754,-0.21352513737310563,,0.025,valid,True,CCI,reit,75.62,0.0
bear,0.25,13.533303279759629,-0.28110148947826186,,13.533303279759629,-0.8079837786640234,0.041672179290308455,0.025,valid,True,CFG,bank,70.48,
base,0.5,36.18268917130048,-0.12484094794969258,,36.18268917130048,-0.48662472798949374,0.06957479955922027,0.025,valid,True,CFG,bank,70.48,
bull,0.25,50.36068527028954,-0.06501391580902605,,50.36068527028954,-0.28546133271439367,0.08704119989424904,0.025,valid,True,CFG,bank,70.48,
bear,0.25,47.92816112509775,0.14057227197920064,,47.92816112509775,0.9302521596898008,,0.025,valid,True,VICI,reit,24.83,0.039999999999999994
base,0.5,90.07336415274175,0.29396918132663896,,90.07336415274175,2.627602261487787,,0.025,valid,True,VICI,reit,24.83,0.06
bull,0.25,90.07336415274175,0.29396918132663896,,90.07336415274175,2.627602261487787,,0.025,valid,True,VICI,reit,24.83,0.06
bear,0.25,46.49101611988288,-0.07832380114307769,,46.49101611988288,-0.33489247324917204,0.11987726800594227,0.025,valid,True,WRB,insurance,69.9,
base,0.5,78.54025137450034,0.023582900695918063,,78.54025137450034,0.12360874641631381,0.18528224592246914,0.025,valid,True,WRB,insurance,69.9,
bull,0.25,96.9709032798848,0.06765970727147486,,96.9709032798848,0.3872804474947753,0.2228948869506256,0.025,valid,True,WRB,insurance,69.9,
bear,0.25,14.890108053167245,-0.13148016031645549,,14.890108053167245,-0.5058045783880769,0.07646912106767215,0.025,valid,True,RF,bank,30.13,
base,0.5,27.19352025373281,-0.02029965730647887,,27.19352025373281,-0.09746033011175537,0.1189970738424465,0.025,valid,True,RF,bank,30.13,
bull,0.25,34.33302276213053,0.026461304395681395,,34.33302276213053,0.1394962748798716,0.14367546554085386,0.025,valid,True,RF,bank,30.13,
bear,0.25,86.91235064633638,0.05807148862600253,,86.91235064633638,0.32609628694440596,,0.025,valid,True,VMRK,reit,65.54,0.034801246692288026
base,0.5,143.73280045116687,0.1700647346532922,,143.73280045116687,1.193054630014752,,0.025,valid,True,VMRK,reit,65.54,0.05480124669228803
bull,0.25,172.32059472699746,0.21329427834477843,,172.32059472699746,1.629243129798557,,0.025,valid,True,VMRK,reit,65.54,0.06
bear,0.25,2.1789653710165187,-0.36933382487388033,,2.1789653710165187,-0.9002305233051044,0.03386930136346946,0.025,valid,True,KEY,bank,21.84,
base,0.5,15.905106947853913,-0.061451344412657094,,15.905106947853913,-0.2717441873693264,0.08974044453167165,0.025,valid,True,KEY,bank,21.84,
bull,0.25,26.324201334601515,0.03805535683231298,,26.324201334601515,0.20532057392864078,0.1321505210201231,0.025,valid,True,KEY,bank,21.84,
bear,0.25,53.713247746736066,-0.13164264490611033,,53.713247746736066,-0.5062666812507026,0.055023035062984775,0.025,valid,True,L,insurance,108.79,
base,0.5,111.86436153526665,0.00558909327101742,,111.86436153526665,0.028259596794435682,0.08752661660876387,0.025,valid,True,L,insurance,108.79,
bull,0.25,146.52681653658303,0.0613671149931585,,146.52681653658303,0.3468776223603549,0.10690120566322839,0.025,valid,True,L,insurance,108.79,
bear,0.25,47.59633153011053,-0.06382676632015205,,47.59633153011053,-0.28091355899515735,0.0887605722476489,0.025,valid,True,BRO,insurance,66.19,
base,0.5,90.20098536340049,0.06385828516762171,,90.20098536340049,0.36275850375284024,0.14583423783267485,0.025,valid,True,BRO,insurance,66.19,
bull,0.25,116.47617142145195,0.11966716178095727,,116.47617142145195,0.7597246022277075,0.18103276774279956,0.025,valid,True,BRO,insurance,66.19,
bear,0.25,124.25605686496398,-0.1456031792896707,,124.25605686496398,-0.5446995094904401,,0.025,valid,True,ESS,reit,272.91,-0.02
base,0.5,139.43946239783557,-0.12567428834017036,,139.43946239783557,-0.4890642981281904,,0.025,valid,True,ESS,reit,272.91,-0.00957221456175067
bull,0.25,180.458769546686,-0.07939843578711758,,180.458769546686,-0.3387608752090946,,0.025,valid,True,ESS,reit,272.91,0.010427785438249331
