ticker,name,exchange,security_type,is_adr,listing_date,sector,industry,country,shares_outstanding,beta,market_cap_hint,as_of,source,fetched_at,price,price_as_of,market_cap,avg_dollar_volume,is_price_fresh,rejection_reason
UBER,"Uber Technologies, Inc.",NYSE,common_stock,False,2019-05-10,Technology,Software - Application,US,2035599012.9953916,1.132,154603745037.0,2026-08-14,fmp:company-screener,2026-08-15T00:44:30.018235+00:00,75.95,2026-08-14,154603745037.0,1515769387.344516,True,no_normalized_earnings
PANW,"Palo Alto Networks, Inc.",NASDAQ,common_stock,False,2012-07-20,Technology,Software - Infrastructure,US,815000000.0,0.893,313180050000.0,2026-08-14,fmp:company-screener,2026-08-15T00:44:30.018235+00:00,384.27,2026-08-14,313180050000.0,2294358866.8458066,True,no_normalized_earnings
SNDK,Sandisk Corporation,NASDAQ,common_stock,False,1995-11-08,Technology,Computer Hardware,US,148089750.00030467,5.1932244,243031569623.0,2026-08-14,fmp:company-screener,2026-08-15T00:44:30.018235+00:00,1641.11,2026-08-14,243031569622.99997,22641514111.788067,True,no_normalized_earnings
CRWD,"CrowdStrike Holdings, Inc.",NASDAQ,common_stock,False,2019-06-12,Technology,Software - Infrastructure,US,1018259280.0,1.234,220911350796.0,2026-08-14,fmp:company-screener,2026-08-15T00:44:30.018235+00:00,216.95,2026-08-14,220911350796.0,1996896118.9225805,True,no_normalized_earnings
MRVL,"Marvell Technology, Inc.",NASDAQ,common_stock,False,2000-06-27,Technology,Semiconductors,US,875766000.0,2.246,194437567320.0,2026-08-14,fmp:company-screener,2026-08-15T00:44:30.018235+00:00,222.02,2026-08-14,194437567320.0,9782124398.02129,True,no_normalized_earnings
DASH,"DoorDash, Inc.",NASDAQ,common_stock,False,2020-12-09,Communication Services,Internet Content & Information,US,435718711.9988941,1.77,94559674878.0,2026-08-14,fmp:company-screener,2026-08-15T00:44:30.018235+00:00,217.02,2026-08-14,94559674878.0,870139156.4974195,True,no_normalized_earnings
DDOG,"Datadog, Inc.",NASDAQ,common_stock,False,2019-09-19,Technology,Software - Application,US,355960173.9998434,1.509,90933586050.0,2026-08-14,fmp:company-screener,2026-08-15T00:44:30.018235+00:00,255.46,2026-08-14,90933586050.0,1392910916.243871,True,no_normalized_earnings
WDAY,"Workday, Inc.",NASDAQ,common_stock,False,2012-10-12,Technology,Software - Application,US,261942107.00120798,1.077,52042657819.0,2026-08-14,fmp:company-screener,2026-08-15T00:44:30.018235+00:00,198.68,2026-08-14,52042657819.0,768828838.5064516,True,no_normalized_earnings
