ticker,name,sector,industry,market_cap,price_as_of,is_price_fresh,shares_outstanding,beta,price,model_family,expected_irr,median_irr,p10_irr,p90_irr,above_hurdle_weight,hurdle_rate,permanent_loss_weight,worst_case_shortfall,worst_case_hurdle_gap,expected_shortfall,hurdle_cvar,intrinsic_value_low,intrinsic_value_base,intrinsic_value_high,intrinsic_value_bear,intrinsic_value_bull,scenario_order_inversion,scenario_order_note,upside_to_base,model_confidence,data_confidence,model_uncertainty,business_quality,valuation_excess,evidence_confidence,valuation_status,invalid_reason,invalid_fields,assumption_flags,valuation_alerts,requires_manual_review,roic_status,catastrophic_tail_floor_applied,catastrophic_tail_scenarios,specialist_model_note
BRK-B,Berkshire Hathaway Inc.,Financial Services,Insurance - Diversified,1075536646593.9999,2026-06-26,True,2156853660.9994783,0.617,498.66,insurance,0.04665324676191854,0.08519458068865782,-0.1688343557679809,0.1850581814383394,0.25,0.12,0.25,0.1688343557679809,0.2888343557679809,0.1688343557679809,0.2888343557679809,197.8073617942566,750.4860329406755,1165.4748260863946,197.8073617942566,1165.4748260863946,False,,0.5050054805692765,0.6,0.8,0.19494626860316014,0.2635723426046663,-0.03480541931134218,0.48,valid,,,specialist_model_v1,,False,specialist,False,,Justified P/B residual-income proxy; no regulatory-capital or reserve-detail model
JPM,JPMorgan Chase & Co.,Financial Services,Banks - Diversified,881693232093.0,2026-06-26,True,2679511418.0003037,1.0,329.05,bank,-0.06734888566754735,-0.05372189765979474,-0.148510166910236,-0.01344158044036392,0.0,0.12,0.25,0.148510166910236,0.268510166910236,0.148510166910236,0.268510166910236,147.28524079025692,249.66395527811332,307.5218167836365,147.28524079025692,307.5218167836365,False,,-0.24125830336388598,0.6,0.8,0.08553429323493603,0.5899339399080994,-0.17372189765979473,0.48,valid,,,specialist_model_v1,,False,specialist,False,,Justified P/B residual-income proxy; no regulatory-capital or reserve-detail model
BAC,Bank of America Corporation,Financial Services,Banks - Diversified,410750666880.0,2026-06-26,True,7096590651.002073,1.196,57.88,bank,-0.09356296043771295,-0.07757934815996914,-0.18590923745069388,-0.03318390798021964,0.0,0.12,0.75,0.18590923745069388,0.30590923745069387,0.18590923745069388,0.30590923745069387,20.696297412324817,38.65214596816238,48.89313379406472,20.696297412324817,48.89313379406472,False,,-0.3322020392508228,0.6,0.8,0.0943626647352371,0.5354501514449489,-0.19757934815996914,0.48,valid,,,specialist_model_v1,,False,specialist,False,,Justified P/B residual-income proxy; no regulatory-capital or reserve-detail model
WFC,Wells Fargo & Company,Financial Services,Banks - Diversified,256658135300.0,2026-06-26,True,3060190000.0,0.93,83.87,bank,-0.04366415006394919,-0.026406112189434228,-0.1455632899255248,0.023718914048596496,0.0,0.12,0.25,0.1455632899255248,0.2655632899255248,0.1455632899255248,0.2655632899255248,38.19496696373053,73.36616813128754,94.299693151981,38.19496696373053,94.299693151981,False,,-0.12523944042819202,0.6,0.8,0.10264110198706064,0.5206073580861041,-0.14640611218943422,0.48,valid,,,specialist_model_v1,,False,specialist,False,,Justified P/B residual-income proxy; no regulatory-capital or reserve-detail model
C,Citigroup Inc.,Financial Services,Banks - Diversified,241782589140.39975,2026-06-26,True,1705576954.9971766,1.11,141.76,bank,-0.1763104948890671,-0.145058878673621,-0.34090003501665067,-0.07422418719237578,0.0,0.12,1.0,0.34090003501665067,0.46090003501665067,0.34090003501665067,0.46090003501665067,17.63234794678057,64.74924919348183,96.40129205831218,17.63234794678057,96.40129205831218,False,,-0.5432473956441743,0.6,0.8,0.15133792391213743,0.2723174116520193,-0.265058878673621,0.48,valid,,,specialist_model_v1,,False,specialist,False,,Justified P/B residual-income proxy; no regulatory-capital or reserve-detail model
WELL,Welltower Inc.,Real Estate,REIT - Healthcare Facilities,160390719940.0,2026-06-26,True,705914000.0,0.78,227.21,reit,-0.17513476039799597,-0.14925108052141645,-0.25278580002773454,-0.14925108052141645,0.0,0.12,1.0,0.25278580002773454,0.37278580002773454,0.25278580002773454,0.37278580002773454,52.924044338159185,101.25919549315138,101.25919549315138,52.924044338159185,101.25919549315138,False,,-0.5543365367142671,0.6,0.8,0.06976735975315904,0.5226591430082879,-0.26925108052141644,0.48,valid,,,specialist_model_v1,,False,specialist,False,,P/AFFO Gordon proxy; no property-level NOI or maintenance-capex detail
PGR,The Progressive Corporation,Financial Services,Insurance - Property & Casualty,131090162580.0,2026-06-26,True,584337000.0,0.27,224.34,insurance,-0.05551644050592122,-0.025531111173531573,-0.2307344972074824,0.05973095753086066,0.0,0.12,0.25,0.2307344972074824,0.3507344972074824,0.2307344972074824,0.3507344972074824,60.43492697175558,197.1272243461814,299.8367229033043,60.43492697175558,299.8367229033043,False,,-0.12130148726851475,0.6,0.8,0.16323272736917152,0.3065782880685413,-0.14553111117353157,0.48,valid,,,specialist_model_v1,,False,specialist,False,,Justified P/B residual-income proxy; no regulatory-capital or reserve-detail model
PLD,"Prologis, Inc.",Real Estate,REIT - Industrial,130499349860.0,2026-06-26,True,932338000.0,1.334,139.97,reit,-0.07506155755972008,-0.05904001541825432,-0.12312618398411734,-0.05904001541825432,0.0,0.12,0.25,0.12312618398411734,0.24312618398411734,0.12312618398411734,0.24312618398411734,72.5638759929538,103.25016094732362,103.25016094732362,72.5638759929538,103.25016094732362,False,,-0.26234078054351917,0.6,0.8,0.050043084282931506,0.7027967349123512,-0.17904001541825432,0.48,valid,,,specialist_model_v1,,False,specialist,False,,P/AFFO Gordon proxy; no property-level NOI or maintenance-capex detail
BNY,Bank of New York Mellon Corp,Financial Services,Investment - Banking & Investment Services,98536569240.0,2026-06-26,True,686379000.0,1.0603424,143.56,bank,-0.19610818895722076,-0.17583308519581198,-0.3125423930621515,-0.12022419237510762,0.0,0.12,1.0,0.3125423930621515,0.4325423930621515,0.3125423930621515,0.4325423930621515,22.042612161517205,54.58952698532056,75.66473698804681,22.042612161517205,75.66473698804681,False,,-0.619744169787402,0.6,0.8,0.11415910034352192,0.4037882974777303,-0.295833085195812,0.48,valid,,,specialist_model_v1,,False,specialist,False,,Justified P/B residual-income proxy; no regulatory-capital or reserve-detail model
PNC,"The PNC Financial Services Group, Inc.",Financial Services,Banks - Regional,98379409350.0,2026-06-26,True,401565000.0,0.918,244.99,bank,-0.05565468462058168,-0.03977758976462242,-0.1479723389815163,0.004908780028434423,0.0,0.12,0.25,0.1479723389815163,0.2679723389815163,0.1479723389815163,0.2679723389815163,110.00611552256503,199.9896616098604,251.0623336759437,110.00611552256503,251.0623336759437,False,,-0.1836823478106845,0.6,0.8,0.09444055950497535,0.5500590112361149,-0.15977758976462242,0.48,valid,,,specialist_model_v1,,False,specialist,False,,Justified P/B residual-income proxy; no regulatory-capital or reserve-detail model
