rank,ticker,price,expected_irr,median_irr,p10_irr,p90_irr,above_hurdle_weight,hurdle_rate,permanent_loss_weight,worst_case_shortfall,worst_case_hurdle_gap,expected_shortfall,hurdle_cvar,intrinsic_value_low,intrinsic_value_base,intrinsic_value_high,intrinsic_value_bear,intrinsic_value_bull,scenario_order_inversion,scenario_order_note,upside_to_base,model_confidence,data_confidence,model_uncertainty,business_quality,valuation_excess,evidence_confidence,valuation_status,invalid_reason,invalid_fields,assumption_flags,valuation_alerts,requires_manual_review,roic_status,catastrophic_tail_floor_applied,catastrophic_tail_scenarios,name,sector,industry,model_family,market_cap,financial_persistence_score,roic,incremental_roic,wacc,roic_minus_wacc,normalized_operating_margin,current_operating_margin,revenue_cagr,net_debt_to_ebitda,sbc_intensity,net_share_change_cagr,risk_flags,years_of_data,latest_fiscal_year,anchor_source,latest_filing_date,price_as_of,is_price_fresh,shares_outstanding,beta,specialist_model_note,downside_penalty,ambiguity_penalty,permanent_loss_penalty,hurdle_penalty,robust_return
11,CMCSA,23.17,0.19574763439595702,0.19046699528116737,0.15697500905953343,0.2450815379619599,1.0,0.12,0.0,0.0,0.0,0.0,0.0,30.856105312794064,38.88512014623493,52.44300300605883,30.856105312794064,52.44300300605883,False,,0.6782529195612832,0.54318519,0.85,0.062257708751213225,0.7638,0.07046699528116737,0.4617074115,valid,,,forward_roic_floor_hit;share_change_floor_hit;wacc_floor_hit;reinvestment_cap_hit,,False,ok,False,,Comcast Corporation,Communication Services,Telecommunications Services,general_dcf,82768542200.0,0.7638,0.08412354861205212,-0.010702595763399403,0.065,0.01912354861205212,0.1873066409912772,0.1528360925302128,0.039212419385326935,2.407101662331788,0.010207942618366071,-0.06535161292900282,thin_interest_coverage;incremental_roic_below_wacc,8.0,2025.0,ttm,2026-04-23,2026-06-26,True,,,,0.0,0.031128854375606613,0.0,0.0,0.032535133987450504
12,BXP,67.4,0.19436762315078293,0.2207537357541054,0.11520928534081554,0.2207537357541054,0.75,0.12,0.0,0.0,0.0047907146591844585,0.0,0.0047907146591844585,116.26306830750815,182.72594074158448,182.72594074158448,116.26306830750815,182.72594074158448,False,,1.7110673700531818,0.6,0.8,0.07077222520664492,0.6362701860264616,0.1007537357541054,0.48,valid,,,specialist_model_v1,,False,specialist,False,,"BXP, Inc.",Real Estate,REIT - Office,reit,10748776153.0,,,,,,,,,,,,,,,,,2026-06-26,True,159477390.99406525,1.062,P/AFFO Gordon proxy; no property-level NOI or maintenance-capex detail,0.0,0.03538611260332246,0.0,0.0047907146591844585,0.04357107850278613
13,CPAY,332.48,0.19275511456726238,0.20872281795891473,0.06848797224811282,0.28508685010310725,0.75,0.12,0.0,0.0,0.05151202775188718,0.0,0.05151202775188718,323.18639516411326,554.8683142553275,736.3210173595246,323.18639516411326,736.3210173595246,False,,0.6688772685735307,0.8363,1.0,0.11321043892749721,0.9886,0.08872281795891473,0.8363,valid,,,,,False,ok,False,,"Corpay, Inc.",Technology,Software - Infrastructure,general_dcf,21731530829.0,0.9886,0.3029615309342451,,0.07321647374954093,0.22974505718470417,0.43970602965951056,0.4299182874928168,0.09277496065239532,0.6245828700803341,0.029367564797265832,-0.037931964668205365,thin_interest_coverage,8.0,2025.0,ttm,2026-05-08,2026-06-26,True,,,,0.0,0.05660521946374861,0.0,0.05151202775188718,0.022686864907153215
14,IT,134.96,0.19157612989074552,0.21121853129589005,0.015376418619416682,0.32849103835178534,0.75,0.12,0.0,0.0,0.10462358138058331,0.0,0.10462358138058331,101.1316245074697,214.79138468079483,323.2105009581822,101.1316245074697,323.2105009581822,False,,0.5915188550740578,0.741,1.0,0.16432730986618432,0.9097,0.09121853129589005,0.741,valid,,,,,False,ok,False,,"Gartner, Inc.",Industrials,Consulting Services,general_dcf,9035828289.0,0.9097,0.5156024176736608,,0.0789421143202259,0.43666030335343486,0.17117715207499506,0.1643040718597466,0.07269833519446389,1.2645148373893313,0.02399120490250038,-0.04790800813604068,,8.0,2025.0,ttm,2026-05-05,2026-06-26,True,,,,0.0,0.08216365493309216,0.0,0.10462358138058331,-0.03703064969032878
15,LDOS,101.76,0.18956628216255922,0.22112044584937396,-0.03547416464425622,0.35149840159574525,0.75,0.12,0.0,0.03547416464425622,0.15547416464425623,0.03547416464425622,0.15547416464425623,62.759260776536706,185.42903981016724,301.788012788041,62.759260776536706,301.788012788041,False,,0.8222193377571465,0.6343920000000001,1.0,0.20445452312000073,0.792,0.10112044584937396,0.6343920000000001,valid,,,forward_roic_cap_hit;wacc_floor_hit,,False,ok,False,,"Leidos Holdings, Inc.",Technology,Information Technology Services,general_dcf,12799929020.0,0.792,0.14105264323409952,1.803534724862237,0.065,0.07605264323409952,0.08168230208944804,0.12032915921288015,0.07736031877777316,2.727711564790613,0.005101428399951986,-0.024762720249560388,,8.0,2025.0,ttm,2026-05-05,2026-06-26,True,,,,0.03547416464425622,0.10222726156000037,0.0,0.15547416464425623,-0.09132416276098018
16,AVB,190.12,0.18911121686747412,0.22591973881391136,0.07868565102816238,0.22591973881391136,0.75,0.12,0.0,0.0,0.04131434897183761,0.0,0.04131434897183761,277.6529639651,526.426804507031,526.426804507031,277.6529639651,526.426804507031,False,,1.7689186014466176,0.6,0.8,0.09161704389287448,0.5274293816119534,0.10591973881391137,0.48,valid,,,specialist_model_v1,,False,specialist,False,,"AvalonBay Communities, Inc.",Real Estate,REIT - Residential,reit,26972704640.0,,,,,,,,,,,,,,,,,2026-06-26,True,141872000.0,0.789,P/AFFO Gordon proxy; no property-level NOI or maintenance-capex detail,0.0,0.04580852194643724,0.0,0.04131434897183761,0.009527125658839841
17,UDR,39.98,0.1832037129645379,0.22466384720337018,0.058823310248041105,0.22466384720337018,0.75,0.12,0.0,0.0,0.06117668975195889,0.0,0.06117668975195889,53.20595697706077,110.13548707325369,110.13548707325369,53.20595697706077,110.13548707325369,False,,1.7547645591108978,0.6,0.8,0.10092026847766453,0.48309548893784116,0.10466384720337019,0.48,valid,,,specialist_model_v1,,False,specialist,False,,"UDR, Inc.",Real Estate,REIT - Residential,reit,12990141679.999998,,,,,,,,,,,,,,,,,2026-06-26,True,324916000.0,0.712,P/AFFO Gordon proxy; no property-level NOI or maintenance-capex detail,0.0,0.05046013423883226,0.0,0.06117668975195889,-0.010938043094341203
18,ADBE,202.73,0.17292697383236377,0.18416058871080176,0.07435722687223463,0.249029491035617,0.75,0.12,0.0,0.0,0.045642773127765365,0.0,0.045642773127765365,176.4195747171901,261.148201898434,327.3513128935058,176.4195747171901,327.3513128935058,False,,0.2881576574677356,0.78426,1.0,0.09380833208169119,0.9778,0.06416058871080177,0.78426,valid,,,share_change_floor_hit,,False,ok,False,,Adobe Inc.,Technology,Software - Application,general_dcf,80585175811.0,0.9778,0.5828394717436669,,0.1087486365390152,0.4740908352046517,0.33594547644152983,0.36074291610445275,0.14827553206887933,0.14610620367550006,0.08746803069053709,-0.05143219139045718,heavy_sbc,8.0,2025.0,ttm,2026-06-15,2026-06-26,True,,,,0.0,0.046904166040845595,0.0,0.045642773127765365,0.004675810174568029
19,ZTS,76.09,0.17222070557181723,0.18805883940076457,0.049815787898842265,0.2629493555868975,0.75,0.12,0.0,0.0,0.07018421210115773,0.0,0.07018421210115773,67.23503305998369,115.87763061546872,153.45472153653185,67.23503305998369,153.45472153653185,False,,0.5229022291427088,0.8991,1.0,0.10959378384402763,0.9836,0.06805883940076457,0.8991,valid,,,,,False,ok,False,,Zoetis Inc.,Healthcare,Drug Manufacturers - General,general_dcf,31899067498.720055,0.9836,0.2738915773093571,0.23669392751065474,0.07335332244049665,0.20053825486886045,0.359833772599066,0.3757492901461773,0.0718423707978999,1.7975369458128079,0.007994814174589455,-0.03523068558743281,,8.0,2025.0,ttm,2026-05-07,2026-06-26,True,,,,0.0,0.05479689192201381,0.0,0.07018421210115773,-0.008992509595930308
20,EQR,68.38,0.16326724827610528,0.17237708305976862,0.05558184883513895,0.25273297814974494,0.75,0.12,0.0,0.0,0.06441815116486105,0.0,0.06441815116486105,89.61664171179807,151.44875204139788,210.97045924585873,89.61664171179807,210.97045924585873,False,,1.214810646993242,0.6,0.8,0.11657556465730298,0.5917291526265052,0.052377083059768625,0.48,valid,,,specialist_model_v1,,False,specialist,False,,Equity Residential,Real Estate,REIT - Residential,reit,25620071360.0,,,,,,,,,,,,,,,,,2026-06-26,True,374672000.0,0.764,P/AFFO Gordon proxy; no property-level NOI or maintenance-capex detail,0.0,0.05828778232865149,0.0,0.06441815116486105,-0.03927715129617211
21,HUM,383.84,0.1577540707341541,0.16452996095176786,0.05229502910369778,0.24966133192938283,0.75,0.12,0.0,0.0,0.06770497089630222,0.0,0.06770497089630222,342.90370539388954,568.5804462534927,812.4486398397427,342.90370539388954,812.4486398397427,False,,0.4812954518900916,0.601263,1.0,0.11064526141284253,0.6606,0.044529960951767866,0.601263,valid,,,forward_roic_floor_hit;reinvestment_cap_hit,,False,ok,False,,Humana Inc.,Healthcare,Medical - Healthcare Plans,general_dcf,46084406160.0,0.6606,0.1021763675998857,-3.1877500630455566,0.07845527169256633,0.02372109590731937,0.03738824841318843,0.010087463556851311,0.12474239016717803,-3.6451760402377684,0.0017570515486669326,-0.017189413989020408,thin_interest_coverage;incremental_roic_below_wacc,8.0,2025.0,ttm,2026-04-29,2026-06-26,True,,,,0.0,0.055322630706421266,0.0,0.06770497089630222,-0.040930752984559414
22,MO,73.79,0.15150090479291978,0.17095348478760572,0.0030105680343695262,0.26108608156209817,0.75,0.12,0.0,0.0,0.11698943196563047,0.0,0.11698943196563047,55.457781273883775,111.23359273945952,156.59282429429004,55.457781273883775,156.59282429429004,False,,0.5074345133413676,0.7982100000000001,1.0,0.1350914567638643,0.9577,0.050953484787605724,0.7982100000000001,valid,,,wacc_floor_hit,,False,ok,False,,"Altria Group, Inc.",Consumer Defensive,Tobacco,general_dcf,123221274231.0,0.9577,0.4597417918845177,,0.065,0.3947417918845177,0.5487126521180992,0.5073114829245932,0.003685641666252071,1.8617246863403427,0.0,-0.024816219778510784,,8.0,2025.0,ttm,2026-04-30,2026-06-26,True,,,,0.0,0.06754572838193215,0.0,0.11698943196563047,-0.07631785087331569
23,ELV,395.18,0.13429875943620576,0.12369115087203683,0.10447554679994939,0.1853371892008,0.75,0.12,0.0,0.0,0.015524453200050609,0.0,0.015524453200050609,458.4713597455325,511.8680497455797,672.7047327318774,458.4713597455325,672.7047327318774,False,,0.2952782269992906,0.669951,1.0,0.05033229120042531,0.8369,0.003691150872036836,0.669951,valid,,,forward_roic_floor_hit;reinvestment_cap_hit,,False,ok,False,,Elevance Health Inc.,Healthcare,Medical - Healthcare Plans,general_dcf,85818229328.0,0.8369,0.14661352873315672,-0.055718693137273054,0.06910148400477728,0.07751204472837944,0.05862056864328994,0.038080981962427964,0.11643811436572027,-0.4061578774975434,0.0013860640301318267,-0.03174970957167689,incremental_roic_below_wacc,8.0,2025.0,ttm,2026-04-22,2026-06-26,True,,,,0.0,0.025166145600212655,0.0,0.015524453200050609,-0.013051562982178659
24,INVH,30.46,0.1313650368190447,0.16333071611440886,0.03546799893295227,0.16333071611440886,0.75,0.12,0.0,0.0,0.08453200106704772,0.0,0.08453200106704772,36.25878999282832,64.90017605339857,64.90017605339857,36.25878999282832,64.90017605339857,False,,1.1306689446289746,0.6,0.8,0.08193135859072828,0.5586855413611715,0.04333071611440886,0.48,valid,,,specialist_model_v1,,False,specialist,False,,Invitation Homes Inc.,Real Estate,REIT - Residential,reit,18094519320.0,,,,,,,,,,,,,,,,,2026-06-26,True,594042000.0,0.853,P/AFFO Gordon proxy; no property-level NOI or maintenance-capex detail,0.0,0.04096567929536414,0.0,0.08453200106704772,-0.06373325733213148
25,MKC,51.05,0.12864513080567125,0.14900611509801825,-0.029877046158071578,0.2464453391847201,0.75,0.12,0.0,0.029877046158071578,0.14987704615807157,0.029877046158071578,0.14987704615807157,31.54459124372432,70.44247844175037,105.1017722246481,31.54459124372432,105.1017722246481,False,,0.3798722515524069,0.849,1.0,0.14269119267139585,0.741,0.02900611509801826,0.849,valid,,,,,False,ok,False,,"McCormick & Company, Incorporated",Consumer Defensive,Packaged Foods,general_dcf,13724871679.000002,0.741,0.07875956249661487,0.32789539622469666,0.06829423124945447,0.010465331247160398,0.1601489888335239,0.15342955400904437,0.03704045899573383,3.3107690094237823,0.007049689902880854,-0.0012351791227026565,elevated_leverage,8.0,2025.0,ttm,2026-06-25,2026-06-26,True,,,,0.029877046158071578,0.07134559633569793,0.0,0.14987704615807157,-0.12525085443985406
26,GIS,36.01,0.12725971989566462,0.14313250086270274,0.036492102453485165,0.18628177540376784,0.75,0.12,0.0,0.0,0.08350789754651483,0.0,0.08350789754651483,30.390535284706818,47.20350825702591,57.72430165838583,30.390535284706818,57.72430165838583,False,,0.31084443923981975,0.8001,1.0,0.08089183647514134,0.835,0.023132500862702743,0.8001,valid,,,wacc_floor_hit,,False,ok,False,,"General Mills, Inc.",Consumer Defensive,Packaged Foods,general_dcf,19217852810.0,0.835,0.12685506288132822,0.03707405396550694,0.065,0.06185506288132822,0.17023929762976736,0.19067888869534924,0.030969358987418705,3.251091326115372,0.004799266764699958,-0.03969855281702417,elevated_leverage;incremental_roic_below_wacc,8.0,2025.0,ttm,2026-03-18,2026-06-26,True,,,,0.0,0.04044591823757067,0.0,0.08350789754651483,-0.06499958360626637
27,MCK,763.51,0.1266757050176239,0.1438713941737661,-0.011257019253389415,0.23021705097635278,0.75,0.12,0.0,0.011257019253389415,0.13125701925338942,0.011257019253389415,0.13125701925338942,538.6021470160308,1025.1915503736327,1420.5022310208408,538.6021470160308,1420.5022310208408,False,,0.34273493519879605,0.7735500000000001,1.0,0.1275305351148711,0.9592,0.023871394173766103,0.7735500000000001,valid,,,forward_roic_cap_hit,,False,ok,False,,McKesson Corporation,Healthcare,Medical - Distribution,general_dcf,89390223780.0,0.9592,2.07770431466415,4.1175891113896075,0.06691086381658827,2.010793450847562,0.01369892604062704,0.015792082889224898,0.09457098304352618,0.6866489046773239,0.0,-0.04797506777090055,,8.0,2026.0,ttm,2026-05-08,2026-06-26,True,,,,0.011257019253389415,0.06376526755743556,0.0,0.13125701925338942,-0.11279130229027265
28,TSN,58.55,0.1258811833278742,0.12632637949427594,0.0009535575518384854,0.24991841677110646,0.75,0.12,0.0,0.0,0.11904644244816151,0.0,0.11904644244816151,43.410821248684016,77.61411832155731,134.16202052168515,43.410821248684016,134.16202052168515,False,,0.3256040703938057,0.580446,1.0,0.13706904960963398,0.6055,0.006326379494275947,0.580446,valid,,,forward_roic_floor_hit;reinvestment_cap_hit,,False,ok,False,,"Tyson Foods, Inc.",Consumer Defensive,Agricultural Farm Products,general_dcf,20843768207.0,0.6055,0.0388686065450989,-2.0474368084662204,0.06777905343077306,-0.028910446885674165,0.06748815026900128,0.0230479267635972,0.04482396796231858,2.8701741105223317,0.0018368509028122188,-0.00833372078387895,thin_interest_coverage;incremental_roic_below_wacc,8.0,2025.0,ttm,2026-05-04,2026-06-26,True,,,,0.0,0.06853452480481699,0.0,0.11904644244816151,-0.11537432077622702
29,O,63.12,0.1252501395420858,0.163238235488935,0.011285851701538174,0.163238235488935,0.75,0.12,0.0,0.0,0.10871414829846182,0.0,0.10871414829846182,66.76312349568597,134.4343757818855,134.4343757818855,66.76312349568597,134.4343757818855,False,,1.1298221765190988,0.6,0.8,0.09397619189369841,0.4966224085720941,0.04323823548893502,0.48,valid,,,specialist_model_v1,,False,specialist,False,,Realty Income Corporation,Real Estate,REIT - Retail,reit,58858928494.0,,,,,,,,,,,,,,,,,2026-06-26,True,932492530.0063372,0.734,P/AFFO Gordon proxy; no property-level NOI or maintenance-capex detail,0.0,0.046988095946849204,0.0,0.10871414829846182,-0.08795979526377301
30,KDP,33.4,0.12502201727475043,0.14970317415427417,-0.09162421633955087,0.2923059371300042,0.75,0.12,0.25,0.09162421633955087,0.21162421633955086,0.09162421633955087,0.21162421633955086,13.503917974713874,48.00794542948736,88.93849466865926,13.503917974713874,88.93849466865926,False,,0.4373636356133941,0.4823064,1.0,0.20749588473477754,0.5562,0.029703174154274176,0.4823064,valid,,,base_growth_cap_hit;wacc_floor_hit;reinvestment_cap_hit,,False,ok,False,,Keurig Dr Pepper Inc.,Consumer Defensive,Beverages - Non-Alcoholic,general_dcf,45442686331.0,0.5562,0.0548537827757298,0.19519455993230328,0.065,-0.010146217224270206,0.2147024553505525,0.2129367327667611,0.12146383175230757,5.922415851038434,0.006383948928408573,-0.01535533550693835,elevated_leverage;thin_interest_coverage;cyclical_revenue,8.0,2025.0,ttm,2026-04-23,2026-06-26,True,,,,0.09162421633955087,0.10374794236738877,0.125,0.21162421633955086,-0.19729818534462984
31,HCA,391.68,0.12261410162027463,0.1398861039982876,-0.005584154819371152,0.21626835330389443,0.75,0.12,0.0,0.005584154819371152,0.12558415481937116,0.005584154819371152,0.12558415481937116,244.7899765107184,468.98201146352784,646.624658342802,244.7899765107184,646.624658342802,False,,0.19736011913686635,0.80532,1.0,0.1167666540616328,0.9696,0.019886103998287608,0.80532,valid,,,share_change_floor_hit,,False,ok,False,,"HCA Healthcare, Inc.",Healthcare,Medical - Care Facilities,general_dcf,86890212864.0,0.9696,0.22229449002053037,0.20581754978431388,0.08081814525747699,0.14147634476305337,0.1487826149175951,0.15673927842069435,0.07131449251891953,3.1417833740203007,0.0,-0.08375874484786883,elevated_leverage,8.0,2025.0,ttm,2026-04-29,2026-06-26,True,,,,0.005584154819371152,0.0583833270308164,0.0,0.12558415481937116,-0.10956947754747018
32,INTU,267.72,0.12113909442414302,0.13346470785327263,0.023137225757818694,0.1944897362322081,0.75,0.12,0.0,0.0,0.0968627742421813,0.0,0.0968627742421813,200.09157332832297,318.17575817273575,406.16060656546904,200.09157332832297,406.16060656546904,False,,0.18846465774964782,0.8318,1.0,0.09072225523719471,0.9494,0.01346470785327264,0.8318,valid,,,,,False,ok,False,,Intuit Inc.,Technology,Software - Application,general_dcf,73231325640.0,0.9494,0.2272296769211967,0.14923128059271104,0.0886781987308475,0.1385514781903492,0.25922285642412646,0.2746953405017921,0.17679911512930202,0.018226002430133656,0.11912803193122505,-0.009479243496282042,heavy_sbc,8.0,2025.0,ttm,2026-05-20,2026-06-26,True,,,,0.0,0.045361127618597355,0.0,0.0968627742421813,-0.08566283024982912
