ticker,name,exchange,security_type,is_adr,listing_date,sector,industry,country,shares_outstanding,beta,market_cap_hint,as_of,source,fetched_at,price,price_as_of,market_cap,avg_dollar_volume,is_price_fresh,rejection_reason
UBER,"Uber Technologies, Inc.",NYSE,common_stock,False,2019-05-10,Technology,Software - Application,US,2035599013.0052493,1.12,155112644791.0,2026-06-26,fmp:company-screener,2026-06-27T02:28:28.937712+00:00,76.2,2026-06-26,155112644791.0,1392239796.4157577,True,no_normalized_earnings
MRVL,"Marvell Technology, Inc.",NASDAQ,common_stock,False,2000-06-27,Technology,Semiconductors,US,874800000.0000001,2.2896473,233370396000.0,2026-06-26,fmp:company-screener,2026-06-27T02:28:28.937712+00:00,266.77,2026-06-26,233370396000.00003,8484859199.636364,True,no_normalized_earnings
PANW,"Palo Alto Networks, Inc.",NASDAQ,common_stock,False,2012-07-20,Technology,Software - Infrastructure,US,681511324.0006574,0.942,207315744761.0,2026-06-26,fmp:company-screener,2026-06-27T02:28:28.937712+00:00,304.2,2026-06-26,207315744761.0,1792301041.0472727,True,no_normalized_earnings
CRWD,"CrowdStrike Holdings, Inc.",NASDAQ,common_stock,False,2019-06-12,Technology,Software - Infrastructure,US,254564820.00028527,1.244,178472849654.0,2026-06-26,fmp:company-screener,2026-06-27T02:28:28.937712+00:00,701.09,2026-06-26,178472849654.0,1813795890.4672728,True,no_normalized_earnings
DDOG,"Datadog, Inc.",NASDAQ,common_stock,False,2019-09-19,Technology,Software - Application,US,355960207.99933267,1.553,85348573078.0,2026-06-26,fmp:company-screener,2026-06-27T02:28:28.937712+00:00,239.77,2026-06-26,85348579072.0,1048340465.9106061,True,no_normalized_earnings
DASH,"DoorDash, Inc.",NASDAQ,common_stock,False,2020-12-09,Communication Services,Internet Content & Information,US,435718720.0010924,1.811,79775740445.0,2026-06-26,fmp:company-screener,2026-06-27T02:28:28.937712+00:00,183.09,2026-06-26,79775740445.0,813367257.3263637,True,no_normalized_earnings
WDAY,"Workday, Inc.",NASDAQ,common_stock,False,2012-10-12,Technology,Software - Application,US,261942106.9962161,1.081,32535829110.0,2026-06-26,fmp:company-screener,2026-06-27T02:28:28.937712+00:00,124.21,2026-06-26,32535829110.0,652787631.5060606,True,no_normalized_earnings
