ticker,name,exchange,security_type,is_adr,listing_date,sector,industry,country,shares_outstanding,beta,market_cap_hint,as_of,source,fetched_at,price,price_as_of,market_cap,avg_dollar_volume,is_price_fresh,model_family,watchlist_reason,event_flags,years_of_data,latest_fiscal_year,anchor_source,latest_filing_date,cashflow_period_semantics,ttm_cashflow_status,revenue,revenue_cagr,revenue_volatility,gross_margin,current_operating_margin,reported_operating_income,one_off_items_latest,normalized_operating_margin,normalized_operating_income,normalized_nopat,normalized_fcf,normalized_fcf_per_share,margin_volatility,tax_rate,roic,incremental_roic,net_debt,total_debt,interest_expense_known,interest_coverage,net_debt_to_ebitda,sbc_intensity,margin_mad_z,ocf_margin_mad_z,one_off_suspected,dividends_paid,buybacks,net_share_change_cagr,ocf_to_net_income,shares_diluted,sec_status,sec_max_divergence,sec_confidence_penalty,analyst_growth,analyst_dispersion,has_estimates,risk_free,wacc,cost_of_debt_after_tax,roic_minus_wacc,filing_age_days,data_confidence,financial_persistence_score,roic_above_wacc_years,cyclicality,model_confidence,risk_flags,expected_irr,median_irr,p10_irr,p90_irr,above_hurdle_weight,hurdle_rate,permanent_loss_weight,worst_case_shortfall,worst_case_hurdle_gap,expected_shortfall,hurdle_cvar,intrinsic_value_low,intrinsic_value_base,intrinsic_value_high,intrinsic_value_bear,intrinsic_value_bull,scenario_order_inversion,scenario_order_note,upside_to_base,model_uncertainty,business_quality,valuation_excess,evidence_confidence,valuation_status,invalid_reason,invalid_fields,assumption_flags,valuation_alerts,requires_manual_review,roic_status,catastrophic_tail_floor_applied,catastrophic_tail_scenarios
KKR,KKR & Co. Inc.,NYSE,common_stock,False,2010-07-15,Financial Services,Asset Management,US,897872940.9963387,1.791,80925288172.0,2026-06-26,fmp:company-screener,2026-06-27T02:28:28.937712+00:00,90.13,2026-06-26,80925288172.0,483866174.94151515,True,asset_management,asset_management_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCO,Moody's Corporation,NYSE,common_stock,False,1994-10-31,Financial Services,Financial - Data & Stock Exchanges,US,174700000.0,1.339,78616747000.0,2026-06-26,fmp:company-screener,2026-06-27T02:28:28.937712+00:00,450.01,2026-06-26,78616747000.0,459974668.8281818,True,financial_other,financial_sector_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ICE,"Intercontinental Exchange, Inc.",NYSE,common_stock,False,2005-11-16,Financial Services,Financial - Data & Stock Exchanges,US,565512495.0024221,0.922,70044377631.0,2026-06-26,fmp:company-screener,2026-06-27T02:28:28.937712+00:00,123.86,2026-06-26,70044377631.0,545655601.9206061,True,financial_other,financial_sector_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APO,"Apollo Global Management, Inc.",NYSE,common_stock,False,2011-03-30,Financial Services,Asset Management,US,576517513.0019443,1.488,68196256613.0,2026-06-26,fmp:company-screener,2026-06-27T02:28:28.937712+00:00,118.29,2026-06-26,68196256612.99999,529471145.7857576,True,asset_management,asset_management_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STT,State Street Corporation,NYSE,common_stock,False,1980-03-17,Financial Services,Asset Management,US,276767033.0022009,1.451,46527305918.0,2026-06-26,fmp:company-screener,2026-06-27T02:28:28.937712+00:00,168.11,2026-06-26,46527305918.0,333941641.8769697,True,asset_management,asset_management_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMP,"Ameriprise Financial, Inc.",NYSE,common_stock,False,2005-09-15,Financial Services,Asset Management,US,89897100.0,1.166,40706305851.0,2026-06-26,fmp:company-screener,2026-06-27T02:28:28.937712+00:00,452.81,2026-06-26,40706305851.0,301763698.8872728,True,asset_management,asset_management_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSCI,MSCI Inc.,NYSE,common_stock,False,2007-11-15,Financial Services,Financial - Data & Stock Exchanges,US,72800000.0,1.226,40393080000.0,2026-06-26,fmp:company-screener,2026-06-27T02:28:28.937712+00:00,554.85,2026-06-26,40393080000.0,381107851.0345454,True,financial_other,financial_sector_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARES,Ares Management Corporation,NYSE,common_stock,False,2014-05-02,Financial Services,Asset Management,US,328414955.99743426,1.516,35839924148.0,2026-06-26,fmp:company-screener,2026-06-27T02:28:28.937712+00:00,109.13,2026-06-26,35839924148.0,366782464.2957576,True,asset_management,asset_management_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RJF,"Raymond James Financial, Inc.",NYSE,common_stock,False,1983-07-01,Financial Services,Financial - Capital Markets,US,194883034.0002668,0.951,29220762118.0,2026-06-26,fmp:company-screener,2026-06-27T02:28:28.937712+00:00,149.94,2026-06-26,29220762118.000004,211070385.78,True,asset_management,asset_management_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYF,Synchrony Financial,NYSE,common_stock,False,2014-07-31,Financial Services,Financial - Credit Services,US,336370242.00355965,1.321,26458883236.0,2026-06-26,fmp:company-screener,2026-06-27T02:28:28.937712+00:00,78.66,2026-06-26,26458883236.0,262248515.45636362,True,consumer_finance,consumer_finance_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BEN,"Franklin Resources, Inc.",NYSE,common_stock,False,1983-09-23,Financial Services,Asset Management,US,519637161.99939775,1.5848111,17257150150.0,2026-06-26,fmp:company-screener,2026-06-27T02:28:28.937712+00:00,33.21,2026-06-26,17257150150.0,138305019.59939393,True,asset_management,asset_management_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GPN,Global Payments Inc.,NYSE,common_stock,False,2001-01-16,Financial Services,Financial - Credit Services,US,236695113.9971347,0.767,16521318957.0,2026-06-26,fmp:company-screener,2026-06-27T02:28:28.937712+00:00,69.8,2026-06-26,16521318957.0,252262907.93424243,True,consumer_finance,consumer_finance_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IVZ,Invesco Ltd.,NYSE,common_stock,False,1995-08-24,Financial Services,Asset Management,US,443296628.9921591,1.589,11589990365.0,2026-06-26,fmp:company-screener,2026-06-27T02:28:28.937712+00:00,26.16,2026-06-26,11596639814.434883,153215179.89,True,asset_management,asset_management_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FDS,FactSet Research Systems Inc.,NYSE,common_stock,False,1996-06-28,Financial Services,Financial - Data & Stock Exchanges,US,36431127.0000863,0.707,8442549371.0,2026-06-26,fmp:company-screener,2026-06-27T02:28:28.937712+00:00,231.74,2026-06-26,8442549370.999999,211646911.3648485,True,financial_other,financial_sector_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOOD,"Robinhood Markets, Inc.",NASDAQ,common_stock,False,2021-07-29,Financial Services,Financial - Capital Markets,US,900505104.0024319,2.348,88870848714.0,2026-06-26,fmp:company-screener,2026-06-27T02:28:28.937712+00:00,98.69,2026-06-26,88870848714.0,2712392931.8075757,True,asset_management,asset_management_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CME,CME Group Inc.,NASDAQ,common_stock,False,2002-12-06,Financial Services,Financial - Data & Stock Exchanges,US,362356000.0,0.244,80080676000.0,2026-06-26,fmp:company-screener,2026-06-27T02:28:28.937712+00:00,221.0,2026-06-26,80080676000.0,818233523.1969697,True,financial_other,financial_sector_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAQ,"Nasdaq, Inc.",NASDAQ,common_stock,False,2002-07-01,Financial Services,Financial - Data & Stock Exchanges,US,565541000.0,0.974,44428900960.0,2026-06-26,fmp:company-screener,2026-06-27T02:28:28.937712+00:00,78.56,2026-06-26,44428900960.0,313722715.60242426,True,financial_other,financial_sector_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COIN,"Coinbase Global, Inc.",NASDAQ,common_stock,False,2021-04-14,Financial Services,Financial - Data & Stock Exchanges,US,263459493.00281766,3.32,39271272027.0,2026-06-26,fmp:company-screener,2026-06-27T02:28:28.937712+00:00,149.06,2026-06-26,39271272027.0,1700887643.7115152,True,financial_other,financial_sector_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PYPL,"PayPal Holdings, Inc.",NASDAQ,common_stock,False,2015-07-06,Financial Services,Financial - Credit Services,US,882105493.0006773,1.336,39068452285.0,2026-06-26,fmp:company-screener,2026-06-27T02:28:28.937712+00:00,44.29,2026-06-26,39068452285.0,703158205.0872728,True,consumer_finance,consumer_finance_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALNY,"Alnylam Pharmaceuticals, Inc.",NASDAQ,common_stock,False,2004-06-01,Healthcare,Biotechnology,US,133512572.99996568,0.267,38901558395.0,2026-06-26,fmp:company-screener,2026-06-27T02:28:28.937712+00:00,291.37,2026-06-26,38901558395.0,327259780.3139394,True,biotech_preprofit,preprofit_biotech_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRNA,"Moderna, Inc.",NASDAQ,common_stock,False,2018-12-07,Healthcare,Biotechnology,US,396786000.0,1.03,26691794220.0,2026-06-26,fmp:company-screener,2026-06-27T02:28:28.937712+00:00,67.27,2026-06-26,26691794220.0,363123406.3330303,True,biotech_preprofit,preprofit_biotech_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TROW,"T. Rowe Price Group, Inc.",NASDAQ,common_stock,False,1986-04-02,Financial Services,Asset Management,US,214267000.0,1.519,23627222090.0,2026-06-26,fmp:company-screener,2026-06-27T02:28:28.937712+00:00,110.27,2026-06-26,23627222090.0,209082575.79333335,True,asset_management,asset_management_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PFG,"Principal Financial Group, Inc.",NASDAQ,common_stock,False,2001-10-23,Financial Services,Asset Management,US,216012384.0,0.8907727,23275334376.0,2026-06-26,fmp:company-screener,2026-06-27T02:28:28.937712+00:00,107.75,2026-06-26,23275334376.0,132607801.41909091,True,asset_management,asset_management_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSM,Insmed Incorporated,NASDAQ,common_stock,False,2000-06-01,Healthcare,Biotechnology,US,216752000.0,0.774,22407821760.0,2026-06-26,fmp:company-screener,2026-06-27T02:28:28.937712+00:00,103.38,2026-06-26,22407821760.0,394198383.8181818,True,biotech_preprofit,preprofit_biotech_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBAC,SBA Communications Corporation,NASDAQ,common_stock,False,1999-06-16,Real Estate,REIT - Specialty,US,106063017.00043535,0.978,19490140004.0,2026-06-26,fmp:company-screener,2026-06-27T02:28:28.937712+00:00,183.76,2026-06-26,19490140004.0,286387176.440303,True,reit,specialist_missing_book_or_price,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORCL,Oracle Corporation,NYSE,common_stock,False,1986-03-12,Technology,Software - Infrastructure,US,2880470000.0,1.655,428268279600.0,2026-06-26,fmp:company-screener,2026-06-27T02:28:28.937712+00:00,148.68,2026-06-26,428268279600.0,5171721389.886667,True,,material_event_requires_reunderwriting,drawdown_from_high:-40%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FOXA,Fox Corporation,NASDAQ,common_stock,False,2019-03-12,Communication Services,Entertainment,US,438504842.99401194,0.519,21969092634.0,2026-06-26,fmp:company-screener,2026-06-27T02:28:28.937712+00:00,50.1,2026-06-26,21969092634.0,275002315.0136364,True,,material_event_requires_reunderwriting,weekly_drop:-27%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHTR,"Charter Communications, Inc.",NASDAQ,common_stock,False,2010-01-05,Communication Services,Telecommunications Services,US,141178368.99880278,0.707,18867077233.0,2026-06-26,fmp:company-screener,2026-06-27T02:28:28.937712+00:00,133.64,2026-06-26,18867077233.0,507517093.8472727,True,,material_event_requires_reunderwriting,drawdown_from_high:-45%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XOM,Exxon Mobil Corporation,NYSE,common_stock,False,1978-01-13,Energy,Oil & Gas Integrated,US,4144950000.0000005,0.149,565951473000.0,2026-06-26,fmp:company-screener,2026-06-27T02:28:28.937712+00:00,136.54,2026-06-26,565951473000.0,2739244662.1463637,True,general_dcf,insufficient_model_confidence,,8.0,2025.0,ttm,2026-05-04,discrete,ok,326008000000.0,0.02137513326454399,0.29228653601807575,0.2549231920689063,0.09011128561262301,29377000000.0,0.0,0.09579267470512298,31229178295.267735,22523632421.739574,26641311379.15494,6.368948453061186,0.09454531088381184,0.27876320635843754,0.07216371982550887,0.08643896132487533,39226000000.0,47661000000.0,True,42.39105339105339,0.6950158578288064,0.0,-0.131828998326252,-0.4585496721285695,False,17230000000.0,20337000000.0,-0.0017470058605750793,1.6336698337292161,4183000000.0,unchecked,,0.0,0.22279542078808778,0.24205298013292442,True,0.0438,0.0667501156084207,0.04240872346612387,0.005413604217088169,53.0,1.0,0.4067,7.0,0.29228653601807575,0.3384,cyclical_revenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVX,Chevron Corporation,NYSE,common_stock,False,1921-06-24,Energy,Oil & Gas Integrated,US,1991600000.0,0.472,340683096000.0,2026-06-26,fmp:company-screener,2026-06-27T02:28:28.937712+00:00,171.06,2026-06-26,340683096000.0,1907146792.940606,True,general_dcf,insufficient_model_confidence,,8.0,2025.0,ttm,2026-05-07,discrete,ok,185887000000.0,0.02151287461971707,0.3378424505974167,0.2543050347791938,0.08401340599396408,15617000000.0,0.0,0.09720176629979874,18068544732.17069,12952142787.436766,17846097331.851788,8.986402805706122,0.08021670221770562,0.2831662439102951,0.05001694562082441,0.006594393908605934,40105000000.0,45428000000.0,True,11.568148148148149,1.071352246620719,0.0,-0.14172743005863106,-1.5535461710219343,False,13293000000.0,10510000000.0,0.0077772420189685665,1.7831379876564182,1985900000.0,unchecked,,0.0,0.24520877587938772,0.2877886002883876,True,0.0438,0.06566446681048663,0.04214982485807465,-0.015647521189662214,50.0,1.0,0.3337,5.0,0.3378424505974167,0.3137,cyclical_revenue;incremental_roic_below_wacc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COP,ConocoPhillips,NYSE,common_stock,False,1981-12-31,Energy,Oil & Gas Exploration & Production,US,1218294007.0026426,0.106,129090432982.0,2026-06-26,fmp:company-screener,2026-06-27T02:28:28.937712+00:00,105.96,2026-06-26,129090432982.0,935677598.8912121,True,general_dcf,insufficient_model_confidence,,8.0,2025.0,ttm,2026-04-30,discrete,ok,58310000000.0,0.0708056175442664,0.6111172904610209,0.29183673469387755,0.18281598353627165,10660000000.0,0.0,0.24257084433533482,14144305933.193373,9360055081.197824,9490794450.47682,7.747840297215272,0.1211406341540886,0.3382457134759813,0.08655052689216661,-0.02620071248387966,16964000000.0,23327000000.0,True,9.416961130742049,0.7600358422939069,0.0,-1.5603375427460078,-2.493948020030504,False,4029000000.0,4524000000.0,-0.014071951486317569,2.1831199826426557,1224960000.0,unchecked,,0.0,0.16135882089252895,0.3304269392676156,True,0.0438,0.065,0.0389111520476123,0.021550526892166605,57.0,1.0,0.6361,8.0,0.6111172904610209,0.3463,cyclical_revenue;incremental_roic_below_wacc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLO,Valero Energy Corporation,NYSE,common_stock,False,1982-01-04,Energy,Oil & Gas Refining & Marketing,US,296933000.0,0.553,77015512210.0,2026-06-26,fmp:company-screener,2026-06-27T02:28:28.937712+00:00,259.37,2026-06-26,77015512210.0,765201564.5215151,True,general_dcf,insufficient_model_confidence,,8.0,2025.0,ttm,2026-04-30,discrete,ok,126168000000.0,0.006762829683323979,0.38704754675902103,0.07240346205059921,0.046065563375816375,5812000000.0,0.0,0.03527931484866552,4451120595.826431,3526608543.905015,4858947372.542422,16.30519252531014,0.03331762321579849,0.20770321361058602,0.15542152431805298,1.322717358761822,5758000000.0,11491000000.0,True,10.397137745974955,0.6314288847461345,0.0,0.6337423035297761,0.010330262516767497,False,1408000000.0,2925000000.0,-0.09042113737625035,2.412635379061372,298000000.0,unchecked,,0.0,0.13303943259830997,0.31079072533344404,True,0.0438,0.06822198728806585,0.046587051039697534,0.08719953702998713,57.0,1.0,0.612,10.0,0.38704754675902103,0.3486,cyclical_revenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPC,Marathon Petroleum Corporation,NYSE,common_stock,False,2011-06-24,Energy,Oil & Gas Refining & Marketing,US,291937000.0,0.522,74169514220.0,2026-06-26,fmp:company-screener,2026-06-27T02:28:28.937712+00:00,254.06,2026-06-26,74169514220.0,586353031.9927273,True,general_dcf,insufficient_model_confidence,,8.0,2025.0,ttm,2026-05-05,discrete,ok,135750000000.0,0.06377033340935179,0.358821335624292,0.0879926335174954,0.05022467771639042,6818000000.0,0.0,0.04180573261894174,5675128203.021341,4532313409.404134,5266324376.536614,17.851947039107166,0.0807112885285722,0.20137250696976194,0.11128683468525512,0.2046404537909565,32175000000.0,34326000000.0,True,4.757850662944871,4.177486367177356,0.0,0.6092160543672207,0.07988544098060193,False,1150000000.0,3181000000.0,-0.1700394723583183,2.039288361749444,295000000.0,unchecked,,0.0,0.19650935017867188,0.36986986987005266,True,0.0438,0.065,0.046959296590177994,0.046286834685255115,52.0,1.0,0.5271,9.0,0.358821335624292,0.3181,elevated_leverage;thin_interest_coverage;cyclical_revenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
