rank,ticker,price,expected_irr,median_irr,p10_irr,p90_irr,above_hurdle_weight,hurdle_rate,permanent_loss_weight,worst_case_shortfall,worst_case_hurdle_gap,expected_shortfall,hurdle_cvar,intrinsic_value_low,intrinsic_value_base,intrinsic_value_high,intrinsic_value_bear,intrinsic_value_bull,scenario_order_inversion,scenario_order_note,upside_to_base,model_confidence,data_confidence,model_uncertainty,business_quality,valuation_excess,evidence_confidence,valuation_status,invalid_reason,invalid_fields,assumption_flags,valuation_alerts,requires_manual_review,roic_status,catastrophic_tail_floor_applied,catastrophic_tail_scenarios,name,sector,industry,model_family,market_cap,financial_persistence_score,roic,incremental_roic,wacc,roic_minus_wacc,normalized_operating_margin,current_operating_margin,revenue_cagr,net_debt_to_ebitda,sbc_intensity,net_share_change_cagr,risk_flags,years_of_data,latest_fiscal_year,anchor_source,latest_filing_date,price_as_of,is_price_fresh,shares_outstanding,beta,specialist_model_note,downside_penalty,ambiguity_penalty,permanent_loss_penalty,hurdle_penalty,robust_return,ineligible_reasons,eligible
1,UHS,145.69,0.3155868919478962,0.33504099451820357,0.15706265460466962,0.435202924150508,1.0,0.12,0.0,0.0,0.0,0.0,0.0,184.91033474907195,345.16622180078735,489.24894427984765,184.91033474907195,489.24894427984765,False,,1.3691826604488115,0.76815,1.0,0.1460256347729192,0.7862,0.21504099451820358,0.76815,valid,,,share_change_floor_hit;intrinsic_2x_price,,False,ok,False,,"Universal Health Services, Inc.",Healthcare,Medical - Care Facilities,general_dcf,9121117092.0,0.7862,0.12468849972603302,0.22875878037240152,0.07884098680695006,0.045847512919082956,0.10734202554714209,0.11497840885602606,0.0705902397892153,1.87669620079509,0.006142007240454682,-0.05801175829131966,,8.0,2025.0,ttm,2026-05-07,2026-06-26,True,,,,0.0,0.0730128173864596,0.0,0.0,0.16518373993915808,,True
2,CTSH,40.03,0.2623844973742962,0.27241337862797077,0.16726066796109082,0.3374505642801524,1.0,0.12,0.0,0.0,0.0,0.0,0.0,55.33399835544584,79.46290923363637,100.52026033744079,55.33399835544584,100.52026033744079,False,,0.9850839179024822,0.8738,1.0,0.08888094815953079,0.8726,0.15241337862797077,0.8738,valid,,,,,False,ok,False,,Cognizant Technology Solutions Corporation,Technology,Information Technology Services,general_dcf,18968976070.0,0.8726,0.1723955492618894,0.1406886596808351,0.08212095185097912,0.09027459741091029,0.14961661544644123,0.1566383257030739,0.03921825270499446,-0.10875127942681678,0.008867044993919741,-0.02773719033995936,,8.0,2025.0,ttm,2026-04-29,2026-06-26,True,,,,0.0,0.044440474079765396,0.0,0.0,0.13317881024512088,,True
3,VICI,27.21,0.29982140781306554,0.3484060858649538,0.15406737365740075,0.3484060858649538,1.0,0.12,0.0,0.0,0.0,0.0,0.0,55.70374045656307,121.29197331931697,121.29197331931697,55.70374045656307,121.29197331931697,False,,3.4576248922938984,0.6,0.8,0.11516935610377652,0.4592533119229225,0.2284060858649538,0.48,valid,,,specialist_model_v1,,False,specialist,False,,VICI Properties Inc.,Real Estate,REIT - Specialty,reit,29299188887.93494,,,,,,,,,,,,,,,,,2026-06-26,True,1076780186.9876862,0.676,P/AFFO Gordon proxy; no property-level NOI or maintenance-capex detail,0.0,0.05758467805188826,0.0,0.0,0.10963492121517783,,True
4,ACN,128.98,0.2118599421621184,0.22315296771121215,0.12383046199101957,0.2773033712350297,1.0,0.12,0.0,0.0,0.0,0.0,0.0,146.3912792156375,207.32055998419807,252.13231963574793,146.3912792156375,252.13231963574793,False,,0.6073853309365644,0.8787,1.0,0.08037545462200506,0.9914,0.10315296771121216,0.8787,valid,,,,,False,ok,False,,Accenture plc,Technology,Information Technology Services,general_dcf,78928293219.0,0.9914,0.27626761611460315,0.1529257172134055,0.09222948839046831,0.18403812772413486,0.14685586785883348,0.14870495924143984,0.0787194628184662,-0.14013902069557826,0.029918271047864795,-0.01433226453267622,,8.0,2025.0,ttm,2026-06-18,2026-06-26,True,,,,0.0,0.04018772731100253,0.0,0.0,0.09064051272784213,,True
5,TTD,18.37,0.2599614327191376,0.2902443968690933,0.08415612434037031,0.37520081279799333,0.75,0.12,0.0,0.0,0.03584387565962968,0.0,0.03584387565962968,18.09868012795637,38.10702308986968,50.634723647573715,18.09868012795637,50.634723647573715,False,,1.0744160636837057,0.713,1.0,0.1541323442288115,0.9118,0.17024439686909332,0.713,valid,,,intrinsic_2x_price,,False,ok,False,,"The Trade Desk, Inc.",Communication Services,Advertising Agencies,general_dcf,8635890353.0,0.9118,0.3288207697076124,0.48860470771143266,0.09248322406162679,0.23633754564598564,0.1711063344506371,0.20259066659481598,0.29379367691523206,-1.3554265927034115,0.20234486555512426,-0.015605915567558415,heavy_sbc,8.0,2025.0,ttm,2026-05-07,2026-06-26,True,,,,0.0,0.07706617211440575,0.0,0.03584387565962968,0.08554037930803385,,True
6,OMC,73.09,0.26999260513402984,0.27685309546650383,0.184619766403921,0.34164446319919073,1.0,0.12,0.0,0.0,0.0,0.0,0.0,125.75770647164346,186.36944435884396,241.30041129706018,125.75770647164346,241.30041129706018,False,,1.5498624211088243,0.6114123000000001,0.85,0.09466997939763486,0.8037,0.15685309546650383,0.5197004550000001,valid,,,base_growth_cap_hit;wacc_floor_hit;reinvestment_cap_hit;intrinsic_2x_price,,False,ok,False,,Omnicom Group Inc.,Communication Services,Advertising Agencies,general_dcf,20831102866.0,0.8037,0.10625854426677338,0.02465586598481794,0.065,0.041258544266773375,0.14642359336986555,0.14972875016645534,0.017562263432874925,2.06084951795445,0.005825700645671198,-0.0033931429086506704,incremental_roic_below_wacc,8.0,2025.0,annual,2026-02-20,2026-06-26,True,,,,0.0,0.04733498969881743,0.0,0.0,0.08151662508210049,,True
7,ARE,55.22,0.22445059907586368,0.24812090745922966,0.15343967392576574,0.24812090745922966,1.0,0.12,0.0,0.0,0.0,0.0,0.0,112.73813064347249,167.25522474603486,167.25522474603486,112.73813064347249,167.25522474603486,False,,2.0288885321628913,0.6,0.8,0.06534061676673195,0.6740484837747658,0.12812090745922966,0.48,valid,,,specialist_model_v1,,False,specialist,False,,"Alexandria Real Estate Equities, Inc.",Real Estate,REIT - Office,reit,9623134180.0,,,,,,,,,,,,,,,,,2026-06-26,True,174269000.0,1.202,P/AFFO Gordon proxy; no property-level NOI or maintenance-capex detail,0.0,0.03267030838336597,0.0,0.0,0.06149803558043024,,True
8,BXP,67.4,0.19436762315078293,0.2207537357541054,0.11520928534081554,0.2207537357541054,0.75,0.12,0.0,0.0,0.0047907146591844585,0.0,0.0047907146591844585,116.26306830750815,182.72594074158448,182.72594074158448,116.26306830750815,182.72594074158448,False,,1.7110673700531818,0.6,0.8,0.07077222520664492,0.6362701860264616,0.1007537357541054,0.48,valid,,,specialist_model_v1,,False,specialist,False,,"BXP, Inc.",Real Estate,REIT - Office,reit,10748776153.0,,,,,,,,,,,,,,,,,2026-06-26,True,159477390.99406525,1.062,P/AFFO Gordon proxy; no property-level NOI or maintenance-capex detail,0.0,0.03538611260332246,0.0,0.0047907146591844585,0.04357107850278613,,True
9,CMCSA,23.17,0.19574763439595702,0.19046699528116737,0.15697500905953343,0.2450815379619599,1.0,0.12,0.0,0.0,0.0,0.0,0.0,30.856105312794064,38.88512014623493,52.44300300605883,30.856105312794064,52.44300300605883,False,,0.6782529195612832,0.54318519,0.85,0.062257708751213225,0.7638,0.07046699528116737,0.4617074115,valid,,,forward_roic_floor_hit;share_change_floor_hit;wacc_floor_hit;reinvestment_cap_hit,,False,ok,False,,Comcast Corporation,Communication Services,Telecommunications Services,general_dcf,82768542200.0,0.7638,0.08412354861205212,-0.010702595763399403,0.065,0.01912354861205212,0.1873066409912772,0.1528360925302128,0.039212419385326935,2.407101662331788,0.010207942618366071,-0.06535161292900282,thin_interest_coverage;incremental_roic_below_wacc,8.0,2025.0,ttm,2026-04-23,2026-06-26,True,,,,0.0,0.031128854375606613,0.0,0.0,0.032535133987450504,,True
10,CPT,116.31,0.19747226111873417,0.233200919529847,0.09028628588539567,0.233200919529847,0.75,0.12,0.0,0.0,0.029713714114604328,0.0,0.029713714114604328,179.19248927478904,331.7311506707928,331.7311506707928,179.19248927478904,331.7311506707928,False,,1.8521292293937992,0.6,0.8,0.08945731682222566,0.5401738393046427,0.11320091952984701,0.48,valid,,,specialist_model_v1,,False,specialist,False,,Camden Property Trust,Real Estate,REIT - Residential,reit,11691481200.0,,,,,,,,,,,,,,,,,2026-06-26,True,100520000.0,0.814,P/AFFO Gordon proxy; no property-level NOI or maintenance-capex detail,0.0,0.04472865841111283,0.0,0.029713714114604328,0.024622727259722234,,True
